PROBE_ID	7677153059_L.VALUE	7677153059_L.Detection Pval
ILMN_1783425	118.6765	0.1350649
ILMN_1676043	114.0376	0.1922078
ILMN_1683149	105.6781	0.4064935
ILMN_1698291	102.0341	0.5623376
ILMN_1733341	102.0835	0.5597402
ILMN_1695080	108.1011	0.3298701
ILMN_3294282	93.89372	0.9168831
ILMN_3207694	101.2513	0.6090909
ILMN_1697373	100.6367	0.635065
ILMN_1718382	105.0353	0.4246753
ILMN_1655462	115.273	0.1792208
ILMN_1762235	96.73877	0.7974026
ILMN_1706865	100.9969	0.6155844
ILMN_3279964	100.443	0.6428571
ILMN_1739134	103.2845	0.5012987
ILMN_1776175	105.0919	0.4220779
ILMN_1681062	109.997	0.2792208
ILMN_1752257	110.4123	0.2727273
ILMN_1784824	106.4603	0.3779221
ILMN_2163315	104.7868	0.4324675
ILMN_1771299	102.874	0.5220779
ILMN_1785922	105.8214	0.3961039
ILMN_1679771	170.3349	0.01168831
ILMN_3241109	136.8322	0.04805195
ILMN_1717825	98.68492	0.7350649
ILMN_3291329	97.04033	0.7909091
ILMN_1793529	99.99339	0.6779221
ILMN_1679632	108.4835	0.3207792
ILMN_1671566	94.71634	0.8844156
ILMN_1792461	97.5875	0.7779221
ILMN_1736882	104.5499	0.4415585
ILMN_3210491	104.8435	0.4324675
ILMN_3283569	105.071	0.4246753
ILMN_1695369	110.9149	0.2636364
ILMN_3201517	5536.237	0
ILMN_3277993	100.4316	0.6441559
ILMN_1702727	100.8241	0.6233766
ILMN_1760737	108.5002	0.3207792
ILMN_1662603	157.7781	0.02077922
ILMN_1678714	128.7583	0.06753246
ILMN_1902172	92.85706	0.938961
ILMN_1748927	112.1573	0.2298701
ILMN_1784535	108.4294	0.3233766
ILMN_1806486	128.4147	0.07142857
ILMN_3202626	104.1229	0.4597403
ILMN_3276990	2945.674	0
ILMN_1800019	113.0922	0.2168831
ILMN_1721916	90.33186	0.9701298
ILMN_3280943	648.025	0
ILMN_3210171	630.4348	0
ILMN_3286823	99.64043	0.6948052
ILMN_3210917	1012.87	0
ILMN_3285198	1182.51	0
ILMN_1805447	112.178	0.2298701
ILMN_1787063	102.5489	0.5376623
ILMN_1652763	116.4538	0.1662338
ILMN_1787488	96.13184	0.8181818
ILMN_3279017	7919.98	0
ILMN_1814647	96.71975	0.7974026
ILMN_1726312	124.2361	0.08701298
ILMN_2170625	161.8291	0.01688312
ILMN_1675421	129.0824	0.06623377
ILMN_1808715	119.1817	0.1324675
ILMN_1723417	99.06035	0.7194805
ILMN_3217285	297.6326	0
ILMN_3282773	115.6166	0.1766234
ILMN_3283180	102.9458	0.5168831
ILMN_3206672	107.587	0.3415585
ILMN_3239643	105.2066	0.4194805
ILMN_1710772	106.5692	0.374026
ILMN_3199798	8074.489	0
ILMN_3280565	207.8081	0.005194805
ILMN_1666215	96.62302	0.8
ILMN_1701893	141.3583	0.04285714
ILMN_3289699	100.9854	0.6155844
ILMN_1669804	101.6083	0.5857143
ILMN_3215715	117.3028	0.1558442
ILMN_3295494	127.8254	0.07532468
ILMN_1671615	111.5493	0.2480519
ILMN_1743111	110.6509	0.2662338
ILMN_3200661	2088.203	0
ILMN_3277137	105.4945	0.412987
ILMN_1814429	94.75697	0.8831169
ILMN_1656492	98.4843	0.7480519
ILMN_1704315	6776.346	0
ILMN_1793836	109.063	0.3
ILMN_1771905	148.4135	0.02987013
ILMN_2054938	101.3504	0.6038961
ILMN_3202855	101.3087	0.6064935
ILMN_3278735	102.589	0.5337662
ILMN_3295235	92.64339	0.9415584
ILMN_1665390	104.0624	0.4610389
ILMN_1660600	110.3887	0.2727273
ILMN_1656233	7213.459	0
ILMN_1699912	104.0786	0.4597403
ILMN_1787931	97.78194	0.7675325
ILMN_2066296	115.5115	0.1779221
ILMN_1719237	116.7834	0.1636364
ILMN_1700466	141.7719	0.04025974
ILMN_1662391	114.9239	0.1857143
ILMN_1698757	120.828	0.1155844
ILMN_1714765	159.0161	0.01818182
ILMN_1794131	107.3866	0.3480519
ILMN_3307102	103.8364	0.4727273
ILMN_1726394	106.6418	0.3727273
ILMN_1800380	110.2345	0.274026
ILMN_1770055	132.035	0.05974026
ILMN_1713141	129.4472	0.06493507
ILMN_3233626	97.8735	0.7636364
ILMN_3202863	90.38102	0.9701298
ILMN_1651281	103.5433	0.4857143
ILMN_1661843	108.0868	0.3298701
ILMN_1679700	125.6738	0.08181818
ILMN_1745851	106.0627	0.387013
ILMN_3248296	99.65548	0.6948052
ILMN_1682931	121.2022	0.1103896
ILMN_1729076	177.6417	0.009090909
ILMN_3235198	91.66673	0.9571428
ILMN_1697445	107.6386	0.3415585
ILMN_3294134	1429.299	0
ILMN_3274187	102.8501	0.5233766
ILMN_3219550	108.0797	0.3298701
ILMN_1652740	110.3838	0.2727273
ILMN_1665823	1613.19	0
ILMN_1746309	125.0541	0.08571429
ILMN_2373137	104.1833	0.4584416
ILMN_2249018	169.8491	0.01298701
ILMN_1722054	143.4347	0.03896104
ILMN_1769771	97.01263	0.7909091
ILMN_2144295	105.736	0.4
ILMN_1661514	137.7808	0.04805195
ILMN_1685008	113.0245	0.2181818
ILMN_1659851	110.752	0.2649351
ILMN_1672526	105.5569	0.4090909
ILMN_1804923	102.7857	0.5233766
ILMN_1672806	100.1564	0.6662338
ILMN_3296855	100.618	0.6363636
ILMN_3277715	105.9362	0.3909091
ILMN_3201239	107.3291	0.3506494
ILMN_1654279	91.83364	0.9558442
ILMN_1803308	120.8549	0.112987
ILMN_1747423	116.0152	0.174026
ILMN_1775367	119.5826	0.1285714
ILMN_1771554	115.681	0.1753247
ILMN_1760434	94.55343	0.8896104
ILMN_1674925	126.8284	0.07662338
ILMN_1667236	113.0376	0.2181818
ILMN_1706027	120.3959	0.1194805
ILMN_3199598	98.54601	0.7454545
ILMN_1676925	104.0862	0.4597403
ILMN_3280429	97.7115	0.7727273
ILMN_3292572	114.0022	0.1922078
ILMN_3199929	145.273	0.03636364
ILMN_1733692	96.30183	0.8116883
ILMN_1754441	105.8779	0.3935065
ILMN_1696990	112.1057	0.2311688
ILMN_3205914	98.36773	0.7519481
ILMN_1732096	95.85733	0.8363636
ILMN_3207217	99.6428	0.6948052
ILMN_3285216	102.3336	0.5467532
ILMN_1666310	111.7245	0.2415584
ILMN_1657147	102.0698	0.5597402
ILMN_3275799	100.0127	0.6766234
ILMN_3204838	163.3566	0.01558442
ILMN_1652967	107.5004	0.3441558
ILMN_3284584	1278.208	0
ILMN_1783864	101.3275	0.6051948
ILMN_1676765	1204.553	0
ILMN_1752146	101.0206	0.6142857
ILMN_1784901	103.7485	0.4779221
ILMN_1751023	139.5171	0.04415584
ILMN_1708049	118.7543	0.1350649
ILMN_1692982	93.73238	0.9220779
ILMN_1785462	118.2975	0.1402597
ILMN_1694331	127.2936	0.07662338
ILMN_3294919	117.4495	0.1532468
ILMN_1727153	129.1234	0.06623377
ILMN_3283977	109.7777	0.2831169
ILMN_1656636	100.1441	0.6701299
ILMN_1723855	113.3603	0.2038961
ILMN_1665781	237.2267	0.002597403
ILMN_1656527	106.9079	0.3649351
ILMN_1691366	105.0158	0.425974
ILMN_1780711	204.2458	0.005194805
ILMN_1722171	107.1833	0.3558442
ILMN_1805403	110.1321	0.2766234
ILMN_1690954	98.89256	0.7285714
ILMN_3295030	102.3182	0.5467532
ILMN_3233930	992.7499	0
ILMN_1662550	99.37672	0.7064935
ILMN_1734580	94.77428	0.8831169
ILMN_1653995	102.107	0.5571429
ILMN_3287309	99.83681	0.6857143
ILMN_1681308	108.5229	0.3207792
ILMN_1667507	101.264	0.6090909
ILMN_3284597	104.1493	0.4597403
ILMN_3204590	105.6451	0.4064935
ILMN_3241354	101.6867	0.5831169
ILMN_1692243	110.3703	0.2727273
ILMN_3285753	108.6425	0.3142857
ILMN_1780904	106.6803	0.3714286
ILMN_2130477	103.8359	0.4727273
ILMN_1722801	96.67464	0.7987013
ILMN_1671292	112.5915	0.2207792
ILMN_1656882	100.0447	0.674026
ILMN_1672729	103.318	0.5
ILMN_3202396	106.4025	0.3792208
ILMN_1718278	101.8439	0.5753247
ILMN_1796785	108.3536	0.3233766
ILMN_2254943	112.4558	0.2220779
ILMN_1722484	97.38408	0.7805195
ILMN_3291418	100.0549	0.674026
ILMN_3216080	100.3363	0.6545454
ILMN_1685906	159.5079	0.01818182
ILMN_1740784	115.3607	0.1792208
ILMN_3286875	122.6716	0.09740259
ILMN_1802827	105.0178	0.425974
ILMN_1700436	125.3132	0.08311688
ILMN_3243519	166.7827	0.01298701
ILMN_1787469	119.2447	0.1324675
ILMN_1666477	107.9664	0.3324675
ILMN_1800875	110.5922	0.2662338
ILMN_1722154	92.81806	0.938961
ILMN_1682350	122.5322	0.1
ILMN_1717770	95.18944	0.8623376
ILMN_3284433	91.39867	0.9571428
ILMN_3293681	111.251	0.2545455
ILMN_1718997	103.9832	0.4649351
ILMN_1691243	106.1832	0.3844156
ILMN_1788170	106.2124	0.3844156
ILMN_1733925	100.4408	0.6428571
ILMN_1656867	106.773	0.3714286
ILMN_1659370	98.64418	0.7376623
ILMN_3286813	169.0823	0.01298701
ILMN_1688757	136.0557	0.05064935
ILMN_1721342	103.5332	0.4883117
ILMN_1774109	93.05032	0.9350649
ILMN_3290248	115.7274	0.1753247
ILMN_3291437	109.4892	0.2909091
ILMN_3215771	97.16305	0.7896104
ILMN_1806015	188.744	0.007792208
ILMN_3290177	112.689	0.2194805
ILMN_3205656	407.0581	0
ILMN_3289437	98.40299	0.7519481
ILMN_1656637	100.9098	0.6194805
ILMN_1770854	101.5004	0.5922078
ILMN_3275447	1254.267	0
ILMN_3205762	95.26204	0.8584415
ILMN_3282570	104.8061	0.4324675
ILMN_3207139	97.56374	0.7779221
ILMN_3296870	139.1337	0.04545455
ILMN_1802963	101.9371	0.5701299
ILMN_3291324	91.62162	0.9571428
ILMN_1738158	96.95444	0.7922078
ILMN_3283090	234.0626	0.002597403
ILMN_3286353	105.6773	0.4064935
ILMN_1792622	116.1249	0.1727273
ILMN_1789148	95.76301	0.8376623
ILMN_1732760	97.33092	0.7831169
ILMN_1702780	92.05309	0.9532468
ILMN_1767047	100.9164	0.6194805
ILMN_1653566	106.482	0.3766234
ILMN_1798664	112.9343	0.2194805
ILMN_3201747	154.8638	0.02207792
ILMN_3283244	146.1732	0.03636364
ILMN_1654185	116.8515	0.1636364
ILMN_1812600	204.4315	0.005194805
ILMN_1776716	106.0318	0.387013
ILMN_3284222	112.9275	0.2194805
ILMN_3293367	2091.596	0
ILMN_1738174	112.5107	0.2220779
ILMN_1798573	136.2568	0.04935065
ILMN_1764308	99.67412	0.6935065
ILMN_1793300	162.4933	0.01688312
ILMN_3200179	77.80526	1
ILMN_1793486	107.5546	0.3441558
ILMN_3292163	142.7598	0.03896104
ILMN_1721393	112.7319	0.2194805
ILMN_3277826	92.3216	0.9480519
ILMN_1654871	105.1096	0.4220779
ILMN_3286067	127.6514	0.07532468
ILMN_3288659	103.3115	0.5
ILMN_3206661	98.43805	0.7519481
ILMN_1724113	112.2382	0.2298701
ILMN_3294217	93.7981	0.9207792
ILMN_3274339	97.43361	0.7805195
ILMN_1706117	1960.778	0
ILMN_3219808	110.0589	0.2766234
ILMN_3275540	95.78355	0.8376623
ILMN_1743207	142.4548	0.03896104
ILMN_1795309	112.641	0.2207792
ILMN_1657991	96.48063	0.8064935
ILMN_1662239	127.6998	0.07532468
ILMN_1778852	108.7299	0.312987
ILMN_1692245	110.3664	0.2727273
ILMN_3244121	98.75772	0.7337663
ILMN_3244233	95.98372	0.8311688
ILMN_1656853	91.88637	0.9558442
ILMN_3202648	102.9248	0.5168831
ILMN_3289679	106.7303	0.3714286
ILMN_1705779	112.306	0.2285714
ILMN_1746692	104.41	0.4454545
ILMN_3278627	132.5714	0.05714286
ILMN_1808793	121.7141	0.1077922
ILMN_1656720	95.50096	0.8506494
ILMN_3280952	6102.12	0
ILMN_3199994	103.8901	0.4701299
ILMN_1746252	284.4568	0
ILMN_1715747	182.3631	0.007792208
ILMN_3277297	115.9594	0.174026
ILMN_3290577	639.6123	0
ILMN_1792651	96.73185	0.7974026
ILMN_3203976	101.6403	0.5857143
ILMN_3199818	98.31567	0.7519481
ILMN_1674758	172.8788	0.01038961
ILMN_3293070	118.4478	0.1376623
ILMN_2092496	114.5279	0.1883117
ILMN_1701526	99.14419	0.7168831
ILMN_1652876	101.623	0.5857143
ILMN_1740724	109.8798	0.2792208
ILMN_1703109	112.3119	0.2285714
ILMN_3239408	119.6313	0.125974
ILMN_1737191	108.1105	0.3298701
ILMN_3277321	99.09707	0.7181818
ILMN_1736171	92.76825	0.938961
ILMN_1761268	114.6156	0.1883117
ILMN_1668069	96.89534	0.7935065
ILMN_3201975	178.773	0.009090909
ILMN_3202373	114.3864	0.1909091
ILMN_3233881	104.8653	0.4324675
ILMN_3279652	103.6066	0.4831169
ILMN_3235133	91.94838	0.9558442
ILMN_1730590	132.4212	0.05844156
ILMN_3276676	113.9314	0.1922078
ILMN_1662506	99.75731	0.6896104
ILMN_1775007	112.8189	0.2194805
ILMN_3293065	102.2495	0.5493507
ILMN_3211831	110.1537	0.2766234
ILMN_3202024	2525.515	0
ILMN_3288717	589.4639	0
ILMN_1662627	119.3992	0.1311688
ILMN_1709501	97.51894	0.7779221
ILMN_3280827	94.48275	0.8896104
ILMN_3296741	121.5595	0.1077922
ILMN_1668646	116.4388	0.1675325
ILMN_1767653	129.5649	0.06363636
ILMN_1738367	102.2829	0.548052
ILMN_3274711	156.1609	0.02077922
ILMN_1693465	116.5534	0.1649351
ILMN_3284084	112.7407	0.2194805
ILMN_1697979	111.9672	0.2324675
ILMN_1765878	103.7725	0.474026
ILMN_1726011	102.7974	0.5233766
ILMN_1687913	94.38361	0.8948052
ILMN_3245390	103.4624	0.4896104
ILMN_1661389	133.3426	0.05714286
ILMN_1710323	105.0685	0.4246753
ILMN_3294642	116.2812	0.1701299
ILMN_1690856	106.3244	0.3818182
ILMN_1689634	101.0894	0.612987
ILMN_1669713	93.33727	0.9311689
ILMN_3241522	109.7099	0.2857143
ILMN_1807126	104.048	0.4610389
ILMN_1771251	97.65891	0.774026
ILMN_3206270	99.46083	0.7025974
ILMN_3282783	101.4345	0.6
ILMN_3246247	145.7865	0.03636364
ILMN_1708023	86.75363	0.9948052
ILMN_1744832	107.8195	0.3363636
ILMN_1797954	121.0994	0.1116883
ILMN_1795467	118.5381	0.1363636
ILMN_1724822	245.268	0
ILMN_1706287	92.9935	0.9376624
ILMN_3284114	1632.117	0
ILMN_1775337	95.52728	0.8506494
ILMN_1659318	102.9473	0.5168831
ILMN_1768112	112.2065	0.2298701
ILMN_1715696	95.30809	0.8584415
ILMN_3284119	595.7216	0
ILMN_3207605	118.7176	0.1350649
ILMN_1793686	93.06483	0.9350649
ILMN_1661288	99.79919	0.6896104
ILMN_3290393	136.9937	0.04805195
ILMN_3206111	97.32755	0.7831169
ILMN_1778154	137.3317	0.04805195
ILMN_1736860	119.3914	0.1311688
ILMN_1701314	9304.488	0
ILMN_3245156	94.8568	0.8805195
ILMN_1660099	102.6955	0.5298702
ILMN_1702303	108.8602	0.3038961
ILMN_1753619	110.4712	0.2701299
ILMN_1681848	118.0495	0.1454545
ILMN_3210549	94.52575	0.8896104
ILMN_3233838	136.5926	0.04935065
ILMN_1765701	130.8769	0.06103896
ILMN_3244176	110.2278	0.274026
ILMN_3209399	113.1667	0.2142857
ILMN_1746502	92.40614	0.9467533
ILMN_3289721	115.7918	0.1753247
ILMN_3200330	649.5516	0
ILMN_3204679	96.70901	0.7974026
ILMN_3284361	92.80103	0.938961
ILMN_3199609	174.4693	0.01038961
ILMN_3284768	103.1734	0.5051948
ILMN_1711385	128.7381	0.06753246
ILMN_1780773	255.7027	0
ILMN_3207454	95.89847	0.8363636
ILMN_3283965	110.2666	0.274026
ILMN_3287986	116.0425	0.174026
ILMN_3211488	131.6463	0.05974026
ILMN_1708243	99.01897	0.7220779
ILMN_1656939	95.66772	0.8441558
ILMN_1797526	109.6967	0.2857143
ILMN_3284771	96.48399	0.8051948
ILMN_3208259	110.3386	0.2727273
ILMN_1811227	186.4628	0.007792208
ILMN_1708929	97.88626	0.761039
ILMN_1683552	115.7825	0.1753247
ILMN_1674068	131.7638	0.05974026
ILMN_1779832	102.4153	0.5441558
ILMN_1776956	118.8052	0.1350649
ILMN_1806892	125.8977	0.07922078
ILMN_1782924	102.8976	0.5220779
ILMN_1728091	99.30013	0.7103896
ILMN_1784090	95.7582	0.8389611
ILMN_1748374	154.3611	0.02207792
ILMN_3294263	88.32617	0.9844156
ILMN_3285238	95.93876	0.8350649
ILMN_3218223	95.18636	0.8623376
ILMN_1667366	99.24208	0.7103896
ILMN_3205364	100.9353	0.6194805
ILMN_3232377	102.6757	0.5298702
ILMN_3199718	101.3331	0.6038961
ILMN_1772239	98.78421	0.7311688
ILMN_3274405	115.0697	0.1844156
ILMN_3287996	755.5182	0
ILMN_3202109	106.5937	0.374026
ILMN_1754865	210.9056	0.005194805
ILMN_1699020	100.1341	0.6714286
ILMN_1730768	104.0467	0.4610389
ILMN_1782399	134.5352	0.05584415
ILMN_3307611	106.2561	0.3831169
ILMN_2320480	123.311	0.0948052
ILMN_1786168	122.9429	0.0961039
ILMN_2215355	129.6686	0.06363636
ILMN_1728338	128.5916	0.06753246
ILMN_1783712	97.58379	0.7779221
ILMN_1670371	92.37319	0.9480519
ILMN_3204016	103.8942	0.4688312
ILMN_3230752	128.4041	0.07142857
ILMN_3209750	90.70918	0.9662338
ILMN_3281877	107.6388	0.3415585
ILMN_1713813	161.5703	0.01688312
ILMN_1738546	101.0326	0.6142857
ILMN_1729680	112.5006	0.2220779
ILMN_1671190	103.1331	0.5064935
ILMN_1775473	112.0194	0.2324675
ILMN_1725528	134.2788	0.05584415
ILMN_1754678	101.6875	0.5831169
ILMN_1759579	98.67667	0.7363636
ILMN_1759989	101.8275	0.5753247
ILMN_2083595	99.20115	0.7142857
ILMN_1675165	100.1926	0.6636364
ILMN_1773367	101.5076	0.5922078
ILMN_1745933	292.364	0
ILMN_1700182	7971.746	0
ILMN_1700410	109.0993	0.2987013
ILMN_3294196	98.18998	0.7571428
ILMN_3289247	102.7125	0.5285714
ILMN_1690382	114.9499	0.1857143
ILMN_1782487	125.7627	0.08051948
ILMN_1704065	98.75494	0.7337663
ILMN_1803473	149.6101	0.02727273
ILMN_1805408	117.9322	0.1467533
ILMN_3247269	125.1341	0.08571429
ILMN_1754156	120.6006	0.1168831
ILMN_1686847	103.0858	0.5077922
ILMN_1790036	113.2732	0.2090909
ILMN_3203098	122.3101	0.1064935
ILMN_3275897	118.8033	0.1350649
ILMN_1813362	111.5128	0.2493507
ILMN_1729197	103.7967	0.4727273
ILMN_1655755	102.1207	0.5571429
ILMN_1658950	201.4802	0.005194805
ILMN_1684704	100.9286	0.6194805
ILMN_1786423	100.5641	0.6376624
ILMN_1756634	111.1262	0.2558441
ILMN_1739335	1097.964	0
ILMN_1680513	116.579	0.1649351
ILMN_1680888	102.5921	0.5337662
ILMN_1651846	104.3221	0.4506494
ILMN_1754042	106.85	0.3675325
ILMN_1661416	101.4649	0.5961039
ILMN_1688749	4059.26	0
ILMN_1767303	99.84122	0.6857143
ILMN_1702309	97.12388	0.7896104
ILMN_1778507	107.2714	0.3519481
ILMN_1811117	321.5689	0
ILMN_3239077	99.63062	0.6961039
ILMN_1686852	142.7404	0.03896104
ILMN_3209921	95.68227	0.8441558
ILMN_3294968	95.89677	0.8363636
ILMN_2137499	110.0093	0.2792208
ILMN_1651341	104.1038	0.4597403
ILMN_1656962	3955.03	0
ILMN_2046856	5100.195	0
ILMN_1791423	102.8661	0.5233766
ILMN_1690870	290.1329	0
ILMN_1668672	100.3325	0.6545454
ILMN_2097358	105.4276	0.4142857
ILMN_1813179	102.8906	0.5220779
ILMN_3281155	92.07624	0.951948
ILMN_3199780	862.1143	0
ILMN_1749177	115.8301	0.1753247
ILMN_1813055	109.8884	0.2792208
ILMN_1736471	92.70731	0.9402598
ILMN_3294213	2498.019	0
ILMN_1813714	106.3042	0.3831169
ILMN_1668629	537.9415	0
ILMN_3276859	104.3562	0.4467532
ILMN_3200378	121.636	0.1077922
ILMN_1665334	102.8066	0.5233766
ILMN_1701891	115.6823	0.1753247
ILMN_2231546	98.80711	0.7298701
ILMN_2051684	367.1969	0
ILMN_1740942	112.0002	0.2324675
ILMN_1656925	112.9365	0.2194805
ILMN_1658548	103.0156	0.5116883
ILMN_1792528	7889.686	0
ILMN_1699451	111.094	0.2584416
ILMN_1796353	129.5334	0.06363636
ILMN_1752740	102.7071	0.5285714
ILMN_3307276	115.9013	0.1753247
ILMN_1674285	109.7635	0.2844156
ILMN_1656131	101.1336	0.612987
ILMN_1675946	129.8228	0.06363636
ILMN_1683054	108.6793	0.3142857
ILMN_2125590	126.4353	0.07792208
ILMN_1722966	105.7945	0.3974026
ILMN_1790572	128.592	0.06753246
ILMN_1655980	112.7236	0.2194805
ILMN_1805911	99.79559	0.6896104
ILMN_3307132	97.63924	0.7753247
ILMN_1784493	259.4196	0
ILMN_1724282	101.9091	0.5727273
ILMN_1688901	106.8281	0.3688312
ILMN_1801122	137.4364	0.04805195
ILMN_1751227	106.3686	0.3805195
ILMN_1768286	107.3571	0.3493507
ILMN_1672445	95.10789	0.8662338
ILMN_1800520	125.784	0.08051948
ILMN_2072598	541.2643	0
ILMN_1688168	128.0007	0.07402597
ILMN_2123478	102.9584	0.5168831
ILMN_1857915	195.0813	0.005194805
ILMN_2142255	105.6635	0.4064935
ILMN_1738009	102.6085	0.5324675
ILMN_1745884	132.0184	0.05974026
ILMN_2067682	116.8456	0.1636364
ILMN_3207086	98.90482	0.7285714
ILMN_3279640	97.01409	0.7909091
ILMN_1667104	102.6374	0.5298702
ILMN_1744445	99.75919	0.6896104
ILMN_1672474	114.8105	0.1857143
ILMN_3242368	105.7103	0.4038961
ILMN_3248480	115.9763	0.174026
ILMN_1767980	133.0305	0.05714286
ILMN_1798037	99.81822	0.687013
ILMN_1671510	104.5267	0.4415585
ILMN_1761834	100.5295	0.6376624
ILMN_3219969	96.36165	0.8116883
ILMN_3294652	107.0967	0.361039
ILMN_3219643	934.4425	0
ILMN_3274271	92.79229	0.938961
ILMN_3288966	108.5778	0.3194805
ILMN_3212469	97.56606	0.7779221
ILMN_3247311	119.3588	0.1311688
ILMN_1722851	91.9973	0.9532468
ILMN_2127451	122.1397	0.1064935
ILMN_1705527	92.50893	0.9428571
ILMN_3289074	103.7417	0.4779221
ILMN_1809550	124.3354	0.08701298
ILMN_1660568	142.1567	0.03896104
ILMN_1815447	119.5356	0.1298701
ILMN_1658060	109.2811	0.2961039
ILMN_1762573	132.7373	0.05714286
ILMN_3290385	110.1055	0.2766234
ILMN_3287814	100.1857	0.6636364
ILMN_3211314	94.41782	0.8948052
ILMN_3244025	104.9297	0.4298701
ILMN_3292008	148.5397	0.02857143
ILMN_1669233	134.4265	0.05584415
ILMN_1740760	107.1342	0.3571429
ILMN_3203515	138.7154	0.04545455
ILMN_3285095	107.1435	0.3558442
ILMN_1777759	115.5745	0.1766234
ILMN_3207459	100.1126	0.6727273
ILMN_3287459	107.1264	0.3571429
ILMN_1656251	104.5104	0.4428571
ILMN_3281438	104.3553	0.4467532
ILMN_3204933	146.6344	0.03376623
ILMN_3274586	119.5231	0.1298701
ILMN_1653579	162.2902	0.01688312
ILMN_3212126	114.0371	0.1922078
ILMN_3232159	107.9366	0.3324675
ILMN_1784900	104.6498	0.438961
ILMN_3213916	110.4609	0.2701299
ILMN_3281539	103.3649	0.4961039
ILMN_1667785	100.166	0.6649351
ILMN_1766600	94.87877	0.8805195
ILMN_1720499	105.8654	0.3935065
ILMN_3292188	99.37617	0.7064935
ILMN_1658868	136.189	0.04935065
ILMN_1687990	105.0293	0.4246753
ILMN_1721802	122.1031	0.1077922
ILMN_1712177	106.0094	0.3896104
ILMN_1659602	101.7192	0.5805195
ILMN_3275585	106.2811	0.3831169
ILMN_2407235	112.3489	0.2272727
ILMN_1664610	5155.149	0
ILMN_1655754	126.7493	0.07662338
ILMN_1694818	96.26047	0.812987
ILMN_1802542	95.17467	0.8623376
ILMN_1681069	103.1507	0.5064935
ILMN_1667443	98.77675	0.7324675
ILMN_3289650	112.358	0.2272727
ILMN_3213568	520.3481	0
ILMN_3218851	111.4477	0.2493507
ILMN_3234371	96.18735	0.8155844
ILMN_2386631	125.1971	0.08571429
ILMN_1743857	93.86289	0.9181818
ILMN_1726942	93.8947	0.9168831
ILMN_1739318	100.5049	0.638961
ILMN_3291709	378.9762	0
ILMN_1723909	185.1514	0.007792208
ILMN_1676591	98.07082	0.7584416
ILMN_1673808	124.6592	0.08571429
ILMN_3244846	123.4249	0.09350649
ILMN_1695343	114.2318	0.1922078
ILMN_1811909	340.5263	0
ILMN_1767560	97.30582	0.7831169
ILMN_1687080	2852.613	0
ILMN_3250606	101.0621	0.6142857
ILMN_1690423	97.16163	0.7896104
ILMN_1753125	102.5116	0.5376623
ILMN_1810345	116.5369	0.1649351
ILMN_3201604	109.0971	0.3
ILMN_3279354	105.0991	0.4220779
ILMN_1704789	106.4389	0.3779221
ILMN_1773826	125.2096	0.08571429
ILMN_1735392	96.02465	0.8285714
ILMN_1699131	102.1415	0.5558441
ILMN_1693276	106.6085	0.374026
ILMN_1727049	197.1882	0.005194805
ILMN_1674685	97.80881	0.7675325
ILMN_1769288	98.11969	0.7584416
ILMN_1693822	90.1677	0.9766234
ILMN_1669819	97.26154	0.7831169
ILMN_1782286	120.4321	0.1181818
ILMN_1708542	96.98667	0.7922078
ILMN_1656921	108.5995	0.3181818
ILMN_1696781	93.83601	0.9181818
ILMN_1780218	95.68186	0.8441558
ILMN_1658768	98.48682	0.7480519
ILMN_1686811	176.1654	0.009090909
ILMN_1685785	99.53063	0.7025974
ILMN_1710195	137.6141	0.04805195
ILMN_1690638	102.7413	0.5272727
ILMN_1801032	121.5231	0.1077922
ILMN_1690629	132.287	0.05974026
ILMN_1738356	946.088	0
ILMN_1681464	119.6429	0.125974
ILMN_1668473	98.32626	0.7519481
ILMN_1683798	113.3911	0.2012987
ILMN_2198893	252.8745	0
ILMN_1688124	123.6087	0.09220779
ILMN_3244276	96.8322	0.7961039
ILMN_1774608	97.23288	0.7844156
