PROBE_ID	7677153062_L.VALUE	7677153062_L.Detection Pval
ILMN_1763326	104.4295	0.0987013
ILMN_1659079	85.53967	0.5493507
ILMN_3253599	89.84592	0.3402597
ILMN_2150465	1023.087	0
ILMN_1694798	87.85571	0.4285714
ILMN_1677292	96.34846	0.1896104
ILMN_1761566	278.3452	0.001298701
ILMN_1698770	89.39501	0.3636364
ILMN_1662184	95.13318	0.2116883
ILMN_2198575	88.19682	0.4103896
ILMN_1757636	113.0126	0.06493507
ILMN_2121147	82.341	0.7857143
ILMN_1791650	89.67287	0.3480519
ILMN_2225577	187.1955	0.009090909
ILMN_1695852	84.64334	0.6077922
ILMN_2098616	330.5544	0
ILMN_1673654	198.0741	0.005194805
ILMN_1728742	118.6742	0.05324675
ILMN_1716154	103.9139	0.1012987
ILMN_3240287	95.06725	0.212987
ILMN_1776788	247.409	0.002597403
ILMN_2195821	321.1804	0
ILMN_1677303	84.43312	0.6194805
ILMN_2232494	82.0304	0.8051948
ILMN_3240730	81.35733	0.8415585
ILMN_1658439	101.2893	0.1220779
ILMN_1726930	107.4966	0.09090909
ILMN_2409879	88.61283	0.3974026
ILMN_1699170	91.4603	0.2935065
ILMN_1718866	89.4183	0.3636364
ILMN_1806520	80.54035	0.887013
ILMN_3246356	84.01639	0.6688312
ILMN_1673478	226.25	0.003896104
ILMN_3237850	206.3198	0.005194805
ILMN_1783023	236.078	0.002597403
ILMN_1685854	107.0205	0.09350649
ILMN_1727553	98.13618	0.1597403
ILMN_1771494	86.09728	0.5168831
ILMN_3241808	86.29917	0.5
ILMN_1684368	225.9849	0.003896104
ILMN_1688242	184.144	0.01168831
ILMN_1691899	118.7161	0.05324675
ILMN_2370685	124.2757	0.04675325
ILMN_2372199	85.1161	0.5792208
ILMN_1709035	115.7335	0.06363636
ILMN_3273206	88.35159	0.4051948
ILMN_1666316	91.73103	0.2805195
ILMN_2078592	114.7364	0.06363636
ILMN_1757723	92.57166	0.2558441
ILMN_1704253	114.4673	0.06363636
ILMN_1727602	79.84231	0.9103896
ILMN_1722364	87.68633	0.4350649
ILMN_2380588	133.1913	0.03896104
ILMN_2161357	524.8531	0
ILMN_1692160	78.25413	0.9662338
ILMN_1720858	432.3104	0
ILMN_1794829	91.23624	0.2987013
ILMN_1753658	80.05452	0.9064935
ILMN_1715708	86.33153	0.4974026
ILMN_1703924	84.31351	0.6285715
ILMN_1743187	105.7584	0.09740259
ILMN_1717295	128.6127	0.04155844
ILMN_1726152	79.9366	0.9103896
ILMN_3242186	81.09976	0.8545455
ILMN_1790461	145.6307	0.02727273
ILMN_2054121	85.62704	0.5454546
ILMN_3237520	88.18972	0.4103896
ILMN_1651987	130.2221	0.04025974
ILMN_1804834	169.9161	0.01428571
ILMN_3252665	133.7411	0.03766234
ILMN_1775999	92.47729	0.2571429
ILMN_1752476	141.8081	0.02857143
ILMN_1760037	100.2324	0.1337662
ILMN_1813236	171.6971	0.01428571
ILMN_1742467	115.2879	0.06363636
ILMN_3253523	94.50404	0.2168831
ILMN_1761762	77.83407	0.9766234
ILMN_1769789	90.48063	0.3142857
ILMN_1709026	90.05631	0.3298701
ILMN_2060719	96.04845	0.1935065
ILMN_1696711	86.38773	0.4935065
ILMN_1711203	160.3778	0.01948052
ILMN_1706645	92.79313	0.2493507
ILMN_1815039	249.2303	0.002597403
ILMN_1691668	108.4877	0.08571429
ILMN_1666617	83.0463	0.7363636
ILMN_2103739	79.59906	0.9142857
ILMN_1653794	1923.089	0
ILMN_2413141	92.92448	0.2467532
ILMN_1693323	95.85304	0.1948052
ILMN_1805932	90.31674	0.3207792
ILMN_1757837	94.24389	0.2233766
ILMN_1707780	92.04965	0.2701299
ILMN_1771746	112.8595	0.06623377
ILMN_3251274	94.01881	0.2285714
ILMN_1783075	93.075	0.2415584
ILMN_1715096	188.0262	0.006493506
ILMN_1805695	94.75605	0.2168831
ILMN_2228196	225.5011	0.003896104
ILMN_1763907	104.8126	0.0987013
ILMN_2083925	79.6667	0.9116883
ILMN_3262909	81.68486	0.8233766
ILMN_3183213	86.83007	0.474026
ILMN_1734766	89.93394	0.3376623
ILMN_1670737	80.02258	0.9090909
ILMN_1743399	86.8424	0.474026
ILMN_1765438	87.67016	0.4363636
ILMN_1754158	78.96774	0.9467533
ILMN_3261226	87.8998	0.425974
ILMN_1727917	79.89539	0.9103896
ILMN_1684040	140.3026	0.03116883
ILMN_1724915	85.88613	0.5285714
ILMN_1669831	189.4022	0.006493506
ILMN_2220772	81.73685	0.8220779
ILMN_1755111	91.20496	0.3
ILMN_1651624	86.63663	0.4844156
ILMN_1778951	102.5617	0.1116883
ILMN_2270100	144.1726	0.02727273
ILMN_1793559	127.8556	0.04285714
ILMN_2356599	92.63172	0.2519481
ILMN_1700978	91.94485	0.2753247
ILMN_1738223	164.1279	0.01688312
ILMN_3307144	124.3071	0.04675325
ILMN_1798108	130.1484	0.04025974
ILMN_2186678	101.9079	0.1142857
ILMN_1665824	167.9236	0.01558442
ILMN_3242059	87.47141	0.4493507
ILMN_1671087	86.5672	0.487013
ILMN_3248091	87.31969	0.4558442
ILMN_1687835	135.2106	0.03636364
ILMN_1686889	75.21088	0.9948052
ILMN_3248941	87.82192	0.4285714
ILMN_1802942	224.6493	0.003896104
ILMN_1791889	93.1595	0.2402597
ILMN_2307407	87.30807	0.4558442
ILMN_1709799	83.52551	0.7012987
ILMN_2134765	100.9837	0.1233766
ILMN_1712836	293.095	0
ILMN_1682444	84.94743	0.587013
ILMN_1730629	90.05338	0.3311688
ILMN_1795286	147.8281	0.02597403
ILMN_2285708	104.2037	0.0987013
ILMN_1766446	121.9197	0.05194805
ILMN_2391765	1269.388	0
ILMN_1722945	90.20074	0.3220779
ILMN_1766219	92.64572	0.2519481
ILMN_1728057	114.9606	0.06363636
ILMN_1754920	88.04962	0.4181818
ILMN_1655572	92.76768	0.2493507
ILMN_3241996	81.02647	0.8597403
ILMN_1680867	101.2807	0.1220779
ILMN_1653797	1000.156	0
ILMN_2168866	84.26671	0.6337662
ILMN_1716728	102.1016	0.1142857
ILMN_1659524	133.6384	0.03766234
ILMN_2205350	93.38478	0.2376623
ILMN_1768684	86.00224	0.525974
ILMN_1657064	123.4366	0.04935065
ILMN_2220403	120.3835	0.05194805
ILMN_1741812	108.5975	0.08571429
ILMN_1775919	85.48927	0.5532467
ILMN_1712616	102.1423	0.1142857
ILMN_1705116	99.99907	0.138961
ILMN_1665117	141.3019	0.03116883
ILMN_1716434	78.28989	0.9649351
ILMN_3235761	81.12959	0.8532467
ILMN_1772588	102.8439	0.1064935
ILMN_1687848	76.63594	0.9896104
ILMN_1763011	191.1706	0.005194805
ILMN_1745119	133.7081	0.03766234
ILMN_2183885	117.6003	0.05454545
ILMN_1737663	83.10244	0.7337663
ILMN_1737819	83.81526	0.6792208
ILMN_1701724	127.7705	0.04285714
ILMN_1800632	96.02338	0.1935065
ILMN_1681057	80.88811	0.8623376
ILMN_1713729	96.35215	0.1896104
ILMN_1795703	89.14223	0.3766234
ILMN_1751143	325.513	0
ILMN_1751051	125.8884	0.04415584
ILMN_1730048	351.6312	0
ILMN_1804498	349.8885	0
ILMN_2259292	98.27502	0.1597403
ILMN_1660270	145.4855	0.02727273
ILMN_1708604	162.9273	0.01688312
ILMN_1784166	89.65123	0.3493507
ILMN_2246083	285.6636	0.001298701
ILMN_1713322	197.7959	0.005194805
ILMN_1663493	100.6899	0.1272727
ILMN_1678863	93.3203	0.2376623
ILMN_1739798	384.1253	0
ILMN_1706101	88.78201	0.387013
ILMN_1779225	78.51939	0.9571428
ILMN_1700588	92.68562	0.2506494
ILMN_1793508	102.0429	0.1142857
ILMN_3235912	108.3471	0.08831169
ILMN_3238082	95.13435	0.2116883
ILMN_3248773	182.9987	0.01168831
ILMN_1672605	483.1207	0
ILMN_1729130	181.4828	0.01168831
ILMN_1770030	331.644	0
ILMN_2081335	308.6092	0
ILMN_1809612	83.16154	0.7298701
ILMN_1674498	93.31742	0.2376623
ILMN_1741475	294.159	0
ILMN_1740903	117.8271	0.05454545
ILMN_1718336	372.9735	0
ILMN_1755033	85.77517	0.5363637
ILMN_2198859	92.95756	0.2467532
ILMN_1804895	136.632	0.03506494
ILMN_1655961	140.9593	0.03116883
ILMN_1779751	122.6042	0.05064935
ILMN_3238680	166.746	0.01558442
ILMN_1790211	109.6147	0.07922078
ILMN_3184724	92.05186	0.2701299
ILMN_3232156	90.36964	0.3181818
ILMN_1779735	1144.18	0
ILMN_1658210	84.40176	0.6194805
ILMN_2226691	85.89053	0.5285714
ILMN_1790315	95.92484	0.1948052
ILMN_3243749	100.4595	0.1311688
ILMN_3244903	95.18947	0.2090909
ILMN_1726640	96.33099	0.1896104
ILMN_1659990	90.18098	0.3233766
ILMN_1695301	82.86817	0.7532467
ILMN_2116811	87.31094	0.4558442
ILMN_1717219	250.3393	0.002597403
ILMN_1710606	97.28278	0.1753247
ILMN_1731293	87.22427	0.4597403
ILMN_1737242	93.2503	0.2376623
ILMN_3261843	83.8002	0.6805195
ILMN_1687213	92.04023	0.2701299
ILMN_1654792	80.84451	0.8662338
ILMN_1699085	85.70454	0.5402597
ILMN_1685705	83.36818	0.7181818
ILMN_1811735	84.88141	0.5883117
ILMN_1663364	87.14158	0.4610389
ILMN_1745992	88.27877	0.4077922
ILMN_1652888	101.0442	0.1220779
ILMN_3243302	92.02417	0.2727273
ILMN_1790751	95.22865	0.2090909
ILMN_2098325	178.5911	0.01168831
ILMN_1706275	124.5588	0.04675325
ILMN_1812841	117.6712	0.05454545
ILMN_1676797	90.01482	0.3324675
ILMN_2091084	3741.788	0
ILMN_1727618	98.29101	0.1597403
ILMN_1656369	85.719	0.5402597
ILMN_1677385	200.2778	0.005194805
ILMN_1760400	146.3328	0.02727273
ILMN_1679241	79.84075	0.9103896
ILMN_1792242	90.19282	0.3220779
ILMN_2113738	2318.608	0
ILMN_1739133	96.82018	0.1766234
ILMN_1657149	123.1814	0.05064935
ILMN_2135709	86.41768	0.4922078
ILMN_1670975	75.4756	0.9948052
ILMN_1784408	96.39493	0.1857143
ILMN_3307154	82.56329	0.7714286
ILMN_1774884	90.85265	0.3051948
ILMN_1688772	91.81538	0.2805195
ILMN_1788415	84.6505	0.6077922
ILMN_1777740	171.005	0.01428571
ILMN_1764320	103.6455	0.1012987
ILMN_1653205	571.0229	0
ILMN_3268179	83.81446	0.6792208
ILMN_1721133	86.44789	0.4922078
ILMN_3247556	83.51849	0.7038961
ILMN_2096467	79.4996	0.9181818
ILMN_1749047	83.34633	0.7220779
ILMN_1742074	265.5999	0.001298701
ILMN_1705085	97.61076	0.1662338
ILMN_1753929	89.08296	0.3805195
ILMN_1801178	87.62788	0.4376623
ILMN_1769011	87.99807	0.4194805
ILMN_1719762	87.60712	0.4376623
ILMN_3252615	98.35423	0.1597403
ILMN_3243899	122.9998	0.05064935
ILMN_1801725	89.13	0.3766234
ILMN_1792663	89.24345	0.3688312
ILMN_1721513	82.62646	0.7636364
ILMN_1651685	186.4682	0.01038961
ILMN_2082699	95.3301	0.2051948
ILMN_1776367	79.66344	0.9116883
ILMN_1767831	86.18308	0.512987
ILMN_3251418	93.28694	0.2376623
ILMN_1667405	106.6201	0.0961039
ILMN_1681221	93.80413	0.2311688
ILMN_1717403	84.83589	0.5922078
ILMN_1753190	97.99958	0.1597403
ILMN_1791306	201.9937	0.005194805
ILMN_1777477	92.35191	0.2623377
ILMN_3307818	88.07878	0.4155844
ILMN_1695485	85.9771	0.525974
ILMN_1750969	158.2741	0.01948052
ILMN_1751069	103.6515	0.1012987
ILMN_1808873	83.38384	0.7168831
ILMN_1803317	175.2127	0.01168831
ILMN_1723709	96.28352	0.1909091
ILMN_2329569	102.3711	0.112987
ILMN_1686841	86.94432	0.4701299
ILMN_2076014	83.51143	0.7038961
ILMN_1811555	151.44	0.02597403
ILMN_1744581	84.38763	0.6207792
ILMN_1769409	128.18	0.04285714
ILMN_1809323	81.40434	0.8402597
ILMN_1722387	85.58122	0.5454546
ILMN_1708029	119.1198	0.05324675
ILMN_1683232	96.35175	0.1896104
ILMN_3238793	92.20367	0.2675325
ILMN_1738678	163.5926	0.01688312
ILMN_1705735	78.09341	0.9714286
ILMN_2365667	84.9016	0.5883117
ILMN_1699537	93.39233	0.2376623
ILMN_1769538	81.16884	0.851948
ILMN_1654895	86.4026	0.4922078
ILMN_1702197	92.28886	0.2649351
ILMN_3251592	85.58239	0.5454546
ILMN_1761138	550.7883	0
ILMN_1770303	84.97087	0.587013
ILMN_3235526	85.51574	0.5519481
ILMN_1701361	97.12757	0.1766234
ILMN_1781745	109.4526	0.08051948
ILMN_1678189	82.51124	0.774026
ILMN_1700028	158.8245	0.01948052
ILMN_1782618	130.582	0.04025974
ILMN_1719280	177.2844	0.01168831
ILMN_1733221	363.2749	0
ILMN_1813641	126.1184	0.04415584
ILMN_1814106	111.3256	0.07402597
ILMN_1663665	80.09484	0.9038961
ILMN_1677274	82.69731	0.7584416
ILMN_1795673	121.5046	0.05194805
ILMN_1717229	118.4229	0.05324675
ILMN_2391345	117.8421	0.05454545
ILMN_1766793	130.6817	0.04025974
ILMN_1683175	212.8815	0.003896104
ILMN_2365023	109.4942	0.07922078
ILMN_1763695	118.5741	0.05324675
ILMN_1807009	75.69434	0.9922078
ILMN_1746633	254.491	0.002597403
ILMN_1741992	80.66821	0.8831169
ILMN_1755698	85.67185	0.5415584
ILMN_1674629	83.53297	0.7012987
ILMN_1714278	121.8961	0.05194805
ILMN_1750173	101.4742	0.1181818
ILMN_2174023	87.69381	0.4350649
ILMN_1793830	84.2967	0.6324675
ILMN_1799320	93.38796	0.2376623
ILMN_1808251	89.99996	0.3337662
ILMN_1760866	89.52173	0.3597403
ILMN_1711799	129.8521	0.04025974
ILMN_1780460	83.7792	0.6831169
ILMN_2077160	166.785	0.01558442
ILMN_1796499	86.36774	0.4948052
ILMN_1719998	114.254	0.06363636
ILMN_1709043	224.8927	0.003896104
ILMN_1794672	82.42608	0.7792208
ILMN_1788384	174.5584	0.01168831
ILMN_1701873	98.06516	0.1597403
ILMN_1687924	95.86105	0.1948052
ILMN_1772890	83.99178	0.6688312
ILMN_2323508	77.87651	0.9766234
ILMN_2191929	161.5956	0.01948052
ILMN_1685104	386.7372	0
ILMN_2179717	84.43383	0.6194805
ILMN_1815635	275.7718	0.001298701
ILMN_1777318	115.2555	0.06363636
ILMN_1717248	115.0034	0.06363636
ILMN_2138754	90.5223	0.3142857
ILMN_1736538	85.26427	0.5675325
ILMN_3244065	235.2887	0.002597403
ILMN_1814856	96.28098	0.1909091
ILMN_3252418	115.4138	0.06363636
ILMN_3184973	83.94471	0.6701299
ILMN_1715653	170.4367	0.01428571
ILMN_2295252	145.1949	0.02727273
ILMN_2296677	100.5913	0.1311688
ILMN_1762508	153.2367	0.02467532
ILMN_1666742	139.6117	0.03116883
ILMN_1741881	243.7721	0.002597403
ILMN_1664283	104.5968	0.0987013
ILMN_1697166	761.9454	0
ILMN_1765791	90.21245	0.3220779
ILMN_1688621	175.7302	0.01168831
ILMN_2079098	3270.093	0
ILMN_1755222	97.22163	0.1753247
ILMN_2387328	91.06818	0.3025974
ILMN_1731370	91.58895	0.2909091
ILMN_2283245	91.01492	0.3038961
ILMN_1678477	85.96978	0.525974
ILMN_1806758	102.4019	0.112987
ILMN_1760628	114.5347	0.06363636
ILMN_1659189	265.7652	0.001298701
ILMN_1813837	110.1777	0.07792208
ILMN_1714148	133.6244	0.03766234
ILMN_1803652	126.1605	0.04415584
ILMN_1655893	97.34832	0.174026
ILMN_1764188	109.7262	0.07922078
ILMN_1674650	166.6781	0.01558442
ILMN_1745713	96.74606	0.1766234
ILMN_1659914	86.28896	0.5038961
ILMN_1652431	89.95738	0.3363636
ILMN_1665856	95.77258	0.1961039
ILMN_1743219	162.4986	0.01688312
ILMN_1720998	105.2113	0.09740259
ILMN_2382942	80.61162	0.8844156
ILMN_1802414	95.14793	0.2116883
ILMN_1742358	101.6083	0.1181818
ILMN_1662795	224.9299	0.003896104
ILMN_2199439	174.6029	0.01168831
ILMN_2176450	80.33303	0.8948052
ILMN_1740996	84.9	0.5883117
ILMN_1695157	297.4013	0
ILMN_1731292	80.93419	0.8597403
ILMN_1672807	199.1879	0.005194805
ILMN_3239383	93.66233	0.2337662
ILMN_1708790	103.6756	0.1012987
ILMN_1761789	117.8668	0.05454545
ILMN_1784626	100.583	0.1311688
ILMN_1696615	86.94946	0.4701299
ILMN_1725139	178.9685	0.01168831
ILMN_1765858	1632.432	0
ILMN_1783598	119.8109	0.05324675
ILMN_1660815	85.75682	0.5363637
ILMN_1730529	82.27085	0.7922078
ILMN_1731064	410.4749	0
ILMN_1814044	253.2074	0.002597403
ILMN_1653001	85.62319	0.5454546
ILMN_1762407	98.91673	0.1532468
ILMN_1813946	93.82745	0.2311688
ILMN_1755428	79.71943	0.9116883
ILMN_1677746	94.08789	0.225974
ILMN_2398815	92.43356	0.2597403
ILMN_1760288	92.07498	0.2701299
ILMN_1720136	82.98289	0.7402598
ILMN_1688864	104.8365	0.0987013
ILMN_1676973	157.1704	0.02207792
ILMN_1754078	78.33963	0.9649351
ILMN_1811068	115.3068	0.06363636
ILMN_2412139	86.38152	0.4935065
ILMN_1738854	86.95216	0.4701299
ILMN_1685201	81.80165	0.8155844
ILMN_1761851	82.7673	0.7571428
ILMN_2340815	85.93232	0.5272727
ILMN_1691855	84.4726	0.6181818
ILMN_1861819	89.11277	0.3792208
ILMN_1898404	90.01923	0.3324675
ILMN_1666775	89.38174	0.3649351
ILMN_1681223	81.43521	0.8350649
ILMN_1664047	90.13909	0.3246753
ILMN_1659138	82.30246	0.7883117
ILMN_2304659	83.00464	0.7402598
ILMN_1703016	88.33453	0.4064935
ILMN_2311835	79.69198	0.9116883
ILMN_1664872	90.68154	0.3090909
ILMN_2397188	82.38696	0.7818182
ILMN_1671263	130.3795	0.04025974
ILMN_1677028	102.2901	0.112987
ILMN_2300664	173.6354	0.01168831
ILMN_1667980	94.55363	0.2168831
ILMN_1768533	82.63834	0.7623377
ILMN_1711049	138.2338	0.03246753
ILMN_2355274	100.6305	0.1298701
ILMN_1754076	132.9062	0.03896104
ILMN_2404493	103.6998	0.1012987
ILMN_1696317	131.7129	0.04025974
ILMN_2240923	126.5357	0.04415584
ILMN_1763604	89.47318	0.3623376
ILMN_2366205	90.76083	0.3077922
ILMN_2271304	91.66528	0.2831169
ILMN_2406106	82.06851	0.8012987
ILMN_1682208	79.67228	0.9116883
ILMN_1683107	91.93218	0.2766234
ILMN_1653878	88.79381	0.387013
ILMN_1721601	103.0696	0.1051948
ILMN_2195482	141.5871	0.02987013
ILMN_1673503	146.433	0.02727273
ILMN_1685164	101.4965	0.1181818
ILMN_2257652	83.6616	0.6909091
ILMN_1724306	118.0876	0.05454545
ILMN_1769492	94.42619	0.2181818
ILMN_1768758	101.1399	0.1220779
ILMN_1702149	86.5537	0.487013
ILMN_1748102	99.90025	0.1402597
ILMN_2242309	79.70556	0.9116883
ILMN_1749402	113.1792	0.06493507
ILMN_2356441	121.6855	0.05194805
ILMN_1809676	103.8311	0.1012987
ILMN_1779043	110.9569	0.07532468
ILMN_1669816	133.8634	0.03766234
ILMN_1776079	84.02957	0.6675324
ILMN_2106874	105.1273	0.09740259
ILMN_1705141	92.97179	0.2467532
ILMN_1726574	155.8739	0.02207792
ILMN_1691340	93.89697	0.2311688
ILMN_1810992	110.1992	0.07792208
ILMN_1680132	102.801	0.1064935
ILMN_1664679	78.84268	0.9506493
ILMN_1701827	102.6543	0.1090909
ILMN_1812096	134.7294	0.03636364
ILMN_1809972	106.1429	0.0961039
ILMN_1665547	82.13018	0.7987013
ILMN_1688188	83.79115	0.6818182
ILMN_1801370	86.96185	0.4701299
ILMN_1684461	84.73442	0.6025974
ILMN_1779155	78.29694	0.9649351
ILMN_1745724	104.723	0.0987013
ILMN_1760199	84.40186	0.6194805
ILMN_2383807	114.1617	0.06363636
ILMN_1748840	85.33241	0.5649351
ILMN_2327244	84.59428	0.6103896
ILMN_1807034	85.60442	0.5454546
ILMN_1702566	96.27481	0.1909091
ILMN_2109371	87.98827	0.4207792
ILMN_1774427	268.1851	0.001298701
ILMN_1755504	149.1361	0.02597403
ILMN_1710219	127.187	0.04415584
ILMN_1758281	95.92446	0.1948052
ILMN_1730487	95.51735	0.2025974
ILMN_2324002	84.97709	0.587013
ILMN_1717990	84.98209	0.587013
ILMN_3242412	74.56882	0.9948052
ILMN_1766200	122.3923	0.05064935
ILMN_3241364	90.92504	0.3051948
ILMN_1778242	1185.456	0
ILMN_1687858	3690.521	0
ILMN_1666385	1977.396	0
ILMN_1733333	132.357	0.03896104
ILMN_1815707	147.1609	0.02727273
ILMN_1717757	82.59755	0.7662337
ILMN_2413599	88.14177	0.4116883
ILMN_1757210	156.3109	0.02207792
ILMN_1749118	95.79878	0.1948052
ILMN_1739162	80.4387	0.8922078
ILMN_1749034	88.16027	0.4103896
ILMN_1778121	251.6158	0.002597403
ILMN_1761693	83.53643	0.7012987
ILMN_1736256	286.1919	0.001298701
ILMN_2167223	80.29673	0.8974026
ILMN_1727194	97.744	0.1636364
ILMN_3238986	90.11047	0.3246753
ILMN_2140990	139.36	0.03246753
ILMN_1751561	168.0219	0.01558442
ILMN_1795561	152.2782	0.02467532
ILMN_2280721	97.40592	0.1727273
ILMN_1705477	102.1885	0.1142857
ILMN_1804339	727.918	0
ILMN_1666445	95.61875	0.2012987
ILMN_2315208	85.14825	0.5766234
ILMN_1763027	88.93596	0.3831169
ILMN_2376194	88.04626	0.4181818
ILMN_1663397	92.85057	0.2480519
ILMN_2279796	83.66468	0.6909091
ILMN_1683415	95.85124	0.1948052
ILMN_2319544	90.99852	0.3038961
ILMN_1658818	85.29211	0.5675325
ILMN_1757060	79.70745	0.9116883
ILMN_1809695	351.7701	0
ILMN_2359601	218.1021	0.003896104
ILMN_1794863	97.1767	0.1766234
ILMN_1660633	76.26286	0.9896104
ILMN_1767168	105.0379	0.0987013
ILMN_2166582	83.03294	0.7363636
ILMN_1715372	109.4447	0.08051948
ILMN_2382705	82.99123	0.7402598
ILMN_2367638	110.0899	0.07922078
ILMN_1743021	91.82857	0.2792208
ILMN_1667381	125.0653	0.04545455
ILMN_1714599	835.8973	0
ILMN_1688580	596.268	0
ILMN_1811957	132.3291	0.03896104
ILMN_1792660	90.54866	0.3142857
ILMN_1661940	91.30679	0.2948052
ILMN_1798867	155.7095	0.02207792
ILMN_1744647	127.0822	0.04415584
ILMN_1775950	86.92831	0.4701299
ILMN_2073592	112.4363	0.06623377
ILMN_1664012	346.6908	0
ILMN_1762825	390.8842	0
ILMN_2401057	335.2293	0
ILMN_1797604	5578.572	0
ILMN_1691237	84.33046	0.6272727
ILMN_1655821	113.8702	0.06363636
ILMN_1705261	270.9819	0.001298701
ILMN_1677357	83.25655	0.7246753
ILMN_1785069	84.70849	0.6051948
ILMN_2252186	109.6866	0.07922078
ILMN_1769755	95.4505	0.2038961
ILMN_2331553	84.47029	0.6181818
ILMN_1765274	143.0367	0.02727273
ILMN_2101034	101.4217	0.1181818
ILMN_1787514	127.7316	0.04285714
ILMN_1677108	85.30173	0.5662338
ILMN_1695285	83.69054	0.6896104
ILMN_1716057	108.1909	0.08961039
ILMN_1716357	83.86025	0.6753247
ILMN_2296803	81.08859	0.8545455
ILMN_1687971	172.2071	0.01428571
ILMN_2332691	143.4533	0.02727273
ILMN_1737089	116.2271	0.05974026
ILMN_3243831	97.83938	0.1597403
ILMN_2117642	86.70313	0.4779221
ILMN_1685022	125.9815	0.04415584
ILMN_3187689	81.91015	0.8103896
ILMN_1731073	111.501	0.07272727
ILMN_1690923	92.24304	0.2649351
ILMN_1655418	760.5718	0
ILMN_2393254	339.7034	0
ILMN_1699809	83.67696	0.6896104
ILMN_1770676	105.4444	0.09740259
ILMN_1782897	166.3572	0.01558442
ILMN_1754145	152.1344	0.02467532
ILMN_1681118	157.9104	0.02077922
ILMN_2345739	122.006	0.05194805
ILMN_2286400	102.3437	0.112987
ILMN_1757660	126.4821	0.04415584
ILMN_3307742	135.65	0.03636364
ILMN_1747105	76.00703	0.9922078
ILMN_1763843	79.03249	0.9415584
ILMN_2359306	86.72385	0.4766234
ILMN_2267508	96.18903	0.1909091
ILMN_1803742	174.9514	0.01168831
ILMN_1680722	86.7272	0.4766234
ILMN_1768870	1224.805	0
ILMN_2069196	81.46642	0.8350649
ILMN_2053921	577.1051	0
ILMN_1798980	821.2256	0
ILMN_1743714	120.4607	0.05194805
ILMN_1721978	167.5504	0.01558442
ILMN_1671728	145.013	0.02727273
ILMN_1773347	91.73215	0.2805195
ILMN_1738669	92.59087	0.2532468
ILMN_1726591	201.8564	0.005194805
ILMN_1724474	129.1422	0.04025974
ILMN_3252556	115.7067	0.06363636
ILMN_1707979	95.64912	0.2
ILMN_3238525	88.29109	0.4077922
ILMN_1692349	93.66255	0.2337662
ILMN_1779854	92.31152	0.2649351
ILMN_2192281	327.4146	0
ILMN_1712532	278.8076	0.001298701
ILMN_1809477	353.1701	0
ILMN_1783546	133.487	0.03766234
ILMN_1680134	225.2781	0.003896104
ILMN_1696066	106.8887	0.0948052
ILMN_2367469	164.9683	0.01688312
ILMN_1765222	163.001	0.01688312
ILMN_1724540	82.72336	0.7584416
ILMN_1702296	85.36994	0.5623376
ILMN_1708983	91.81583	0.2805195
ILMN_1680927	81.59883	0.8246753
ILMN_3306944	76.93938	0.9883117
ILMN_1808546	78.04405	0.9714286
ILMN_1665004	415.8591	0
ILMN_1686948	91.57241	0.2909091
ILMN_2325574	208.1745	0.005194805
ILMN_2357471	82.82315	0.7558442
ILMN_1715437	92.10026	0.2701299
ILMN_2139035	95.87724	0.1948052
ILMN_1654773	100.7847	0.1246753
ILMN_1679039	85.88531	0.5285714
ILMN_1768556	84.88877	0.5883117
ILMN_2326509	1247.934	0
ILMN_1727762	79.08919	0.9363636
ILMN_2326512	959.4211	0
ILMN_1797578	121.3784	0.05194805
ILMN_2321720	85.77762	0.5363637
ILMN_2132119	80.09298	0.9038961
ILMN_1739513	89.8892	0.338961
ILMN_2296057	114.5685	0.06363636
