PROBE_ID	7677153059_K.VALUE	7677153059_K.Detection Pval
ILMN_1718754	99.58685	0.4441558
ILMN_1676372	97.78698	0.5116883
ILMN_1792075	133.568	0.03896104
ILMN_1687825	150.8974	0.02597403
ILMN_2060413	380.9277	0
ILMN_1805519	132.6547	0.04155844
ILMN_1702534	124.6752	0.07142857
ILMN_2377669	2072.809	0
ILMN_1676924	1973.069	0
ILMN_1726589	104.2189	0.3233766
ILMN_1688959	205.2129	0.003896104
ILMN_1701914	89.23965	0.7818182
ILMN_1671051	117.9324	0.1220779
ILMN_2365307	106.5592	0.2701299
ILMN_1683747	98.66204	0.4844156
ILMN_1773781	93.20468	0.6610389
ILMN_1749362	138.2946	0.03376623
ILMN_1730433	127.4489	0.05974026
ILMN_1796244	547.4333	0
ILMN_1693552	599.1794	0
ILMN_1701906	147.7774	0.02987013
ILMN_1751095	103.3356	0.3428572
ILMN_1782741	144.4502	0.03376623
ILMN_3240165	98.54658	0.4883117
ILMN_2112357	269.5118	0
ILMN_2174804	93.2276	0.6610389
ILMN_2174805	185.5764	0.007792208
ILMN_2070940	108.9097	0.2233766
ILMN_1716797	595.379	0
ILMN_2115633	130.6495	0.04675325
ILMN_1747622	236.8073	0
ILMN_2341229	99.97437	0.4350649
ILMN_1732799	117.2023	0.1285714
ILMN_1694249	149.8197	0.02857143
ILMN_2257587	83.4185	0.9311689
ILMN_1683479	80.13504	0.9701298
ILMN_1784863	264.6083	0
ILMN_1796094	486.2454	0
ILMN_1665132	84.54854	0.9077922
ILMN_2375825	530.2693	0
ILMN_1786176	898.7057	0
ILMN_2233783	102.1876	0.3766234
ILMN_2261416	1332.473	0
ILMN_2325837	1189.209	0
ILMN_1724643	109.2053	0.2155844
ILMN_1739794	289.0688	0
ILMN_1747870	232.8412	0
ILMN_1717197	383.6101	0
ILMN_1727284	215.1887	0.001298701
ILMN_2367818	109.9586	0.2077922
ILMN_1779257	108.8919	0.2233766
ILMN_1659077	172.7984	0.01038961
ILMN_1778625	197.0206	0.005194805
ILMN_2348788	532.0381	0
ILMN_1803429	2510.05	0
ILMN_2307744	163.5179	0.01298701
ILMN_2307740	1073.609	0
ILMN_1771333	488.1385	0
ILMN_2356991	146.4743	0.02987013
ILMN_2061043	1130.824	0
ILMN_1753112	235.2023	0
ILMN_2208903	2483.06	0
ILMN_2413808	738.1068	0
ILMN_1662843	570.2716	0
ILMN_1800540	219.0113	0.001298701
ILMN_1785268	405.8241	0
ILMN_2147517	404.0119	0
ILMN_2333687	108.1423	0.238961
ILMN_1724789	141.9953	0.03376623
ILMN_1701497	98.09007	0.5038961
ILMN_1746565	626.027	0
ILMN_1753468	394.8967	0
ILMN_1714861	1298.263	0
ILMN_2359907	846.9689	0
ILMN_2267914	184.2018	0.007792208
ILMN_2188333	570.1653	0
ILMN_1651316	224.08	0
ILMN_1792538	403.1064	0
ILMN_1760247	132.0057	0.04545455
ILMN_1723004	179.9615	0.01038961
ILMN_1736567	2835.372	0
ILMN_1761464	252.9014	0
ILMN_2379644	1365.483	0
ILMN_1659227	117.9751	0.1220779
ILMN_1734878	363.841	0
ILMN_2410371	79.40871	0.9831169
ILMN_2366212	402.1682	0
ILMN_1785439	176.5922	0.01038961
ILMN_1710017	163.0752	0.01298701
ILMN_1716736	130.5414	0.04675325
ILMN_1689953	1559.535	0
ILMN_2392274	232.2727	0
ILMN_1662973	204.1605	0.005194805
ILMN_1780582	140.4184	0.03376623
ILMN_2328666	114.3857	0.1545455
ILMN_2049293	110.4889	0.2038961
ILMN_1698367	221.5305	0.001298701
ILMN_1782560	241.338	0
ILMN_1714602	332.661	0
ILMN_1672097	95.33184	0.5987013
ILMN_1768482	674.466	0
ILMN_1760374	234.7972	0
ILMN_2353732	684.7042	0
ILMN_1748601	141.3364	0.03376623
ILMN_1669005	84.10819	0.9155844
ILMN_2354191	102.4475	0.3675325
ILMN_1666074	100.5495	0.4220779
ILMN_1695423	128.8947	0.05324675
ILMN_1704730	907.3539	0
ILMN_1711573	326.1223	0
ILMN_2415786	409.4401	0
ILMN_2413508	566.5319	0
ILMN_1676718	145.8819	0.03116883
ILMN_1673363	3575.222	0
ILMN_2056032	344.868	0
ILMN_1700681	151.774	0.02597403
ILMN_2388142	257.3921	0
ILMN_1714592	281.7858	0
ILMN_1763878	93.17691	0.6623377
ILMN_1662008	107.9804	0.2454545
ILMN_1805180	110.0167	0.2064935
ILMN_1659727	168.8506	0.01038961
ILMN_2401906	5997.989	0
ILMN_1678605	289.0204	0
ILMN_2244653	84.80156	0.9038961
ILMN_2324537	129.2954	0.05064935
ILMN_1739164	129.0715	0.05324675
ILMN_1774557	100.4003	0.4285714
ILMN_1655983	195.0129	0.005194805
ILMN_1774930	259.2542	0
ILMN_1687074	115.8193	0.1350649
ILMN_1661363	177.6437	0.01038961
ILMN_2379560	166.062	0.01168831
ILMN_1751463	104.1076	0.3272727
ILMN_2339796	532.5013	0
ILMN_1727389	345.1562	0
ILMN_2256765	462.9544	0
ILMN_1747911	97.35042	0.5272727
ILMN_1710428	95.71373	0.5831169
ILMN_1663390	112.0577	0.1818182
ILMN_1787292	110.0304	0.2064935
ILMN_1799688	205.5821	0.002597403
ILMN_1711005	108.5309	0.2324675
ILMN_1733396	115.1738	0.138961
ILMN_1740384	105.64	0.287013
ILMN_2338323	668.5549	0
ILMN_1725260	95.11942	0.6038961
ILMN_2407619	90.68194	0.7337663
ILMN_2210837	401.7482	0
ILMN_1746533	86.98572	0.8376623
ILMN_2359935	98.2331	0.4987013
ILMN_1765704	209.4601	0.001298701
ILMN_1711078	169.1633	0.01038961
ILMN_2330552	134.7393	0.03896104
ILMN_2356068	194.7529	0.005194805
ILMN_1778557	217.0626	0.001298701
ILMN_1676891	377.9874	0
ILMN_1713006	187.6973	0.007792208
ILMN_1668369	1748.106	0
ILMN_1764185	105.2712	0.2935065
ILMN_1737651	301.1654	0
ILMN_1696041	85.23868	0.8909091
ILMN_2408139	85.4771	0.8857143
ILMN_1675156	147.221	0.02987013
ILMN_1738424	470.2637	0
ILMN_1781472	140.7375	0.03376623
ILMN_1784627	100.8619	0.412987
ILMN_1689989	111.6237	0.1909091
ILMN_1692342	97.26556	0.5298702
ILMN_2401964	87.30022	0.8298701
ILMN_1764927	195.1568	0.005194805
ILMN_1652777	154.9946	0.02077922
ILMN_1736327	168.2922	0.01038961
ILMN_1745223	182.3519	0.009090909
ILMN_1774982	123.5481	0.08181818
ILMN_2349138	669.4697	0
ILMN_1769027	239.1747	0
ILMN_1735594	250.8947	0
ILMN_2313926	802.4141	0
ILMN_1670238	91.4241	0.7116883
ILMN_1652907	143.1716	0.03376623
ILMN_1785914	127.811	0.05584415
ILMN_1741801	141.9212	0.03376623
ILMN_1701614	93.2037	0.6610389
ILMN_1802951	88.25837	0.8090909
ILMN_1660654	113.3537	0.1714286
ILMN_1737728	98.28041	0.4974026
ILMN_1684045	282.1699	0
ILMN_2383964	120.1206	0.1077922
ILMN_1753183	131.5753	0.04675325
ILMN_1683450	111.52	0.1922078
ILMN_1737184	183.7118	0.009090909
ILMN_1762142	110.8061	0.2038961
ILMN_2230683	114.6774	0.151948
ILMN_1709294	117.0735	0.1298701
ILMN_2341611	120.0235	0.1090909
ILMN_1688670	99.71405	0.4402598
ILMN_1724941	107.1206	0.2597403
ILMN_1708167	165.5229	0.01168831
ILMN_2118621	112.4579	0.1792208
ILMN_3251486	95.08303	0.6077922
ILMN_1752914	104.0333	0.3298701
ILMN_1770940	108.3214	0.2350649
ILMN_1791270	113.7199	0.1636364
ILMN_1672611	81.9692	0.9454545
ILMN_1709269	131.6577	0.04675325
ILMN_2210739	109.3442	0.2142857
ILMN_1766925	79.58675	0.9818182
ILMN_1784036	188.4141	0.007792208
ILMN_2095597	93.41949	0.6545454
ILMN_1814015	95.31173	0.5987013
ILMN_1733669	94.26628	0.6246753
ILMN_1734744	115.9096	0.1350649
ILMN_2100731	101.4836	0.3909091
ILMN_1779228	116.2718	0.1350649
ILMN_1775739	94.50112	0.6194805
ILMN_1753586	91.48092	0.7103896
ILMN_1779934	97.68547	0.5168831
ILMN_1658675	91.42912	0.7116883
ILMN_1783149	245.0866	0
ILMN_1693928	106.8945	0.2662338
ILMN_1660321	88.38134	0.8064935
ILMN_2396269	76.19147	0.9974026
ILMN_1765255	108.8144	0.225974
ILMN_1685958	92.44678	0.687013
ILMN_2323007	120.1516	0.1077922
ILMN_3236307	86.97163	0.8389611
ILMN_1704294	90.51752	0.7428572
ILMN_1769891	85.24798	0.8909091
ILMN_1719236	81.95752	0.9454545
ILMN_2190624	93.26837	0.6610389
ILMN_1766675	106.0558	0.2805195
ILMN_1716300	93.97432	0.6337662
ILMN_1660113	123.3336	0.08181818
ILMN_1813352	94.37768	0.6207792
ILMN_1757020	88.01122	0.8142857
ILMN_1675454	108.3189	0.2350649
ILMN_1737003	204.5192	0.005194805
ILMN_1770425	203.5902	0.005194805
ILMN_1700611	91.76549	0.7
ILMN_1741459	248.7516	0
ILMN_1687353	126.3771	0.06363636
ILMN_3306950	104.2987	0.3220779
ILMN_1653443	147.3944	0.02987013
ILMN_1665559	188.1529	0.007792208
ILMN_3245559	612.6059	0
ILMN_1690653	132.1148	0.04415584
ILMN_1767414	104.9619	0.3025974
ILMN_1689001	224.4898	0
ILMN_1781987	119.6227	0.1116883
ILMN_1730928	277.3533	0
ILMN_2062271	106.9782	0.2623377
ILMN_1717803	95.41032	0.5987013
ILMN_1711023	227.4867	0
ILMN_1812289	97.12261	0.5337662
ILMN_2415529	117.2822	0.125974
ILMN_1655990	185.027	0.007792208
ILMN_1725235	102.8073	0.3571429
ILMN_2383489	718.4905	0
ILMN_1658579	233.205	0
ILMN_1812557	689.1933	0
ILMN_3307950	517.5231	0
ILMN_1802615	215.2992	0.001298701
ILMN_1778917	231.4743	0
ILMN_1777913	102.9559	0.3532467
ILMN_1747556	172.2133	0.01038961
ILMN_1788022	142.9818	0.03376623
ILMN_1724183	118.3529	0.1181818
ILMN_1856533	98.38138	0.4961039
ILMN_1782441	93.4674	0.6532468
ILMN_1770690	125.0714	0.06883117
ILMN_2217630	92.98096	0.6675324
ILMN_1769769	101.8047	0.3818182
ILMN_1680317	92.88186	0.6714286
ILMN_2377536	75.87117	0.9987013
ILMN_2277725	92.8823	0.6714286
ILMN_1787212	92.93695	0.6688312
ILMN_1784602	292.4553	0
ILMN_1722811	586.1068	0
ILMN_2196347	395.918	0
ILMN_1718565	180.0321	0.01038961
ILMN_1757255	90.11747	0.7558442
ILMN_1744295	91.91196	0.6974026
ILMN_1717714	117.8067	0.1246753
ILMN_1773066	211.6194	0.001298701
ILMN_1806405	110.9754	0.2038961
ILMN_2130078	7421.769	0
ILMN_2376723	114.6253	0.151948
ILMN_1670111	94.62334	0.6194805
ILMN_1723198	136.711	0.03766234
ILMN_3247350	102.6111	0.3623376
ILMN_1656415	130.8517	0.04675325
ILMN_1652171	104.2327	0.3233766
ILMN_2359332	92.60184	0.6831169
ILMN_1740597	140.775	0.03376623
ILMN_1748883	737.6981	0
ILMN_1666305	92.80949	0.6766234
ILMN_1687291	103.7	0.3337662
ILMN_1753931	83.94949	0.9207792
ILMN_2234187	95.81097	0.5792208
ILMN_1691911	91.54186	0.7064935
ILMN_1699576	97.09451	0.5350649
ILMN_1702517	87.99383	0.8142857
ILMN_1791114	85.80535	0.8753247
ILMN_1655690	93.45084	0.6532468
ILMN_1720270	268.9214	0
ILMN_2128770	234.095	0
ILMN_1754658	182.4077	0.009090909
ILMN_1678183	99.95484	0.4350649
ILMN_2297315	105.1448	0.2974026
ILMN_1681943	102.2625	0.374026
ILMN_1672275	82.34798	0.9415584
ILMN_2179022	94.91618	0.6142857
ILMN_1691418	156.9441	0.01688312
ILMN_1801476	98.33704	0.4961039
ILMN_1790973	223.4817	0
ILMN_1727880	97.43266	0.5207792
ILMN_1651237	86.30471	0.864935
ILMN_1810977	660.5872	0
ILMN_1776158	83.81373	0.925974
ILMN_1710597	90.37429	0.7493507
ILMN_1673788	575.5551	0
ILMN_1815619	83.72435	0.9272727
ILMN_1671058	107.4537	0.2558441
ILMN_1722603	90.59037	0.7402598
ILMN_2363185	93.00289	0.6675324
ILMN_2269673	96.57124	0.5519481
ILMN_1653471	128.6894	0.05324675
ILMN_2288285	113.0133	0.1753247
ILMN_1662151	92.97696	0.6675324
ILMN_2288290	88.09071	0.812987
ILMN_1693537	98.3296	0.4961039
ILMN_2090029	83.87576	0.9246753
ILMN_2097052	76.01529	0.9974026
ILMN_1678075	125.6822	0.06623377
ILMN_1721415	87.72407	0.8220779
ILMN_1777479	102.5819	0.3649351
ILMN_2371724	196.0599	0.005194805
ILMN_1664330	123.7393	0.07922078
ILMN_1716815	374.6108	0
ILMN_1775167	105.4997	0.2909091
ILMN_3244898	91.7804	0.7
ILMN_1752335	609.8664	0
ILMN_1774781	105.03	0.3
ILMN_1745949	105.2294	0.2948052
ILMN_1743570	251.6084	0
ILMN_1657455	186.9874	0.007792208
ILMN_1670959	119.9387	0.1090909
ILMN_1712522	127.8488	0.05584415
ILMN_1813957	92.38468	0.6883117
ILMN_1806056	161.259	0.01428571
ILMN_1715715	288.0572	0
ILMN_1693014	4668.662	0
ILMN_1782050	2584.618	0
ILMN_1779095	146.5629	0.02987013
ILMN_1716766	212.995	0.001298701
ILMN_1744147	379.4726	0
ILMN_1686283	117.3039	0.125974
ILMN_1751851	1229.696	0
ILMN_1666174	97.36573	0.5272727
ILMN_1671171	96.1182	0.574026
ILMN_3177532	84.77583	0.9038961
ILMN_3234570	102.1285	0.3766234
ILMN_2335398	114.8878	0.1467533
ILMN_1654690	234.8179	0
ILMN_1702229	127.7093	0.05714286
ILMN_1773764	142.9049	0.03376623
ILMN_1723418	122.3458	0.09090909
ILMN_1688458	86.70491	0.8506494
ILMN_1749515	181.8171	0.009090909
ILMN_1678947	93.95543	0.6337662
ILMN_1694482	133.5584	0.03896104
ILMN_1711208	89.55202	0.7727273
ILMN_1691290	153.9542	0.02207792
ILMN_2280816	83.26536	0.9324675
ILMN_1720482	187.0699	0.007792208
ILMN_1801257	121.0718	0.1
ILMN_2392472	83.31493	0.9324675
ILMN_1664028	379.0875	0
ILMN_3238740	133.1901	0.03896104
ILMN_2229205	105.712	0.287013
ILMN_2225718	73.24088	1
ILMN_1716279	133.9043	0.03896104
ILMN_1664516	117.3456	0.125974
ILMN_2186715	94.13552	0.6311688
ILMN_1693221	105.6991	0.287013
ILMN_2119307	90.03272	0.761039
ILMN_1658010	162.7896	0.01298701
ILMN_1661776	123.4677	0.08181818
ILMN_1737195	170.8187	0.01038961
ILMN_1742779	138.0421	0.03376623
ILMN_2368718	137.0426	0.03766234
ILMN_2368721	84.51812	0.9090909
ILMN_1668814	106.8673	0.2662338
ILMN_1720526	124.8195	0.07012987
ILMN_1787477	109.7815	0.2103896
ILMN_2219351	88.51385	0.8012987
ILMN_1748241	93.24626	0.6610389
ILMN_1670769	101.7823	0.3818182
ILMN_3238375	250.3131	0
ILMN_3246608	97.83049	0.5090909
ILMN_1729142	139.3709	0.03376623
ILMN_2047511	984.6401	0
ILMN_2088825	249.4314	0
ILMN_1766798	261.3763	0
ILMN_1709360	148.1863	0.02987013
ILMN_1683867	88.11911	0.812987
ILMN_1786357	214.3979	0.001298701
ILMN_1772233	215.8363	0.001298701
ILMN_1800530	131.0383	0.04675325
ILMN_1795918	150.8153	0.02597403
ILMN_1758778	270.2716	0
ILMN_1781077	146.7429	0.02987013
ILMN_1693766	196.4265	0.005194805
ILMN_2199676	117.099	0.1298701
ILMN_1686458	128.2085	0.05454545
ILMN_1740385	126.6857	0.06103896
ILMN_2294684	125.0695	0.06883117
ILMN_1755290	108.8121	0.225974
ILMN_2329885	101.2553	0.4012987
ILMN_1697417	98.87865	0.474026
ILMN_1677062	101.1235	0.4038961
ILMN_1687168	107.7231	0.2493507
ILMN_1668290	89.50435	0.774026
ILMN_1797642	112.7664	0.1779221
ILMN_1703754	269.1301	0
ILMN_2392940	88.93591	0.7896104
ILMN_1799011	107.1814	0.2597403
ILMN_1738482	512.5021	0
ILMN_1746832	115.181	0.138961
ILMN_1742400	344.4785	0
ILMN_1747016	118.2166	0.1181818
ILMN_1791568	112.5315	0.1792208
ILMN_1787808	690.6897	0
ILMN_2294294	96.82201	0.5415584
ILMN_2396011	94.73156	0.6155844
ILMN_2288297	96.70002	0.5454546
ILMN_1808500	108.402	0.2324675
ILMN_1741350	92.77731	0.6766234
ILMN_1800611	126.4529	0.06233766
ILMN_2154223	101.5566	0.3909091
ILMN_3265365	213.1242	0.001298701
ILMN_3185161	173.056	0.01038961
ILMN_1736951	95.60518	0.5883117
ILMN_1676588	309.9935	0
ILMN_1674405	107.4608	0.2558441
ILMN_2356838	196.0465	0.005194805
ILMN_2266309	104.8899	0.3051948
ILMN_2115143	79.36874	0.9831169
ILMN_1690192	162.1685	0.01298701
ILMN_1750563	107.4979	0.2558441
ILMN_1767475	475.4626	0
ILMN_2388975	339.3672	0
ILMN_1721325	110.4092	0.2051948
ILMN_1801091	104.6412	0.3116883
ILMN_1740837	95.0911	0.6051948
ILMN_2302692	81.7384	0.9506493
ILMN_1808810	109.756	0.2116883
ILMN_1675386	122.785	0.08311688
ILMN_2359945	224.0403	0
ILMN_1664492	114.1448	0.1571429
ILMN_1696675	230.0444	0
ILMN_2362681	212.0834	0.001298701
ILMN_2165975	115.5786	0.1363636
ILMN_1751757	115.4637	0.1363636
ILMN_2150095	114.5464	0.151948
ILMN_1767415	87.92424	0.8155844
ILMN_1784870	141.6174	0.03376623
ILMN_1699852	200.7798	0.005194805
ILMN_1768624	212.6103	0.001298701
ILMN_2132309	80.2317	0.9701298
ILMN_1695645	301.3388	0
ILMN_2224031	169.9565	0.01038961
ILMN_2224034	86.87925	0.8415585
ILMN_1681882	135.3162	0.03896104
ILMN_2098013	156.8028	0.01688312
ILMN_1774287	112.7257	0.1779221
ILMN_1668099	102.1485	0.3766234
ILMN_2110094	98.87297	0.474026
ILMN_1781980	113.496	0.1688312
ILMN_1777190	1228.75	0
ILMN_1800837	195.2208	0.005194805
ILMN_1810910	113.4708	0.1688312
ILMN_1698144	85.70477	0.8805195
ILMN_2412192	120.7093	0.1038961
ILMN_1657803	105.3762	0.2935065
ILMN_1754137	77.2569	0.9922078
ILMN_2045453	132.9794	0.04025974
ILMN_1805799	107.9446	0.2454545
ILMN_2071598	79.97726	0.9766234
ILMN_1665855	79.99951	0.9766234
ILMN_1718248	80.21526	0.9701298
ILMN_1727815	95.54923	0.5922078
ILMN_1705617	1799.013	0
ILMN_1707356	261.3955	0
ILMN_2291891	116.5231	0.1337662
ILMN_1789830	1708.706	0
ILMN_1658121	277.0538	0
ILMN_1705813	93.70235	0.6454545
ILMN_1734176	100.9245	0.4116883
ILMN_2153029	101.605	0.3857143
ILMN_1719750	89.03463	0.7844156
ILMN_2044645	112.2464	0.1805195
ILMN_2171649	103.4466	0.338961
ILMN_1691647	123.7473	0.07922078
ILMN_2163790	93.83189	0.6376624
ILMN_1739855	96.69753	0.5454546
ILMN_2083578	83.50256	0.9311689
ILMN_1735579	136.4413	0.03766234
ILMN_2387090	382.6956	0
ILMN_1797806	104.9971	0.3012987
ILMN_1752631	722.739	0
ILMN_1661633	105.2735	0.2935065
ILMN_1656521	115.4964	0.1363636
ILMN_1746801	127.8743	0.05584415
ILMN_1730229	104.5759	0.3116883
ILMN_1774722	123.2377	0.08181818
ILMN_1681008	179.8725	0.01038961
ILMN_1741021	107.2273	0.2597403
ILMN_1739241	100.1908	0.4324675
ILMN_2148150	87.62904	0.8233766
ILMN_1700652	180.2143	0.01038961
ILMN_3238072	104.6371	0.3116883
ILMN_1669842	118.7024	0.1168831
ILMN_1674231	107.7473	0.2493507
ILMN_1768856	115.4525	0.1363636
ILMN_1775997	121.4205	0.09740259
ILMN_2305843	111.4334	0.1974026
ILMN_1796939	90.04855	0.761039
ILMN_1672149	127.2761	0.05974026
ILMN_1740170	323.8348	0
ILMN_2191681	1332.247	0
ILMN_1673026	141.1277	0.03376623
ILMN_1813938	160.1321	0.01428571
ILMN_1797530	154.3433	0.02207792
ILMN_1785161	97.03922	0.5350649
ILMN_2324375	140.6283	0.03376623
ILMN_1744138	296.7647	0
ILMN_1732750	115.8387	0.1350649
ILMN_1677237	385.3163	0
ILMN_1654583	364.7332	0
ILMN_1786016	109.4021	0.2142857
ILMN_1796511	111.5794	0.1909091
ILMN_2339284	146.8842	0.02987013
ILMN_1740764	96.96703	0.5350649
ILMN_2370414	124.5004	0.07272727
ILMN_1658411	610.017	0
ILMN_1685551	570.5042	0
ILMN_1698148	96.56628	0.5532467
ILMN_1781816	138.9521	0.03376623
ILMN_2209163	110.9258	0.2038961
ILMN_1677376	259.052	0
ILMN_1806122	433.447	0
ILMN_1762972	438.729	0
ILMN_2135321	94.78132	0.6142857
ILMN_3251423	102.1511	0.3766234
ILMN_1664630	98.7504	0.4818182
ILMN_2395236	107.7587	0.2480519
ILMN_1759585	126.7064	0.06103896
ILMN_2395240	109.945	0.2077922
ILMN_1798083	167.4774	0.01168831
ILMN_2106902	897.7088	0
ILMN_1653828	534.6501	0
ILMN_1669410	104.1027	0.3285714
ILMN_1765966	92.59293	0.6831169
ILMN_1772289	107.8265	0.2467532
ILMN_3307868	186.3237	0.007792208
ILMN_2326273	126.6354	0.06103896
ILMN_1685045	98.0748	0.5038961
ILMN_1679647	127.2113	0.05974026
ILMN_1798138	106.9816	0.2623377
ILMN_1763437	154.6894	0.02207792
ILMN_2190214	135.1838	0.03896104
ILMN_1679428	636.8492	0
ILMN_2069615	83.97231	0.9207792
ILMN_3249477	120.4969	0.1038961
ILMN_1812380	107.5192	0.2558441
ILMN_1720297	95.26991	0.5987013
ILMN_1658504	129.6237	0.05064935
ILMN_1687429	120.2301	0.1077922
ILMN_1691151	123.3033	0.08181818
ILMN_2331205	547.6931	0
ILMN_1659054	271.1631	0
ILMN_1689711	98.73622	0.4831169
ILMN_1713347	87.34	0.8298701
ILMN_2138005	81.82881	0.9506493
ILMN_1771238	173.0589	0.01038961
ILMN_1709112	119.774	0.1103896
ILMN_1747697	102.4768	0.3649351
ILMN_1709439	272.4449	0
ILMN_1763265	670.158	0
ILMN_1762932	228.3154	0
ILMN_1656621	226.9914	0
ILMN_1671893	484.2647	0
ILMN_1741176	233.2445	0
ILMN_1715607	349.8289	0
ILMN_1771233	253.2677	0
ILMN_1711542	105.9233	0.2844156
ILMN_3251545	995.3155	0
ILMN_2094166	520.8773	0
ILMN_1732534	481.3895	0
ILMN_1731609	155.3527	0.02077922
ILMN_1706397	94.13588	0.6311688
ILMN_1795933	118.7514	0.1168831
ILMN_1678493	121.0594	0.1
ILMN_1679638	94.53416	0.6194805
ILMN_1774110	174.7283	0.01038961
ILMN_2403237	196.6198	0.005194805
ILMN_2292187	96.75319	0.5454546
ILMN_1726575	106.0033	0.2818182
ILMN_1776337	167.8045	0.01168831
ILMN_2223836	119.0791	0.112987
ILMN_1779401	341.6111	0
ILMN_1695631	83.60188	0.9285714
ILMN_1731353	122.8649	0.08311688
ILMN_1772991	170.5534	0.01038961
ILMN_2202940	302.8396	0
ILMN_1729112	443.4142	0
ILMN_2088673	104.8318	0.3077922
ILMN_1722390	198.8117	0.005194805
ILMN_1795582	180.8215	0.009090909
ILMN_2184231	89.28432	0.7818182
ILMN_1678233	89.53648	0.774026
ILMN_1682737	101.4894	0.3909091
ILMN_1791501	100.674	0.4194805
ILMN_2367157	88.8633	0.7896104
ILMN_2271884	91.84081	0.7
ILMN_1683373	113.1323	0.1727273
ILMN_1751689	85.6116	0.8805195
ILMN_2358718	137.236	0.03506494
ILMN_1787652	84.31255	0.9155844
ILMN_1761574	138.1213	0.03376623
ILMN_1729402	109.4846	0.2142857
ILMN_3248627	93.94626	0.6337662
ILMN_1660882	95.28043	0.5987013
ILMN_1746646	91.49104	0.7090909
ILMN_2268969	97.56524	0.5194805
ILMN_1798700	101.2117	0.4012987
ILMN_2361768	95.62624	0.5883117
ILMN_1776314	101.7095	0.3831169
ILMN_1698849	191.378	0.007792208
ILMN_1794816	120.0455	0.1077922
ILMN_2154157	95.29693	0.5987013
ILMN_1729857	101.2474	0.4012987
ILMN_1770044	114.8137	0.1493506
ILMN_2110751	2814.204	0
ILMN_1756578	91.75611	0.7012987
ILMN_1788789	108.4736	0.2324675
ILMN_2069286	112.2459	0.1805195
ILMN_1728501	102.1242	0.3766234
ILMN_1741131	139.5619	0.03376623
ILMN_1676624	94.12499	0.6311688
ILMN_1736218	88.53157	0.8
ILMN_3249574	82.81799	0.9363636
ILMN_1661355	108.3404	0.2350649
ILMN_1703346	257.9594	0
ILMN_1784633	94.60316	0.6194805
ILMN_1677719	317.9521	0
ILMN_1736828	93.2086	0.6610389
ILMN_1655880	101.2662	0.3987013
ILMN_1735058	268.6708	0
ILMN_1734707	299.1002	0
ILMN_1743340	142.7915	0.03376623
ILMN_1670926	981.2386	0
ILMN_1794011	106.448	0.274026
ILMN_1723481	135.8428	0.03896104
ILMN_1696590	131.6751	0.04675325
ILMN_1678478	85.46204	0.887013
ILMN_1770853	113.7988	0.1597403
ILMN_1670881	81.59534	0.9532468
ILMN_1732831	371.8189	0
ILMN_1795845	90.617	0.738961
ILMN_1700547	90.96292	0.7246753
ILMN_1791576	472.7237	0
ILMN_1740407	97.64408	0.5181818
ILMN_1756705	111.5002	0.1922078
ILMN_2366998	104.5982	0.3116883
ILMN_1684341	101.1837	0.4025974
ILMN_1779780	85.99385	0.8701299
ILMN_1677041	218.0818	0.001298701
ILMN_1798177	418.7321	0
ILMN_1721449	370.455	0
ILMN_1792837	238.4708	0
ILMN_2048793	645.6585	0
ILMN_1735199	128.4478	0.05454545
ILMN_1684205	1033.49	0
ILMN_1714489	86.94558	0.8389611
ILMN_1736013	87.01618	0.8376623
ILMN_1707713	112.6137	0.1779221
ILMN_1784780	163.7279	0.01298701
ILMN_1790471	213.702	0.001298701
ILMN_1802185	97.47666	0.5194805
ILMN_2188533	100.2862	0.4298701
ILMN_1788184	100.7465	0.4168831
ILMN_2284804	114.1004	0.1571429
ILMN_2390318	129.0699	0.05324675
ILMN_2284810	83.08274	0.9337662
ILMN_1668910	270.8373	0
ILMN_2174437	96.30368	0.5623376
ILMN_1779597	119.3264	0.1116883
ILMN_2170080	124.2578	0.07532468
ILMN_1773363	113.1238	0.1727273
ILMN_1723847	125.554	0.06623377
