PROBE_ID	7677153059_B.VALUE	7677153059_B.Detection Pval
ILMN_1747504	297.9932	0
ILMN_1666679	125.3178	0.05324675
ILMN_1657862	202.0878	0.005194805
ILMN_1770412	366.399	0
ILMN_1712786	129.8762	0.04805195
ILMN_1680111	127.566	0.05194805
ILMN_1791006	89.46848	0.635065
ILMN_1714567	1592.505	0
ILMN_1792495	113.8595	0.09090909
ILMN_1752159	117.0405	0.07792208
ILMN_3243156	83.16922	0.9623377
ILMN_1812640	3116.841	0
ILMN_2162799	124.103	0.05584415
ILMN_1782679	87.18556	0.7948052
ILMN_1703617	230.5488	0.003896104
ILMN_1798308	326.1801	0
ILMN_1730625	92.40966	0.4610389
ILMN_1696512	154.8961	0.02077922
ILMN_2164164	88.20603	0.7285714
ILMN_3240117	501.8345	0
ILMN_1703538	1511.732	0
ILMN_1792473	1982.217	0
ILMN_1771827	217.422	0.005194805
ILMN_3246401	142.1268	0.03766234
ILMN_1770725	92.21848	0.4688312
ILMN_2313821	144.929	0.03506494
ILMN_1717357	106.6173	0.138961
ILMN_1668408	118.0107	0.07532468
ILMN_1667183	96.61134	0.3025974
ILMN_1712639	96.52779	0.3038961
ILMN_1704173	95.92809	0.3168831
ILMN_1797974	119.3056	0.06753246
ILMN_1688625	121.6716	0.06233766
ILMN_1776916	114.2364	0.09090909
ILMN_2113340	97.88323	0.2753247
ILMN_1669557	90.12332	0.5987013
ILMN_3307874	91.53528	0.512987
ILMN_2214232	84.21846	0.938961
ILMN_1681301	290.4065	0
ILMN_1673252	188.7268	0.006493506
ILMN_2103841	274.6965	0
ILMN_2368268	99.68762	0.238961
ILMN_2415292	85.78722	0.8714285
ILMN_1670282	111.2657	0.1012987
ILMN_2261519	4969.521	0
ILMN_1791236	89.67344	0.625974
ILMN_1723521	86.10078	0.861039
ILMN_2242299	88.80402	0.6857143
ILMN_2312764	89.8196	0.6194805
ILMN_1779965	127.3285	0.05194805
ILMN_1670542	155.1048	0.02077922
ILMN_1655645	128.0268	0.04935065
ILMN_1716053	179.2087	0.009090909
ILMN_3236458	157.3759	0.01948052
ILMN_1778173	206.2538	0.005194805
ILMN_2338038	104.6708	0.1584416
ILMN_1686522	88.85462	0.6831169
ILMN_1764090	94.00236	0.3883117
ILMN_1798249	93.09206	0.4272727
ILMN_1656593	96.02503	0.3155844
ILMN_2283473	98.42059	0.2636364
ILMN_2387712	93.07114	0.4272727
ILMN_1684305	85.76254	0.8727273
ILMN_1712530	97.52807	0.2857143
ILMN_1662598	96.4679	0.3051948
ILMN_1718808	150.7871	0.02727273
ILMN_1783818	101.3352	0.2025974
ILMN_2293758	224.6271	0.005194805
ILMN_1735539	109.784	0.1103896
ILMN_2280189	155.3233	0.02077922
ILMN_1693220	240.3601	0.001298701
ILMN_1684836	91.46915	0.5155844
ILMN_1715532	91.7438	0.4987013
ILMN_1686846	91.35718	0.5246753
ILMN_2308950	82.43047	0.9792208
ILMN_1709101	199.7847	0.005194805
ILMN_1752247	343.635	0
ILMN_2396956	638.4527	0
ILMN_1679987	86.68723	0.8207792
ILMN_1673542	88.0525	0.7350649
ILMN_1802537	84.40372	0.9337662
ILMN_1675507	91.28376	0.5272727
ILMN_1691959	102.1419	0.1805195
ILMN_1737754	100.728	0.2142857
ILMN_1808905	84.234	0.938961
ILMN_2268556	90.6096	0.5662338
ILMN_2253207	100.2604	0.2272727
ILMN_1734794	85.94719	0.8636364
ILMN_1690818	90.97369	0.5454546
ILMN_1770758	100.1027	0.2324675
ILMN_2293529	87.21683	0.7896104
ILMN_1703049	93.70045	0.3987013
ILMN_1733690	179.2565	0.009090909
ILMN_2410406	92.22318	0.4688312
ILMN_1741572	187.6135	0.006493506
ILMN_1768962	176.2463	0.01038961
ILMN_2400663	93.42728	0.4116883
ILMN_2396691	97.36225	0.2896104
ILMN_1802799	301.1104	0
ILMN_1679383	96.44637	0.3064935
ILMN_1658337	282.2827	0
ILMN_2148847	487.6559	0
ILMN_1770673	943.5193	0
ILMN_2205785	92.16432	0.4727273
ILMN_1728047	272.3413	0
ILMN_1774938	89.08305	0.6649351
ILMN_2380771	353.7404	0
ILMN_1701731	370.1261	0
ILMN_1672148	88.58279	0.6974026
ILMN_2278335	100.4511	0.2194805
ILMN_1662507	96.86857	0.2974026
ILMN_1668617	88.94788	0.6753247
ILMN_1719154	87.928	0.7428572
ILMN_1773417	89.11591	0.6623377
ILMN_2412336	100.8703	0.212987
ILMN_3237488	87.25548	0.7883117
ILMN_1730191	84.68703	0.9220779
ILMN_1713124	165.3904	0.01298701
ILMN_1668880	88.02341	0.7363636
ILMN_1687757	99.80579	0.2376623
ILMN_3307911	105.1167	0.1545455
ILMN_1685803	92.63886	0.4467532
ILMN_1692661	114.4752	0.08571429
ILMN_2157277	8730.16	0
ILMN_1694985	124.5416	0.05454545
ILMN_1677043	270.4594	0
ILMN_2145396	152.5422	0.02337662
ILMN_1718483	86.16994	0.8571429
ILMN_3243152	92.2916	0.4662338
ILMN_2388507	653.2118	0
ILMN_2410909	846.5433	0
ILMN_1748661	82.98595	0.9727273
ILMN_1726906	117.5701	0.07662338
ILMN_1743347	97.24985	0.2909091
ILMN_1733598	131.1971	0.04675325
ILMN_1757130	98.09552	0.2701299
ILMN_2325612	88.2401	0.7272727
ILMN_2325610	101.2316	0.2038961
ILMN_2377240	312.7128	0
ILMN_1665982	129.0842	0.04805195
ILMN_2404657	88.56138	0.7
ILMN_1747577	167.0404	0.01298701
ILMN_1679898	109.3197	0.1155844
ILMN_1700047	141.663	0.03766234
ILMN_2385647	92.77547	0.4428571
ILMN_1728309	94.37197	0.3792208
ILMN_1708323	133.5377	0.04675325
ILMN_2367126	125.1595	0.05454545
ILMN_2271875	90.39089	0.5818182
ILMN_1782939	99.82699	0.2376623
ILMN_1682763	89.97652	0.6103896
ILMN_1670870	154.8715	0.02077922
ILMN_2051381	145.3449	0.03376623
ILMN_2302716	113.2182	0.09220779
ILMN_2096372	152.5087	0.02337662
ILMN_1709348	176.9401	0.01038961
ILMN_1748538	91.01769	0.5415584
ILMN_2383707	97.19274	0.2909091
ILMN_1807439	86.91525	0.8051948
ILMN_2139970	88.67879	0.6935065
ILMN_2150894	92.90958	0.4376623
ILMN_1675398	90.59003	0.5701299
ILMN_1802167	88.504	0.7051948
ILMN_1736539	217.3277	0.005194805
ILMN_2182980	88.3892	0.7181818
ILMN_1793859	242.3329	0.001298701
ILMN_1702503	109.519	0.112987
ILMN_1667564	97.39028	0.2896104
ILMN_1794825	183.9514	0.007792208
ILMN_2401641	129.408	0.04805195
ILMN_1727965	95.65348	0.3298701
ILMN_1728662	182.2844	0.007792208
ILMN_2363880	80.37928	0.9935065
ILMN_1761514	85.48562	0.8883117
ILMN_1763666	89.43668	0.6376624
ILMN_2244841	99.1525	0.2532468
ILMN_1656368	96.72565	0.2987013
ILMN_1696099	103.8347	0.1701299
ILMN_2406557	99.94528	0.2337662
ILMN_2372403	117.1063	0.07792208
ILMN_2372398	115.017	0.08441558
ILMN_1785284	168.9695	0.01298701
ILMN_2096985	99.46172	0.2480519
ILMN_1687508	102.4538	0.1792208
ILMN_1763461	97.46301	0.287013
ILMN_2365176	118.8744	0.06883117
ILMN_1699258	104.4053	0.161039
ILMN_1681938	90.73824	0.5597402
ILMN_1761804	1064.675	0
ILMN_1681374	94.49895	0.374026
ILMN_1736700	902.6411	0
ILMN_2251253	86.78818	0.8142857
ILMN_1741148	605.2443	0
ILMN_1747716	135.5409	0.04415584
ILMN_1755974	352.5831	0
ILMN_1718093	107.4121	0.1324675
ILMN_3243268	104.5366	0.1597403
ILMN_1730304	89.51891	0.6324675
ILMN_1666325	157.2137	0.01948052
ILMN_3251482	102.4093	0.1792208
ILMN_1660856	116.22	0.08051948
ILMN_2120982	123.1725	0.05714286
ILMN_1743995	110.3932	0.1090909
ILMN_2147503	96.57168	0.3025974
ILMN_1761456	132.4839	0.04675325
ILMN_1743635	199.1161	0.005194805
ILMN_2191822	90.31932	0.587013
ILMN_2131293	90.76133	0.5597402
ILMN_1782084	112.3733	0.09350649
ILMN_1737945	106.449	0.1402597
ILMN_1722688	96.37303	0.312987
ILMN_1806845	123.206	0.05714286
ILMN_1711886	212.7868	0.005194805
ILMN_1664449	173.1942	0.01168831
ILMN_1771411	176.2151	0.01038961
ILMN_2365686	133.9943	0.04675325
ILMN_2271014	111.3046	0.1012987
ILMN_1685413	147.8748	0.03246753
ILMN_1732809	143.9314	0.03636364
ILMN_1753135	93.0644	0.4285714
ILMN_2276750	179.2246	0.009090909
ILMN_1758038	129.0455	0.04805195
ILMN_2375973	122.9898	0.05714286
ILMN_1690252	146.8763	0.03246753
ILMN_2134062	136.0044	0.04285714
ILMN_1805673	110.0334	0.1103896
ILMN_1657283	1287.456	0
ILMN_1808792	183.2458	0.007792208
ILMN_1761764	141.3575	0.03766234
ILMN_1779190	111.6205	0.0961039
ILMN_1796946	84.82397	0.9220779
ILMN_1784583	100.7031	0.2142857
ILMN_1681046	93.58765	0.4051948
ILMN_1709474	110.7567	0.1064935
ILMN_3237132	88.3835	0.7194805
ILMN_1713731	103.3842	0.1753247
ILMN_1692332	108.7697	0.1194805
ILMN_2137544	99.45373	0.2480519
ILMN_1735987	99.51225	0.2467532
ILMN_1676042	141.9538	0.03766234
ILMN_1783443	130.0507	0.04675325
ILMN_1729320	89.03294	0.6688312
ILMN_2403534	90.2197	0.5922078
ILMN_2276904	100.0504	0.2337662
ILMN_1751975	89.76072	0.6220779
ILMN_2393149	102.9273	0.1779221
ILMN_1680996	2359.407	0
ILMN_1792150	106.2541	0.1428571
ILMN_1651466	87.60733	0.7675325
ILMN_1797875	3529.662	0
ILMN_1678255	91.86015	0.4883117
ILMN_1752669	247.8152	0.001298701
ILMN_2078697	289.549	0
ILMN_1811238	101.3159	0.2025974
ILMN_1734630	164.8187	0.01298701
ILMN_1701603	962.6135	0
ILMN_1693789	4474.695	0
ILMN_1801851	247.7781	0.001298701
ILMN_1750256	138.0663	0.03896104
ILMN_1700596	131.4526	0.04675325
ILMN_1702322	104.4533	0.1597403
ILMN_1690636	152.7945	0.02337662
ILMN_1792449	84.17733	0.9415584
ILMN_1765674	90.43533	0.5792208
ILMN_1787314	244.5792	0.001298701
ILMN_1663897	108.0191	0.1233766
ILMN_1800958	108.9617	0.1168831
ILMN_1760889	117.8418	0.07662338
ILMN_3236443	106.1444	0.1441558
ILMN_2191902	140.5369	0.03766234
ILMN_1729325	114.6405	0.08571429
ILMN_1803384	93.46519	0.4103896
ILMN_1797432	86.24114	0.851948
ILMN_1794728	135.6438	0.04415584
ILMN_1715988	95.30559	0.3454545
ILMN_1713315	93.17072	0.4246753
ILMN_2194619	111.7952	0.0961039
ILMN_3246673	184.4882	0.007792208
ILMN_1759670	164.8936	0.01298701
ILMN_2367172	110.4994	0.1064935
ILMN_1792741	105.2975	0.151948
ILMN_1794384	90.97963	0.5441558
ILMN_1688019	86.80468	0.812987
ILMN_1751092	85.10716	0.9142857
ILMN_1697611	101.3255	0.2025974
ILMN_1695446	83.9084	0.9493507
ILMN_1662681	100.5886	0.2142857
ILMN_1788462	372.9954	0
ILMN_1667994	251.176	0.001298701
ILMN_1788239	99.70155	0.238961
ILMN_1695759	116.2554	0.08051948
ILMN_2397406	96.62395	0.3025974
ILMN_1727258	84.84973	0.9207792
ILMN_1723116	198.9875	0.005194805
ILMN_1666258	123.2085	0.05714286
ILMN_1660995	87.34626	0.7844156
ILMN_1736412	125.4259	0.05324675
ILMN_1778723	1503.044	0
ILMN_1765460	93.15031	0.4246753
ILMN_1725896	86.95781	0.8038961
ILMN_1738233	110.2595	0.1090909
ILMN_1670506	117.5304	0.07792208
ILMN_1779374	151.9819	0.02467532
ILMN_2394242	106.2286	0.1428571
ILMN_1727023	107.466	0.1311688
ILMN_1683901	104.2222	0.1636364
ILMN_1750880	113.4628	0.09090909
ILMN_1792409	102.1002	0.1805195
ILMN_1748141	127.6963	0.04935065
ILMN_1778788	133.1861	0.04675325
ILMN_1759312	86.14465	0.8584415
ILMN_1701589	84.06511	0.9441559
ILMN_1696830	87.07495	0.8012987
ILMN_1786899	97.39696	0.2896104
ILMN_1774447	112.6167	0.09220779
ILMN_1660854	157.7064	0.01948052
ILMN_1665307	128.4025	0.04935065
ILMN_1731223	127.5203	0.05194805
ILMN_1685834	85.69015	0.8753247
ILMN_1725297	89.59542	0.6272727
ILMN_1665331	171.1436	0.01298701
ILMN_1713927	95.56841	0.3311688
ILMN_1797796	97.10558	0.2909091
ILMN_2294762	152.584	0.02337662
ILMN_2408219	87.13684	0.8
ILMN_2094262	92.65321	0.4467532
ILMN_2094261	127.8104	0.04935065
ILMN_1726327	103.3021	0.1753247
ILMN_1663313	1117.173	0
ILMN_1719031	86.45926	0.8402597
ILMN_2131123	84.97211	0.9207792
ILMN_1801303	150.3294	0.02727273
ILMN_1751102	85.96879	0.8636364
ILMN_1694882	109.4246	0.112987
ILMN_2073157	100.9708	0.2103896
ILMN_1785742	98.29784	0.2649351
ILMN_2309549	109.5037	0.112987
ILMN_1801606	516.6241	0
ILMN_1664435	93.21902	0.4220779
ILMN_1804812	152.2449	0.02337662
ILMN_1659553	178.0631	0.01038961
ILMN_1770378	131.3006	0.04675325
ILMN_2343563	132.6077	0.04675325
ILMN_1726281	114.6823	0.08571429
ILMN_1753773	152.1746	0.02337662
ILMN_1722102	202.2476	0.005194805
ILMN_1674988	82.93582	0.9727273
ILMN_1793894	592.5937	0
ILMN_1733096	84.3474	0.9350649
ILMN_1813243	96.48991	0.3051948
ILMN_1802973	314.9519	0
ILMN_1723177	512.4882	0
ILMN_2199284	104.2343	0.1636364
ILMN_1696974	123.8714	0.05584415
ILMN_1760727	251.3507	0.001298701
ILMN_1665871	111.1895	0.1012987
ILMN_1736340	386.294	0
ILMN_1677723	111.0245	0.1012987
ILMN_2086890	102.0667	0.1805195
ILMN_3250067	84.96082	0.9207792
ILMN_3250879	90.22269	0.5922078
ILMN_1774207	95.17275	0.3519481
ILMN_1758443	87.18467	0.7948052
ILMN_1669773	87.24898	0.7883117
ILMN_2145501	112.9602	0.09220779
ILMN_1772612	98.49731	0.2623377
ILMN_1695193	96.41505	0.3090909
ILMN_2143220	89.18916	0.6597403
ILMN_1674376	92.06641	0.4779221
ILMN_2386444	110.459	0.1077922
ILMN_1707727	87.00668	0.8025974
ILMN_2166696	94.13754	0.3857143
ILMN_1725518	93.42007	0.4116883
ILMN_1813361	120.3064	0.06623377
ILMN_2317186	97.09875	0.2909091
ILMN_1684694	94.80853	0.3662338
ILMN_1776363	90.04616	0.6025974
ILMN_1652729	88.10724	0.7324675
ILMN_1661875	116.7517	0.07792208
ILMN_2390609	87.60059	0.7688312
ILMN_1651943	85.97365	0.8636364
ILMN_2112829	106.1993	0.1428571
ILMN_2112834	86.7811	0.8142857
ILMN_1813139	169.0475	0.01298701
ILMN_1811239	87.61746	0.7662337
ILMN_1794470	253.9858	0.001298701
ILMN_1801464	174.9211	0.01168831
ILMN_1735364	105.7841	0.1454545
ILMN_1660778	118.02	0.07532468
ILMN_1692080	94.50487	0.374026
ILMN_1765091	194.0693	0.005194805
ILMN_2341382	120.2257	0.06623377
ILMN_1778304	81.84403	0.9831169
ILMN_1766560	108.1859	0.1220779
ILMN_3241218	254.2094	0.001298701
ILMN_1797873	89.19323	0.6571429
ILMN_3243457	94.98307	0.3597403
ILMN_3249608	197.2455	0.005194805
ILMN_1675483	199.0373	0.005194805
ILMN_2251062	102.392	0.1792208
ILMN_1799369	101.9544	0.1844156
ILMN_1784292	140.7251	0.03766234
ILMN_1687351	173.9204	0.01168831
ILMN_2185563	178.5566	0.01038961
ILMN_1716264	88.72974	0.6883117
ILMN_1711828	170.8624	0.01298701
ILMN_2115218	199.6672	0.005194805
ILMN_2108709	404.1512	0
ILMN_1690465	95.80186	0.3220779
ILMN_1661833	291.161	0
ILMN_1689908	971.2202	0
ILMN_1794070	125.2207	0.05454545
ILMN_2148507	114.6405	0.08571429
ILMN_1660183	82.20613	0.9818182
ILMN_1667830	97.85424	0.2753247
ILMN_1790351	92.84457	0.438961
ILMN_1807112	141.4841	0.03766234
ILMN_1672356	287.6311	0
ILMN_1662902	105.4041	0.151948
ILMN_1675435	104.0126	0.1662338
ILMN_1659156	112.6035	0.09220779
ILMN_2353431	101.4503	0.1987013
ILMN_1787064	102.5864	0.1792208
ILMN_2406335	130.8575	0.04675325
ILMN_1712019	190.8224	0.005194805
ILMN_3190486	89.77425	0.6207792
ILMN_3255211	90.29781	0.5883117
ILMN_3192974	98.15098	0.2675325
ILMN_3233098	88.65554	0.6948052
ILMN_1666221	110.2065	0.1103896
ILMN_1682547	92.45415	0.4545455
ILMN_1747839	90.00715	0.6038961
ILMN_1679184	98.48189	0.2623377
ILMN_2215824	166.6439	0.01298701
ILMN_1670452	96.20775	0.3142857
ILMN_3244353	86.66067	0.8207792
ILMN_2289424	90.16866	0.5961039
ILMN_2398211	93.4539	0.4103896
ILMN_3240529	85.47286	0.8909091
ILMN_3307747	84.46017	0.9324675
ILMN_1680631	85.10044	0.9142857
ILMN_2181867	86.52221	0.8350649
ILMN_1757147	84.07353	0.9441559
ILMN_1671812	93.15141	0.4246753
ILMN_1799848	106.0749	0.1454545
ILMN_2132599	108.3539	0.1194805
ILMN_2227338	100.9721	0.2103896
ILMN_1747151	99.64183	0.2402597
ILMN_1768202	159.4688	0.01818182
ILMN_2101368	85.77714	0.8714285
ILMN_1740161	105.969	0.1454545
ILMN_1794063	117.132	0.07792208
ILMN_1697594	100.7539	0.212987
ILMN_2232520	134.288	0.04675325
ILMN_2075643	86.78941	0.8142857
ILMN_1749338	83.10962	0.9649351
ILMN_1756727	105.4435	0.1506494
ILMN_1813607	86.17974	0.8571429
ILMN_1796059	86.93694	0.8051948
ILMN_1730678	3148.039	0
ILMN_1708056	94.69454	0.3675325
ILMN_2214278	104.8711	0.1571429
ILMN_1805985	98.43818	0.2636364
ILMN_1667748	148.859	0.02987013
ILMN_2119793	93.13863	0.4246753
ILMN_1655766	100.3634	0.2246753
ILMN_1758215	92.85468	0.438961
ILMN_2145153	103.9926	0.1675325
ILMN_1798006	96.7409	0.2987013
ILMN_2382431	144.8493	0.03636364
ILMN_1750459	83.09899	0.9649351
ILMN_1686523	88.18925	0.7285714
ILMN_2280568	216.2627	0.005194805
ILMN_1780806	308.1046	0
ILMN_2189614	121.4737	0.06233766
ILMN_1756417	106.7341	0.1376623
ILMN_1776936	94.52184	0.3727273
ILMN_1710979	158.8436	0.01948052
ILMN_1758846	107.873	0.125974
ILMN_1751744	94.54107	0.3727273
ILMN_2091590	89.85798	0.6181818
ILMN_1676605	98.1118	0.2701299
ILMN_1779882	113.1425	0.09220779
ILMN_1755049	125.8602	0.05194805
ILMN_2059844	303.243	0
ILMN_1733716	126.3575	0.05194805
ILMN_1712298	112.4568	0.09350649
ILMN_1755588	110.6575	0.1064935
ILMN_1669259	246.4736	0.001298701
ILMN_1728957	102.5224	0.1792208
ILMN_1793466	90.60226	0.5701299
ILMN_2367300	102.5964	0.1792208
ILMN_2226304	128.289	0.04935065
ILMN_3244029	94.02535	0.387013
ILMN_1772660	198.6838	0.005194805
ILMN_1766309	115.6375	0.08181818
ILMN_2341724	117.6174	0.07662338
ILMN_2072045	87.48387	0.7779221
ILMN_1724040	105.8965	0.1454545
ILMN_1692849	89.32655	0.6402597
ILMN_1698159	93.64127	0.4012987
ILMN_2178587	113.0192	0.09220779
ILMN_2354930	89.93967	0.6142857
ILMN_1779951	99.80682	0.2376623
ILMN_1675937	88.87595	0.6779221
ILMN_2048607	118.1317	0.07402597
ILMN_1813669	176.3095	0.01038961
ILMN_1758392	88.34916	0.7207792
ILMN_1696131	118.9036	0.06883117
ILMN_2340974	95.75183	0.3272727
ILMN_1751636	104.9434	0.1558442
ILMN_2199658	84.84464	0.9207792
ILMN_1735108	89.16456	0.6597403
ILMN_1677487	187.8045	0.006493506
ILMN_2273796	112.7068	0.09220779
ILMN_2370692	103.3333	0.1753247
ILMN_1739645	86.58427	0.8298701
ILMN_3237961	93.37865	0.4155844
ILMN_1767111	117.8978	0.07532468
ILMN_3248094	104.9919	0.1558442
ILMN_3240765	83.83315	0.9493507
ILMN_2228215	105.0514	0.1558442
ILMN_1690154	104.8948	0.1571429
ILMN_1674941	187.3379	0.006493506
ILMN_1675423	88.585	0.6974026
ILMN_1683824	174.6478	0.01168831
ILMN_1732948	82.68188	0.9753247
ILMN_1709124	101.324	0.2025974
ILMN_1762629	105.5303	0.1493506
ILMN_1769259	157.8158	0.01948052
ILMN_1798679	135.3392	0.04415584
ILMN_1807945	122.6649	0.05844156
ILMN_1684293	2106.245	0
ILMN_2151412	85.94315	0.8636364
ILMN_1655868	106.479	0.1402597
ILMN_1728191	84.75662	0.9220779
ILMN_1684923	94.79664	0.3662338
ILMN_1763837	498.4029	0
ILMN_1887731	117.5857	0.07662338
ILMN_1670379	88.88242	0.6779221
ILMN_1811877	97.24747	0.2909091
ILMN_2387995	92.83125	0.4402598
ILMN_1780894	86.48985	0.8376623
ILMN_1812926	503.0414	0
ILMN_1668044	95.87285	0.3168831
ILMN_1668566	96.03748	0.3142857
ILMN_2184184	1637.534	0
ILMN_1699421	94.89322	0.3649351
ILMN_2380494	274.7405	0
ILMN_1685170	591.6003	0
ILMN_1807003	189.7369	0.005194805
ILMN_2412490	86.57661	0.8298701
ILMN_1737612	104.3098	0.1623377
ILMN_1799243	91.43076	0.5168831
ILMN_1711899	194.8795	0.005194805
ILMN_1755937	121.3905	0.06233766
ILMN_2409167	1376.696	0
ILMN_1698100	111.1576	0.1012987
ILMN_2041101	246.0423	0.001298701
ILMN_3235632	10530.31	0
ILMN_1798372	94.57014	0.3714286
ILMN_1694548	159.8494	0.01818182
ILMN_1711408	104.3242	0.1623377
ILMN_1741003	604.1731	0
ILMN_2326591	124.9014	0.05454545
ILMN_1678612	127.5015	0.05194805
ILMN_1662322	223.1324	0.005194805
ILMN_1703791	496.6739	0
ILMN_1778087	90.69314	0.5623376
ILMN_2095610	92.99041	0.4311688
ILMN_3242004	90.41535	0.5805195
ILMN_2186983	96.5607	0.3025974
ILMN_2217601	87.74792	0.7571428
ILMN_1709820	242.7047	0.001298701
ILMN_1799863	111.8955	0.0948052
ILMN_1741431	151.2522	0.02597403
ILMN_2405185	97.864	0.2753247
ILMN_1782086	91.80202	0.4961039
ILMN_1813840	182.6292	0.007792208
ILMN_1767113	96.25586	0.3142857
ILMN_1789676	118.6613	0.07012987
ILMN_2387505	90.55969	0.5714286
ILMN_1781983	212.677	0.005194805
ILMN_2399627	197.1247	0.005194805
ILMN_2399622	181.0256	0.007792208
ILMN_2276598	87.04637	0.8012987
ILMN_1754179	267.1541	0
ILMN_1805247	123.2675	0.05714286
ILMN_2415467	108.5693	0.1194805
ILMN_1754738	403.6855	0
ILMN_1705861	133.6755	0.04675325
ILMN_1751345	107.6906	0.1285714
ILMN_1712806	101.5228	0.1987013
ILMN_2316173	124.2326	0.05584415
ILMN_1766411	811.3622	0
ILMN_2120273	985.811	0
ILMN_1768610	89.01525	0.6714286
ILMN_1815306	133.7517	0.04675325
ILMN_2359211	120.4075	0.06493507
ILMN_1673108	92.90552	0.4376623
ILMN_1803779	177.2404	0.01038961
ILMN_1681998	142.1243	0.03766234
ILMN_2331735	181.2122	0.007792208
ILMN_1699598	239.1504	0.001298701
ILMN_2402798	202.7441	0.005194805
ILMN_1662426	455.4543	0
ILMN_1809957	1527.367	0
ILMN_1768867	707.8232	0
ILMN_1679256	98.06045	0.2714286
ILMN_2284667	85.55804	0.8792208
ILMN_1764945	150.9153	0.02727273
ILMN_2390114	160.6015	0.01818182
ILMN_2362122	188.4272	0.006493506
ILMN_1667086	209.446	0.005194805
ILMN_1701774	94.1374	0.3857143
ILMN_1676946	150.6497	0.02727273
ILMN_2311761	216.9642	0.005194805
ILMN_1731596	128.0507	0.04935065
ILMN_1669377	309.585	0
ILMN_1754531	146.8416	0.03246753
ILMN_1779512	105.9352	0.1454545
ILMN_1760466	95.10252	0.3584416
ILMN_1659463	419.4296	0
ILMN_2344798	106.3528	0.1415584
ILMN_2182656	91.14107	0.5298702
ILMN_1668285	95.68004	0.3298701
ILMN_1723626	95.52447	0.3324675
ILMN_2270491	97.72619	0.2766234
ILMN_2364928	86.89198	0.8064935
ILMN_1686610	314.9973	0
ILMN_1769918	86.07915	0.8623376
ILMN_1796271	83.07594	0.9649351
ILMN_1699646	85.6867	0.8753247
ILMN_1801710	716.6259	0
ILMN_3251699	118.3017	0.07272727
ILMN_1716790	91.0606	0.5311688
ILMN_1740772	448.4321	0
ILMN_2320513	209.5233	0.005194805
ILMN_1662668	92.94009	0.4324675
ILMN_1659950	131.481	0.04675325
ILMN_1656951	133.2278	0.04675325
ILMN_1689431	107.325	0.1324675
ILMN_1708833	122.5193	0.05974026
ILMN_1740052	89.60467	0.6272727
ILMN_1718023	313.1694	0
ILMN_2319344	300.1226	0
ILMN_1661886	448.9839	0
ILMN_1652505	157.4248	0.01948052
ILMN_1658472	434.3066	0
ILMN_2398388	116.539	0.07922078
ILMN_1767816	186.0187	0.006493506
ILMN_1815051	264.7945	0
ILMN_1793598	165.1381	0.01298701
ILMN_2128293	113.4702	0.09090909
ILMN_1788135	96.64197	0.3025974
ILMN_1793360	97.48991	0.287013
ILMN_3243695	96.09367	0.3142857
ILMN_1808597	86.1942	0.8545455
ILMN_1689353	97.08817	0.2909091
ILMN_1700183	89.62479	0.6272727
ILMN_2396198	97.64363	0.2779221
ILMN_1763834	127.6113	0.05194805
ILMN_2081465	98.02265	0.2714286
ILMN_1710482	254.4222	0.001298701
ILMN_1796737	93.55671	0.4064935
ILMN_1690884	91.15967	0.5298702
ILMN_1729533	216.1991	0.005194805
ILMN_1688543	98.94108	0.2571429
ILMN_1675706	91.96024	0.4844156
ILMN_1754055	93.86737	0.3948052
ILMN_1664024	89.3172	0.6415585
ILMN_1697925	264.9919	0
ILMN_1813881	87.35963	0.7844156
ILMN_1719143	88.30811	0.7220779
