PROBE_ID	7677153059_F.VALUE	7677153059_F.Detection Pval
ILMN_1809139	292.0094	0
ILMN_1747504	286.493	0
ILMN_1666679	118.4287	0.04415584
ILMN_1657862	163.459	0.01038961
ILMN_1770412	418.1293	0
ILMN_1712786	119.557	0.04415584
ILMN_1680111	113.2918	0.05064935
ILMN_1791006	95.47474	0.1376623
ILMN_1714567	2068.67	0
ILMN_1792495	99.69288	0.1038961
ILMN_1752159	118.2439	0.04415584
ILMN_3243156	78.81367	0.7168831
ILMN_1812640	2972.873	0
ILMN_2162799	125.0739	0.03246753
ILMN_1782679	80.42236	0.6012987
ILMN_1703617	205.7112	0.002597403
ILMN_1798308	528.424	0
ILMN_1730625	81.85194	0.512987
ILMN_1696512	163.607	0.01038961
ILMN_2164164	84.02373	0.3909091
ILMN_3240117	467.1513	0
ILMN_1703538	1791.472	0
ILMN_1792473	2295.48	0
ILMN_1771827	187.13	0.005194805
ILMN_3246401	140.9719	0.02077922
ILMN_1770725	79.72094	0.6584415
ILMN_2313821	145.047	0.01688312
ILMN_1717357	94.14783	0.1480519
ILMN_1668408	107.1343	0.06623377
ILMN_1667183	85.51372	0.338961
ILMN_1712639	87.82719	0.2623377
ILMN_1704173	89.87392	0.2194805
ILMN_1797974	103.7588	0.07662338
ILMN_1688625	130.5669	0.02727273
ILMN_1776916	98.65054	0.1077922
ILMN_2113340	83.04524	0.4311688
ILMN_1669557	82.06233	0.4909091
ILMN_3307874	78.8679	0.7155844
ILMN_2214232	78.71096	0.725974
ILMN_1681301	241.8646	0
ILMN_1673252	207.0276	0.002597403
ILMN_2103841	258.61	0
ILMN_2368268	89.46548	0.2233766
ILMN_2415292	78.80949	0.7168831
ILMN_1670282	101.5451	0.08961039
ILMN_2261519	5658.81	0
ILMN_1791236	79.62244	0.6675324
ILMN_1723521	79.72789	0.6584415
ILMN_2242299	79.54847	0.6688312
ILMN_2312764	85.68362	0.3311688
ILMN_1779965	137.5269	0.02207792
ILMN_1670542	147.2881	0.01688312
ILMN_1655645	126.3933	0.03246753
ILMN_1716053	184.2909	0.005194805
ILMN_3236458	160.4394	0.01038961
ILMN_1778173	252.6354	0
ILMN_2338038	96.3685	0.1285714
ILMN_1686522	80.80518	0.5779221
ILMN_1764090	85.09724	0.3584416
ILMN_1798249	80.69487	0.5857143
ILMN_1656593	79.33224	0.6857143
ILMN_2283473	85.67569	0.3311688
ILMN_2387712	90.6302	0.2038961
ILMN_1684305	78.68176	0.725974
ILMN_1712530	90.51351	0.2064935
ILMN_1662598	82.82783	0.4428571
ILMN_1718808	134.2516	0.02337662
ILMN_1783818	91.91355	0.1792208
ILMN_2293758	239.6193	0
ILMN_1735539	103.2424	0.08181818
ILMN_2280189	135.8439	0.02337662
ILMN_1693220	215.0654	0.002597403
ILMN_1684836	84.99012	0.3623376
ILMN_1715532	80.94663	0.5675325
ILMN_1686846	81.32627	0.548052
ILMN_2308950	76.5029	0.8805195
ILMN_1709101	219.7576	0
ILMN_1752247	314.9479	0
ILMN_2396956	810.9087	0
ILMN_1679987	79.94521	0.6441559
ILMN_1673542	83.37495	0.4194805
ILMN_1802537	77.54691	0.8207792
ILMN_1675507	74.30363	0.9610389
ILMN_1691959	88.70597	0.2415584
ILMN_1737754	92.07156	0.1753247
ILMN_1808905	80.65629	0.5909091
ILMN_2268556	80.45599	0.6012987
ILMN_2253207	92.65511	0.1649351
ILMN_1734794	79.1847	0.6948052
ILMN_1690818	78.43488	0.7454545
ILMN_1770758	90.48152	0.2064935
ILMN_2293529	83.79255	0.4
ILMN_1703049	89.52757	0.2233766
ILMN_1733690	173.4967	0.007792208
ILMN_2410406	80.40006	0.6038961
ILMN_1741572	194.3398	0.003896104
ILMN_1768962	149.4742	0.01688312
ILMN_2400663	79.98479	0.6441559
ILMN_2396691	85.92912	0.3181818
ILMN_1802799	257.2395	0
ILMN_1679383	92.1842	0.174026
ILMN_1658337	289.4325	0
ILMN_2148847	761.2809	0
ILMN_1770673	1105.772	0
ILMN_2205785	75.58006	0.9272727
ILMN_1728047	230.1003	0
ILMN_1774938	83.06905	0.4311688
ILMN_2380771	342.8646	0
ILMN_1701731	391.2081	0
ILMN_1672148	79.04633	0.7038961
ILMN_2278335	90.33592	0.2077922
ILMN_1662507	80.8789	0.5701299
ILMN_1668617	83.32574	0.4207792
ILMN_1719154	80.38562	0.6038961
ILMN_1773417	82.49346	0.4610389
ILMN_2412336	94.9789	0.1402597
ILMN_3237488	82.38935	0.4675325
ILMN_1730191	75.77917	0.9207792
ILMN_1713124	210.6638	0.002597403
ILMN_1668880	81.51572	0.5402597
ILMN_1687757	102.4183	0.08441558
ILMN_3307911	89.12004	0.2324675
ILMN_1685803	83.34914	0.4194805
ILMN_1692661	95.58791	0.1376623
ILMN_2157277	9361.793	0
ILMN_1694985	115.6411	0.04935065
ILMN_1677043	201.1972	0.002597403
ILMN_2145396	138.6382	0.02077922
ILMN_1718483	74.80417	0.951948
ILMN_3243152	81.71791	0.5272727
ILMN_2388507	730.3231	0
ILMN_2410909	873.7037	0
ILMN_1748661	83.01494	0.4324675
ILMN_1726906	115.0857	0.04935065
ILMN_1743347	89.86115	0.2194805
ILMN_1733598	125.0385	0.03246753
ILMN_1757130	83.70023	0.4051948
ILMN_2325612	81.70907	0.5272727
ILMN_2325610	92.00416	0.1792208
ILMN_2377240	366.7515	0
ILMN_1665982	146.1842	0.01688312
ILMN_2404657	79.59879	0.6675324
ILMN_1747577	158.5329	0.01168831
ILMN_1679898	95.62059	0.1376623
ILMN_1700047	128.3434	0.02727273
ILMN_2385647	83.90405	0.3974026
ILMN_1728309	86.18317	0.3077922
ILMN_1708323	116.9511	0.04935065
ILMN_2367126	174.9678	0.007792208
ILMN_2271875	83.48209	0.4142857
ILMN_1782939	92.59197	0.1675325
ILMN_1682763	85.73495	0.3285714
ILMN_1670870	170.2869	0.009090909
ILMN_2051381	121.2531	0.03896104
ILMN_2302716	102.937	0.08181818
ILMN_2096372	211.2142	0.002597403
ILMN_1709348	284.4908	0
ILMN_1748538	82.52814	0.4584416
ILMN_2383707	83.65482	0.4064935
ILMN_1807439	76.7869	0.8597403
ILMN_2139970	76.65262	0.8688312
ILMN_2150894	99.45909	0.1038961
ILMN_1675398	77.56599	0.8181818
ILMN_1802167	79.66283	0.6649351
ILMN_1736539	186.7795	0.005194805
ILMN_2182980	81.01219	0.5662338
ILMN_1793859	262.1888	0
ILMN_1702503	98.09792	0.1090909
ILMN_1667564	86.95058	0.2961039
ILMN_1794825	188.5108	0.005194805
ILMN_2401641	115.4627	0.04935065
ILMN_1727965	78.50187	0.7402598
ILMN_1728662	177.7259	0.006493506
ILMN_2363880	79.87642	0.6467533
ILMN_1761514	75.27448	0.9402598
ILMN_1763666	82.26453	0.474026
ILMN_2244841	81.81611	0.5194805
ILMN_1656368	89.03905	0.2337662
ILMN_1696099	94.13488	0.1480519
ILMN_2406557	83.63802	0.4077922
ILMN_2372403	94.82404	0.1428571
ILMN_2372398	96.32121	0.1285714
ILMN_1785284	162.1838	0.01038961
ILMN_2096985	93.31067	0.161039
ILMN_1687508	88.93463	0.2350649
ILMN_1763461	82.18161	0.4844156
ILMN_2365176	107.3294	0.06493507
ILMN_1699258	93.19183	0.161039
ILMN_1681938	79.69644	0.6597403
ILMN_1761804	1345.365	0
ILMN_1681374	85.11703	0.3584416
ILMN_1736700	1177.457	0
ILMN_2251253	83.22433	0.4246753
ILMN_1741148	781.9236	0
ILMN_1747716	146.3861	0.01688312
ILMN_1755974	354.1272	0
ILMN_1718093	91.33026	0.1896104
ILMN_3243268	97.84827	0.1116883
ILMN_1730304	83.41975	0.4168831
ILMN_1666325	116.5099	0.04935065
ILMN_3251482	102.4092	0.08441558
ILMN_1660856	106.7529	0.06623377
ILMN_2120982	78.87622	0.7142857
ILMN_1743995	105.0229	0.07272727
ILMN_2147503	87.30022	0.2831169
ILMN_1761456	161.4935	0.01038961
ILMN_1743635	180.8831	0.005194805
ILMN_2191822	82.81006	0.4441558
ILMN_2131293	77.45109	0.825974
ILMN_1782084	104.1458	0.07662338
ILMN_1737945	94.43157	0.1480519
ILMN_1722688	93.86941	0.1506494
ILMN_1806845	104.6828	0.07532468
ILMN_1711886	202.1143	0.002597403
ILMN_1664449	167.7887	0.009090909
ILMN_1771411	198.6576	0.003896104
ILMN_2365686	139.9925	0.02077922
ILMN_2271014	94.33712	0.1480519
ILMN_1685413	173.5625	0.007792208
ILMN_1732809	133.5157	0.02337662
ILMN_1753135	82.24899	0.4753247
ILMN_2276750	176.161	0.006493506
ILMN_1758038	120.8995	0.03896104
ILMN_2375973	115.0997	0.04935065
ILMN_1690252	132.7139	0.02597403
ILMN_2134062	126.5571	0.03246753
ILMN_1805673	95.59227	0.1376623
ILMN_1657283	1340.02	0
ILMN_1808792	158.7905	0.01038961
ILMN_1761764	142.5177	0.01688312
ILMN_1779190	101.7728	0.08701298
ILMN_1796946	80.97041	0.5675325
ILMN_1784583	82.05727	0.4909091
ILMN_1681046	85.87908	0.3207792
ILMN_1709474	104.821	0.07402597
ILMN_3237132	86.00092	0.3155844
ILMN_1713731	96.39265	0.1285714
ILMN_1692332	93.03189	0.161039
ILMN_2137544	91.13805	0.1935065
ILMN_1735987	87.36466	0.2831169
ILMN_1676042	123.4594	0.03506494
ILMN_1783443	116.6177	0.04935065
ILMN_1729320	78.09221	0.7753247
ILMN_2403534	87.54403	0.2727273
ILMN_2276904	87.74521	0.2662338
ILMN_1751975	77.00018	0.8467532
ILMN_2393149	91.04931	0.1987013
ILMN_1680996	2585.509	0
ILMN_1792150	96.21571	0.1285714
ILMN_1651466	82.63039	0.4545455
ILMN_1797875	4891.066	0
ILMN_1678255	78.91643	0.7116883
ILMN_1752669	217.4335	0
ILMN_2078697	411.0993	0
ILMN_1811238	88.55014	0.2467532
ILMN_1734630	132.1907	0.02597403
ILMN_1701603	1236.053	0
ILMN_1693789	4424.816	0
ILMN_1801851	190.5026	0.005194805
ILMN_1750256	154.2807	0.01298701
ILMN_1700596	122.9338	0.03636364
ILMN_1702322	89.1573	0.2324675
ILMN_1690636	132.1606	0.02597403
ILMN_1792449	80.03236	0.638961
ILMN_1765674	82.63761	0.4545455
ILMN_1787314	259.496	0
ILMN_1663897	93.9398	0.1493506
ILMN_1800958	93.53751	0.1545455
ILMN_1760889	102.0047	0.08701298
ILMN_3236443	87.07224	0.2935065
ILMN_2191902	126.3392	0.03246753
ILMN_1729325	101.2506	0.08961039
ILMN_1803384	80.8483	0.574026
ILMN_1797432	74.82231	0.951948
ILMN_1794728	110.1989	0.05714286
ILMN_1715988	87.21233	0.287013
ILMN_1713315	74.7588	0.951948
ILMN_2194619	98.67622	0.1077922
ILMN_3246673	155.6929	0.01168831
ILMN_1759670	149.7653	0.01688312
ILMN_2367172	96.72459	0.1246753
ILMN_1792741	99.51963	0.1038961
ILMN_1794384	87.99943	0.261039
ILMN_1688019	77.0029	0.8467532
ILMN_1751092	78.98252	0.7077922
ILMN_1697611	87.09918	0.2922078
ILMN_1695446	75.87407	0.9181818
ILMN_1662681	90.53148	0.2064935
ILMN_1788462	480.0024	0
ILMN_1667994	273.9435	0
ILMN_1788239	85.22787	0.3532467
ILMN_1695759	134.4443	0.02337662
ILMN_2397406	86.31242	0.3064935
ILMN_1727258	74.90543	0.9480519
ILMN_1723116	196.7759	0.003896104
ILMN_1666258	103.771	0.07662338
ILMN_1660995	79.14654	0.6948052
ILMN_1736412	110.0642	0.05714286
ILMN_1778723	2336.061	0
ILMN_1765460	80.94032	0.5688311
ILMN_1725896	83.64749	0.4064935
ILMN_1738233	91.23089	0.1922078
ILMN_1670506	108.3049	0.06103896
ILMN_1779374	148.8886	0.01688312
ILMN_2394242	102.3152	0.08571429
ILMN_1727023	113.5281	0.05064935
ILMN_1683901	86.15253	0.3090909
ILMN_1750880	95.68734	0.1350649
ILMN_1792409	92.9844	0.161039
ILMN_1748141	116.9301	0.04935065
ILMN_1778788	125.6373	0.03246753
ILMN_1759312	79.18298	0.6948052
ILMN_1701589	85.15524	0.3584416
ILMN_1696830	75.19641	0.9415584
ILMN_1786899	88.2078	0.2571429
ILMN_1774447	110.4904	0.05584415
ILMN_1660854	146.4068	0.01688312
ILMN_1665307	114.0881	0.04935065
ILMN_1731223	110.513	0.05584415
ILMN_1685834	75.43498	0.9337662
ILMN_1725297	82.51913	0.4610389
ILMN_1665331	172.6671	0.009090909
ILMN_1713927	83.13251	0.4298701
ILMN_1797796	83.74477	0.4025974
ILMN_2294762	150.5101	0.01558442
ILMN_2408219	83.65514	0.4064935
ILMN_2094262	95.77136	0.1324675
ILMN_2094261	112.0353	0.05194805
ILMN_1726327	113.0034	0.05064935
ILMN_1663313	1654.082	0
ILMN_1719031	72.94693	0.9792208
ILMN_2131123	75.30542	0.9363636
ILMN_1801303	174.3829	0.007792208
ILMN_1751102	78.09007	0.7753247
ILMN_1694882	103.904	0.07662338
ILMN_2073157	100.9011	0.09350649
ILMN_1785742	86.79623	0.3
ILMN_2309549	88.96078	0.2350649
ILMN_1801606	538.6431	0
ILMN_1664435	78.19537	0.7688312
ILMN_1804812	142.3791	0.01688312
ILMN_1659553	215.0946	0.002597403
ILMN_1770378	139.0323	0.02077922
ILMN_2343563	132.6485	0.02597403
ILMN_1726281	97.33518	0.1168831
ILMN_1753773	139.2039	0.02077922
ILMN_1722102	186.735	0.005194805
ILMN_1674988	80.40036	0.6038961
ILMN_1793894	841.122	0
ILMN_1733096	80.64027	0.5909091
ILMN_1813243	95.30541	0.1376623
ILMN_1802973	355.4827	0
ILMN_1723177	525.1567	0
ILMN_2199284	102.9373	0.08181818
ILMN_1696974	121.2185	0.03896104
ILMN_1760727	243.3861	0
ILMN_1665871	132.2137	0.02597403
ILMN_1736340	466.7928	0
ILMN_1677723	114.069	0.04935065
ILMN_2086890	100.3367	0.09740259
ILMN_3250067	83.40688	0.4168831
ILMN_3250879	78.0424	0.7792208
ILMN_1774207	81.08437	0.5636364
ILMN_1758443	84.58647	0.374026
ILMN_1669773	78.75685	0.7181818
ILMN_2145501	97.38335	0.1155844
ILMN_1772612	86.51377	0.3025974
ILMN_1695193	87.67813	0.2688312
ILMN_2143220	79.51165	0.6714286
ILMN_1674376	84.0647	0.3909091
ILMN_2386444	98.98932	0.1051948
ILMN_1707727	79.78975	0.6506494
ILMN_2166696	87.03119	0.2935065
ILMN_1725518	84.01252	0.3948052
ILMN_1813361	101.5149	0.08961039
ILMN_2317186	95.93171	0.1298701
ILMN_1684694	80.49105	0.6012987
ILMN_1776363	77.16573	0.8428571
ILMN_1652729	76.98473	0.8467532
ILMN_1661875	108.5555	0.06103896
ILMN_2390609	80.91683	0.5688311
ILMN_1651943	82.46194	0.4636364
ILMN_2112829	92.16003	0.1753247
ILMN_2112834	79.91064	0.6454545
ILMN_1813139	205.6499	0.002597403
ILMN_1811239	79.10551	0.6987013
ILMN_1794470	282.7473	0
ILMN_1801464	168.7964	0.009090909
ILMN_1735364	99.9892	0.1025974
ILMN_1660778	112.0106	0.05194805
ILMN_1692080	83.43978	0.4168831
ILMN_1765091	232.5214	0
ILMN_2341382	119.7118	0.04415584
ILMN_1778304	79.2529	0.6922078
ILMN_1766560	106.4767	0.06883117
ILMN_3241218	295.3118	0
ILMN_1797873	83.63694	0.4077922
ILMN_3243457	84.18383	0.3883117
ILMN_3249608	193.7353	0.003896104
ILMN_1675483	241.3521	0
ILMN_2251062	89.35764	0.2285714
ILMN_1799369	89.67016	0.2220779
ILMN_1784292	150.7342	0.01558442
ILMN_1687351	197.3191	0.003896104
ILMN_2185563	244.387	0
ILMN_1716264	75.91139	0.9168831
ILMN_1711828	158.0224	0.01168831
ILMN_2115218	210.692	0.002597403
ILMN_2108709	455.5586	0
ILMN_1690465	83.771	0.4012987
ILMN_1661833	386.3448	0
ILMN_1689908	1151.476	0
ILMN_1794070	108.445	0.06103896
ILMN_2148507	111.2754	0.05194805
ILMN_1660183	83.07745	0.4311688
ILMN_1667830	89.77815	0.2207792
ILMN_1790351	85.22809	0.3532467
ILMN_1807112	125.7956	0.03246753
ILMN_1672356	326.4294	0
ILMN_1662902	97.60513	0.1142857
ILMN_1675435	96.85563	0.1233766
ILMN_1659156	102.7501	0.08181818
ILMN_2353431	88.77393	0.2376623
ILMN_1787064	93.70438	0.1532468
ILMN_2406335	128.8221	0.02727273
ILMN_1712019	192.0323	0.003896104
ILMN_3190486	77.49378	0.8233766
ILMN_3255211	84.59354	0.374026
ILMN_3192974	88.87604	0.2350649
ILMN_3233098	76.41173	0.8883117
ILMN_1666221	104.7608	0.07402597
ILMN_1682547	80.61741	0.5922078
ILMN_1747839	76.64597	0.8688312
ILMN_1679184	92.16589	0.1753247
ILMN_2215824	210.4888	0.002597403
ILMN_1670452	94.4677	0.1467533
ILMN_3244353	73.1879	0.9766234
ILMN_2289424	73.04997	0.9779221
ILMN_2398211	81.80009	0.5207792
ILMN_3240529	81.43159	0.5402597
ILMN_3307747	76.51996	0.8792208
ILMN_1680631	80.51189	0.6
ILMN_2181867	81.3622	0.548052
ILMN_1757147	72.7746	0.9831169
ILMN_1671812	85.76524	0.325974
ILMN_1799848	108.8817	0.06103896
ILMN_2132599	127.509	0.02857143
ILMN_2227338	94.01749	0.1480519
ILMN_1747151	88.78331	0.2363636
ILMN_1768202	144.5499	0.01688312
ILMN_2101368	74.6111	0.9545454
ILMN_1740161	95.42678	0.1376623
ILMN_1794063	111.2821	0.05194805
ILMN_1697594	89.75031	0.2207792
ILMN_2232520	116.5235	0.04935065
ILMN_2075643	78.99846	0.7077922
ILMN_1749338	75.79991	0.9194805
ILMN_1756727	82.50369	0.4610389
ILMN_1813607	72.89371	0.9792208
ILMN_1796059	76.9408	0.8506494
ILMN_1730678	3149.269	0
ILMN_1708056	84.00892	0.3948052
ILMN_2214278	105.1343	0.07142857
ILMN_1805985	104.2577	0.07662338
ILMN_1667748	153.0011	0.01298701
ILMN_2119793	96.78538	0.1246753
ILMN_1655766	98.2242	0.1090909
ILMN_1758215	88.99214	0.2350649
ILMN_2145153	85.09708	0.3584416
ILMN_1798006	91.48817	0.1857143
ILMN_2382431	90.40015	0.2064935
ILMN_1750459	77.69418	0.812987
ILMN_1686523	83.86239	0.3974026
ILMN_2280568	147.9271	0.01688312
ILMN_1780806	178.5678	0.006493506
ILMN_2189614	112.7761	0.05064935
ILMN_1756417	92.39509	0.1714286
ILMN_1776936	89.35286	0.2285714
ILMN_1710979	143.4472	0.01688312
ILMN_1758846	126.4559	0.03246753
ILMN_1751744	74.74524	0.951948
ILMN_2091590	84.55593	0.3766234
ILMN_1676605	85.93311	0.3181818
ILMN_1779882	98.95441	0.1051948
ILMN_1755049	123.1807	0.03636364
ILMN_2059844	255.8562	0
ILMN_1733716	107.1378	0.06623377
ILMN_1712298	116.8193	0.04935065
ILMN_1755588	95.91711	0.1298701
ILMN_1669259	296.3751	0
ILMN_1728957	88.86645	0.2350649
ILMN_1793466	79.62799	0.6675324
ILMN_2367300	85.05724	0.361039
ILMN_2226304	113.1865	0.05064935
ILMN_3244029	84.18372	0.3883117
ILMN_1772660	210.5546	0.002597403
ILMN_1766309	103.2689	0.08181818
ILMN_2341724	127.6994	0.02857143
ILMN_2072045	75.97968	0.9116883
ILMN_1724040	110.7433	0.05454545
ILMN_1692849	86.20895	0.3077922
ILMN_1698159	84.03871	0.3909091
ILMN_2178587	128.824	0.02727273
ILMN_2354930	80.58759	0.5935065
ILMN_1779951	85.20583	0.3532467
ILMN_1675937	81.81521	0.5194805
ILMN_2048607	124.7309	0.03246753
ILMN_1813669	220.9562	0
ILMN_1758392	77.53448	0.8207792
ILMN_1696131	101.9302	0.08701298
ILMN_2340974	76.56181	0.8766234
ILMN_1751636	86.74969	0.3012987
ILMN_2199658	74.93957	0.9467533
ILMN_1735108	78.31659	0.7571428
ILMN_1677487	215.9139	0.002597403
ILMN_2273796	106.3673	0.06883117
ILMN_2370692	92.66614	0.1649351
ILMN_1739645	79.92068	0.6454545
ILMN_3237961	84.98029	0.3623376
ILMN_1767111	113.6261	0.05064935
ILMN_3248094	97.58585	0.1142857
ILMN_3240765	76.71357	0.864935
ILMN_2228215	91.32559	0.1896104
ILMN_1690154	96.64564	0.1272727
ILMN_1674941	219.8313	0
ILMN_1675423	83.82786	0.4
ILMN_1683824	172.139	0.009090909
ILMN_1732948	77.8476	0.7948052
ILMN_1709124	97.89928	0.1116883
ILMN_1762629	91.03463	0.1987013
ILMN_1769259	124.4367	0.03246753
ILMN_1798679	98.93472	0.1064935
ILMN_1807945	131.037	0.02727273
ILMN_1684293	2068.839	0
ILMN_2151412	74.85716	0.9506493
ILMN_1655868	102.0447	0.08701298
ILMN_1728191	75.79027	0.9207792
ILMN_1684923	84.89863	0.3636364
ILMN_1763837	690.9686	0
ILMN_1887731	105.3567	0.07142857
ILMN_1670379	85.28817	0.3480519
ILMN_1811877	82.30521	0.4727273
ILMN_2387995	83.10919	0.4311688
ILMN_1780894	79.33389	0.6857143
ILMN_1812926	682.9192	0
ILMN_1668044	80.07703	0.6311688
ILMN_1668566	86.7843	0.3
ILMN_2184184	2583.615	0
ILMN_1699421	92.87257	0.1623377
ILMN_2380494	327.0431	0
ILMN_1685170	593.6412	0
ILMN_1807003	182.6565	0.005194805
ILMN_2412490	73.69968	0.9753247
ILMN_1737612	90.95106	0.1987013
ILMN_1799243	81.84427	0.5142857
ILMN_1711899	224.872	0
ILMN_1755937	101.3542	0.08961039
ILMN_2409167	1651.521	0
ILMN_1698100	105.7743	0.06883117
ILMN_2041101	348.7926	0
ILMN_3235632	9558.519	0
ILMN_1798372	87.95625	0.261039
ILMN_1694548	229.0329	0
ILMN_1711408	94.90831	0.1415584
ILMN_1741003	611.223	0
ILMN_2326591	118.1235	0.04415584
ILMN_1678612	122.7159	0.03636364
ILMN_1662322	214.9312	0.002597403
ILMN_1703791	572.1353	0
ILMN_1778087	84.98078	0.3623376
ILMN_2095610	84.46292	0.3766234
ILMN_3242004	79.10596	0.6987013
ILMN_2186983	89.83991	0.2194805
ILMN_2217601	76.85368	0.8558441
ILMN_1709820	382.3227	0
ILMN_1799863	99.52323	0.1038961
ILMN_1741431	124.6569	0.03246753
ILMN_2405185	101.4073	0.08961039
ILMN_1782086	95.28887	0.1376623
ILMN_1813840	178.5566	0.006493506
ILMN_1767113	87.72391	0.2662338
ILMN_1789676	111.9096	0.05194805
ILMN_2387505	77.13927	0.8441558
ILMN_1781983	210.5979	0.002597403
ILMN_2399627	206.307	0.002597403
ILMN_2399622	197.5763	0.003896104
ILMN_2276598	80.1512	0.6207792
ILMN_1754179	321.5483	0
ILMN_1805247	119.7075	0.04415584
ILMN_2415467	99.32205	0.1038961
ILMN_1754738	410.1261	0
ILMN_1705861	107.3182	0.06493507
ILMN_1751345	100.6557	0.09740259
ILMN_1712806	116.5677	0.04935065
ILMN_2316173	103.6886	0.07662338
ILMN_1766411	1046.164	0
ILMN_2120273	1450.002	0
ILMN_1768610	83.68916	0.4051948
ILMN_1815306	142.6192	0.01688312
ILMN_2359211	124.6778	0.03246753
ILMN_1673108	81.85131	0.512987
ILMN_1803779	151.1526	0.01428571
ILMN_1681998	138.4043	0.02077922
ILMN_2331735	161.7453	0.01038961
ILMN_1699598	255.6412	0
ILMN_2402798	233.6722	0
ILMN_1662426	541.8442	0
ILMN_1809957	1772.388	0
ILMN_1768867	677.9063	0
ILMN_1679256	91.56538	0.1844156
ILMN_2284667	81.36887	0.5467532
ILMN_1764945	151.0754	0.01428571
ILMN_2390114	158.8526	0.01038961
ILMN_2362122	212.3584	0.002597403
ILMN_1667086	220.7765	0
ILMN_1701774	80.54178	0.5987013
ILMN_1676946	138.1864	0.02207792
ILMN_2311761	229.3679	0
ILMN_1731596	126.8001	0.03246753
ILMN_1669377	346.1047	0
ILMN_1754531	144.5326	0.01688312
ILMN_1779512	97.00231	0.1207792
ILMN_1760466	84.9875	0.3623376
ILMN_1659463	728.242	0
ILMN_2344798	106.2263	0.06883117
ILMN_2182656	83.78826	0.4
ILMN_1668285	85.3705	0.3467532
ILMN_1723626	97.07761	0.1207792
ILMN_2270491	84.17863	0.3896104
ILMN_2364928	78.88896	0.712987
ILMN_1686610	326.447	0
ILMN_1769918	78.22072	0.7675325
ILMN_1796271	78.95834	0.7103896
ILMN_1699646	79.09429	0.6987013
ILMN_1801710	948.3293	0
ILMN_3251699	108.3168	0.06103896
ILMN_1716790	82.08883	0.4896104
ILMN_1740772	512.447	0
ILMN_2320513	248.5099	0
ILMN_1662668	81.68499	0.5298702
ILMN_1659950	113.2551	0.05064935
ILMN_1656951	112.2786	0.05194805
ILMN_1689431	99.70354	0.1038961
ILMN_1708833	107.2333	0.06623377
ILMN_1740052	80.14833	0.6207792
ILMN_1718023	339.7877	0
ILMN_2319344	292.2515	0
ILMN_1661886	417.3914	0
ILMN_1652505	162.929	0.01038961
ILMN_1658472	403.6179	0
ILMN_2398388	116.9639	0.04935065
ILMN_1767816	222.1588	0
ILMN_1815051	272.5707	0
ILMN_1793598	190.7885	0.005194805
ILMN_2128293	106.3853	0.06883117
ILMN_1788135	82.67634	0.4532467
ILMN_1793360	89.02728	0.2337662
ILMN_3243695	85.83474	0.3233766
ILMN_1808597	80.53878	0.5987013
ILMN_1689353	89.24506	0.2324675
ILMN_1700183	83.59858	0.4103896
ILMN_2396198	85.1789	0.3558442
ILMN_1763834	115.6543	0.04935065
ILMN_2081465	90.10908	0.2142857
ILMN_1710482	272.7433	0
ILMN_1796737	80.07516	0.6311688
ILMN_1690884	82.18671	0.4831169
ILMN_1729533	210.427	0.002597403
ILMN_1688543	81.43639	0.5402597
ILMN_1675706	77.5099	0.8233766
ILMN_1754055	85.83377	0.3233766
ILMN_1664024	78.47224	0.7428572
ILMN_1697925	269.1944	0
ILMN_1813881	77.20573	0.8389611
ILMN_1719143	77.00053	0.8467532
ILMN_1680192	199.0728	0.003896104
ILMN_2219466	90.58018	0.2051948
ILMN_1675684	146.4624	0.01688312
ILMN_3307651	158.9775	0.01038961
ILMN_1661572	76.73969	0.8636364
ILMN_2412172	135.6065	0.02337662
ILMN_2296950	109.8887	0.05714286
ILMN_1702706	102.009	0.08701298
ILMN_1710726	124.4446	0.03246753
ILMN_1802106	345.7345	0
ILMN_2232478	327.3619	0
ILMN_1664828	125.3328	0.03246753
ILMN_1815425	78.36588	0.7493507
ILMN_1789007	79.761	0.6571429
ILMN_1802923	88.23193	0.2571429
