PROBE_ID	7677153059_J.VALUE	7677153059_J.Detection Pval
ILMN_1673529	288.5113	0
ILMN_1686370	114.1108	0.04805195
ILMN_1809139	337.7678	0
ILMN_1747504	341.6497	0
ILMN_1666679	103.0624	0.06493507
ILMN_1657862	192.7016	0.005194805
ILMN_1770412	586.298	0
ILMN_1712786	106.7155	0.05454545
ILMN_1680111	100.2835	0.07142857
ILMN_1791006	95.23696	0.09740259
ILMN_1714567	2557.885	0
ILMN_1792495	91.86688	0.1194805
ILMN_1752159	114.334	0.04545455
ILMN_3243156	67.82018	0.8844156
ILMN_1812640	3970.945	0
ILMN_2162799	115.8412	0.04415584
ILMN_1782679	72.73481	0.5922078
ILMN_1703617	208.1753	0.003896104
ILMN_1798308	479.0771	0
ILMN_1730625	71.12564	0.6987013
ILMN_1696512	149.578	0.02077922
ILMN_2164164	72.20259	0.6220779
ILMN_3240117	681.4204	0
ILMN_1703538	1918	0
ILMN_1792473	2572.794	0
ILMN_1771827	205.5829	0.005194805
ILMN_3246401	134.0459	0.03116883
ILMN_1770725	73.95965	0.5350649
ILMN_2313821	152.8143	0.01948052
ILMN_1717357	89.33356	0.1363636
ILMN_1668408	112.6734	0.04805195
ILMN_1667183	77.46932	0.3532467
ILMN_1712639	80.96798	0.2662338
ILMN_1704173	79.41413	0.3012987
ILMN_1797974	101.2359	0.06753246
ILMN_1688625	128.5277	0.03376623
ILMN_1776916	98.84964	0.07792208
ILMN_2113340	79.40191	0.3012987
ILMN_1669557	70.74395	0.7181818
ILMN_3307874	75.42051	0.4636364
ILMN_2214232	71.40112	0.6818182
ILMN_1681301	241.9846	0.001298701
ILMN_1673252	224.4769	0.002597403
ILMN_2103841	330.3159	0
ILMN_2368268	79.9301	0.2883117
ILMN_2415292	71.7125	0.6584415
ILMN_1670282	91.8444	0.1194805
ILMN_2261519	6154.673	0
ILMN_1791236	67.61764	0.8948052
ILMN_1723521	66.14998	0.9376624
ILMN_2242299	72.49358	0.6142857
ILMN_2312764	71.84079	0.6493506
ILMN_1779965	113.717	0.04805195
ILMN_1670542	148.9022	0.02077922
ILMN_1655645	106.5656	0.05454545
ILMN_1716053	162.8272	0.01298701
ILMN_3236458	220.512	0.002597403
ILMN_1778173	253.9607	0.001298701
ILMN_2338038	87.1828	0.1701299
ILMN_1686522	78.34967	0.3350649
ILMN_1764090	79.13799	0.3077922
ILMN_1798249	80.63376	0.2727273
ILMN_1656593	68.03404	0.8753247
ILMN_2283473	85.37751	0.1922078
ILMN_2387712	79.37762	0.3012987
ILMN_1684305	69.17449	0.8090909
ILMN_1712530	91.59434	0.1220779
ILMN_1662598	76.78969	0.3831169
ILMN_1718808	126.3393	0.03506494
ILMN_1783818	91.22771	0.1233766
ILMN_2293758	313.878	0
ILMN_1735539	111.5487	0.04935065
ILMN_2280189	144.1423	0.02207792
ILMN_1693220	242.3559	0.001298701
ILMN_1684836	76.39353	0.3961039
ILMN_1715532	71.80214	0.6493506
ILMN_1686846	75.2628	0.4701299
ILMN_2308950	68.04594	0.874026
ILMN_1709101	232.5449	0.001298701
ILMN_1752247	328.8597	0
ILMN_2396956	1007.174	0
ILMN_1679987	70.65503	0.7272727
ILMN_1673542	69.96938	0.774026
ILMN_1802537	70.93941	0.7116883
ILMN_1675507	74.65063	0.5051948
ILMN_1691959	77.64609	0.3506494
ILMN_1737754	77.60429	0.3519481
ILMN_1808905	72.97691	0.5766234
ILMN_2268556	74.33696	0.5181818
ILMN_2253207	82.71452	0.2285714
ILMN_1734794	76.0439	0.4220779
ILMN_1690818	80.9749	0.2662338
ILMN_1770758	82.37341	0.2337662
ILMN_2293529	72.67105	0.6
ILMN_1703049	92.64537	0.1142857
ILMN_1733690	174.9174	0.009090909
ILMN_2410406	85.0242	0.1948052
ILMN_1741572	197.4904	0.005194805
ILMN_1768962	169.3641	0.009090909
ILMN_2400663	92.98598	0.112987
ILMN_2396691	73.23647	0.5714286
ILMN_1802799	353.847	0
ILMN_1679383	94.02843	0.1077922
ILMN_1658337	314.4439	0
ILMN_2148847	712.2686	0
ILMN_1770673	1085.346	0
ILMN_2205785	70.82351	0.7168831
ILMN_1728047	284.1894	0
ILMN_1774938	75.92339	0.4376623
ILMN_2380771	437.7131	0
ILMN_1701731	418.3259	0
ILMN_1672148	72.90358	0.5805195
ILMN_2278335	92.09924	0.1155844
ILMN_1662507	79.41216	0.3012987
ILMN_1668617	73.94025	0.5363637
ILMN_1719154	75.00142	0.4857143
ILMN_1773417	66.82824	0.9155844
ILMN_2412336	88.33472	0.1571429
ILMN_3237488	71.62257	0.6636364
ILMN_1730191	67.2363	0.9051948
ILMN_1713124	259.8462	0
ILMN_1668880	70.19387	0.7558442
ILMN_1687757	99.70849	0.07402597
ILMN_3307911	78.01379	0.3428572
ILMN_1685803	79.86021	0.2909091
ILMN_1692661	89.57611	0.1350649
ILMN_2157277	7600.473	0
ILMN_1694985	102.2297	0.06623377
ILMN_1677043	323.2674	0
ILMN_2145396	150.5524	0.02077922
ILMN_1718483	71.23573	0.6896104
ILMN_3243152	73.4669	0.5649351
ILMN_2388507	711.8749	0
ILMN_2410909	1003.377	0
ILMN_1748661	72.0333	0.6363636
ILMN_1726906	103.238	0.06493507
ILMN_1743347	77.59631	0.3519481
ILMN_1733598	96.52328	0.08961039
ILMN_1757130	81.60379	0.2519481
ILMN_2325612	82.02388	0.2441558
ILMN_2325610	81.90428	0.2454545
ILMN_2377240	501.3512	0
ILMN_1665982	184.5857	0.006493506
ILMN_2404657	74.96519	0.4896104
ILMN_1747577	157.8819	0.01428571
ILMN_1679898	93.27641	0.1116883
ILMN_1700047	128.3414	0.03376623
ILMN_2385647	73.40604	0.5688311
ILMN_1728309	81.28055	0.2597403
ILMN_1708323	120.802	0.04415584
ILMN_2367126	310.5398	0
ILMN_2271875	73.6019	0.5571429
ILMN_1782939	87.67693	0.1636364
ILMN_1682763	72.78249	0.5883117
ILMN_1670870	176.7706	0.007792208
ILMN_2051381	137.2433	0.02987013
ILMN_2302716	108.0355	0.05454545
ILMN_2096372	206.803	0.003896104
ILMN_1709348	202.5411	0.005194805
ILMN_1748538	75.67713	0.4493507
ILMN_2383707	79.74098	0.2922078
ILMN_1807439	75.42018	0.4636364
ILMN_2139970	73.96686	0.5350649
ILMN_2150894	96.64223	0.08831169
ILMN_1675398	71.06159	0.7064935
ILMN_1802167	76.14349	0.4103896
ILMN_1736539	192.3082	0.005194805
ILMN_2182980	75.7477	0.4454545
ILMN_1793859	257.0602	0.001298701
ILMN_1702503	80.63452	0.2727273
ILMN_1667564	85.45406	0.1922078
ILMN_1794825	156.1852	0.01558442
ILMN_2401641	112.2199	0.04805195
ILMN_1727965	73.81741	0.5454546
ILMN_1728662	164.9849	0.01168831
ILMN_2363880	71.02972	0.7090909
ILMN_1761514	72.22604	0.6207792
ILMN_1763666	72.73418	0.5922078
ILMN_2244841	70.3264	0.7493507
ILMN_1656368	84.47035	0.2025974
ILMN_1696099	95.29729	0.09740259
ILMN_2406557	75.61355	0.451948
ILMN_2372403	100.7445	0.06883117
ILMN_2372398	93.93375	0.1077922
ILMN_1785284	183.4936	0.006493506
ILMN_2096985	97.60413	0.08181818
ILMN_1687508	84.75864	0.1974026
ILMN_1763461	79.89787	0.2883117
ILMN_2365176	110.0881	0.04935065
ILMN_1699258	96.93483	0.08441558
ILMN_1681938	70.47502	0.738961
ILMN_1761804	1386.787	0
ILMN_1681374	77.33511	0.3636364
ILMN_1736700	930.2284	0
ILMN_2251253	75.07225	0.4805195
ILMN_1741148	745.8536	0
ILMN_1747716	129.3126	0.03376623
ILMN_1755974	401.7985	0
ILMN_1718093	96.05071	0.09350649
ILMN_3243268	98.46989	0.07792208
ILMN_1730304	73.3337	0.5701299
ILMN_1666325	130.8593	0.03246753
ILMN_3251482	93.75285	0.1090909
ILMN_1660856	108.5443	0.05454545
ILMN_2120982	71.03266	0.7090909
ILMN_1743995	95.82008	0.0948052
ILMN_2147503	81.65759	0.2519481
ILMN_1761456	128.9188	0.03376623
ILMN_1743635	177.5267	0.007792208
ILMN_2191822	81.56028	0.2519481
ILMN_2131293	71.12547	0.6987013
ILMN_1782084	108.5578	0.05454545
ILMN_1737945	86.67365	0.174026
ILMN_1722688	81.926	0.2454545
ILMN_1806845	94.68269	0.1025974
ILMN_1711886	228.3403	0.002597403
ILMN_1664449	234.938	0.001298701
ILMN_1771411	214.2152	0.003896104
ILMN_2365686	121.671	0.04415584
ILMN_2271014	89.34397	0.1363636
ILMN_1685413	179.5142	0.007792208
ILMN_1732809	153.3163	0.01818182
ILMN_1753135	71.37582	0.6818182
ILMN_2276750	157.5029	0.01428571
ILMN_1758038	125.7379	0.03506494
ILMN_2375973	116.8324	0.04415584
ILMN_1690252	132.1651	0.03116883
ILMN_2134062	132.3942	0.03116883
ILMN_1805673	97.02234	0.08441558
ILMN_1657283	1565.877	0
ILMN_1808792	168.2204	0.01038961
ILMN_1761764	143.1204	0.02207792
ILMN_1779190	98.00481	0.08181818
ILMN_1796946	70.06028	0.7662337
ILMN_1784583	76.33422	0.4
ILMN_1681046	76.5263	0.3909091
ILMN_1709474	97.49464	0.08181818
ILMN_3237132	79.62875	0.2974026
ILMN_1713731	120.4603	0.04415584
ILMN_1692332	85.42078	0.1922078
ILMN_2137544	83.95419	0.2116883
ILMN_1735987	82.66644	0.2298701
ILMN_1676042	102.1109	0.06623377
ILMN_1783443	102.6511	0.06493507
ILMN_1729320	75.49948	0.4584416
ILMN_2403534	74.10265	0.5298702
ILMN_2276904	70.85499	0.7142857
ILMN_1751975	66.41248	0.9298701
ILMN_2393149	82.08541	0.2415584
ILMN_1680996	2320.31	0
ILMN_1792150	81.74982	0.2506494
ILMN_1651466	72.76262	0.5896104
ILMN_1797875	3873.791	0
ILMN_1678255	72.30871	0.6181818
ILMN_1752669	201.0354	0.005194805
ILMN_2078697	433.449	0
ILMN_1811238	81.63766	0.2519481
ILMN_1734630	140.7716	0.02727273
ILMN_1701603	1237.788	0
ILMN_1693789	5465.083	0
ILMN_1801851	207.3197	0.003896104
ILMN_1750256	172.6283	0.009090909
ILMN_1700596	131.7561	0.03246753
ILMN_1702322	96.24164	0.09090909
ILMN_1690636	135.628	0.03116883
ILMN_1792449	67.3656	0.9025974
ILMN_1765674	77.23216	0.3662338
ILMN_1787314	358.4468	0
ILMN_1663897	94.24429	0.1077922
ILMN_1800958	92.84755	0.112987
ILMN_1760889	93.29631	0.1116883
ILMN_3236443	83.61628	0.2168831
ILMN_2191902	137.7972	0.02987013
ILMN_1729325	93.1153	0.1116883
ILMN_1803384	77.48045	0.3532467
ILMN_1797432	73.80183	0.5454546
ILMN_1794728	110.7323	0.04935065
ILMN_1715988	71.93279	0.6415585
ILMN_1713315	75.39785	0.4636364
ILMN_2194619	91.06026	0.1246753
ILMN_3246673	183.0874	0.006493506
ILMN_1759670	140.7057	0.02727273
ILMN_2367172	86.93174	0.1714286
ILMN_1792741	93.67487	0.1116883
ILMN_1794384	76.54718	0.3896104
ILMN_1688019	69.45811	0.7974026
ILMN_1751092	71.14018	0.6974026
ILMN_1697611	86.19147	0.1844156
ILMN_1695446	69.03705	0.8142857
ILMN_1662681	77.28534	0.3636364
ILMN_1788462	692.9805	0
ILMN_1667994	277.6949	0
ILMN_1788239	82.35799	0.2350649
ILMN_1695759	109.8322	0.04935065
ILMN_2397406	88.37909	0.1558442
ILMN_1727258	66.41124	0.9298701
ILMN_1723116	175.958	0.007792208
ILMN_1666258	105.1844	0.06103896
ILMN_1660995	71.21512	0.6896104
ILMN_1736412	99.36812	0.07532468
ILMN_1778723	2105.066	0
ILMN_1765460	80.71212	0.2701299
ILMN_1725896	69.61429	0.7896104
ILMN_1738233	86.11014	0.1844156
ILMN_1670506	123.6936	0.03896104
ILMN_1779374	149.0544	0.02077922
ILMN_2394242	87.00098	0.1701299
ILMN_1727023	125.2262	0.03896104
ILMN_1683901	84.88425	0.1961039
ILMN_1750880	108.1524	0.05454545
ILMN_1792409	108.3172	0.05454545
ILMN_1748141	113.386	0.04805195
ILMN_1778788	127.2348	0.03506494
ILMN_1759312	68.91231	0.8311688
ILMN_1701589	72.48727	0.6142857
ILMN_1696830	65.50726	0.9506493
ILMN_1786899	74.06659	0.5298702
ILMN_1774447	101.8975	0.06623377
ILMN_1660854	142.3533	0.02337662
ILMN_1665307	103.9486	0.06363636
ILMN_1731223	104.8861	0.06233766
ILMN_1685834	72.5479	0.6090909
ILMN_1725297	67.8928	0.8792208
ILMN_1665331	161.3656	0.01298701
ILMN_1713927	70.3767	0.7480519
ILMN_1797796	80.28227	0.2779221
ILMN_2294762	178.5425	0.007792208
ILMN_2408219	69.1817	0.8090909
ILMN_2094262	88.96032	0.1441558
ILMN_2094261	114.1252	0.04805195
ILMN_1726327	114.9372	0.04415584
ILMN_1663313	1857.237	0
ILMN_1719031	67.28589	0.9038961
ILMN_2131123	70.62576	0.7285714
ILMN_1801303	251.3844	0.001298701
ILMN_1751102	70.12074	0.7584416
ILMN_1694882	100.4465	0.07142857
ILMN_2073157	127.0686	0.03506494
ILMN_1785742	86.94989	0.1714286
ILMN_2309549	82.53692	0.2298701
ILMN_1801606	569.7512	0
ILMN_1664435	76.52788	0.3909091
ILMN_1804812	159.5535	0.01298701
ILMN_1659553	236.8867	0.001298701
ILMN_1770378	137.6539	0.02987013
ILMN_2343563	126.8563	0.03506494
ILMN_1726281	96.13018	0.09090909
ILMN_1753773	131.2811	0.03246753
ILMN_1722102	174.6492	0.009090909
ILMN_1674988	72.47567	0.6142857
ILMN_1793894	789.4608	0
ILMN_1733096	71.53215	0.674026
ILMN_1813243	90.47585	0.1272727
ILMN_1802973	321.6473	0
ILMN_1723177	636.8839	0
ILMN_2199284	92.45655	0.1142857
ILMN_1696974	120.3901	0.04415584
ILMN_1760727	217.6029	0.002597403
ILMN_1665871	114.5854	0.04415584
ILMN_1736340	553.5826	0
ILMN_1677723	117.2581	0.04415584
ILMN_2086890	103.1012	0.06493507
ILMN_3250067	75.66586	0.4493507
ILMN_3250879	70.93208	0.7116883
ILMN_1774207	74.07543	0.5298702
ILMN_1758443	72.23206	0.6207792
ILMN_1669773	71.61819	0.6649351
ILMN_2145501	86.16529	0.1844156
ILMN_1772612	79.22035	0.3064935
ILMN_1695193	81.18604	0.2597403
ILMN_2143220	71.10822	0.7
ILMN_1674376	70.36379	0.7480519
ILMN_2386444	90.65623	0.1272727
ILMN_1707727	70.58556	0.7311688
ILMN_2166696	82.12698	0.2402597
ILMN_1725518	71.30984	0.6857143
ILMN_1813361	103.6554	0.06363636
ILMN_2317186	76.40369	0.3961039
ILMN_1684694	74.41916	0.512987
ILMN_1776363	67.47707	0.9
ILMN_1652729	68.03407	0.8753247
ILMN_1661875	97.57671	0.08181818
ILMN_2390609	83.09415	0.2246753
ILMN_1651943	74.11395	0.5285714
ILMN_2112829	89.36156	0.1363636
ILMN_2112834	68.16487	0.8727273
ILMN_1813139	168.7293	0.01038961
ILMN_1811239	68.30987	0.8662338
ILMN_1794470	269.664	0
ILMN_1801464	201.1078	0.005194805
ILMN_1735364	88.29742	0.1571429
ILMN_1660778	106.8079	0.05454545
ILMN_1692080	71.4613	0.6766234
ILMN_1765091	239.8439	0.001298701
ILMN_2341382	123.6605	0.03896104
ILMN_1778304	71.93752	0.6415585
ILMN_1766560	97.34885	0.08311688
ILMN_3241218	335.6254	0
ILMN_1797873	69.40646	0.7987013
ILMN_3243457	72.16541	0.6233766
ILMN_3249608	189.9494	0.005194805
ILMN_1675483	219.5118	0.002597403
ILMN_2251062	76.35226	0.3987013
ILMN_1799369	75.48522	0.4584416
ILMN_1784292	153.7841	0.01818182
ILMN_1687351	188.1918	0.006493506
ILMN_2185563	298.0028	0
ILMN_1716264	66.58753	0.9220779
ILMN_1711828	191.7544	0.005194805
ILMN_2115218	286.1969	0
ILMN_2108709	541.3264	0
ILMN_1690465	73.29061	0.5701299
ILMN_1661833	406.9785	0
ILMN_1689908	1450.025	0
ILMN_1794070	108.2769	0.05454545
ILMN_2148507	112.5967	0.04805195
ILMN_1660183	79.71341	0.2948052
ILMN_1667830	78.23669	0.3376623
ILMN_1790351	82.35119	0.2350649
ILMN_1807112	112.2734	0.04805195
ILMN_1672356	370.8006	0
ILMN_1662902	85.92622	0.187013
ILMN_1675435	92.07098	0.1155844
ILMN_1659156	97.67019	0.08181818
ILMN_2353431	83.01294	0.2246753
ILMN_1787064	94.48812	0.1051948
ILMN_2406335	145.5497	0.02207792
ILMN_1712019	209.6018	0.003896104
ILMN_3190486	70.2176	0.7545455
ILMN_3255211	75.2159	0.4714286
ILMN_3192974	79.75864	0.2922078
ILMN_3233098	68.84696	0.8324676
ILMN_1666221	101.6534	0.06623377
ILMN_1682547	85.81976	0.1883117
ILMN_1747839	74.69715	0.5038961
ILMN_1679184	95.11765	0.0987013
ILMN_2215824	354.9579	0
ILMN_1670452	80.74681	0.2701299
ILMN_3244353	74.46755	0.5090909
ILMN_2289424	68.65531	0.8415585
ILMN_2398211	78.05956	0.3428572
ILMN_3240529	65.95184	0.9441559
ILMN_3307747	69.25322	0.8064935
ILMN_1680631	64.73196	0.9766234
ILMN_2181867	71.54018	0.6714286
ILMN_1757147	68.32841	0.8636364
ILMN_1671812	77.74734	0.3480519
ILMN_1799848	113.5677	0.04805195
ILMN_2132599	129.4493	0.03246753
ILMN_2227338	93.77022	0.1090909
ILMN_1747151	84.39429	0.2025974
ILMN_1768202	132.703	0.03116883
ILMN_2101368	73.21385	0.5714286
ILMN_1740161	97.65389	0.08181818
ILMN_1794063	105.0704	0.06103896
ILMN_1697594	88.01423	0.161039
ILMN_2232520	120.5338	0.04415584
ILMN_2075643	68.74263	0.8337662
ILMN_1749338	74.12141	0.5285714
ILMN_1756727	89.96909	0.1311688
ILMN_1813607	66.45734	0.9285714
ILMN_1796059	66.20473	0.9376624
ILMN_1730678	4548.031	0
ILMN_1708056	81.6999	0.2519481
ILMN_2214278	80.71635	0.2701299
ILMN_1805985	103.0073	0.06493507
ILMN_1667748	143.888	0.02207792
ILMN_2119793	99.69824	0.07402597
ILMN_1655766	75.10907	0.4779221
ILMN_1758215	80.18185	0.2818182
ILMN_2145153	76.77923	0.3831169
ILMN_1798006	85.09593	0.1922078
ILMN_2382431	97.76176	0.08181818
ILMN_1750459	70.935	0.7116883
ILMN_1686523	74.05107	0.5311688
ILMN_2280568	174.9453	0.009090909
ILMN_1780806	254.3236	0.001298701
ILMN_2189614	98.58125	0.07792208
ILMN_1756417	101.3686	0.06753246
ILMN_1776936	78.88401	0.3194805
ILMN_1710979	147.1964	0.02077922
ILMN_1758846	100.5828	0.07012987
ILMN_1751744	78.69433	0.325974
ILMN_2091590	79.52226	0.3
ILMN_1676605	82.40662	0.2337662
ILMN_1779882	99.15208	0.07532468
ILMN_1755049	145.3572	0.02207792
ILMN_2059844	403.7907	0
ILMN_1733716	103.0191	0.06493507
ILMN_1712298	115.1006	0.04415584
ILMN_1755588	80.9494	0.2675325
ILMN_1669259	327.3692	0
ILMN_1728957	79.38031	0.3012987
ILMN_1793466	71.36758	0.6818182
ILMN_2367300	82.10709	0.2415584
ILMN_2226304	103.4276	0.06493507
ILMN_3244029	80.5464	0.274026
ILMN_1772660	183.3055	0.006493506
ILMN_1766309	135.3247	0.03116883
ILMN_2341724	105.3717	0.05974026
ILMN_2072045	68.54919	0.8493506
ILMN_1724040	81.43185	0.2545455
ILMN_1692849	77.96651	0.3428572
ILMN_1698159	70.32347	0.7493507
ILMN_2178587	105.7179	0.05974026
ILMN_2354930	74.88534	0.4909091
ILMN_1779951	76.52839	0.3896104
ILMN_1675937	89.60939	0.1350649
ILMN_2048607	173.5769	0.009090909
ILMN_1813669	235.6057	0.001298701
ILMN_1758392	75.35665	0.4662338
ILMN_1696131	93.78617	0.1090909
ILMN_2340974	77.0766	0.374026
ILMN_1751636	79.80876	0.2922078
ILMN_2199658	70.35868	0.7480519
ILMN_1735108	68.1338	0.8727273
ILMN_1677487	227.1977	0.002597403
ILMN_2273796	95.11143	0.0987013
ILMN_2370692	97.55112	0.08181818
ILMN_1739645	73.61011	0.5571429
ILMN_3237961	83.83698	0.2142857
ILMN_1767111	111.2216	0.04935065
ILMN_3248094	94.58232	0.1038961
ILMN_3240765	69.96402	0.774026
ILMN_2228215	83.77755	0.2142857
ILMN_1690154	91.20778	0.1233766
ILMN_1674941	252.0433	0.001298701
ILMN_1675423	70.93481	0.7116883
ILMN_1683824	141.619	0.02597403
ILMN_1732948	67.40808	0.9025974
ILMN_1709124	88.71609	0.1545455
ILMN_1762629	82.61243	0.2298701
ILMN_1769259	121.5222	0.04415584
ILMN_1798679	99.71809	0.07402597
ILMN_1807945	146.4725	0.02077922
ILMN_1684293	2043.377	0
ILMN_2151412	69.99317	0.7727273
ILMN_1655868	103.7099	0.06363636
ILMN_1728191	68.68936	0.8402597
ILMN_1684923	86.81409	0.1727273
ILMN_1763837	487.0158	0
ILMN_1887731	92.79112	0.112987
ILMN_1670379	76.49364	0.3935065
ILMN_1811877	80.03958	0.287013
ILMN_2387995	75.03923	0.4805195
ILMN_1780894	68.10735	0.8727273
ILMN_1812926	595.9224	0
ILMN_1668044	74.93887	0.4896104
ILMN_1668566	77.9318	0.3441558
ILMN_2184184	2684.056	0
ILMN_1699421	78.85299	0.3207792
ILMN_2380494	374.3362	0
ILMN_1685170	621.8306	0
ILMN_1807003	182.4806	0.006493506
ILMN_2412490	72.56035	0.6077922
ILMN_1737612	80.13281	0.2818182
ILMN_1799243	74.05115	0.5311688
ILMN_1711899	186.2218	0.006493506
ILMN_1755937	95.33192	0.09740259
ILMN_2409167	1509.892	0
ILMN_1698100	115.5934	0.04415584
ILMN_2041101	429.2173	0
ILMN_3235632	8547.43	0
ILMN_1798372	76.84108	0.3831169
ILMN_1694548	396.4447	0
ILMN_1711408	103.4474	0.06493507
ILMN_1741003	521.6251	0
ILMN_2326591	115.2619	0.04415584
ILMN_1678612	122.6817	0.04155844
ILMN_1662322	215.7725	0.003896104
ILMN_1703791	555.5024	0
ILMN_1778087	73.00623	0.5766234
ILMN_2095610	74.67371	0.5038961
ILMN_3242004	68.73171	0.8337662
ILMN_2186983	77.25494	0.3649351
ILMN_2217601	73.2542	0.5714286
ILMN_1709820	413.3228	0
ILMN_1799863	91.98191	0.1168831
ILMN_1741431	130.5202	0.03246753
ILMN_2405185	78.67336	0.325974
ILMN_1782086	84.22845	0.2051948
ILMN_1813840	198.5197	0.005194805
ILMN_1767113	78.38692	0.3337662
ILMN_1789676	106.1967	0.05974026
ILMN_2387505	80.48715	0.2766234
ILMN_1781983	265.46	0
ILMN_2399627	239.8083	0.001298701
ILMN_2399622	239.2713	0.001298701
ILMN_2276598	70.18758	0.7558442
ILMN_1754179	397.6843	0
ILMN_1805247	124.4071	0.03896104
ILMN_2415467	111.3219	0.04935065
ILMN_1754738	546.4266	0
ILMN_1705861	107.374	0.05454545
ILMN_1751345	90.59303	0.1272727
ILMN_1712806	107.4149	0.05454545
ILMN_2316173	99.42542	0.07532468
ILMN_1766411	1110.047	0
ILMN_2120273	1333.914	0
ILMN_1768610	75.01162	0.4831169
ILMN_1815306	137.9051	0.02987013
ILMN_2359211	121.9314	0.04415584
ILMN_1673108	71.21641	0.6896104
ILMN_1803779	187.2772	0.006493506
ILMN_1681998	139.4681	0.02857143
ILMN_2331735	200.0168	0.005194805
ILMN_1699598	276.2016	0
ILMN_2402798	234.0086	0.001298701
ILMN_1662426	533.1924	0
ILMN_1809957	1613.637	0
ILMN_1768867	729.9853	0
ILMN_1679256	89.31339	0.1363636
ILMN_2284667	69.98646	0.7727273
ILMN_1764945	191.2306	0.005194805
ILMN_2390114	180.1213	0.007792208
ILMN_2362122	225.2504	0.002597403
ILMN_1667086	241.7409	0.001298701
ILMN_1701774	78.04839	0.3428572
ILMN_1676946	154.0143	0.01818182
ILMN_2311761	261.614	0
ILMN_1731596	127.9878	0.03376623
ILMN_1669377	382.9629	0
ILMN_1754531	141.7896	0.02337662
ILMN_1779512	89.18906	0.138961
ILMN_1760466	74.75208	0.5025974
ILMN_1659463	674.8582	0
ILMN_2344798	126.4163	0.03506494
ILMN_2182656	76.15063	0.4103896
ILMN_1668285	77.77576	0.3467532
ILMN_1723626	81.07719	0.2636364
ILMN_2270491	70.08929	0.7636364
ILMN_2364928	79.63387	0.2974026
ILMN_1686610	322.9183	0
ILMN_1769918	67.13172	0.9064935
ILMN_1796271	64.88583	0.9714286
ILMN_1699646	69.15572	0.8103896
ILMN_1801710	894.4688	0
ILMN_3251699	107.0377	0.05454545
ILMN_1716790	74.87734	0.4922078
ILMN_1740772	510.3443	0
ILMN_2320513	240.628	0.001298701
ILMN_1662668	79.13931	0.3077922
ILMN_1659950	111.2288	0.04935065
ILMN_1656951	117.8694	0.04415584
ILMN_1689431	91.52984	0.1220779
ILMN_1708833	109.9287	0.04935065
ILMN_1740052	71.33636	0.6831169
ILMN_1718023	411.772	0
ILMN_2319344	286.5603	0
ILMN_1661886	483.0452	0
ILMN_1652505	179.4165	0.007792208
ILMN_1658472	399.3197	0
ILMN_2398388	126.5552	0.03506494
ILMN_1767816	199.8954	0.005194805
ILMN_1815051	320.095	0
ILMN_1793598	159.026	0.01428571
ILMN_2128293	118.7723	0.04415584
ILMN_1788135	77.769	0.3467532
ILMN_1793360	82.01414	0.2441558
ILMN_3243695	75.68976	0.448052
ILMN_1808597	73.7225	0.5506493
ILMN_1689353	82.88587	0.225974
ILMN_1700183	70.87677	0.7142857
ILMN_2396198	81.87934	0.2454545
ILMN_1763834	100.0422	0.07272727
ILMN_2081465	91.42979	0.1233766
ILMN_1710482	257.9203	0
ILMN_1796737	77.4287	0.3545454
ILMN_1690884	83.131	0.2233766
ILMN_1729533	242.6291	0.001298701
ILMN_1688543	74.2677	0.5220779
ILMN_1675706	68.50156	0.8506494
ILMN_1754055	73.37675	0.5688311
ILMN_1664024	67.95695	0.8779221
ILMN_1697925	229.5493	0.002597403
ILMN_1813881	73.42048	0.5675325
ILMN_1719143	69.43392	0.7974026
ILMN_1680192	270.9436	0
ILMN_2219466	84.33335	0.2025974
ILMN_1675684	167.3467	0.01038961
ILMN_3307651	153.9776	0.01818182
ILMN_1661572	69.36935	0.8012987
ILMN_2412172	119.4671	0.04415584
ILMN_2296950	140.5616	0.02727273
