PROBE_ID	7677153059_G.VALUE	7677153059_G.Detection Pval
ILMN_1757807	86.85052	0.2519481
ILMN_1673529	388.8592	0
ILMN_1686370	113.9486	0.08311688
ILMN_1809139	349.2838	0
ILMN_1747504	285.3595	0.001298701
ILMN_1666679	137.7834	0.04155844
ILMN_1657862	237.7754	0.007792208
ILMN_1770412	459.5128	0
ILMN_1712786	107.6804	0.0987013
ILMN_1680111	110.1885	0.08961039
ILMN_1791006	82.79991	0.3220779
ILMN_1714567	1816.03	0
ILMN_1792495	105.2136	0.1103896
ILMN_1752159	131.4367	0.04935065
ILMN_3243156	71.15489	0.7519481
ILMN_1812640	3373.117	0
ILMN_2162799	167.0057	0.02077922
ILMN_1782679	71.68147	0.7116883
ILMN_1703617	184.5815	0.01558442
ILMN_1798308	330.5096	0
ILMN_1730625	74.42261	0.5805195
ILMN_1696512	171.2146	0.01688312
ILMN_2164164	67.67326	0.9155844
ILMN_3240117	489.5998	0
ILMN_1703538	3112.552	0
ILMN_1792473	2772.867	0
ILMN_1771827	294.5365	0.001298701
ILMN_3246401	159.3034	0.02207792
ILMN_1770725	73.49644	0.6220779
ILMN_2313821	134.1799	0.04675325
ILMN_1717357	91.81409	0.2025974
ILMN_1668408	123.5383	0.05584415
ILMN_1667183	78.90516	0.412987
ILMN_1712639	84.84244	0.2766234
ILMN_1704173	77.63651	0.4584416
ILMN_1797974	98.93623	0.1480519
ILMN_1688625	110.7512	0.08961039
ILMN_1776916	119.3582	0.06623377
ILMN_2113340	85.95667	0.2675325
ILMN_1669557	73.51814	0.6220779
ILMN_3307874	69.15699	0.8506494
ILMN_2214232	67.90766	0.9064935
ILMN_1681301	185.1818	0.01558442
ILMN_1673252	226.6167	0.007792208
ILMN_2103841	266.6209	0.002597403
ILMN_2368268	99.62074	0.1415584
ILMN_2415292	75.8564	0.5207792
ILMN_1670282	101.6208	0.1220779
ILMN_2261519	5767.864	0
ILMN_1791236	81.01404	0.3558442
ILMN_1723521	77.99671	0.4506494
ILMN_2242299	77.99133	0.4506494
ILMN_2312764	78.01658	0.4506494
ILMN_1779965	109.3102	0.09220779
ILMN_1670542	132.7315	0.04805195
ILMN_1655645	113.58	0.08311688
ILMN_1716053	183.8001	0.01558442
ILMN_3236458	115.8023	0.07792208
ILMN_1778173	227.0519	0.007792208
ILMN_2338038	101.5554	0.1233766
ILMN_1686522	73.06586	0.6454545
ILMN_1764090	81.23434	0.3532467
ILMN_1798249	74.55573	0.5753247
ILMN_1656593	75.34509	0.5402597
ILMN_2283473	85.47537	0.2701299
ILMN_2387712	75.39915	0.5376623
ILMN_1684305	62.71006	0.9974026
ILMN_1712530	87.50896	0.2415584
ILMN_1662598	79.85637	0.3844156
ILMN_1718808	140.0412	0.04025974
ILMN_1783818	81.77193	0.3376623
ILMN_2293758	193.5486	0.01428571
ILMN_1735539	89.39041	0.2194805
ILMN_2280189	115.5391	0.07922078
ILMN_1693220	226.8036	0.007792208
ILMN_1684836	73.78529	0.6116883
ILMN_1715532	76.46488	0.4961039
ILMN_1686846	74.77058	0.5662338
ILMN_2308950	68.10092	0.8974026
ILMN_1709101	188.6711	0.01558442
ILMN_1752247	317.2333	0
ILMN_2396956	743.1381	0
ILMN_1679987	73.36685	0.6298701
ILMN_1673542	74.99066	0.5571429
ILMN_1802537	70.86376	0.7675325
ILMN_1675507	67.21955	0.9324675
ILMN_1691959	84.54281	0.2818182
ILMN_1737754	88.37952	0.2298701
ILMN_1808905	73.3811	0.6272727
ILMN_2268556	68.90849	0.8623376
ILMN_2253207	98.53216	0.1493506
ILMN_1734794	71.18016	0.7506493
ILMN_1690818	80.70582	0.3649351
ILMN_1770758	89.9174	0.2155844
ILMN_2293529	77.2436	0.4688312
ILMN_1703049	86.14441	0.2649351
ILMN_1733690	181.5224	0.01558442
ILMN_2410406	79.99866	0.3779221
ILMN_1741572	220.3049	0.007792208
ILMN_1768962	145.2676	0.03506494
ILMN_2400663	71.29131	0.7402598
ILMN_2396691	72.69407	0.6597403
ILMN_1802799	343.3068	0
ILMN_1679383	109.1184	0.0948052
ILMN_1658337	422.0097	0
ILMN_2148847	875.4394	0
ILMN_1770673	839.086	0
ILMN_2205785	72.1125	0.687013
ILMN_1728047	312.7907	0
ILMN_1774938	75.10093	0.5545455
ILMN_2380771	408.7381	0
ILMN_1701731	417.0887	0
ILMN_1672148	71.17703	0.7506493
ILMN_2278335	97.19391	0.1571429
ILMN_1662507	78.82144	0.4194805
ILMN_1668617	75.33676	0.5402597
ILMN_1719154	71.09235	0.7545455
ILMN_1773417	75.34239	0.5402597
ILMN_2412336	89.41194	0.2194805
ILMN_3237488	78.3359	0.4337662
ILMN_1730191	63.39689	0.9974026
ILMN_1713124	105.4793	0.1090909
ILMN_1668880	68.34627	0.8896104
ILMN_1687757	82.55258	0.3233766
ILMN_3307911	87.03246	0.2519481
ILMN_1685803	84.14239	0.287013
ILMN_1692661	108.8726	0.0961039
ILMN_2157277	7538.938	0
ILMN_1694985	129.5757	0.05324675
ILMN_1677043	290.998	0.001298701
ILMN_2145396	165.7908	0.02077922
ILMN_1718483	69.66508	0.8311688
ILMN_3243152	75.60195	0.5285714
ILMN_2388507	721.0241	0
ILMN_2410909	821.1221	0
ILMN_1748661	82.04091	0.3337662
ILMN_1726906	117.9276	0.06883117
ILMN_1743347	94.14716	0.1844156
ILMN_1733598	133.8076	0.04675325
ILMN_1757130	76.09025	0.512987
ILMN_2325612	69.80095	0.8220779
ILMN_2325610	77.79596	0.4545455
ILMN_2377240	393.7999	0
ILMN_1665982	118.9236	0.06623377
ILMN_2404657	78.276	0.4350649
ILMN_1747577	200.0912	0.01038961
ILMN_1679898	106.7337	0.1012987
ILMN_1700047	148.8515	0.03116883
ILMN_2385647	78.95123	0.4103896
ILMN_1728309	89.74242	0.2168831
ILMN_1708323	132.2242	0.04805195
ILMN_2367126	162.4701	0.02207792
ILMN_2271875	75.89687	0.5194805
ILMN_1782939	97.37176	0.1558442
ILMN_1682763	76.92954	0.4792208
ILMN_1670870	212.5594	0.009090909
ILMN_2051381	156.1581	0.02597403
ILMN_2302716	112.5401	0.08571429
ILMN_2096372	179.4488	0.01558442
ILMN_1709348	242.0962	0.006493506
ILMN_1748538	75.95986	0.5194805
ILMN_2383707	81.64347	0.3415585
ILMN_1807439	72.30564	0.6831169
ILMN_2139970	73.27876	0.6337662
ILMN_2150894	80.22675	0.3753247
ILMN_1675398	66.20202	0.9623377
ILMN_1802167	71.34573	0.7350649
ILMN_1736539	238.8503	0.007792208
ILMN_2182980	71.18532	0.7493507
ILMN_1793859	490.2238	0
ILMN_1702503	101.4614	0.1233766
ILMN_1667564	80.63367	0.3649351
ILMN_1794825	150.1332	0.03116883
ILMN_2401641	118.5179	0.06753246
ILMN_1727965	74.00835	0.5935065
ILMN_1728662	168.1439	0.01948052
ILMN_2363880	73.90858	0.6025974
ILMN_1761514	74.90795	0.561039
ILMN_1763666	73.91041	0.6025974
ILMN_2244841	74.09444	0.5896104
ILMN_1656368	83.61517	0.2974026
ILMN_1696099	113.7943	0.08311688
ILMN_2406557	81.47712	0.3467532
ILMN_2372403	87.91251	0.2376623
ILMN_2372398	81.52082	0.3467532
ILMN_1785284	152.9413	0.02727273
ILMN_2096985	86.83255	0.2532468
ILMN_1687508	88.40717	0.2298701
ILMN_1763461	76.76525	0.487013
ILMN_2365176	103.5403	0.1155844
ILMN_1699258	98.14331	0.1506494
ILMN_1681938	76.57359	0.4922078
ILMN_1761804	1115.268	0
ILMN_1681374	84.19619	0.2857143
ILMN_1736700	1894.484	0
ILMN_2251253	70.82748	0.7688312
ILMN_1741148	941.5397	0
ILMN_1747716	151.144	0.02987013
ILMN_1755974	466.425	0
ILMN_1718093	94.42592	0.1805195
ILMN_3243268	104.5498	0.112987
ILMN_1730304	75.99243	0.5194805
ILMN_1666325	151.4281	0.02987013
ILMN_3251482	91.3475	0.2038961
ILMN_1660856	112.3041	0.08571429
ILMN_2120982	91.81342	0.2025974
ILMN_1743995	116.287	0.07662338
ILMN_2147503	90.94536	0.2090909
ILMN_1761456	193.594	0.01428571
ILMN_1743635	242.4897	0.006493506
ILMN_2191822	81.22738	0.3532467
ILMN_2131293	66.16442	0.9636363
ILMN_1782084	106.6277	0.1012987
ILMN_1737945	99.13289	0.1480519
ILMN_1722688	87.88831	0.238961
ILMN_1806845	113.4614	0.08311688
ILMN_1711886	256.9568	0.003896104
ILMN_1664449	185.3501	0.01558442
ILMN_1771411	167.486	0.01948052
ILMN_2365686	132.3953	0.04805195
ILMN_2271014	105.1605	0.1103896
ILMN_1685413	146.9978	0.03246753
ILMN_1732809	119.2005	0.06623377
ILMN_1753135	73.71622	0.6155844
ILMN_2276750	204.1709	0.01038961
ILMN_1758038	134.1656	0.04675325
ILMN_2375973	120.5478	0.06363636
ILMN_1690252	160.581	0.02207792
ILMN_2134062	112.7195	0.08571429
ILMN_1805673	106.9281	0.1
ILMN_1657283	1383.913	0
ILMN_1808792	171.7702	0.01688312
ILMN_1761764	136.7331	0.04155844
ILMN_1779190	85.45268	0.2701299
ILMN_1796946	68.47353	0.8831169
ILMN_1784583	76.84097	0.4818182
ILMN_1681046	76.1643	0.5116883
ILMN_1709474	99.19225	0.1480519
ILMN_3237132	72.56625	0.6675324
ILMN_1713731	91.3193	0.2051948
ILMN_1692332	94.87184	0.1753247
ILMN_2137544	93.6413	0.1909091
ILMN_1735987	88.06673	0.2311688
ILMN_1676042	82.64449	0.3233766
ILMN_1783443	113.7101	0.08311688
ILMN_1729320	79.01424	0.4077922
ILMN_2403534	74.5568	0.5753247
ILMN_2276904	79.95725	0.3805195
ILMN_1751975	74.02588	0.5935065
ILMN_2393149	95.80349	0.1688312
ILMN_1680996	4101.563	0
ILMN_1792150	92.02838	0.2
ILMN_1651466	75.25346	0.5428572
ILMN_1797875	4539.465	0
ILMN_1678255	74.74922	0.5662338
ILMN_1752669	290.0651	0.001298701
ILMN_2078697	439.015	0
ILMN_1811238	82.45882	0.3233766
ILMN_1734630	158.1681	0.02467532
ILMN_1701603	3522.256	0
ILMN_1693789	4213.579	0
ILMN_1801851	329.2015	0
ILMN_1750256	138.4368	0.04155844
ILMN_1700596	157.7939	0.02597403
ILMN_1702322	97.35795	0.1558442
ILMN_1690636	184.0395	0.01558442
ILMN_1792449	72.89083	0.6532468
ILMN_1765674	68.98151	0.8558441
ILMN_1787314	314.5273	0
ILMN_1663897	97.27043	0.1558442
ILMN_1800958	98.64047	0.1493506
ILMN_1760889	101.4442	0.1246753
ILMN_3236443	97.50906	0.1545455
ILMN_2191902	159.4422	0.02207792
ILMN_1729325	107.5818	0.0987013
ILMN_1803384	76.84753	0.4818182
ILMN_1797432	66.07516	0.9636363
ILMN_1794728	121.7766	0.05844156
ILMN_1715988	77.51882	0.4610389
ILMN_1713315	71.02145	0.7584416
ILMN_2194619	132.4354	0.04805195
ILMN_3246673	221.049	0.007792208
ILMN_1759670	152.2423	0.02857143
ILMN_2367172	83.39243	0.3025974
ILMN_1792741	96.79025	0.1649351
ILMN_1794384	83.95902	0.2909091
ILMN_1688019	71.46023	0.725974
ILMN_1751092	71.16201	0.7519481
ILMN_1697611	97.26867	0.1558442
ILMN_1695446	71.3566	0.7350649
ILMN_1662681	86.39027	0.2584416
ILMN_1788462	456.9379	0
ILMN_1667994	279.0715	0.001298701
ILMN_1788239	86.86349	0.2519481
ILMN_1695759	113.1863	0.08311688
ILMN_2397406	88.01664	0.2324675
ILMN_1727258	66.95932	0.938961
ILMN_1723116	181.9261	0.01558442
ILMN_1666258	132.3838	0.04805195
ILMN_1660995	76.61493	0.4922078
ILMN_1736412	121.5827	0.05974026
ILMN_1778723	1913.146	0
ILMN_1765460	78.65193	0.4246753
ILMN_1725896	73.40691	0.6246753
ILMN_1738233	100.1932	0.1337662
ILMN_1670506	95.55898	0.1727273
ILMN_1779374	137.0981	0.04155844
ILMN_2394242	89.84885	0.2168831
ILMN_1727023	91.13995	0.2064935
ILMN_1683901	89.548	0.2194805
ILMN_1750880	101.8841	0.1207792
ILMN_1792409	86.68455	0.2545455
ILMN_1748141	136.9879	0.04155844
ILMN_1778788	116.8248	0.07532468
ILMN_1759312	68.18433	0.8974026
ILMN_1701589	77.69151	0.4571429
ILMN_1696830	69.69071	0.8311688
ILMN_1786899	85.1158	0.2727273
ILMN_1774447	123.0295	0.05714286
ILMN_1660854	179.2193	0.01558442
ILMN_1665307	142.589	0.03766234
ILMN_1731223	134.9818	0.04545455
ILMN_1685834	78.13335	0.4428571
ILMN_1725297	74.33257	0.5831169
ILMN_1665331	152.3584	0.02857143
ILMN_1713927	75.94534	0.5194805
ILMN_1797796	83.16624	0.3103896
ILMN_2294762	157.9499	0.02597403
ILMN_2408219	69.50896	0.8350649
ILMN_2094262	84.86395	0.2766234
ILMN_2094261	120.4759	0.06493507
ILMN_1726327	102.1702	0.1194805
ILMN_1663313	1398.023	0
ILMN_1719031	66.48906	0.9584416
ILMN_2131123	71.51112	0.7220779
ILMN_1801303	180.5297	0.01558442
ILMN_1751102	71.34005	0.7350649
ILMN_1694882	111.5729	0.08571429
ILMN_2073157	96.01615	0.1688312
ILMN_1785742	98.43803	0.1493506
ILMN_2309549	92.58303	0.1935065
ILMN_1801606	540.0323	0
ILMN_1664435	69.66808	0.8311688
ILMN_1804812	141.5801	0.03896104
ILMN_1659553	241.4296	0.006493506
ILMN_1770378	106.7586	0.1012987
ILMN_2343563	135.6883	0.04415584
ILMN_1726281	99.16316	0.1480519
ILMN_1753773	166.4809	0.02077922
ILMN_1722102	208.9997	0.009090909
ILMN_1674988	73.1066	0.6454545
ILMN_1793894	730.5789	0
ILMN_1733096	74.64233	0.5701299
ILMN_1813243	80.51188	0.3688312
ILMN_1802973	286.7018	0.001298701
ILMN_1723177	467.9522	0
ILMN_2199284	96.3416	0.1662338
ILMN_1696974	138.5719	0.04155844
ILMN_1760727	335.6944	0
ILMN_1665871	120.3892	0.06493507
ILMN_1736340	381.5236	0
ILMN_1677723	104.3073	0.112987
ILMN_2086890	105.7956	0.1077922
ILMN_3250067	81.32212	0.3480519
ILMN_3250879	68.53587	0.8792208
ILMN_1774207	76.30582	0.5051948
ILMN_1758443	74.40812	0.5805195
ILMN_1669773	71.09583	0.7545455
ILMN_2145501	110.1896	0.08961039
ILMN_1772612	93.92098	0.1857143
ILMN_1695193	77.50433	0.4623377
ILMN_2143220	67.85014	0.9116883
ILMN_1674376	74.0228	0.5935065
ILMN_2386444	95.23243	0.174026
ILMN_1707727	67.07132	0.9363636
ILMN_2166696	84.496	0.2818182
ILMN_1725518	77.06552	0.4727273
ILMN_1813361	120.5655	0.06363636
ILMN_2317186	88.00541	0.2324675
ILMN_1684694	76.41935	0.4987013
ILMN_1776363	69.03147	0.8558441
ILMN_1652729	75.78127	0.5233766
ILMN_1661875	102.7702	0.1168831
ILMN_2390609	79.32946	0.4012987
ILMN_1651943	70.06637	0.8116883
ILMN_2112829	88.27705	0.2298701
ILMN_2112834	64.85228	0.9922078
ILMN_1813139	162.4532	0.02207792
ILMN_1811239	69.49039	0.8350649
ILMN_1794470	236.6894	0.007792208
ILMN_1801464	143.3952	0.03766234
ILMN_1735364	94.29552	0.1831169
ILMN_1660778	119.7367	0.06623377
ILMN_1692080	81.71664	0.338961
ILMN_1765091	243.3939	0.006493506
ILMN_2341382	161.0235	0.02207792
ILMN_1778304	68.65018	0.8727273
ILMN_1766560	100.0661	0.1376623
ILMN_3241218	272.5886	0.002597403
ILMN_1797873	70.86317	0.7675325
ILMN_3243457	74.28627	0.5844156
ILMN_3249608	170.2557	0.01818182
ILMN_1675483	245.3068	0.005194805
ILMN_2251062	91.99423	0.2
ILMN_1799369	90.15192	0.212987
ILMN_1784292	110.9612	0.08961039
ILMN_1687351	219.6293	0.007792208
ILMN_2185563	230.5685	0.007792208
ILMN_1716264	69.87295	0.8194805
ILMN_1711828	157.0231	0.02597403
ILMN_2115218	256.573	0.003896104
ILMN_2108709	486.3909	0
ILMN_1690465	74.54218	0.5753247
ILMN_1661833	337.7391	0
ILMN_1689908	1308.405	0
ILMN_1794070	128.7874	0.05324675
ILMN_2148507	113.5853	0.08311688
ILMN_1660183	68.91425	0.8623376
ILMN_1667830	88.34064	0.2298701
ILMN_1790351	78.46561	0.4298701
ILMN_1807112	144.6012	0.03506494
ILMN_1672356	303.2076	0
ILMN_1662902	102.8095	0.1168831
ILMN_1675435	97.5587	0.1545455
ILMN_1659156	111.5254	0.08701298
ILMN_2353431	84.83631	0.2766234
ILMN_1787064	97.4909	0.1545455
ILMN_2406335	129.2621	0.05324675
ILMN_1712019	178.406	0.01558442
ILMN_3190486	71.96312	0.6909091
ILMN_3255211	77.62716	0.4584416
ILMN_3192974	85.68649	0.2688312
ILMN_3233098	69.01936	0.8558441
ILMN_1666221	118.151	0.06753246
ILMN_1682547	84.98785	0.2727273
ILMN_1747839	73.70356	0.6155844
ILMN_1679184	78.97394	0.4103896
ILMN_2215824	115.8073	0.07792208
ILMN_1670452	77.5163	0.4610389
ILMN_3244353	68.07623	0.8974026
ILMN_2289424	68.96785	0.8584415
ILMN_2398211	82.82452	0.3194805
ILMN_3240529	68.57949	0.8753247
ILMN_3307747	70.97588	0.761039
ILMN_1680631	65.9214	0.9727273
ILMN_2181867	73.29249	0.6337662
ILMN_1757147	69.92883	0.812987
ILMN_1671812	75.18059	0.5467532
ILMN_1799848	110.6218	0.08961039
ILMN_2132599	130.5104	0.04935065
ILMN_2227338	91.1371	0.2064935
ILMN_1747151	88.81129	0.2233766
ILMN_1768202	189.7636	0.01558442
ILMN_2101368	69.59475	0.8337662
ILMN_1740161	101.9372	0.1207792
ILMN_1794063	87.27108	0.2441558
ILMN_1697594	82.1022	0.3324675
ILMN_2232520	127.9529	0.05324675
ILMN_2075643	79.54693	0.3961039
ILMN_1749338	68.00563	0.9
ILMN_1756727	93.05314	0.1922078
ILMN_1813607	66.44724	0.9584416
ILMN_1796059	67.16842	0.9324675
ILMN_1730678	3050.269	0
ILMN_1708056	76.83186	0.4818182
ILMN_2214278	98.59305	0.1493506
ILMN_1805985	105.0621	0.1103896
ILMN_1667748	202.7835	0.01038961
ILMN_2119793	87.97767	0.2350649
ILMN_1655766	108.1089	0.09740259
ILMN_1758215	79.38396	0.4
ILMN_2145153	89.65209	0.2168831
ILMN_1798006	86.17303	0.2623377
ILMN_2382431	86.51012	0.2571429
ILMN_1750459	68.34189	0.8896104
ILMN_1686523	74.00005	0.5948052
ILMN_2280568	153.9676	0.02597403
ILMN_1780806	184.0424	0.01558442
ILMN_2189614	115.9986	0.07662338
ILMN_1756417	94.56546	0.1805195
ILMN_1776936	78.52168	0.4285714
ILMN_1710979	165.0209	0.02077922
ILMN_1758846	118.3487	0.06753246
ILMN_1751744	73.86584	0.6064935
ILMN_2091590	73.60594	0.6181818
ILMN_1676605	85.95342	0.2675325
ILMN_1779882	110.8879	0.08961039
ILMN_1755049	118.7583	0.06623377
ILMN_2059844	240.0043	0.006493506
ILMN_1733716	112.9529	0.08441558
ILMN_1712298	92.20183	0.1974026
ILMN_1755588	95.42641	0.1727273
ILMN_1669259	318.4428	0
ILMN_1728957	84.32323	0.2844156
ILMN_1793466	70.28787	0.8012987
ILMN_2367300	81.50101	0.3467532
ILMN_2226304	136.6015	0.04285714
ILMN_3244029	74.46703	0.5792208
ILMN_1772660	243.3366	0.006493506
ILMN_1766309	89.15276	0.2233766
ILMN_2341724	120.6867	0.06103896
ILMN_2072045	66.43519	0.9584416
ILMN_1724040	114.8898	0.07922078
ILMN_1692849	82.1937	0.3272727
ILMN_1698159	82.12386	0.3311688
ILMN_2178587	104.2448	0.112987
ILMN_2354930	74.44268	0.5792208
ILMN_1779951	80.50307	0.3688312
ILMN_1675937	79.01503	0.4077922
ILMN_2048607	115.9125	0.07792208
ILMN_1813669	194.1344	0.01428571
ILMN_1758392	73.47697	0.6233766
ILMN_1696131	110.0038	0.08961039
ILMN_2340974	74.12357	0.5896104
ILMN_1751636	78.78958	0.4194805
ILMN_2199658	72.70827	0.6584415
ILMN_1735108	71.86069	0.6974026
ILMN_1677487	172.6109	0.01688312
ILMN_2273796	113.6944	0.08311688
ILMN_2370692	80.57619	0.3662338
ILMN_1739645	72.79239	0.6584415
ILMN_3237961	77.82172	0.4545455
ILMN_1767111	123.9483	0.05584415
ILMN_3248094	114.1364	0.08311688
ILMN_3240765	68.5826	0.8753247
ILMN_2228215	87.26669	0.2441558
ILMN_1690154	103.1931	0.1168831
ILMN_1674941	232.7391	0.007792208
ILMN_1675423	71.55618	0.7168831
ILMN_1683824	211.2414	0.009090909
ILMN_1732948	65.1201	0.9883117
ILMN_1709124	83.72167	0.2935065
ILMN_1762629	83.92657	0.2922078
ILMN_1769259	128.881	0.05324675
ILMN_1798679	80.73585	0.3636364
ILMN_1807945	130.7624	0.04935065
ILMN_1684293	2284.329	0
ILMN_2151412	66.64478	0.9506493
ILMN_1655868	104.8708	0.1103896
ILMN_1728191	70.71218	0.7779221
ILMN_1684923	82.87189	0.3181818
ILMN_1763837	698.2409	0
ILMN_1887731	119.6133	0.06623377
ILMN_1670379	81.27913	0.3506494
ILMN_1811877	76.46249	0.4961039
ILMN_2387995	76.25018	0.5090909
ILMN_1780894	73.29868	0.6324675
ILMN_1812926	664.7056	0
ILMN_1668044	80.83125	0.3623376
ILMN_1668566	77.32266	0.4649351
ILMN_2184184	2599.925	0
ILMN_1699421	91.20474	0.2051948
ILMN_2380494	382.3066	0
ILMN_1685170	785.4615	0
ILMN_1807003	192.5665	0.01428571
ILMN_2412490	71.14941	0.7532467
ILMN_1737612	90.27583	0.2116883
ILMN_1799243	78.6582	0.4246753
ILMN_1711899	372.965	0
ILMN_1755937	106.2011	0.1051948
ILMN_2409167	1973.288	0
ILMN_1698100	92.57433	0.1935065
ILMN_2041101	350.3052	0
ILMN_3235632	9025.919	0
ILMN_1798372	76.18894	0.5103896
ILMN_1694548	585.9735	0
ILMN_1711408	99.29353	0.1480519
ILMN_1741003	849.3297	0
ILMN_2326591	108.0754	0.09740259
ILMN_1678612	109.1891	0.09350649
ILMN_1662322	340.0689	0
ILMN_1703791	812.4597	0
ILMN_1778087	73.8137	0.6077922
ILMN_2095610	73.76797	0.6142857
ILMN_3242004	75.53027	0.5298702
ILMN_2186983	90.35424	0.2103896
ILMN_2217601	77.39738	0.4649351
ILMN_1709820	329.4655	0
ILMN_1799863	92.73233	0.1935065
ILMN_1741431	166.9534	0.02077922
ILMN_2405185	82.43068	0.325974
ILMN_1782086	92.62067	0.1935065
ILMN_1813840	189.9591	0.01558442
ILMN_1767113	86.42085	0.2584416
ILMN_1789676	139.4339	0.04025974
ILMN_2387505	74.37849	0.5831169
ILMN_1781983	262.3573	0.003896104
ILMN_2399627	219.7483	0.007792208
ILMN_2399622	204.7644	0.01038961
ILMN_2276598	71.09601	0.7545455
ILMN_1754179	290.8376	0.001298701
ILMN_1805247	122.7738	0.05714286
ILMN_2415467	88.1396	0.2311688
ILMN_1754738	460.4243	0
ILMN_1705861	118.3745	0.06753246
ILMN_1751345	97.50164	0.1545455
ILMN_1712806	86.85467	0.2519481
ILMN_2316173	103.6881	0.1142857
ILMN_1766411	1296.336	0
ILMN_2120273	1606.609	0
ILMN_1768610	76.86036	0.4818182
ILMN_1815306	162.7404	0.02207792
ILMN_2359211	106.1372	0.1051948
ILMN_1673108	88.76215	0.225974
ILMN_1803779	206.8945	0.01038961
ILMN_1681998	137.6623	0.04155844
ILMN_2331735	163.1176	0.02207792
ILMN_1699598	277.681	0.001298701
ILMN_2402798	256.4164	0.003896104
ILMN_1662426	720.2244	0
ILMN_1809957	2030.263	0
ILMN_1768867	937.3706	0
ILMN_1679256	98.38115	0.1493506
ILMN_2284667	71.97396	0.6909091
ILMN_1764945	137.1639	0.04155844
ILMN_2390114	162.1774	0.02207792
ILMN_2362122	201.8737	0.01038961
ILMN_1667086	205.9108	0.01038961
ILMN_1701774	81.83471	0.3376623
ILMN_1676946	159.4815	0.02207792
ILMN_2311761	313.723	0
ILMN_1731596	141.8659	0.03896104
ILMN_1669377	252.8215	0.005194805
ILMN_1754531	114.2471	0.08311688
ILMN_1779512	105.8464	0.1064935
ILMN_1760466	82.80191	0.3220779
ILMN_1659463	368.1562	0
ILMN_2344798	92.41346	0.1948052
ILMN_2182656	82.70972	0.3220779
ILMN_1668285	87.70555	0.2415584
ILMN_1723626	78.592	0.425974
ILMN_2270491	85.52619	0.2701299
ILMN_2364928	68.76307	0.8675325
ILMN_1686610	369.7947	0
ILMN_1769918	70.65591	0.7792208
ILMN_1796271	63.65493	0.9974026
ILMN_1699646	68.99915	0.8558441
ILMN_1801710	1134.098	0
ILMN_3251699	110.8039	0.08961039
ILMN_1716790	72.99628	0.648052
ILMN_1740772	702.0106	0
ILMN_2320513	300.8071	0
ILMN_1662668	76.74416	0.4883117
ILMN_1659950	138.8197	0.04155844
ILMN_1656951	147.306	0.03246753
ILMN_1689431	104.4207	0.112987
ILMN_1708833	129.4964	0.05324675
ILMN_1740052	73.60197	0.6181818
ILMN_1718023	309.3283	0
ILMN_2319344	315.8073	0
ILMN_1661886	490.9468	0
ILMN_1652505	151.4498	0.02987013
ILMN_1658472	438.3158	0
ILMN_2398388	97.87737	0.151948
ILMN_1767816	241.5994	0.006493506
ILMN_1815051	220.8187	0.007792208
ILMN_1793598	165.6696	0.02077922
ILMN_2128293	106.5227	0.1012987
ILMN_1788135	69.74097	0.8285714
ILMN_1793360	80.90831	0.3584416
ILMN_3243695	74.02702	0.5935065
ILMN_1808597	68.70561	0.8701299
ILMN_1689353	91.81119	0.2025974
ILMN_1700183	76.39741	0.5
ILMN_2396198	85.51225	0.2701299
ILMN_1763834	125.7526	0.05454545
ILMN_2081465	87.50436	0.2415584
ILMN_1710482	349.6281	0
ILMN_1796737	78.47738	0.4298701
ILMN_1690884	71.09736	0.7545455
ILMN_1729533	215.2486	0.009090909
ILMN_1688543	79.27255	0.4025974
ILMN_1675706	75.62315	0.5285714
ILMN_1754055	73.58503	0.6181818
ILMN_1664024	69.72101	0.8298701
ILMN_1697925	298.2573	0.001298701
ILMN_1813881	78.76316	0.4207792
ILMN_1719143	78.22241	0.438961
ILMN_1680192	171.5958	0.01688312
ILMN_2219466	103.8985	0.1142857
ILMN_1675684	158.0896	0.02467532
