PROBE_ID	7677153059_A.VALUE	7677153059_A.Detection Pval
ILMN_1815439	108.0331	0.212987
ILMN_1741604	87.71973	0.9922078
ILMN_3260910	96.83936	0.6766234
ILMN_3184448	97.93587	0.6038961
ILMN_1671808	108.638	0.2038961
ILMN_2043126	103.211	0.3467532
ILMN_2297352	106.6933	0.2454545
ILMN_1761122	103.7857	0.3350649
ILMN_2412880	105.5723	0.2779221
ILMN_1782788	1171.353	0
ILMN_1806787	121.7516	0.07922078
ILMN_1685796	99.35693	0.5324675
ILMN_1683538	213.6735	0.005194805
ILMN_1762275	137.4456	0.04285714
ILMN_1665797	201.1449	0.005194805
ILMN_1706238	247.6347	0.002597403
ILMN_1733402	97.61714	0.6272727
ILMN_1805930	114.6049	0.1168831
ILMN_2302947	96.84608	0.6753247
ILMN_1686623	628.2127	0
ILMN_1661861	101.3571	0.4298701
ILMN_1721204	1596.336	0
ILMN_1661196	272.6029	0
ILMN_2376458	2433.602	0
ILMN_2376455	265.9996	0
ILMN_1798475	197.7885	0.006493506
ILMN_1697069	121.1699	0.07922078
ILMN_2322768	94.98064	0.7974026
ILMN_1706852	98.51266	0.5844156
ILMN_2323172	708.3624	0
ILMN_2371280	5169.353	0
ILMN_2055523	132.3509	0.05064935
ILMN_1799208	262.4807	0.001298701
ILMN_1691937	101.1861	0.438961
ILMN_1693617	101.2941	0.4337662
ILMN_2363475	98.70727	0.5766234
ILMN_2391071	99.54904	0.5207792
ILMN_2285280	102.4086	0.3766234
ILMN_1680436	247.3385	0.002597403
ILMN_1703545	95.57529	0.7532467
ILMN_2403566	99.68629	0.5155844
ILMN_1754121	981.7355	0
ILMN_2216860	108.0529	0.212987
ILMN_1746945	100.4688	0.4675325
ILMN_1775432	101.8653	0.3935065
ILMN_1730996	94.34575	0.8298701
ILMN_2319228	98.81068	0.5675325
ILMN_1659781	100.3279	0.4753247
ILMN_1653006	115.134	0.1103896
ILMN_2317364	100.3608	0.4714286
ILMN_1807868	157.4497	0.02857143
ILMN_3235699	99.24881	0.5441558
ILMN_1711579	126.4542	0.06493507
ILMN_1792400	98.8473	0.5649351
ILMN_2364174	147.5741	0.03506494
ILMN_1775058	115.3084	0.1090909
ILMN_1785988	155.3162	0.03116883
ILMN_2088785	97.84718	0.6077922
ILMN_1671642	106.68	0.2467532
ILMN_3309079	93.81258	0.864935
ILMN_1720708	396.4144	0
ILMN_2286870	241.6246	0.002597403
ILMN_2415235	204.7676	0.005194805
ILMN_1808913	108.7387	0.2012987
ILMN_1708858	128.0019	0.05974026
ILMN_1704713	166.5368	0.02337662
ILMN_1723398	102.8423	0.361039
ILMN_1740549	133.7261	0.04935065
ILMN_1706521	1585.581	0
ILMN_1813735	95.70831	0.7519481
ILMN_1652024	167.3415	0.02207792
ILMN_2332267	129.472	0.05324675
ILMN_2386355	128.3393	0.05714286
ILMN_2386354	291.2758	0
ILMN_1679501	106.236	0.2558441
ILMN_1746375	187.0275	0.01038961
ILMN_2109526	117.1476	0.1
ILMN_1723843	160.6579	0.02597403
ILMN_1800461	394.4874	0
ILMN_1666894	92.52226	0.9155844
ILMN_1691375	107.9673	0.212987
ILMN_2117845	97.84636	0.6077922
ILMN_1688184	93.56956	0.8779221
ILMN_2393994	161.5417	0.02597403
ILMN_1812353	109.1935	0.1909091
ILMN_2187533	121.5312	0.07922078
ILMN_3249110	126.7114	0.06493507
ILMN_3240470	106.6406	0.2493507
ILMN_2078995	100.8449	0.451948
ILMN_1811921	234.4915	0.002597403
ILMN_1660806	99.80411	0.5116883
ILMN_1777168	128.3897	0.05584415
ILMN_1690386	156.3288	0.02857143
ILMN_1742854	94.248	0.8376623
ILMN_1796269	94.56166	0.8207792
ILMN_1753449	97.44259	0.6311688
ILMN_1653748	97.44807	0.6311688
ILMN_1697370	94.12625	0.8428571
ILMN_1673843	97.44617	0.6311688
ILMN_1800354	2430.493	0
ILMN_1752452	113.0509	0.1337662
ILMN_2185911	93.09727	0.8935065
ILMN_1688022	90.24369	0.9675325
ILMN_1698666	96.62315	0.6922078
ILMN_1697733	105.6461	0.2766234
ILMN_1680462	93.0093	0.8948052
ILMN_1679826	606.0447	0
ILMN_1765103	100.5876	0.4636364
ILMN_1702372	166.2193	0.02467532
ILMN_1720485	104.3069	0.3194805
ILMN_1669888	194.082	0.007792208
ILMN_1761797	571.8086	0
ILMN_1758339	92.82416	0.9038961
ILMN_1682198	124.5801	0.07012987
ILMN_2236714	98.91142	0.561039
ILMN_1735185	94.19138	0.8376623
ILMN_1653129	126.1498	0.06623377
ILMN_1807515	126.2254	0.06623377
ILMN_2397880	128.5833	0.05584415
ILMN_1806951	97.52364	0.6298701
ILMN_1808779	147.6569	0.03506494
ILMN_1762002	109.004	0.1974026
ILMN_1726328	100.4805	0.4662338
ILMN_1664918	100.021	0.4883117
ILMN_2088560	94.55989	0.8207792
ILMN_2088565	90.87964	0.9610389
ILMN_1679921	168.9545	0.02207792
ILMN_1757689	107.6269	0.2246753
ILMN_1672783	100.5628	0.4636364
ILMN_2135944	101.1343	0.438961
ILMN_1670627	100.2998	0.4753247
ILMN_2402042	115.7573	0.1038961
ILMN_2291565	92.27304	0.9207792
ILMN_1713126	103.9839	0.3233766
ILMN_1673271	154.5934	0.03246753
ILMN_2095078	106.3609	0.2545455
ILMN_2231845	108.2363	0.212987
ILMN_1654899	97.37722	0.6376624
ILMN_1760573	110.7234	0.1662338
ILMN_2057196	95.78536	0.7467533
ILMN_2206411	104.769	0.3051948
ILMN_1652196	96.77965	0.6805195
ILMN_2206413	103.5863	0.338961
ILMN_1719146	95.96304	0.7311688
ILMN_2100957	97.47141	0.6298701
ILMN_2336585	126.2936	0.06623377
ILMN_1787578	126.2847	0.06623377
ILMN_1802029	122.7097	0.07532468
ILMN_1742587	101.5458	0.4090909
ILMN_3265104	94.29841	0.8337662
ILMN_3188638	92.50012	0.9168831
ILMN_2314080	97.56228	0.6285715
ILMN_1662914	98.62122	0.5805195
ILMN_1754956	106.456	0.2545455
ILMN_1690880	125.8023	0.06883117
ILMN_1806463	108.4244	0.2090909
ILMN_1673329	105.0501	0.2883117
ILMN_2278235	142.7117	0.04285714
ILMN_2379734	148.7657	0.03506494
ILMN_1719158	376.6557	0
ILMN_3250209	118.1491	0.0948052
ILMN_1691294	117.1774	0.1
ILMN_1781031	130.017	0.05324675
ILMN_2144574	193.0135	0.007792208
ILMN_2144573	514.7281	0
ILMN_1786015	187.3168	0.01038961
ILMN_1745395	99.74197	0.512987
ILMN_1815759	165.5451	0.02467532
ILMN_2294411	111.9008	0.1441558
ILMN_2407589	123.3078	0.07402597
ILMN_1728163	620.0085	0
ILMN_1681678	169.1393	0.02207792
ILMN_1692962	553.9617	0
ILMN_2392189	160.1812	0.02597403
ILMN_1665655	149.635	0.03506494
ILMN_2077758	135.9547	0.04415584
ILMN_1661804	215.0794	0.005194805
ILMN_2115125	97.6071	0.6272727
ILMN_1699829	104.2278	0.3207792
ILMN_2189007	108.4857	0.2064935
ILMN_2209578	545.1794	0
ILMN_3244555	96.01417	0.7285714
ILMN_3235559	169.4989	0.02207792
ILMN_3236344	400.8683	0
ILMN_2305112	97.08295	0.6584415
ILMN_2305116	101.0099	0.4467532
ILMN_1777060	111.2165	0.1558442
ILMN_1725090	102.0086	0.3896104
ILMN_2117508	101.0347	0.4441558
ILMN_2261627	134.5638	0.04675325
ILMN_2348905	131.4038	0.05064935
ILMN_1763487	287.1616	0
ILMN_1804854	520.3367	0
ILMN_2230902	240.7794	0.002597403
ILMN_2197693	89.33484	0.9831169
ILMN_2131732	93.38857	0.8831169
ILMN_1758692	102.6071	0.3688312
ILMN_1721901	108.0499	0.212987
ILMN_2136446	109.9156	0.1844156
ILMN_1808436	101.808	0.3935065
ILMN_1757350	182.3605	0.01168831
ILMN_1786903	106.3994	0.2545455
ILMN_1746396	207.7287	0.005194805
ILMN_1726641	94.54449	0.8207792
ILMN_1785786	109.4673	0.1883117
ILMN_1651617	98.40498	0.5896104
ILMN_1688103	150.3812	0.03506494
ILMN_2381168	100.8443	0.451948
ILMN_2063925	198.269	0.006493506
ILMN_1663159	118.8149	0.09090909
ILMN_1651944	103.2178	0.3467532
ILMN_1696806	120.96	0.08051948
ILMN_2293511	104.3304	0.3181818
ILMN_1807510	118.3954	0.09350649
ILMN_1716875	103.6458	0.3376623
ILMN_1776132	92.89815	0.9
ILMN_1807719	182.4651	0.01168831
ILMN_1738010	113.4213	0.1285714
ILMN_1783285	118.6094	0.09220779
ILMN_1690693	99.17379	0.548052
ILMN_2392352	151.705	0.03376623
ILMN_2286024	97.68575	0.6220779
ILMN_2392356	128.0149	0.05974026
ILMN_1665164	132.0276	0.05064935
ILMN_2120917	102.7982	0.3636364
ILMN_2137654	90.43687	0.9675325
ILMN_1767643	157.1983	0.02857143
ILMN_1651430	101.8799	0.3922078
ILMN_1748730	124.764	0.06883117
ILMN_1664863	174.8799	0.01558442
ILMN_1719286	382.8615	0
ILMN_2359742	734.0083	0
ILMN_1696360	369.1188	0
ILMN_1689086	103.1145	0.3506494
ILMN_1792885	201.9755	0.005194805
ILMN_2242463	350.9686	0
ILMN_1696347	390.0072	0
ILMN_1674038	424.8536	0
ILMN_2387224	100.9368	0.4506494
ILMN_1693738	110.2564	0.1779221
ILMN_1799887	110.0898	0.1805195
ILMN_1804955	273.1555	0
ILMN_1680424	153.3288	0.03246753
ILMN_2390853	651.4888	0
ILMN_1752451	150.6221	0.03506494
ILMN_1758895	153.3519	0.03246753
ILMN_1694757	100.6927	0.4571429
ILMN_1812995	139.7375	0.04285714
ILMN_2374036	144.3784	0.04025974
ILMN_1748352	100.3813	0.4714286
ILMN_1726198	95.27771	0.7701299
ILMN_1769633	145.392	0.04025974
ILMN_1743032	615.9548	0
ILMN_1794364	454.4402	0
ILMN_1666269	344.2679	0
ILMN_1744912	202.5959	0.005194805
ILMN_2393712	138.5683	0.04285714
ILMN_1798838	97.14787	0.6558442
ILMN_1759920	102.512	0.3714286
ILMN_1719517	99.71067	0.5142857
ILMN_2382488	100.1981	0.4779221
ILMN_1779184	121.0859	0.08051948
ILMN_1676406	98.60914	0.5818182
ILMN_1759766	223.0496	0.003896104
ILMN_3309049	104.9467	0.2935065
ILMN_2205767	93.77508	0.8662338
ILMN_1659214	97.92269	0.6038961
ILMN_1755203	99.87495	0.5012987
ILMN_1676665	196.1919	0.006493506
ILMN_1773018	224.6137	0.003896104
ILMN_1686516	158.2726	0.02857143
ILMN_2382083	118.2331	0.0948052
ILMN_1664170	97.66	0.6246753
ILMN_2400947	371.2578	0
ILMN_1800638	519.9576	0
ILMN_1749629	199.2669	0.006493506
ILMN_1669252	190.6914	0.007792208
ILMN_1653670	92.6672	0.9103896
ILMN_1695792	210.5533	0.005194805
ILMN_1686156	96.49453	0.6974026
ILMN_2331163	211.7381	0.005194805
ILMN_2385161	133.374	0.05064935
ILMN_1691535	143.1464	0.04285714
ILMN_2176955	206.0921	0.005194805
ILMN_1672393	139.2454	0.04285714
ILMN_1806010	130.9229	0.05064935
ILMN_1712390	515.1819	0
ILMN_2311989	254.0867	0.002597403
ILMN_1791980	104.4032	0.3142857
ILMN_1765044	202.4759	0.005194805
ILMN_2278636	276.6578	0
ILMN_2368434	101.3587	0.4298701
ILMN_1687567	121.3789	0.07922078
ILMN_2330213	103.9695	0.3233766
ILMN_1669876	96.07643	0.7194805
ILMN_1734909	107.5741	0.225974
ILMN_1713482	300.3969	0
ILMN_1674128	108.4171	0.2103896
ILMN_3245616	102.1872	0.3818182
ILMN_1651886	502.2851	0
ILMN_1668498	176.6192	0.01428571
ILMN_1654072	99.32896	0.5402597
ILMN_2088437	1116.719	0
ILMN_1745788	182.2073	0.01168831
ILMN_1796925	98.77005	0.5714286
ILMN_3247405	101.9723	0.3909091
ILMN_3246761	99.53938	0.5220779
ILMN_1787897	170.9156	0.01558442
ILMN_1791759	144.5331	0.04025974
ILMN_2067895	103.0283	0.3532467
ILMN_2067890	95.78979	0.7467533
ILMN_1803825	120.2199	0.08441558
ILMN_1791447	145.4762	0.04025974
ILMN_1689111	113.6991	0.125974
ILMN_1718552	98.9681	0.5597402
ILMN_1748323	152.6515	0.03376623
ILMN_1672278	112.5873	0.1415584
ILMN_1728478	638.4	0
ILMN_1796337	228.2403	0.003896104
ILMN_1682636	104.4906	0.312987
ILMN_1709350	100.4583	0.4688312
ILMN_1752562	171.3531	0.01558442
ILMN_2171384	121.5921	0.07922078
ILMN_2161577	126.4576	0.06493507
ILMN_1779234	140.1406	0.04285714
ILMN_1745356	103.7676	0.3363636
ILMN_1662524	718.8354	0
ILMN_1797975	114.2084	0.1207792
ILMN_2320888	986.2473	0
ILMN_2246410	103.828	0.3311688
ILMN_1801584	1403.998	0
ILMN_2337928	118.6225	0.09220779
ILMN_2337931	116.3859	0.1012987
ILMN_1674640	102.9259	0.3558442
ILMN_1798360	118.0192	0.0961039
ILMN_2371458	100.4643	0.4688312
ILMN_1684016	97.77502	0.6103896
ILMN_2198185	118.7699	0.09220779
ILMN_2134176	348.3826	0
ILMN_3265439	111.838	0.1441558
ILMN_3193949	99.62523	0.5194805
ILMN_2092390	110.3363	0.1779221
ILMN_1767310	102.273	0.3792208
ILMN_2088990	102.5807	0.3701299
ILMN_1651752	117.8025	0.0961039
ILMN_1762534	91.21365	0.9493507
ILMN_1772943	99.26771	0.5441558
ILMN_1678179	97.73564	0.612987
ILMN_1671416	98.36874	0.5896104
ILMN_1768176	191.9939	0.007792208
ILMN_1680156	103.8094	0.3337662
ILMN_1652429	128.7292	0.05584415
ILMN_1676348	112.6286	0.1402597
ILMN_2047480	109.1289	0.1922078
ILMN_1697864	391.8619	0
ILMN_1811121	108.7473	0.2012987
ILMN_2064655	171.1318	0.01558442
ILMN_1759092	104.7897	0.3025974
ILMN_1733654	94.64165	0.8155844
ILMN_2143261	130.8278	0.05064935
ILMN_1745006	97.52349	0.6298701
ILMN_1668927	117.5812	0.0987013
ILMN_1724341	208.2283	0.005194805
ILMN_2317446	92.95084	0.8974026
ILMN_1802389	96.24194	0.7155844
ILMN_1808984	212.8684	0.005194805
ILMN_1683761	95.07998	0.7896104
ILMN_1709160	95.81881	0.7454545
ILMN_3192359	100.7043	0.4571429
ILMN_1686637	91.20786	0.9506493
ILMN_1730630	101.2666	0.4350649
ILMN_1703279	125.2172	0.06883117
ILMN_1692396	100.4799	0.4662338
ILMN_1714718	106.3661	0.2545455
ILMN_1668108	91.42673	0.9428571
ILMN_3247835	104.6679	0.3064935
ILMN_1661359	131.403	0.05064935
ILMN_1815931	105.2258	0.2831169
ILMN_1691276	562.5014	0
ILMN_1763657	98.00964	0.5974026
ILMN_1745256	197.3216	0.006493506
ILMN_3307729	355.1955	0
ILMN_1741056	130.042	0.05324675
ILMN_1684060	95.91795	0.7363636
ILMN_1771179	134.3059	0.04805195
ILMN_1729733	113.4665	0.1285714
ILMN_2378376	150.4911	0.03506494
ILMN_1679721	144.92	0.04025974
ILMN_3256325	244.4463	0.002597403
ILMN_3180557	136.9118	0.04415584
ILMN_1738718	207.0226	0.005194805
ILMN_1714167	140.6499	0.04285714
ILMN_2312194	114.7041	0.1168831
ILMN_1684321	439.695	0
ILMN_1670925	179.4659	0.01298701
ILMN_1696254	167.6889	0.02207792
ILMN_1729237	186.3654	0.01038961
ILMN_1739576	96.1396	0.7181818
ILMN_1682407	99.02866	0.5532467
ILMN_1740441	186.539	0.01038961
ILMN_2308582	1109.103	0
ILMN_1688158	350.0923	0
ILMN_1676833	111.4258	0.1506494
ILMN_3246010	101.5082	0.412987
ILMN_1744604	1974.381	0
ILMN_2129505	217.3053	0.005194805
ILMN_1682312	506.5166	0
ILMN_1712305	196.7113	0.006493506
ILMN_2087692	189.3278	0.009090909
ILMN_1815115	291.5708	0
ILMN_1730416	112.8476	0.1376623
ILMN_1663751	147.0573	0.03766234
ILMN_2061419	787.2021	0
ILMN_3240354	99.92666	0.4987013
ILMN_1715815	98.36019	0.5896104
ILMN_2355462	152.8974	0.03376623
ILMN_1752432	96.82844	0.6766234
ILMN_2355463	114.544	0.1168831
ILMN_2264981	104.2628	0.3207792
ILMN_2354478	330.6521	0
ILMN_1677200	1147.01	0
ILMN_1758128	130.2659	0.05194805
ILMN_1717975	94.93462	0.8012987
ILMN_2189701	97.80387	0.6090909
ILMN_1692703	102.9359	0.3558442
ILMN_1661903	111.8145	0.1441558
ILMN_2287941	104.2804	0.3194805
ILMN_1775508	316.5229	0
ILMN_1811682	121.9186	0.07792208
ILMN_3247548	108.8043	0.2012987
ILMN_2052438	99.21679	0.5467532
ILMN_2052433	104.5856	0.3090909
ILMN_1670821	101.1927	0.438961
ILMN_1756506	109.1689	0.1909091
ILMN_2094332	100.9642	0.448052
ILMN_1768820	180.6256	0.01298701
ILMN_1801917	94.58004	0.8207792
ILMN_2358436	91.6916	0.938961
ILMN_1752099	99.75912	0.512987
ILMN_1760554	179.0656	0.01298701
ILMN_2387860	106.1159	0.2597403
ILMN_1699139	104.104	0.3220779
ILMN_1725234	93.94216	0.8532467
ILMN_1807291	96.4075	0.7025974
ILMN_1683607	104.5592	0.312987
ILMN_1693338	231.1605	0.003896104
ILMN_2391333	149.4516	0.03506494
ILMN_1718177	178.7219	0.01298701
ILMN_1713321	101.1066	0.4428571
ILMN_1773082	97.54199	0.6285715
ILMN_1685663	93.60621	0.8727273
ILMN_1651490	113.4992	0.1285714
ILMN_1744123	96.71995	0.6831169
ILMN_1788131	137.8229	0.04285714
ILMN_2407314	98.05959	0.5948052
ILMN_1812297	104.3637	0.3142857
ILMN_1702769	130.3709	0.05194805
ILMN_1704985	296.1251	0
ILMN_1740418	133.7867	0.04805195
ILMN_1657749	99.63412	0.5194805
ILMN_2175455	114.0932	0.1207792
ILMN_1651636	105.2849	0.2831169
ILMN_2091632	93.64348	0.8701299
ILMN_1779051	99.95375	0.4935065
ILMN_2408764	200.3942	0.005194805
ILMN_2215965	116.3286	0.1012987
ILMN_1657529	102.0546	0.3896104
ILMN_2191192	103.0468	0.3532467
ILMN_1683121	112.2034	0.1441558
ILMN_1729191	100.8419	0.451948
ILMN_1769155	157.8476	0.02857143
ILMN_1670652	99.55361	0.5207792
ILMN_2383124	115.6246	0.1038961
ILMN_1740648	100.8651	0.451948
ILMN_2226519	103.7427	0.3363636
ILMN_1738062	104.3602	0.3142857
ILMN_1665437	109.094	0.1922078
ILMN_1761669	108.206	0.212987
ILMN_2149815	96.68084	0.6857143
ILMN_1758731	105.7878	0.2701299
ILMN_2119774	126.3854	0.06493507
ILMN_1787193	144.8153	0.04025974
ILMN_1705403	119.8844	0.08441558
ILMN_1790008	107.5691	0.225974
ILMN_2097259	99.49842	0.5246753
ILMN_1744458	97.34433	0.6402597
ILMN_2175220	92.47049	0.9168831
ILMN_1808650	98.2206	0.5896104
ILMN_1772206	131.8143	0.05064935
ILMN_1673591	146.8879	0.03766234
ILMN_2377288	101.9608	0.3909091
ILMN_1810942	103.9358	0.3272727
ILMN_1685043	94.30872	0.8311688
ILMN_1697433	99.50304	0.5246753
ILMN_1735816	303.6739	0
ILMN_1726980	98.59121	0.5818182
ILMN_2059780	90.72794	0.9649351
ILMN_1659215	130.297	0.05194805
ILMN_2173291	119.5963	0.08571429
ILMN_1719883	192.3623	0.007792208
ILMN_1809384	122.8477	0.07402597
ILMN_1729439	144.0224	0.04025974
ILMN_2178492	101.1259	0.4402598
ILMN_1708303	98.00418	0.5974026
ILMN_3251260	418.6599	0
ILMN_1736190	728.7269	0
ILMN_2089484	95.95697	0.7311688
ILMN_1718603	99.95222	0.4935065
ILMN_2054607	160.3802	0.02597403
ILMN_1669338	90.69708	0.9649351
ILMN_2175317	105.9473	0.2636364
ILMN_1728550	101.979	0.3909091
ILMN_1747874	98.28508	0.5896104
ILMN_2267797	106.7997	0.2441558
ILMN_1693594	115.4233	0.1077922
ILMN_2359698	104.2018	0.3207792
ILMN_1797170	97.6069	0.6272727
ILMN_1814883	188.6759	0.009090909
ILMN_1702829	115.5259	0.1038961
ILMN_2372543	99.53297	0.5220779
ILMN_1760265	122.1933	0.07662338
ILMN_1664718	111.7077	0.1467533
ILMN_1749575	95.40372	0.761039
ILMN_1701661	102.5668	0.3701299
ILMN_1669802	194.5641	0.007792208
ILMN_2188264	94.80882	0.8051948
ILMN_1747783	97.45724	0.6311688
ILMN_2223313	105.284	0.2831169
ILMN_1733276	274.1857	0
ILMN_1773204	98.3286	0.5896104
ILMN_2403852	503.5601	0
ILMN_3188106	146.3408	0.03896104
ILMN_2160727	113.5312	0.1285714
ILMN_1713918	105.4038	0.2805195
ILMN_3238196	1157.711	0
ILMN_3235928	166.0526	0.02467532
ILMN_2201596	96.9837	0.6610389
ILMN_1779185	248.7156	0.002597403
ILMN_3246962	121.5204	0.07922078
ILMN_1783707	113.1112	0.1324675
ILMN_2415826	101.5442	0.4090909
ILMN_3255061	147.8775	0.03506494
ILMN_3178050	102.7593	0.3636364
ILMN_1812902	101.1313	0.4402598
ILMN_1792960	101.9957	0.3909091
ILMN_2206272	278.5147	0
ILMN_1772627	134.4578	0.04805195
ILMN_1787251	159.6915	0.02727273
ILMN_2046470	123.7912	0.07272727
ILMN_1752668	104.538	0.312987
ILMN_1758871	91.9248	0.9324675
ILMN_1764228	157.3529	0.02857143
ILMN_2128428	170.7131	0.01558442
ILMN_1783161	104.2375	0.3207792
ILMN_1761388	97.78543	0.6103896
ILMN_1808850	94.10958	0.8428571
ILMN_2386053	100.4113	0.4701299
ILMN_1666882	148.9708	0.03506494
ILMN_1755741	123.7839	0.07272727
ILMN_1810210	101.8225	0.3935065
ILMN_2328094	100.7082	0.4571429
ILMN_1801068	95.57378	0.7532467
ILMN_2250344	97.31491	0.6415585
ILMN_1691790	157.7546	0.02857143
ILMN_1733851	102.3576	0.3779221
ILMN_1731619	826.272	0
ILMN_3235467	102.0966	0.3883117
ILMN_1658425	176.2339	0.01428571
ILMN_1663963	115.866	0.1038961
ILMN_1683682	102.7337	0.3636364
ILMN_1658885	177.9115	0.01428571
ILMN_1678619	109.2143	0.1909091
ILMN_1715703	117.7546	0.09740259
ILMN_1776054	103.0525	0.3532467
ILMN_2230178	105.4517	0.2805195
ILMN_1737152	124.3634	0.07012987
ILMN_1658386	115.4819	0.1064935
ILMN_2112493	185.4913	0.01038961
ILMN_1781680	343.6324	0
ILMN_1708340	154.1652	0.03246753
ILMN_1791847	191.0398	0.007792208
ILMN_1792710	127.0663	0.06363636
ILMN_1687556	93.21946	0.8857143
ILMN_1664691	150.0627	0.03506494
ILMN_2097410	4710.302	0
ILMN_1723684	99.54549	0.5207792
ILMN_1813836	719.2573	0
ILMN_1676191	108.7475	0.2012987
ILMN_1708077	192.0902	0.007792208
ILMN_2175124	107.2186	0.2324675
ILMN_1779475	98.78366	0.5714286
ILMN_1658123	101.756	0.3948052
ILMN_3250196	153.4381	0.03246753
ILMN_3250970	125.5361	0.06883117
ILMN_3247525	98.33434	0.5896104
ILMN_2404951	98.88993	0.5623376
ILMN_1754528	112.3949	0.1415584
ILMN_1656021	104.4474	0.3142857
ILMN_1746526	93.31116	0.8844156
ILMN_1746257	188.3824	0.009090909
ILMN_1718988	4277.434	0
ILMN_2195695	91.2572	0.9493507
ILMN_1691636	132.6125	0.05064935
ILMN_1741603	103.3905	0.3428572
ILMN_1778717	104.4876	0.312987
ILMN_1679941	101.0218	0.4441558
ILMN_1696666	112.5835	0.1415584
ILMN_1746220	100.1266	0.4805195
ILMN_2305544	787.5795	0
ILMN_1755926	154.2941	0.03246753
ILMN_1769926	139.5852	0.04285714
ILMN_1757270	93.33179	0.8844156
ILMN_2374352	107.3961	0.2311688
ILMN_1757631	123.4842	0.07402597
ILMN_2338565	96.10675	0.7181818
ILMN_1730612	311.7911	0
ILMN_1698307	1135.852	0
ILMN_2376289	348.0574	0
ILMN_1715555	118.5774	0.09220779
ILMN_1678680	109.4474	0.1883117
ILMN_2226314	117.5102	0.0987013
ILMN_1838254	102.1238	0.387013
ILMN_1714990	209.1887	0.005194805
ILMN_1887403	112.3056	0.1428571
ILMN_1785197	88.82367	0.9896104
ILMN_2213759	98.10057	0.5922078
ILMN_1724511	106.5394	0.2519481
ILMN_1652417	103.4974	0.3402597
ILMN_3235917	115.6322	0.1038961
ILMN_1737961	146.7366	0.03766234
ILMN_2192620	199.8239	0.005194805
ILMN_1733859	106.7811	0.2441558
ILMN_1753440	176.7162	0.01428571
ILMN_1762879	97.63818	0.625974
ILMN_1670000	241.0217	0.002597403
ILMN_2392080	101.0064	0.4467532
ILMN_1698985	123.8135	0.07272727
ILMN_1682264	358.1773	0
ILMN_1796887	99.65202	0.5168831
ILMN_1811648	252.8647	0.002597403
ILMN_1762701	100.1042	0.4818182
ILMN_1695604	153.5178	0.03246753
ILMN_1735499	132.9807	0.05064935
ILMN_2174127	98.83305	0.5662338
ILMN_1665748	106.7564	0.2454545
ILMN_1722554	96.83013	0.6766234
ILMN_1783383	92.31215	0.9207792
ILMN_1712419	96.91232	0.6675324
ILMN_1683690	92.4298	0.9168831
ILMN_1729962	90.11078	0.9701298
ILMN_2209671	111.3475	0.1532468
ILMN_1739640	97.64831	0.625974
ILMN_1652392	98.57197	0.5818182
ILMN_1731741	164.4922	0.02467532
ILMN_2049303	121.7486	0.07922078
ILMN_2117240	95.14102	0.7857143
ILMN_1651433	215.1139	0.005194805
ILMN_1731616	101.9443	0.3909091
ILMN_2165354	113.2794	0.1285714
ILMN_2407434	145.5561	0.04025974
ILMN_1719449	101.0484	0.4441558
ILMN_3246264	105.8546	0.2675325
ILMN_1734096	113.2782	0.1285714
ILMN_1655382	98.91691	0.561039
ILMN_1754211	188.5431	0.009090909
ILMN_2321931	542.4177	0
ILMN_1678464	120.4712	0.08181818
ILMN_1683194	147.2394	0.03636364
ILMN_1768227	93.42434	0.8831169
ILMN_2347145	110.7266	0.1662338
ILMN_1809285	255.8073	0.002597403
ILMN_1743992	161.6532	0.02597403
ILMN_1669905	492.6024	0
ILMN_1740737	215.5974	0.005194805
ILMN_1774491	187.2312	0.01038961
ILMN_1793123	91.11134	0.9545454
