PROBE_ID	7677153062_I.VALUE	7677153062_I.Detection Pval
ILMN_1747504	244.9391	0.003896104
ILMN_1666679	142.7548	0.03896104
ILMN_1657862	213.4769	0.006493506
ILMN_1770412	453.3973	0
ILMN_1712786	123.5839	0.06103896
ILMN_1680111	117.5099	0.06883117
ILMN_1791006	98.05215	0.1714286
ILMN_1714567	1709.558	0
ILMN_1792495	105.0562	0.1142857
ILMN_1752159	108.9193	0.08441558
ILMN_3243156	78.54497	0.6753247
ILMN_1812640	2761.463	0
ILMN_2162799	121.0031	0.06363636
ILMN_1782679	80.18193	0.5779221
ILMN_1703617	246.0881	0.003896104
ILMN_1798308	440.4438	0
ILMN_1730625	82.67211	0.4727273
ILMN_1696512	165.1368	0.02207792
ILMN_2164164	79.79325	0.6038961
ILMN_3240117	570.6333	0
ILMN_1703538	1624.497	0
ILMN_1792473	1835.522	0
ILMN_1771827	230.2791	0.006493506
ILMN_3246401	130.8382	0.04935065
ILMN_1770725	82.35726	0.487013
ILMN_2313821	134.9467	0.04675325
ILMN_1717357	97.80521	0.1714286
ILMN_1668408	124.8397	0.06103896
ILMN_1667183	79.52551	0.6103896
ILMN_1712639	91.6058	0.2454545
ILMN_1704173	82.08946	0.4948052
ILMN_1797974	119.0387	0.06883117
ILMN_1688625	119.5924	0.06883117
ILMN_1776916	116.0229	0.07402597
ILMN_2113340	90.32491	0.2584416
ILMN_1669557	72.59096	0.9649351
ILMN_3307874	77.21291	0.7428572
ILMN_2214232	76.84657	0.761039
ILMN_1681301	176.5327	0.01428571
ILMN_1673252	267.731	0.003896104
ILMN_2103841	300.5663	0
ILMN_2368268	96.26305	0.1909091
ILMN_2415292	82.84498	0.4649351
ILMN_1670282	108.7104	0.08571429
ILMN_2261519	5488.277	0
ILMN_1791236	84.3984	0.4064935
ILMN_1723521	77.95412	0.7025974
ILMN_2242299	81.03796	0.5493507
ILMN_2312764	91.51008	0.2467532
ILMN_1779965	142.7771	0.03896104
ILMN_1670542	173.1335	0.01428571
ILMN_1655645	126.7755	0.05584415
ILMN_1716053	240.0779	0.005194805
ILMN_3236458	137.6994	0.04155844
ILMN_1778173	262.3146	0.003896104
ILMN_2338038	88.62386	0.2766234
ILMN_1686522	72.24055	0.9727273
ILMN_1764090	77.91084	0.7077922
ILMN_1798249	78.11834	0.6909091
ILMN_1656593	81.94118	0.5064935
ILMN_2283473	84.17698	0.4181818
ILMN_2387712	85.98038	0.3506494
ILMN_1684305	78.62907	0.6701299
ILMN_1712530	92.68707	0.2298701
ILMN_1662598	77.93463	0.7025974
ILMN_1718808	145.4111	0.03506494
ILMN_1783818	90.23469	0.2584416
ILMN_2293758	256.2169	0.003896104
ILMN_1735539	103.3421	0.1272727
ILMN_2280189	135.821	0.04545455
ILMN_1693220	255.6644	0.003896104
ILMN_1684836	87.43607	0.3064935
ILMN_1715532	80.50727	0.5688311
ILMN_1686846	76.69004	0.7727273
ILMN_2308950	80.46852	0.5714286
ILMN_1709101	189.968	0.01298701
ILMN_1752247	324.2112	0
ILMN_2396956	772.6274	0
ILMN_1679987	80.30382	0.5727273
ILMN_1673542	75.13696	0.8636364
ILMN_1802537	75.22526	0.8558441
ILMN_1675507	78.68565	0.6649351
ILMN_1691959	89.27882	0.2688312
ILMN_1737754	97.15245	0.1831169
ILMN_1808905	78.28284	0.687013
ILMN_2268556	74.49102	0.9025974
ILMN_2253207	92.04624	0.2350649
ILMN_1734794	73.40998	0.9415584
ILMN_1690818	75.88473	0.8116883
ILMN_1770758	90.79559	0.2571429
ILMN_2293529	89.55113	0.2649351
ILMN_1703049	93.83447	0.2103896
ILMN_1733690	204.5645	0.007792208
ILMN_2410406	87.99798	0.2883117
ILMN_1741572	176.4499	0.01428571
ILMN_1768962	152.4483	0.02727273
ILMN_2400663	76.19889	0.8012987
ILMN_2396691	81.27425	0.5454546
ILMN_1802799	287.2532	0
ILMN_1679383	95.34223	0.1961039
ILMN_1658337	279.4398	0
ILMN_2148847	557.1372	0
ILMN_1770673	794.2452	0
ILMN_2205785	78.74944	0.6571429
ILMN_1728047	323.9587	0
ILMN_1774938	85.40157	0.3701299
ILMN_2380771	412.7106	0
ILMN_1701731	432.3548	0
ILMN_1672148	78.39593	0.6831169
ILMN_2278335	98.21246	0.1701299
ILMN_1662507	85.50217	0.3701299
ILMN_1668617	79.74723	0.6038961
ILMN_1719154	73.96352	0.9233766
ILMN_1773417	79.21181	0.6298701
ILMN_2412336	100.9925	0.1402597
ILMN_3237488	79.36433	0.6220779
ILMN_1730191	68.67948	0.9974026
ILMN_1713124	231.831	0.006493506
ILMN_1668880	77.58409	0.7246753
ILMN_1687757	100.8865	0.1415584
ILMN_3307911	98.37762	0.1688312
ILMN_1685803	83.71297	0.4324675
ILMN_1692661	101.5722	0.138961
ILMN_2157277	7692.861	0
ILMN_1694985	134.6051	0.04675325
ILMN_1677043	351.8619	0
ILMN_2145396	164.0928	0.02207792
ILMN_1718483	73.80286	0.9272727
ILMN_3243152	82.21715	0.4896104
ILMN_2388507	798.6924	0
ILMN_2410909	754.4026	0
ILMN_1748661	87.57251	0.3025974
ILMN_1726906	124.107	0.06103896
ILMN_1743347	95.39268	0.1935065
ILMN_1733598	123.6351	0.06103896
ILMN_1757130	73.55382	0.9363636
ILMN_2325612	78.3177	0.687013
ILMN_2325610	82.64812	0.4753247
ILMN_2377240	406.1048	0
ILMN_1665982	137.9491	0.04155844
ILMN_2404657	82.422	0.4831169
ILMN_1747577	174.8288	0.01428571
ILMN_1679898	97.87032	0.1714286
ILMN_1700047	158.296	0.02467532
ILMN_2385647	87.3338	0.3077922
ILMN_1728309	94.21016	0.2038961
ILMN_1708323	138.1785	0.04155844
ILMN_2367126	239.5103	0.005194805
ILMN_2271875	79.53686	0.6103896
ILMN_1782939	90.55183	0.2571429
ILMN_1682763	84.82619	0.3935065
ILMN_1670870	167.3342	0.01948052
ILMN_2051381	164.2596	0.02207792
ILMN_2302716	115.82	0.07402597
ILMN_2096372	229.4641	0.006493506
ILMN_1709348	296.9865	0
ILMN_1748538	78.75375	0.6571429
ILMN_2383707	84.78498	0.3961039
ILMN_1807439	83.23083	0.4532467
ILMN_2139970	72.91553	0.9545454
ILMN_2150894	85.53049	0.3701299
ILMN_1675398	76.24088	0.7987013
ILMN_1802167	76.33791	0.7922078
ILMN_1736539	264.3835	0.003896104
ILMN_2182980	84.30287	0.4103896
ILMN_1793859	352.9807	0
ILMN_1702503	108.5321	0.08571429
ILMN_1667564	90.68753	0.2571429
ILMN_1794825	173.5755	0.01428571
ILMN_2401641	113.5473	0.07532468
ILMN_1727965	82.94134	0.4636364
ILMN_1728662	163.7562	0.02207792
ILMN_2363880	79.82809	0.5987013
ILMN_1761514	79.13515	0.6363636
ILMN_1763666	85.89541	0.3545454
ILMN_2244841	80.4284	0.5714286
ILMN_1656368	91.67337	0.2441558
ILMN_1696099	108.5157	0.08571429
ILMN_2406557	82.24706	0.4883117
ILMN_2372403	98.81059	0.1662338
ILMN_2372398	105.1922	0.112987
ILMN_1785284	194.2091	0.01038961
ILMN_2096985	106.6664	0.0987013
ILMN_1687508	101.267	0.1402597
ILMN_1763461	83.20702	0.4532467
ILMN_2365176	113.4866	0.07662338
ILMN_1699258	103.8598	0.1233766
ILMN_1681938	76.85095	0.761039
ILMN_1761804	1406.419	0
ILMN_1681374	90.06792	0.2597403
ILMN_1736700	1153.941	0
ILMN_2251253	78.58149	0.6727273
ILMN_1741148	864.6157	0
ILMN_1747716	157.3132	0.02467532
ILMN_1755974	505.8863	0
ILMN_1718093	101.2037	0.1402597
ILMN_3243268	96.8252	0.1896104
ILMN_1730304	79.28015	0.6272727
ILMN_1666325	130.2852	0.05064935
ILMN_3251482	103.6508	0.1272727
ILMN_1660856	107.0239	0.09740259
ILMN_2120982	93.91355	0.2090909
ILMN_1743995	108.3316	0.08701298
ILMN_2147503	83.21673	0.4532467
ILMN_1761456	161.741	0.02337662
ILMN_1743635	224.9379	0.006493506
ILMN_2191822	83.40231	0.448052
ILMN_2131293	71.75972	0.9805195
ILMN_1782084	105.9314	0.1077922
ILMN_1737945	94.26324	0.2025974
ILMN_1722688	93.71822	0.2142857
ILMN_1806845	113.9636	0.07532468
ILMN_1711886	265.9636	0.003896104
ILMN_1664449	190.9937	0.01298701
ILMN_1771411	200.8852	0.009090909
ILMN_2365686	147.69	0.03376623
ILMN_2271014	109.4363	0.08441558
ILMN_1685413	171.5128	0.01558442
ILMN_1732809	150.949	0.02857143
ILMN_1753135	93.35954	0.2181818
ILMN_2276750	178.1045	0.01428571
ILMN_1758038	151.9026	0.02857143
ILMN_2375973	128.9363	0.05324675
ILMN_1690252	165.538	0.02207792
ILMN_2134062	129.5382	0.05194805
ILMN_1805673	112.1762	0.08051948
ILMN_1657283	1359.209	0
ILMN_1808792	174.0391	0.01428571
ILMN_1761764	168.8756	0.01948052
ILMN_1779190	101.1439	0.1402597
ILMN_1796946	79.58273	0.6103896
ILMN_1784583	87.12292	0.3090909
ILMN_1681046	84.68546	0.3987013
ILMN_1709474	114.2118	0.07532468
ILMN_3237132	74.74075	0.887013
ILMN_1713731	105.6581	0.1103896
ILMN_1692332	102.0596	0.1350649
ILMN_2137544	91.98103	0.2363636
ILMN_1735987	91.54576	0.2454545
ILMN_1676042	139.7893	0.04025974
ILMN_1783443	131.8027	0.04805195
ILMN_1729320	84.26847	0.412987
ILMN_2403534	77.54769	0.7272727
ILMN_2276904	85.72108	0.3597403
ILMN_1751975	76.40451	0.7883117
ILMN_2393149	87.15649	0.3077922
ILMN_1680996	2305.474	0
ILMN_1792150	91.87957	0.2415584
ILMN_1651466	74.81252	0.8831169
ILMN_1797875	5384.293	0
ILMN_1678255	87.35896	0.3077922
ILMN_1752669	290.8928	0
ILMN_2078697	256.7367	0.003896104
ILMN_1811238	83.26726	0.4532467
ILMN_1734630	163.6225	0.02207792
ILMN_1701603	1050.287	0
ILMN_1693789	3870.126	0
ILMN_1801851	300.1437	0
ILMN_1750256	156.7622	0.02597403
ILMN_1700596	147.7755	0.03376623
ILMN_1702322	102.6547	0.1298701
ILMN_1690636	166.2607	0.02077922
ILMN_1792449	71.98664	0.9766234
ILMN_1765674	81.52335	0.5311688
ILMN_1787314	311.4734	0
ILMN_1663897	106.3774	0.1012987
ILMN_1800958	97.78177	0.1714286
ILMN_1760889	111.8252	0.08051948
ILMN_3236443	96.85445	0.1883117
ILMN_2191902	158.594	0.02467532
ILMN_1729325	104.3879	0.1194805
ILMN_1803384	83.9992	0.4233766
ILMN_1797432	77.57021	0.7246753
ILMN_1794728	130.067	0.05194805
ILMN_1715988	86.04637	0.3493507
ILMN_1713315	77.85197	0.7103896
ILMN_2194619	124.5801	0.06103896
ILMN_3246673	203.4024	0.009090909
ILMN_1759670	162.3167	0.02337662
ILMN_2367172	97.38151	0.1753247
ILMN_1792741	105.1364	0.1142857
ILMN_1794384	85.35816	0.3714286
ILMN_1688019	74.94724	0.8753247
ILMN_1751092	87.60382	0.3012987
ILMN_1697611	96.58326	0.1909091
ILMN_1695446	79.98207	0.5922078
ILMN_1662681	85.0303	0.3844156
ILMN_1788462	539.935	0
ILMN_1667994	282.7669	0
ILMN_1788239	95.5147	0.1935065
ILMN_1695759	118.5154	0.06883117
ILMN_2397406	94.28314	0.2025974
ILMN_1727258	75.15355	0.8623376
ILMN_1723116	168.1073	0.01948052
ILMN_1666258	97.96915	0.1714286
ILMN_1660995	78.38203	0.6844156
ILMN_1736412	120.0557	0.06493507
ILMN_1778723	2314.233	0
ILMN_1765460	81.14339	0.5454546
ILMN_1725896	78.01048	0.7
ILMN_1738233	105.097	0.1142857
ILMN_1670506	117.4663	0.06883117
ILMN_1779374	129.5879	0.05194805
ILMN_2394242	97.32687	0.1753247
ILMN_1727023	111.252	0.08051948
ILMN_1683901	86.82096	0.3181818
ILMN_1750880	96.13564	0.1922078
ILMN_1792409	96.4763	0.1909091
ILMN_1748141	126.0436	0.05714286
ILMN_1778788	119.3188	0.06883117
ILMN_1759312	74.4883	0.9025974
ILMN_1701589	84.0547	0.4207792
ILMN_1696830	76.75739	0.7688312
ILMN_1786899	97.35699	0.1753247
ILMN_1774447	119.5379	0.06883117
ILMN_1660854	162.5027	0.02337662
ILMN_1665307	139.5669	0.04155844
ILMN_1731223	134.7226	0.04675325
ILMN_1685834	79.13418	0.6363636
ILMN_1725297	78.44759	0.6792208
ILMN_1665331	189.1912	0.01298701
ILMN_1713927	84.51453	0.4025974
ILMN_1797796	92.14325	0.2350649
ILMN_2294762	157.8383	0.02467532
ILMN_2408219	70.84113	0.9909091
ILMN_2094262	83.17307	0.4545455
ILMN_2094261	112.1393	0.08051948
ILMN_1726327	102.3204	0.1324675
ILMN_1663313	1494.803	0
ILMN_1719031	81.0332	0.5493507
ILMN_2131123	73.47441	0.9376624
ILMN_1801303	154.334	0.02727273
ILMN_1751102	76.71014	0.7727273
ILMN_1694882	98.39915	0.1675325
ILMN_2073157	101.603	0.138961
ILMN_1785742	90.87804	0.2558441
ILMN_2309549	100.0934	0.1480519
ILMN_1801606	479.1309	0
ILMN_1664435	76.2881	0.7961039
ILMN_1804812	153.2166	0.02727273
ILMN_1659553	175.0235	0.01428571
ILMN_1770378	141.1747	0.04025974
ILMN_2343563	138.1641	0.04155844
ILMN_1726281	106.0287	0.1064935
ILMN_1753773	164.043	0.02207792
ILMN_1722102	208.0998	0.007792208
ILMN_1674988	74.33306	0.9090909
ILMN_1793894	649.1432	0
ILMN_1733096	75.82552	0.8168831
ILMN_1813243	84.48943	0.4038961
ILMN_1802973	298.7311	0
ILMN_1723177	573.3516	0
ILMN_2199284	104.1333	0.1220779
ILMN_1696974	116.3808	0.07272727
ILMN_1760727	275.2139	0.001298701
ILMN_1665871	130.8348	0.04935065
ILMN_1736340	439.9622	0
ILMN_1677723	119.2406	0.06883117
ILMN_2086890	103.654	0.1272727
ILMN_3250067	78.6031	0.6701299
ILMN_3250879	81.24528	0.5454546
ILMN_1774207	81.30743	0.5415584
ILMN_1758443	83.13881	0.4545455
ILMN_1669773	75.77711	0.8207792
ILMN_2145501	105.8333	0.1103896
ILMN_1772612	91.39553	0.2480519
ILMN_1695193	83.43774	0.4454545
ILMN_2143220	82.92796	0.4636364
ILMN_1674376	83.08234	0.4584416
ILMN_2386444	103.3995	0.1272727
ILMN_1707727	73.44991	0.9402598
ILMN_2166696	83.79646	0.4285714
ILMN_1725518	79.34208	0.6220779
ILMN_1813361	129.3564	0.05194805
ILMN_2317186	90.19424	0.2584416
ILMN_1684694	83.04891	0.4597403
ILMN_1776363	68.78678	0.9974026
ILMN_1652729	77.2439	0.7415584
ILMN_1661875	98.75029	0.1662338
ILMN_2390609	83.61655	0.438961
ILMN_1651943	81.16983	0.5454546
ILMN_2112829	102.5503	0.1311688
ILMN_2112834	74.6774	0.8896104
ILMN_1813139	122.8618	0.06103896
ILMN_1811239	79.76702	0.6038961
ILMN_1794470	276.7773	0
ILMN_1801464	161.4063	0.02337662
ILMN_1735364	102.5221	0.1311688
ILMN_1660778	126.6518	0.05714286
ILMN_1692080	85.98347	0.3506494
ILMN_1765091	205.0676	0.007792208
ILMN_2341382	127.8116	0.05324675
ILMN_1778304	72.11302	0.974026
ILMN_1766560	108.4267	0.08571429
ILMN_3241218	275.1267	0.001298701
ILMN_1797873	76.18658	0.8012987
ILMN_3243457	80.06399	0.587013
ILMN_3249608	187.0707	0.01298701
ILMN_1675483	244.9291	0.003896104
ILMN_2251062	93.79496	0.2116883
ILMN_1799369	89.14329	0.2688312
ILMN_1784292	133.3713	0.04675325
ILMN_1687351	209.2223	0.006493506
ILMN_2185563	237.2207	0.005194805
ILMN_1716264	75.76803	0.8207792
ILMN_1711828	150.7091	0.02987013
ILMN_2115218	239.8004	0.005194805
ILMN_2108709	389.9028	0
ILMN_1690465	78.24654	0.6883117
ILMN_1661833	304.9852	0
ILMN_1689908	872.9482	0
ILMN_1794070	123.3136	0.06103896
ILMN_2148507	111.0245	0.08051948
ILMN_1660183	79.44329	0.6155844
ILMN_1667830	92.03953	0.2350649
ILMN_1790351	83.83136	0.4285714
ILMN_1807112	156.2925	0.02597403
ILMN_1672356	239.8761	0.005194805
ILMN_1662902	102.6699	0.1298701
ILMN_1675435	97.00302	0.187013
ILMN_1659156	109.9979	0.08181818
ILMN_2353431	91.52543	0.2454545
ILMN_1787064	100.0356	0.1480519
ILMN_2406335	136.4666	0.04285714
ILMN_1712019	204.09	0.007792208
ILMN_3190486	76.67203	0.7779221
ILMN_3255211	75.31335	0.848052
ILMN_3192974	86.01312	0.3506494
ILMN_3233098	79.9301	0.5935065
ILMN_1666221	101.382	0.138961
ILMN_1682547	88.99625	0.2701299
ILMN_1747839	79.51923	0.6103896
ILMN_1679184	86.06857	0.3493507
ILMN_2215824	169.2487	0.01948052
ILMN_1670452	88.28819	0.2831169
ILMN_3244353	77.55088	0.725974
ILMN_2289424	75.03669	0.8675325
ILMN_2398211	80.88248	0.5532467
ILMN_3240529	74.95089	0.8753247
ILMN_3307747	76.52053	0.7818182
ILMN_1680631	74.22573	0.9168831
ILMN_2181867	80.76162	0.5584416
ILMN_1757147	76.56135	0.7792208
ILMN_1671812	79.6909	0.6038961
ILMN_1799848	111.5151	0.08051948
ILMN_2132599	122.0261	0.06363636
ILMN_2227338	92.44315	0.2337662
ILMN_1747151	88.36718	0.2818182
ILMN_1768202	173.2839	0.01428571
ILMN_2101368	80.70393	0.561039
ILMN_1740161	110.777	0.08051948
ILMN_1794063	108.1729	0.08701298
ILMN_1697594	88.0202	0.2883117
ILMN_2232520	128.5247	0.05324675
ILMN_2075643	79.37403	0.6207792
ILMN_1749338	76.37	0.7909091
ILMN_1756727	85.41608	0.3701299
ILMN_1813607	78.54918	0.6753247
ILMN_1796059	74.33556	0.9090909
ILMN_1730678	2780.823	0
ILMN_1708056	82.85333	0.4649351
ILMN_2214278	97.08742	0.1844156
ILMN_1805985	93.36064	0.2181818
ILMN_1667748	191.2902	0.01298701
ILMN_2119793	101.515	0.138961
ILMN_1655766	86.46934	0.3311688
ILMN_1758215	89.41174	0.2662338
ILMN_2145153	85.01101	0.3857143
ILMN_1798006	90.07902	0.2597403
ILMN_2382431	117.3256	0.07012987
ILMN_1750459	74.97011	0.8753247
ILMN_1686523	79.53727	0.6103896
ILMN_2280568	157.8528	0.02467532
ILMN_1780806	202.3022	0.009090909
ILMN_2189614	109.0762	0.08441558
ILMN_1756417	98.38434	0.1688312
ILMN_1776936	85.93063	0.3532467
ILMN_1710979	160.4525	0.02467532
ILMN_1758846	111.5227	0.08051948
ILMN_1751744	81.99763	0.5
ILMN_2091590	85.49922	0.3701299
ILMN_1676605	88.41963	0.2792208
ILMN_1779882	107.3825	0.0961039
ILMN_1755049	125.2932	0.05844156
ILMN_2059844	281.031	0
ILMN_1733716	118.5724	0.06883117
ILMN_1712298	120.2499	0.06493507
ILMN_1755588	99.97241	0.1493506
ILMN_1669259	279.9206	0
ILMN_1728957	91.97231	0.2363636
ILMN_1793466	79.53022	0.6103896
ILMN_2367300	88.25839	0.2831169
ILMN_2226304	124.2189	0.06103896
ILMN_3244029	84.88986	0.3896104
ILMN_1772660	230.1059	0.006493506
ILMN_1766309	103.6087	0.1272727
ILMN_2341724	132.9404	0.04675325
ILMN_2072045	76.99859	0.7558442
ILMN_1724040	116.8084	0.07142857
ILMN_1692849	84.99199	0.3883117
ILMN_1698159	79.79118	0.6038961
ILMN_2178587	112.0153	0.08051948
ILMN_2354930	77.13235	0.7493507
ILMN_1779951	81.37802	0.5415584
ILMN_1675937	75.4828	0.8363636
ILMN_2048607	143.198	0.03636364
ILMN_1813669	175.3187	0.01428571
ILMN_1758392	79.85465	0.5961039
ILMN_1696131	102.8646	0.1298701
ILMN_2340974	89.96776	0.261039
ILMN_1751636	84.23129	0.412987
ILMN_2199658	76.58257	0.7792208
ILMN_1735108	79.81229	0.6025974
ILMN_1677487	197.595	0.009090909
ILMN_2273796	109.6986	0.08311688
ILMN_2370692	89.29395	0.2688312
ILMN_1739645	77.31993	0.7363636
ILMN_3237961	83.06567	0.4597403
ILMN_1767111	118.1716	0.06883117
ILMN_3248094	109.4553	0.08441558
ILMN_3240765	74.21502	0.9168831
ILMN_2228215	93.71593	0.2142857
ILMN_1690154	124.4183	0.06103896
ILMN_1674941	191.9816	0.01168831
ILMN_1675423	74.44867	0.9025974
ILMN_1683824	185.6259	0.01298701
ILMN_1732948	71.85646	0.9792208
ILMN_1709124	90.82549	0.2558441
ILMN_1762629	97.67557	0.174026
ILMN_1769259	146.209	0.03506494
ILMN_1798679	115.3601	0.07402597
ILMN_1807945	117.2599	0.07012987
ILMN_1684293	2350.039	0
ILMN_2151412	76.87504	0.7597402
ILMN_1655868	102.3591	0.1324675
ILMN_1728191	78.469	0.6792208
ILMN_1684923	85.26646	0.3792208
ILMN_1763837	454.7713	0
ILMN_1887731	115.6149	0.07402597
ILMN_1670379	83.8091	0.4285714
ILMN_1811877	83.11444	0.4571429
ILMN_2387995	79.13952	0.6363636
ILMN_1780894	75.05001	0.8675325
ILMN_1812926	581.669	0
ILMN_1668044	83.23505	0.4532467
ILMN_1668566	88.4426	0.2792208
ILMN_2184184	2528.594	0
ILMN_1699421	89.59554	0.2636364
ILMN_2380494	301.3323	0
ILMN_1685170	486.794	0
ILMN_1807003	131.6716	0.04935065
ILMN_2412490	77.87125	0.7090909
ILMN_1737612	86.11279	0.3454545
ILMN_1799243	80.95966	0.5506493
ILMN_1711899	220.5459	0.006493506
ILMN_1755937	104.6696	0.1168831
ILMN_2409167	1698.439	0
ILMN_1698100	105.0589	0.1142857
ILMN_2041101	329.1885	0
ILMN_3235632	10146.36	0
ILMN_1798372	88.26514	0.2831169
ILMN_1694548	174.078	0.01428571
ILMN_1711408	100.1006	0.1480519
ILMN_1741003	712.0201	0
ILMN_2326591	128.5744	0.05324675
ILMN_1678612	142.4618	0.03896104
ILMN_1662322	282.6747	0
ILMN_1703791	501.8461	0
ILMN_1778087	85.95062	0.3532467
ILMN_2095610	84.20705	0.4155844
ILMN_3242004	79.57288	0.6103896
ILMN_2186983	93.17401	0.2220779
ILMN_2217601	81.76918	0.5116883
ILMN_1709820	313.1378	0
ILMN_1799863	107.4468	0.0961039
ILMN_1741431	136.9322	0.04285714
ILMN_2405185	91.56594	0.2454545
ILMN_1782086	85.10282	0.3805195
ILMN_1813840	195.1033	0.01038961
ILMN_1767113	87.90488	0.2896104
ILMN_1789676	123.7056	0.06103896
ILMN_2387505	77.58942	0.7246753
ILMN_1781983	217.7113	0.006493506
ILMN_2399627	221.9678	0.006493506
ILMN_2399622	200.7932	0.009090909
ILMN_2276598	73.62043	0.9350649
ILMN_1754179	341.2671	0
ILMN_1805247	121.9277	0.06363636
ILMN_2415467	101.2464	0.1402597
ILMN_1754738	459.5598	0
ILMN_1705861	104.0371	0.1220779
ILMN_1751345	107.7294	0.09090909
ILMN_1712806	112.9151	0.07792208
ILMN_2316173	132.9804	0.04675325
ILMN_1766411	1273.587	0
ILMN_2120273	1535.179	0
ILMN_1768610	79.42869	0.6155844
ILMN_1815306	157.1285	0.02467532
ILMN_2359211	117.5801	0.06883117
ILMN_1673108	92.21512	0.2337662
ILMN_1803779	203.2703	0.009090909
ILMN_1681998	149.2141	0.03116883
ILMN_2331735	197.4385	0.009090909
ILMN_1699598	279.0697	0
ILMN_2402798	257.6286	0.003896104
ILMN_1662426	735.5574	0
ILMN_1809957	1956.73	0
ILMN_1768867	588.6938	0
ILMN_1679256	98.32041	0.1701299
ILMN_2284667	81.22279	0.5454546
ILMN_1764945	149.3488	0.03116883
ILMN_2390114	158.516	0.02467532
ILMN_2362122	208.2966	0.007792208
ILMN_1667086	222.8586	0.006493506
ILMN_1701774	82.25425	0.4883117
ILMN_1676946	171.277	0.01558442
ILMN_2311761	206.7714	0.007792208
ILMN_1731596	128.7021	0.05324675
ILMN_1669377	330.6661	0
ILMN_1754531	137.4623	0.04285714
ILMN_1779512	111.2558	0.08051948
ILMN_1760466	89.59777	0.2636364
ILMN_1659463	482.2886	0
ILMN_2344798	106.2711	0.1012987
ILMN_2182656	86.92937	0.3142857
ILMN_1668285	94.98392	0.1987013
ILMN_1723626	85.67928	0.3623376
ILMN_2270491	84.95395	0.3883117
ILMN_2364928	75.63863	0.8233766
ILMN_1686610	356.6081	0
ILMN_1769918	85.04003	0.3844156
ILMN_1796271	80.57895	0.5662338
ILMN_1699646	78.21627	0.6883117
ILMN_1801710	857.1242	0
ILMN_3251699	118.5058	0.06883117
ILMN_1716790	78.41221	0.6831169
ILMN_1740772	513.1731	0
ILMN_2320513	195.7281	0.009090909
ILMN_1662668	78.78453	0.6571429
ILMN_1659950	144.7522	0.03506494
ILMN_1656951	136.9854	0.04285714
ILMN_1689431	101.7787	0.1376623
ILMN_1708833	122.8742	0.06103896
ILMN_1740052	77.87623	0.7090909
ILMN_1718023	335.3033	0
ILMN_2319344	329.2045	0
ILMN_1661886	519.4741	0
ILMN_1652505	182.7397	0.01298701
ILMN_1658472	507.9192	0
ILMN_2398388	116.8589	0.07142857
ILMN_1767816	198.8025	0.009090909
ILMN_1815051	275.7656	0
ILMN_1793598	188.7779	0.01298701
ILMN_2128293	110.1517	0.08181818
ILMN_1788135	88.41104	0.2792208
ILMN_1793360	92.38792	0.2337662
ILMN_3243695	79.06864	0.6415585
ILMN_1808597	75.10626	0.864935
ILMN_1689353	95.81686	0.1935065
ILMN_1700183	81.44657	0.5350649
ILMN_2396198	93.21838	0.2194805
ILMN_1763834	112.6779	0.08051948
ILMN_2081465	95.65012	0.1935065
ILMN_1710482	328.491	0
ILMN_1796737	86.8772	0.3155844
ILMN_1690884	74.99826	0.8714285
ILMN_1729533	252.3773	0.003896104
ILMN_1688543	82.15435	0.4922078
ILMN_1675706	83.28372	0.4532467
ILMN_1754055	81.64778	0.5207792
ILMN_1664024	78.63004	0.6701299
ILMN_1697925	272.8516	0.001298701
ILMN_1813881	79.54875	0.6103896
ILMN_1719143	78.17789	0.6883117
ILMN_1680192	150.1921	0.02987013
ILMN_2219466	99.4768	0.1571429
ILMN_1675684	165.4228	0.02207792
