PROBE_ID	7677153062_K.VALUE	7677153062_K.Detection Pval
ILMN_1687567	112.2124	0.1233766
ILMN_2330213	98.02284	0.387013
ILMN_1669876	91.25995	0.7909091
ILMN_1734909	95.59789	0.4987013
ILMN_1713482	265.4034	0
ILMN_1674128	113.5694	0.1168831
ILMN_3245616	97.506	0.4038961
ILMN_1651886	420.0266	0
ILMN_1668498	183.2794	0.007792208
ILMN_1654072	92.25127	0.7272727
ILMN_2088437	1288.444	0
ILMN_1745788	204.8012	0.005194805
ILMN_1796925	93.84509	0.6168831
ILMN_3247405	89.39063	0.9012987
ILMN_3246761	94.98376	0.5350649
ILMN_1787897	264.6581	0
ILMN_1791759	160.0784	0.02077922
ILMN_2067895	97.85415	0.3948052
ILMN_2067890	92.217	0.7324675
ILMN_1803825	107.6242	0.1662338
ILMN_1791447	138.6063	0.03636364
ILMN_1689111	102.7246	0.2454545
ILMN_1718552	95.00928	0.5350649
ILMN_1748323	158.3089	0.02077922
ILMN_1672278	106.7803	0.1727273
ILMN_1728478	521.2269	0
ILMN_1796337	210.0103	0.003896104
ILMN_1682636	93.6057	0.635065
ILMN_1709350	95.07736	0.5311688
ILMN_1752562	172.8919	0.01168831
ILMN_2171384	116.7191	0.09350649
ILMN_2161577	114.7899	0.1051948
ILMN_1779234	120.9218	0.07272727
ILMN_1745356	100.3021	0.3038961
ILMN_1662524	545.6641	0
ILMN_1797975	162.4729	0.01948052
ILMN_2320888	842.1019	0
ILMN_2246410	94.17844	0.5909091
ILMN_1801584	1403.15	0
ILMN_2337928	148.9054	0.02727273
ILMN_2337931	116.6298	0.0948052
ILMN_1674640	111.3432	0.1285714
ILMN_1798360	104.6388	0.2103896
ILMN_2371458	91.34426	0.7883117
ILMN_1684016	91.43848	0.7857143
ILMN_2198185	112.4638	0.1233766
ILMN_2134176	267.4843	0
ILMN_3265439	107.4446	0.1662338
ILMN_3193949	94.4465	0.5831169
ILMN_2092390	112.8293	0.1207792
ILMN_1767310	111.0097	0.1337662
ILMN_2088990	101.3908	0.2844156
ILMN_1651752	117.3702	0.09350649
ILMN_1762534	89.21686	0.9103896
ILMN_1772943	103.3772	0.2324675
ILMN_1678179	89.50125	0.8948052
ILMN_1671416	95.48403	0.5077922
ILMN_1768176	175.4692	0.01038961
ILMN_1680156	93.84164	0.6168831
ILMN_1652429	133.3505	0.04935065
ILMN_1676348	105.8981	0.1844156
ILMN_2047480	96.629	0.4402598
ILMN_1697864	289.5587	0
ILMN_1811121	109.6473	0.1480519
ILMN_2064655	185.8558	0.007792208
ILMN_1759092	109.7795	0.1480519
ILMN_1733654	96.12113	0.4753247
ILMN_2143261	158.7719	0.02077922
ILMN_1745006	94.65179	0.5649351
ILMN_1668927	115.1036	0.1038961
ILMN_1724341	182.118	0.009090909
ILMN_2317446	88.38765	0.9376624
ILMN_1802389	99.12785	0.3402597
ILMN_1808984	220.7923	0.002597403
ILMN_1683761	96.54788	0.4454545
ILMN_1709160	91.10423	0.7987013
ILMN_3192359	90.34996	0.8467532
ILMN_1686637	93.95776	0.6090909
ILMN_1730630	96.99368	0.4220779
ILMN_1703279	127.8609	0.05714286
ILMN_1692396	95.3366	0.5155844
ILMN_1714718	103.7902	0.225974
ILMN_1668108	92.83674	0.6779221
ILMN_3247835	109.4004	0.1532468
ILMN_1661359	120.8981	0.07402597
ILMN_1815931	107.3119	0.1662338
ILMN_1691276	634.4443	0
ILMN_1763657	94.14584	0.5974026
ILMN_1745256	229.6938	0.002597403
ILMN_3307729	390.4179	0
ILMN_1741056	112.5546	0.1233766
ILMN_1684060	91.24351	0.7935065
ILMN_1771179	142.1541	0.02987013
ILMN_1729733	114.7886	0.1051948
ILMN_2378376	174.4617	0.01168831
ILMN_1679721	156.8863	0.02337662
ILMN_3256325	326.1027	0
ILMN_3180557	145.9042	0.02727273
ILMN_1738718	200.9507	0.005194805
ILMN_1714167	147.1266	0.02727273
ILMN_2312194	121.1794	0.07272727
ILMN_1684321	495.0867	0
ILMN_1670925	177.5531	0.009090909
ILMN_1696254	177.218	0.009090909
ILMN_1729237	224.1982	0.002597403
ILMN_1739576	98.28837	0.3701299
ILMN_1682407	100.904	0.2922078
ILMN_1740441	169.8837	0.01428571
ILMN_2308582	1178.083	0
ILMN_1688158	338.5862	0
ILMN_1676833	124.8901	0.06103896
ILMN_3246010	96.82761	0.4324675
ILMN_1744604	2565.647	0
ILMN_2129505	273.0268	0
ILMN_1682312	359.8493	0
ILMN_1712305	246.4946	0.001298701
ILMN_2087692	224.3053	0.002597403
ILMN_1815115	318.1801	0
ILMN_1730416	109.1561	0.1571429
ILMN_1663751	146.66	0.02727273
ILMN_2061419	737.6012	0
ILMN_3240354	99.58396	0.325974
ILMN_1715815	95.00154	0.5350649
ILMN_2355462	138.056	0.03636364
ILMN_1752432	98.07293	0.387013
ILMN_2355463	109.5807	0.1493506
ILMN_2264981	100.2672	0.3038961
ILMN_2354478	332.8038	0
ILMN_1677200	1138.003	0
ILMN_1758128	126.071	0.05844156
ILMN_1717975	93.86794	0.612987
ILMN_2189701	91.31586	0.7883117
ILMN_1692703	95.07844	0.5311688
ILMN_1661903	111.8337	0.1246753
ILMN_2287941	101.3274	0.287013
ILMN_1775508	315.2446	0
ILMN_1811682	116.5735	0.0948052
ILMN_3247548	116.8027	0.09350649
ILMN_2052438	90.75861	0.8246753
ILMN_2052433	93.93594	0.6103896
ILMN_1670821	94.28353	0.5844156
ILMN_1756506	98.65971	0.3506494
ILMN_2094332	90.4672	0.8441558
ILMN_1768820	177.1836	0.009090909
ILMN_1801917	89.82296	0.8831169
ILMN_2358436	93.47561	0.6402597
ILMN_1752099	98.57816	0.3519481
ILMN_1760554	149.1141	0.02727273
ILMN_2387860	92.44045	0.7103896
ILMN_1699139	112.2241	0.1233766
ILMN_1725234	91.32191	0.7883117
ILMN_1807291	89.51459	0.8948052
ILMN_1683607	94.84611	0.548052
ILMN_1693338	178.4722	0.009090909
ILMN_2391333	143.6104	0.02987013
ILMN_1718177	168.5957	0.01688312
ILMN_1713321	98.24825	0.3727273
ILMN_1773082	88.58488	0.9311689
ILMN_1685663	86.19223	0.9766234
ILMN_1651490	116.9948	0.09350649
ILMN_1744123	93.42419	0.6493506
ILMN_1788131	128.7831	0.05584415
ILMN_2407314	98.6274	0.3506494
ILMN_1812297	101.1585	0.2883117
ILMN_1702769	134.7745	0.04545455
ILMN_1704985	340.0058	0
ILMN_1740418	128.9382	0.05454545
ILMN_1657749	95.65051	0.4961039
ILMN_2175455	118.5333	0.08701298
ILMN_1651636	97.15042	0.4168831
ILMN_2091632	96.38116	0.4571429
ILMN_1779051	105.461	0.1948052
ILMN_2408764	162.3752	0.01948052
ILMN_2215965	110.3353	0.1428571
ILMN_1657529	100.4407	0.3012987
ILMN_2191192	102.2005	0.2584416
ILMN_1683121	112.3666	0.1233766
ILMN_1729191	97.05551	0.4194805
ILMN_1769155	171.0814	0.01428571
ILMN_1670652	90.13731	0.8584415
ILMN_2383124	112.2983	0.1233766
ILMN_1740648	95.35096	0.5142857
ILMN_2226519	106.368	0.1805195
ILMN_1738062	102.8385	0.2441558
ILMN_1665437	102.445	0.2519481
ILMN_1761669	106.7841	0.1727273
ILMN_2149815	87.599	0.951948
ILMN_1758731	95.08772	0.5298702
ILMN_2119774	130.1693	0.05064935
ILMN_1787193	143.3661	0.02987013
ILMN_1705403	122.6744	0.06493507
ILMN_1790008	93.69617	0.6298701
ILMN_2097259	100.2395	0.3051948
ILMN_1744458	94.87697	0.548052
ILMN_2175220	93.73654	0.6246753
ILMN_1808650	95.15401	0.5298702
ILMN_1772206	142.602	0.02987013
ILMN_1673591	149.1282	0.02727273
ILMN_2377288	93.74859	0.6233766
ILMN_1810942	94.18571	0.5909091
ILMN_1685043	86.50217	0.9727273
ILMN_1697433	97.27053	0.412987
ILMN_1735816	323.0345	0
ILMN_1726980	94.82017	0.5493507
ILMN_2059780	93.20248	0.6610389
ILMN_1659215	130.9142	0.05064935
ILMN_2173291	141.7087	0.03116883
ILMN_1719883	165.3067	0.01818182
ILMN_1809384	119.6374	0.08311688
ILMN_1729439	143.7896	0.02987013
ILMN_2178492	96.13811	0.4753247
ILMN_1708303	104.4097	0.2142857
ILMN_3251260	283.3385	0
ILMN_1736190	694.8772	0
ILMN_2089484	95.70638	0.4935065
ILMN_1718603	89.29002	0.9077922
ILMN_2054607	190.2501	0.007792208
ILMN_1669338	89.92812	0.8727273
ILMN_2175317	106.5068	0.1805195
ILMN_1728550	99.99841	0.3142857
ILMN_1747874	89.12503	0.912987
ILMN_2267797	101.8291	0.2727273
ILMN_1693594	104.0188	0.2220779
ILMN_2359698	102.4484	0.2519481
ILMN_1797170	98.67755	0.3506494
ILMN_1814883	193.4432	0.005194805
ILMN_1702829	110.2828	0.1441558
ILMN_2372543	91.71872	0.7649351
ILMN_1760265	135.04	0.04285714
ILMN_1664718	102.5309	0.2506494
ILMN_1749575	93.5577	0.6363636
ILMN_1701661	95.64496	0.4961039
ILMN_1669802	200.4084	0.005194805
ILMN_2188264	93.73817	0.6246753
ILMN_1747783	90.63019	0.8272727
ILMN_2223313	99.48158	0.3298701
ILMN_1733276	223.157	0.002597403
ILMN_1773204	91.2215	0.7948052
ILMN_2403852	451.1277	0
ILMN_3188106	140.5522	0.03246753
ILMN_2160727	111.6887	0.1246753
ILMN_1713918	104.5367	0.212987
ILMN_3238196	1166.191	0
ILMN_3235928	140.3173	0.03506494
ILMN_2201596	92.74834	0.6909091
ILMN_1779185	276.6731	0
ILMN_3246962	114.3214	0.1064935
ILMN_1783707	102.2598	0.2571429
ILMN_2415826	92.88246	0.6753247
ILMN_3255061	126.8391	0.05844156
ILMN_3178050	95.82848	0.4935065
ILMN_1812902	108.8275	0.1584416
ILMN_1792960	94.85455	0.548052
ILMN_2206272	305.789	0
ILMN_1772627	173.8504	0.01168831
ILMN_1787251	158.9446	0.02077922
ILMN_2046470	125.2169	0.06103896
ILMN_1752668	110.6041	0.1376623
ILMN_1758871	90.07518	0.8623376
ILMN_1764228	151.4094	0.02597403
ILMN_2128428	180.5104	0.009090909
ILMN_1783161	87.69501	0.9506493
ILMN_1761388	92.98172	0.6675324
ILMN_1808850	87.36218	0.9571428
ILMN_2386053	92.19739	0.7363636
ILMN_1666882	148.5397	0.02727273
ILMN_1755741	105.8287	0.1857143
ILMN_1810210	99.0512	0.3415585
ILMN_2328094	89.18195	0.9103896
ILMN_1801068	97.99902	0.387013
ILMN_2250344	90.87791	0.8181818
ILMN_1691790	153.6616	0.02597403
ILMN_1733851	98.33253	0.3688312
ILMN_1731619	718.105	0
ILMN_3235467	97.52229	0.4038961
ILMN_1658425	171.1844	0.01428571
ILMN_1663963	120.4984	0.07662338
ILMN_1683682	103.0284	0.2402597
ILMN_1658885	199.291	0.005194805
ILMN_1678619	115.6534	0.1
ILMN_1715703	106.5428	0.1792208
ILMN_1776054	88.48824	0.9337662
ILMN_2230178	101.6409	0.274026
ILMN_1737152	128.4209	0.05584415
ILMN_1658386	104.0292	0.2207792
ILMN_2112493	186.5354	0.007792208
ILMN_1781680	275.3194	0
ILMN_1708340	143.5224	0.02987013
ILMN_1791847	175.7677	0.009090909
ILMN_1792710	119.5585	0.08441558
ILMN_1687556	94.60311	0.5662338
ILMN_1664691	164.4594	0.01818182
ILMN_2097410	5712.398	0
ILMN_1723684	94.88679	0.5454546
ILMN_1813836	571.8394	0
ILMN_1676191	109.3091	0.1545455
ILMN_1708077	189.3864	0.007792208
ILMN_2175124	110.9853	0.1337662
ILMN_1779475	92.36916	0.7155844
ILMN_1658123	107.4046	0.1662338
ILMN_3250196	147.7977	0.02727273
ILMN_3250970	132.786	0.04935065
ILMN_3247525	100.0372	0.3142857
ILMN_2404951	92.24186	0.7285714
ILMN_1754528	110.8173	0.1363636
ILMN_1656021	93.54881	0.6363636
ILMN_1746526	94.62355	0.5649351
ILMN_1746257	186.1569	0.007792208
ILMN_1718988	4206.078	0
ILMN_2195695	103.101	0.238961
ILMN_1691636	125.9387	0.05974026
ILMN_1741603	89.79005	0.8844156
ILMN_1778717	97.93169	0.3896104
ILMN_1679941	96.41469	0.4571429
ILMN_1696666	102.9891	0.2402597
ILMN_1746220	91.27639	0.7896104
ILMN_2305544	768.7411	0
ILMN_1755926	169.3375	0.01688312
ILMN_1769926	138.3547	0.03636364
ILMN_1757270	92.41966	0.712987
ILMN_2374352	121.5105	0.06883117
ILMN_1757631	122.765	0.06493507
ILMN_2338565	87.08311	0.9610389
ILMN_1730612	249.5148	0.001298701
ILMN_1698307	1187.36	0
ILMN_2376289	339.0361	0
ILMN_1715555	128.7486	0.05584415
ILMN_1678680	116.9968	0.09350649
ILMN_2226314	116.141	0.0961039
ILMN_1838254	104.4938	0.212987
ILMN_1714990	197.1098	0.005194805
ILMN_1887403	109.5671	0.1493506
ILMN_1785197	87.78752	0.9493507
ILMN_2213759	90.60843	0.8298701
ILMN_1724511	108.5726	0.1597403
ILMN_1652417	104.8312	0.2090909
ILMN_3235917	124.6568	0.06233766
ILMN_1737961	125.1323	0.06103896
ILMN_2192620	165.0516	0.01818182
ILMN_1733859	102.6883	0.2454545
ILMN_1753440	157.7811	0.02207792
ILMN_1762879	97.39873	0.4064935
ILMN_1670000	219.1605	0.002597403
ILMN_2392080	109.8026	0.1480519
ILMN_1698985	121.6228	0.06753246
ILMN_1682264	369.2645	0
ILMN_1796887	91.83965	0.7545455
ILMN_1811648	270.9431	0
ILMN_1762701	89.67397	0.8883117
ILMN_1695604	161.5775	0.01948052
ILMN_1735499	137.7216	0.03766234
ILMN_2174127	91.95196	0.7480519
ILMN_1665748	97.63609	0.4
ILMN_1722554	91.3317	0.7883117
ILMN_1783383	97.03906	0.4207792
ILMN_1712419	90.91522	0.8116883
ILMN_1683690	100.1919	0.3064935
ILMN_1729962	94.38229	0.5831169
ILMN_2209671	104.7971	0.2090909
ILMN_1739640	96.51306	0.448052
ILMN_1652392	95.05444	0.5337662
ILMN_1731741	162.5126	0.01948052
ILMN_2049303	113.7005	0.1116883
ILMN_2117240	88.75206	0.9285714
ILMN_1651433	232.698	0.002597403
ILMN_1731616	93.50542	0.638961
ILMN_2165354	97.28438	0.412987
ILMN_2407434	134.6276	0.04545455
ILMN_1719449	105.5905	0.1909091
ILMN_3246264	88.73042	0.9285714
ILMN_1734096	119.5643	0.08441558
ILMN_1655382	100.409	0.3025974
ILMN_1754211	161.2753	0.01948052
ILMN_2321931	496.1317	0
ILMN_1678464	122.0565	0.06753246
ILMN_1683194	152.959	0.02597403
ILMN_1768227	87.93642	0.9480519
ILMN_2347145	113.8135	0.1103896
ILMN_1809285	232.2213	0.002597403
ILMN_1743992	177.7352	0.009090909
ILMN_1669905	489.9011	0
ILMN_1740737	209.9979	0.003896104
ILMN_1774491	169.5626	0.01688312
ILMN_1793123	91.44098	0.7844156
ILMN_1701783	94.07124	0.6025974
ILMN_2415011	140.7698	0.03246753
ILMN_1802456	207.4948	0.003896104
ILMN_2412807	385.3843	0
ILMN_1789089	94.02479	0.6064935
ILMN_1793563	205.4548	0.005194805
ILMN_1662232	446.1082	0
ILMN_1786984	91.26978	0.7896104
ILMN_1762281	382.294	0
ILMN_1741564	125.7103	0.06103896
ILMN_1666192	286.4268	0
ILMN_1744059	121.1045	0.07272727
ILMN_2204983	107.4439	0.1662338
ILMN_3242459	210.3836	0.003896104
ILMN_1763129	155.1531	0.02337662
ILMN_1810719	147.5947	0.02727273
ILMN_2043865	90.24303	0.8558441
ILMN_1697031	94.37043	0.5831169
ILMN_1692706	123.9494	0.06363636
ILMN_1665455	129.1595	0.05454545
ILMN_2389429	112.711	0.1220779
ILMN_1801403	142.6558	0.02987013
ILMN_2124352	154.0056	0.02467532
ILMN_1726839	152.6391	0.02597403
ILMN_2361096	156.5077	0.02337662
ILMN_1654855	92.82667	0.6805195
ILMN_1681437	238.654	0.002597403
ILMN_1694530	360.1956	0
ILMN_1668507	108.3904	0.1623377
ILMN_1770787	119.7202	0.08311688
ILMN_1775937	650.4175	0
ILMN_1774735	109.4637	0.1506494
ILMN_1695430	125.0162	0.06103896
ILMN_1748105	124.5208	0.06363636
ILMN_1660817	108.4291	0.161039
ILMN_2228463	92.562	0.7038961
ILMN_1757237	109.6183	0.1480519
ILMN_1780306	92.08408	0.7415584
ILMN_2208455	104.0026	0.2233766
ILMN_2179063	103.9201	0.225974
ILMN_1705871	179.5842	0.009090909
ILMN_1767032	96.80701	0.4324675
ILMN_1775861	94.17686	0.5922078
ILMN_2043007	102.0685	0.2675325
ILMN_1676984	207.6465	0.003896104
ILMN_1661599	592.9309	0
ILMN_1696537	128.8419	0.05584415
ILMN_1673450	191.556	0.007792208
ILMN_1790329	101.9458	0.2688312
ILMN_2393456	141.4367	0.03116883
ILMN_2393461	96.18481	0.4727273
ILMN_1734231	464.6104	0
ILMN_1812262	272.2607	0
ILMN_2360054	91.32063	0.7883117
ILMN_2290547	88.01764	0.9467533
ILMN_1675794	111.9078	0.1246753
ILMN_2410523	123.0431	0.06493507
ILMN_3240962	105.8847	0.1844156
ILMN_1797828	229.0857	0.002597403
ILMN_1690982	465.1955	0
ILMN_3244439	134.8601	0.04415584
ILMN_2182750	256.0013	0
ILMN_1753249	163.016	0.01818182
ILMN_2260120	108.3921	0.1623377
ILMN_1679413	135.1733	0.04285714
ILMN_2345908	112.879	0.1194805
ILMN_1712513	93.4334	0.648052
ILMN_1783253	119.7311	0.08311688
ILMN_1710426	104.0434	0.2207792
ILMN_1690592	100.5144	0.2987013
ILMN_1657374	92.81797	0.6805195
ILMN_1760147	84.30052	0.9935065
ILMN_1685728	184.5035	0.007792208
ILMN_1784420	124.6841	0.06103896
ILMN_1652110	94.91575	0.5428572
ILMN_1661155	93.16297	0.6636364
ILMN_1684574	92.49757	0.7051948
ILMN_2371590	852.6176	0
ILMN_1774513	191.2884	0.007792208
ILMN_1675124	530.5201	0
ILMN_1756220	349.097	0
ILMN_2197101	169.8205	0.01558442
ILMN_1727051	129.2425	0.05454545
ILMN_1707123	109.4614	0.1506494
ILMN_2330584	120.2409	0.08181818
ILMN_2381841	204.137	0.005194805
ILMN_1728069	111.7593	0.1246753
ILMN_1694983	94.74845	0.5571429
ILMN_1735461	234.831	0.002597403
ILMN_1784218	251.0717	0
ILMN_1700628	259.2817	0
ILMN_2127897	85.55943	0.9805195
ILMN_1658940	105.0147	0.2064935
ILMN_1773306	94.20372	0.5896104
ILMN_2207419	117.4539	0.09350649
ILMN_1676759	156.7114	0.02337662
ILMN_1741736	149.4144	0.02727273
ILMN_1781721	110.8715	0.1350649
ILMN_1663156	106.4567	0.1805195
ILMN_1676864	108.1767	0.1649351
ILMN_1747303	494.947	0
ILMN_1758687	107.7225	0.1662338
ILMN_1728870	106.1962	0.1818182
ILMN_1794392	1022.42	0
ILMN_1732039	95.83499	0.4935065
ILMN_1752457	92.02747	0.7415584
ILMN_1737344	149.6409	0.02727273
ILMN_1674163	96.10113	0.4766234
ILMN_1695983	299.753	0
ILMN_1813893	98.30263	0.3701299
ILMN_1727001	172.7081	0.01168831
ILMN_1747162	166.2312	0.01688312
ILMN_1814859	308.2853	0
ILMN_1762225	109.7236	0.1480519
ILMN_1805344	3066.392	0
ILMN_1712320	173.6695	0.01168831
ILMN_1682323	121.8436	0.06753246
ILMN_2215382	5569.042	0
ILMN_2366785	103.8879	0.225974
ILMN_2366790	130.7212	0.05064935
ILMN_1754163	91.68418	0.7649351
ILMN_1812976	109.1029	0.1571429
ILMN_1797425	206.9776	0.003896104
ILMN_1679405	200.2346	0.005194805
ILMN_1797001	140.4599	0.03246753
ILMN_1748077	235.4815	0.002597403
ILMN_1686485	91.47626	0.7805195
ILMN_2357193	101.267	0.2883117
ILMN_1777340	103.7693	0.2272727
ILMN_1795181	138.0707	0.03636364
ILMN_3243928	181.2126	0.009090909
ILMN_1786688	94.80219	0.5519481
ILMN_2387784	99.69708	0.325974
ILMN_1708296	130.0468	0.05064935
ILMN_1704045	92.98605	0.6662338
ILMN_1658902	132.1594	0.04935065
ILMN_1659893	101.7895	0.2727273
ILMN_1720838	710.3927	0
ILMN_1783337	113.0635	0.1194805
ILMN_2313074	269.9512	0
ILMN_1710710	95.39954	0.5116883
ILMN_1699711	237.1898	0.002597403
ILMN_1768031	1081.765	0
ILMN_2145280	383.6039	0
ILMN_1656718	124.4157	0.06363636
ILMN_1656185	136.9486	0.03896104
ILMN_1767509	732.7225	0
ILMN_2193213	1198.618	0
ILMN_1679357	398.3248	0
ILMN_1725661	652.0016	0
ILMN_2102721	410.7747	0
ILMN_2165289	679.9258	0
ILMN_1753347	128.5815	0.05584415
ILMN_1770424	107.0421	0.1714286
ILMN_1759089	91.62498	0.7675325
ILMN_1686573	114.4202	0.1051948
ILMN_2132515	97.80856	0.3961039
ILMN_1714587	92.51971	0.7038961
ILMN_1684308	124.8046	0.06103896
ILMN_1725401	94.9538	0.5376623
ILMN_2177234	93.6482	0.6311688
ILMN_1722505	100.4683	0.2987013
ILMN_3249677	95.37137	0.5142857
ILMN_1736056	88.85426	0.9220779
ILMN_2044081	88.11862	0.9441559
ILMN_2214594	92.85844	0.6766234
ILMN_3244220	102.7075	0.2454545
ILMN_1740098	94.7945	0.5519481
ILMN_1730448	91.07459	0.7987013
ILMN_2069067	95.49523	0.5077922
ILMN_3241026	100.009	0.3142857
ILMN_2190069	94.63533	0.5649351
ILMN_2120325	100.8787	0.2922078
ILMN_2086654	97.19144	0.4142857
ILMN_3248356	94.66858	0.561039
ILMN_1800476	95.7056	0.4935065
ILMN_2173719	94.72623	0.5571429
ILMN_3248525	88.25092	0.9402598
ILMN_3238684	106.6307	0.1766234
ILMN_3307967	94.58808	0.5675325
ILMN_1731598	138.7041	0.03636364
ILMN_1706838	104.6197	0.2116883
ILMN_1725640	98.56856	0.3519481
ILMN_1677178	155.7446	0.02337662
ILMN_2197228	97.76393	0.3961039
ILMN_1722538	546.9822	0
ILMN_2104732	92.84357	0.6766234
ILMN_1706077	101.7188	0.2727273
ILMN_1792172	88.74661	0.9285714
ILMN_1694973	86.89896	0.9636363
ILMN_2070583	90.22229	0.8558441
ILMN_2229865	109.301	0.1545455
ILMN_3238931	102.6554	0.2480519
ILMN_1655905	109.1996	0.1545455
ILMN_2207997	100.2788	0.3038961
ILMN_3249588	85.70745	0.9792208
ILMN_3308325	102.4912	0.2519481
ILMN_1673987	94.36274	0.5831169
ILMN_1711790	111.515	0.125974
ILMN_1778631	94.87833	0.548052
ILMN_2058946	91.17602	0.7948052
ILMN_1683887	97.9134	0.3909091
ILMN_2048043	138.692	0.03636364
ILMN_1780058	569.024	0
ILMN_1667430	236.8974	0.002597403
ILMN_1768772	115.8911	0.09740259
ILMN_1747630	367.6595	0
ILMN_2117569	3008.908	0
ILMN_1783996	193.834	0.005194805
ILMN_3242008	131.2618	0.04935065
ILMN_1727315	110.8544	0.1350649
ILMN_1753275	128.3416	0.05584415
ILMN_1728073	105.8659	0.1844156
ILMN_1763654	88.28813	0.9402598
ILMN_1767020	161.6486	0.01948052
ILMN_1666503	91.94726	0.7480519
ILMN_1815035	104.0927	0.2194805
ILMN_2106573	101.6669	0.274026
ILMN_1707088	321.2006	0
ILMN_1692742	355.2474	0
ILMN_1759327	125.4571	0.06103896
ILMN_2041161	137.7866	0.03766234
ILMN_3245066	413.0167	0
ILMN_1669599	204.9367	0.005194805
ILMN_3251436	112.5864	0.1233766
ILMN_3245413	373.2668	0
ILMN_1785356	570.114	0
ILMN_1791593	107.0036	0.1714286
ILMN_2168952	801.1473	0
ILMN_1760954	301.083	0
ILMN_2222567	89.62334	0.8922078
ILMN_1802819	91.98203	0.7454545
ILMN_2103685	107.9292	0.1662338
ILMN_1814600	89.12777	0.912987
ILMN_2135527	97.93914	0.3896104
ILMN_1777333	86.22713	0.9766234
ILMN_1658717	118.0914	0.09090909
ILMN_1800711	154.1146	0.02467532
ILMN_1721084	107.5087	0.1662338
ILMN_2172755	90.05864	0.8623376
ILMN_1756685	100.142	0.3103896
ILMN_2383163	92.62103	0.6974026
ILMN_2280960	96.01835	0.4831169
ILMN_1718152	95.01445	0.5350649
ILMN_1811551	234.8005	0.002597403
ILMN_2209748	297.2427	0
ILMN_1761969	168.5447	0.01688312
ILMN_1731111	95.77392	0.4935065
ILMN_1651415	94.75934	0.5558441
ILMN_1751289	97.40586	0.4064935
ILMN_1698995	150.7747	0.02597403
ILMN_2145423	107.8482	0.1662338
ILMN_1661653	134.5397	0.04545455
ILMN_1738866	181.5716	0.009090909
ILMN_2385220	151.2896	0.02597403
ILMN_1667213	133.046	0.04935065
ILMN_1805696	105.5407	0.1948052
ILMN_2384133	92.25021	0.7272727
ILMN_1678962	138.963	0.03636364
ILMN_1670145	105.566	0.1922078
ILMN_1717434	155.6789	0.02337662
ILMN_2156687	100.3163	0.3038961
ILMN_1914857	102.8837	0.2428571
ILMN_1704091	174.8122	0.01168831
ILMN_1681520	127.9603	0.05714286
ILMN_1668162	108.1177	0.1649351
ILMN_1739830	102.8569	0.2428571
ILMN_3311025	92.54877	0.7038961
ILMN_3236211	126.9674	0.05844156
ILMN_1754643	111.2191	0.1298701
ILMN_1719232	138.3435	0.03636364
ILMN_1713301	218.7861	0.002597403
ILMN_2221808	90.76714	0.8233766
ILMN_1791396	220.2636	0.002597403
ILMN_2186108	101.1526	0.2896104
ILMN_1663685	213.2233	0.003896104
ILMN_3245688	179.7933	0.009090909
ILMN_1694223	155.7965	0.02337662
ILMN_3241987	99.70024	0.325974
ILMN_1661454	136.829	0.04025974
ILMN_1747132	95.41349	0.5116883
ILMN_2319910	245.9587	0.001298701
ILMN_1661544	86.74213	0.9675325
ILMN_2319913	363.8957	0
ILMN_1697914	111.315	0.1285714
ILMN_1688475	87.4346	0.9558442
ILMN_1810335	91.53497	0.7805195
ILMN_1735301	112.903	0.1194805
ILMN_1765326	221.9711	0.002597403
ILMN_1655664	90.19386	0.8558441
ILMN_1717946	97.60632	0.4
ILMN_1741960	95.385	0.5142857
ILMN_1714087	89.03944	0.912987
ILMN_1756650	97.49369	0.4038961
ILMN_1718266	95.14733	0.5298702
