PROBE_ID	7677153062_F.VALUE	7677153062_F.Detection Pval
ILMN_1837344	86.94586	0.2025974
ILMN_1825842	69.29897	0.9649351
ILMN_1901867	75.07928	0.6649351
ILMN_1913241	89.17439	0.174026
ILMN_1861766	75.66038	0.6168831
ILMN_1901774	90.96684	0.1571429
ILMN_1838372	76.43735	0.5649351
ILMN_1885147	111.5015	0.05194805
ILMN_1876189	84.80429	0.2441558
ILMN_1856270	77.59462	0.4935065
ILMN_1901100	69.18317	0.9649351
ILMN_1837298	81.86707	0.3090909
ILMN_1873593	76.02512	0.5961039
ILMN_1897796	82.38659	0.3025974
ILMN_1855510	95.53492	0.1168831
ILMN_1889394	86.13919	0.2207792
ILMN_1829310	73.74169	0.7480519
ILMN_1865935	75.1613	0.6597403
ILMN_1854015	90.57874	0.1623377
ILMN_1838000	71.60681	0.8909091
ILMN_1857295	76.95851	0.5285714
ILMN_1899777	74.02838	0.7233766
ILMN_1896808	84.34541	0.2571429
ILMN_1891871	86.53819	0.2090909
ILMN_1875919	71.67485	0.8883117
ILMN_1881783	79.56165	0.4077922
ILMN_1909296	75.61154	0.6194805
ILMN_1902202	155.8538	0.01558442
ILMN_1823013	80.90959	0.338961
ILMN_1905027	75.66586	0.6168831
ILMN_1868532	81.34526	0.3246753
ILMN_1827880	73.02733	0.8064935
ILMN_1877816	76.51348	0.5532467
ILMN_1839258	74.8504	0.6701299
ILMN_1838659	77.24976	0.5116883
ILMN_1884441	74.59565	0.6818182
ILMN_1822327	86.05199	0.2233766
ILMN_1830394	281.1622	0
ILMN_1843974	76.78412	0.5350649
ILMN_1898818	75.88448	0.6051948
ILMN_1909290	88.82858	0.1753247
ILMN_1872974	76.57555	0.5506493
ILMN_1890907	68.10909	0.9805195
ILMN_1916160	78.17458	0.4675325
ILMN_1900982	90.22322	0.1636364
ILMN_1878889	75.48645	0.625974
ILMN_1871612	98.94393	0.0948052
ILMN_1905489	81.48828	0.3220779
ILMN_1891247	72.35158	0.851948
ILMN_1845398	115.3274	0.04545455
ILMN_1841930	98.60414	0.0948052
ILMN_1869761	73.43036	0.7727273
ILMN_1893026	138.2924	0.02857143
ILMN_1854938	66.73048	0.9922078
ILMN_1876039	95.46609	0.1181818
ILMN_1847914	79.57049	0.4077922
ILMN_1842797	79.86318	0.3961039
ILMN_1916616	79.99532	0.387013
ILMN_1908679	78.71622	0.4415585
ILMN_1878800	80.09026	0.3805195
ILMN_1846412	134.5971	0.03116883
ILMN_1853881	88.38568	0.1831169
ILMN_1894882	76.41385	0.5649351
ILMN_1903590	77.84373	0.4805195
ILMN_1885054	80.8452	0.3415585
ILMN_1862900	76.23606	0.5779221
ILMN_1880849	191.3594	0.007792208
ILMN_1854029	84.80486	0.2441558
ILMN_1878795	93.77152	0.1285714
ILMN_1888639	80.07643	0.3805195
ILMN_1853708	74.48785	0.6909091
ILMN_1859614	92.64561	0.1415584
ILMN_1912078	78.57589	0.451948
ILMN_1905938	77.255	0.5116883
ILMN_1915365	85.55219	0.2311688
ILMN_1852526	75.70615	0.6155844
ILMN_1914826	70.80696	0.9194805
ILMN_1893939	226.7643	0.001298701
ILMN_1824029	102.1371	0.08181818
ILMN_1880103	114.8219	0.04545455
ILMN_1906743	120.0471	0.04285714
ILMN_1863439	81.05833	0.3324675
ILMN_1835035	80.63248	0.3597403
ILMN_1821510	81.55624	0.3220779
ILMN_1878326	76.2627	0.5753247
ILMN_1884579	96.08019	0.1155844
ILMN_1894186	80.5192	0.3649351
ILMN_1850366	71.81229	0.8831169
ILMN_1911846	81.73651	0.3181818
ILMN_1885165	97.4427	0.1025974
ILMN_1877156	88.98687	0.174026
ILMN_1858367	86.92686	0.2025974
ILMN_1821975	114.369	0.04545455
ILMN_1868912	89.80925	0.1688312
ILMN_1822458	95.46497	0.1181818
ILMN_1902146	90.16555	0.1636364
ILMN_1912197	81.00101	0.3337662
ILMN_1887177	86.19538	0.2181818
ILMN_1853876	87.464	0.1974026
ILMN_1863859	96.99391	0.1038961
ILMN_1912619	94.74689	0.1233766
ILMN_1855797	73.15529	0.7974026
ILMN_1904301	80.36758	0.374026
ILMN_1817479	80.47359	0.3675325
ILMN_1849653	77.25513	0.5116883
ILMN_1897725	110.6517	0.05194805
ILMN_1870062	118.7256	0.04285714
ILMN_1891455	90.46288	0.1623377
ILMN_1913475	82.34308	0.3038961
ILMN_1861756	87.26942	0.2
ILMN_1860156	77.80048	0.4818182
ILMN_1904508	95.93221	0.1155844
ILMN_1893741	80.23856	0.3779221
ILMN_1893375	74.52728	0.6896104
ILMN_1891310	87.53162	0.1948052
ILMN_1857637	71.78326	0.8844156
ILMN_1842740	89.34906	0.1727273
ILMN_1916609	90.50341	0.1623377
ILMN_1904628	89.97885	0.1675325
ILMN_1869359	75.42215	0.6311688
ILMN_1871154	75.08392	0.6649351
ILMN_1846922	94.15519	0.125974
ILMN_1873620	154.9312	0.01688312
ILMN_1887656	84.21384	0.2584416
ILMN_1821769	75.58562	0.6207792
ILMN_1902027	75.01408	0.6662338
ILMN_1856998	98.06953	0.1
ILMN_1898130	78.64121	0.448052
ILMN_1819028	78.08622	0.4701299
ILMN_1819608	218.046	0.001298701
ILMN_1917221	77.22793	0.5142857
ILMN_1844290	102.2241	0.08181818
ILMN_1822687	99.2757	0.09350649
ILMN_1906437	87.14376	0.2
ILMN_1897279	79.47462	0.4116883
ILMN_1821531	87.53366	0.1948052
ILMN_1917095	71.23165	0.9051948
ILMN_1866255	91.14097	0.1571429
ILMN_1891920	71.08446	0.9103896
ILMN_1824192	75.44702	0.6285715
ILMN_1855682	74.60571	0.6805195
ILMN_1894983	71.08125	0.9103896
ILMN_1877818	80.51843	0.3649351
ILMN_1837522	79.03826	0.4285714
ILMN_1849618	74.73544	0.674026
ILMN_1828625	69.67034	0.9545454
ILMN_1873536	75.53626	0.6233766
ILMN_1822133	82.52905	0.3
ILMN_1864691	78.11228	0.4688312
ILMN_1849090	93.26572	0.1298701
ILMN_1915098	74.61511	0.6805195
ILMN_1874519	75.3187	0.6415585
ILMN_1874003	90.80373	0.1597403
ILMN_1867423	76.50728	0.5532467
ILMN_1838942	80.3408	0.374026
ILMN_1885448	77.08239	0.5168831
ILMN_1877721	85.91438	0.2246753
ILMN_1876620	74.27431	0.7090909
ILMN_1879787	99.51161	0.09220779
ILMN_1871449	83.48575	0.2727273
ILMN_1873075	117.6419	0.04415584
ILMN_1883921	107.2424	0.06623377
ILMN_1839217	111.5334	0.05194805
ILMN_1821887	83.14831	0.2779221
ILMN_1889144	102.404	0.08181818
ILMN_1878670	110.0469	0.05584415
ILMN_1848863	104.6832	0.07532468
ILMN_1895917	82.94269	0.2831169
ILMN_1820146	86.67683	0.2077922
ILMN_1824589	74.22562	0.712987
ILMN_1865255	100.9776	0.08571429
ILMN_1831258	131.3265	0.03246753
ILMN_1908488	93.4588	0.1285714
ILMN_1866708	74.5495	0.6883117
ILMN_1873838	77.03069	0.5194805
ILMN_1823226	73.15153	0.7987013
ILMN_1911484	93.30103	0.1285714
ILMN_1860308	81.32158	0.325974
ILMN_1900110	95.70683	0.1168831
ILMN_1909895	95.54175	0.1168831
ILMN_1861123	88.0923	0.1844156
ILMN_1902251	264.6883	0
ILMN_1912121	93.25491	0.1298701
ILMN_1854201	103.5616	0.08051948
ILMN_1860117	89.39931	0.1727273
ILMN_1875729	74.47694	0.6909091
ILMN_1893948	142.4827	0.02467532
ILMN_1859573	88.54169	0.1766234
ILMN_1822921	86.63891	0.2090909
ILMN_1914949	77.62408	0.4909091
ILMN_1835609	77.4006	0.5012987
ILMN_1908085	77.64343	0.4896104
ILMN_1896935	79.17271	0.4194805
ILMN_1913537	164.37	0.01428571
ILMN_1859428	71.55654	0.8948052
ILMN_1845693	75.58992	0.6207792
ILMN_1890362	109.0072	0.05584415
ILMN_1886719	71.57093	0.8948052
ILMN_1911042	2337.789	0
ILMN_1817484	72.79169	0.8246753
ILMN_1826566	95.17441	0.1194805
ILMN_1834721	75.89634	0.6051948
ILMN_1870303	89.32608	0.1727273
ILMN_1853705	76.11401	0.5896104
ILMN_1834696	102.6858	0.08051948
ILMN_1853093	80.05682	0.3818182
ILMN_1912822	119.2217	0.04285714
ILMN_1849013	348.9403	0
ILMN_1908074	72.97935	0.8103896
ILMN_1840719	94.7222	0.1233766
ILMN_1888074	90.07414	0.1662338
ILMN_1897890	79.28124	0.4181818
ILMN_1823477	77.68515	0.4857143
ILMN_1908898	91.36386	0.1545455
ILMN_1853711	81.30899	0.325974
ILMN_1848659	79.26161	0.4181818
ILMN_1895313	97.72708	0.1012987
ILMN_1856564	109.6227	0.05584415
ILMN_1890002	103.1459	0.08051948
ILMN_1881081	78.76322	0.4402598
ILMN_1866395	74.61735	0.6805195
ILMN_1902604	81.9191	0.3090909
ILMN_1849794	85.28295	0.2402597
ILMN_1901432	96.00474	0.1155844
ILMN_1873300	114.3107	0.04545455
ILMN_1901341	101.6587	0.08441558
ILMN_1901305	72.09434	0.8584415
ILMN_1841246	73.71063	0.7493507
ILMN_1821139	76.28751	0.5727273
ILMN_1902353	75.51466	0.6233766
ILMN_1909191	134.3848	0.03116883
ILMN_1888498	72.44646	0.8441558
ILMN_1850685	72.64006	0.8363636
ILMN_1876124	93.5476	0.1285714
ILMN_1853748	75.14829	0.6597403
ILMN_1822180	101.1007	0.08571429
ILMN_1915816	77.94929	0.4779221
ILMN_1823231	89.5883	0.1701299
ILMN_1826057	97.61233	0.1025974
ILMN_1818562	110.5433	0.05324675
ILMN_1849966	77.25835	0.5103896
ILMN_1848214	102.252	0.08181818
ILMN_1870923	78.28933	0.4610389
ILMN_1815993	79.38968	0.4168831
ILMN_1915345	127.2237	0.03506494
ILMN_1829707	83.1451	0.2779221
ILMN_1870457	173.4323	0.01168831
ILMN_1830015	77.81728	0.4818182
ILMN_1830913	95.36562	0.1181818
ILMN_1823809	220.0307	0.001298701
ILMN_1824307	89.53551	0.1714286
ILMN_1861896	136.4567	0.02857143
ILMN_1913259	95.02666	0.1194805
ILMN_1823750	75.75314	0.6142857
ILMN_1895745	80.62473	0.3597403
ILMN_1892955	81.06746	0.3324675
ILMN_1907187	74.52428	0.6896104
ILMN_1879326	93.9369	0.125974
ILMN_1880256	120.3587	0.04285714
ILMN_1829537	80.43528	0.3701299
ILMN_1830423	76.63975	0.5454546
ILMN_1883404	78.89735	0.4324675
ILMN_1868058	99.91746	0.08961039
ILMN_1889135	84.95941	0.2428571
ILMN_1896455	144.742	0.02337662
ILMN_1875123	342.0145	0
ILMN_1842662	85.10694	0.2415584
ILMN_1821055	76.06471	0.5922078
ILMN_1853920	79.14872	0.4207792
ILMN_1824953	73.66031	0.7519481
ILMN_1833146	81.64452	0.3207792
ILMN_1839019	213.6968	0.001298701
ILMN_1894034	76.74307	0.5389611
ILMN_1907834	110.6705	0.05194805
ILMN_1902929	162.1701	0.01428571
ILMN_1886769	108.2481	0.06103896
ILMN_1878603	77.81731	0.4818182
ILMN_1828111	95.86939	0.1155844
ILMN_1841620	244.7422	0
ILMN_1822307	377.6803	0
ILMN_1853798	76.26785	0.574026
ILMN_1842228	120.3258	0.04285714
ILMN_1852224	81.30058	0.325974
ILMN_1884041	90.63981	0.161039
ILMN_1862612	80.14577	0.3805195
ILMN_1916513	78.35674	0.4584416
ILMN_1822442	74.26143	0.7103896
ILMN_1906397	83.50362	0.2727273
ILMN_1911872	73.68398	0.7493507
ILMN_1854169	75.1012	0.6623377
ILMN_1865680	85.97495	0.2246753
ILMN_1878179	92.77193	0.1402597
ILMN_1891413	148.6877	0.02077922
ILMN_1850583	98.63732	0.0948052
ILMN_1867546	84.3487	0.2571429
ILMN_1863972	83.62779	0.2727273
ILMN_1850816	218.0876	0.001298701
ILMN_1888359	80.19928	0.3792208
ILMN_1882999	80.8274	0.3441558
ILMN_1912424	80.99093	0.3337662
ILMN_1855809	79.45718	0.412987
ILMN_1911964	87.37787	0.2
ILMN_1883473	78.44435	0.4532467
ILMN_1849268	87.2748	0.2
ILMN_1820787	110.7363	0.05194805
ILMN_1913786	81.16539	0.3324675
ILMN_1903693	81.94164	0.3090909
ILMN_1893686	79.88383	0.3961039
ILMN_1871688	70.62607	0.9246753
ILMN_1884758	98.12913	0.0987013
ILMN_1880521	142.4675	0.02467532
ILMN_1820053	75.4138	0.6311688
ILMN_1851356	90.29567	0.1623377
ILMN_1873492	95.44627	0.1181818
ILMN_1911960	80.37939	0.374026
ILMN_1873946	78.01945	0.4766234
ILMN_1892573	75.79814	0.6090909
ILMN_1917174	79.67081	0.4038961
ILMN_1914249	80.20827	0.3792208
ILMN_1913407	79.83727	0.3987013
ILMN_1903651	103.27	0.08051948
ILMN_1905710	70.37965	0.9311689
ILMN_1887618	176.3639	0.01168831
ILMN_1865188	81.35137	0.3246753
ILMN_1884453	80.21929	0.3792208
ILMN_1866286	79.00475	0.4298701
ILMN_1817239	76.80173	0.5350649
ILMN_1898785	78.89453	0.4324675
ILMN_1904618	85.16242	0.2415584
ILMN_1889441	77.51899	0.4974026
ILMN_1872491	77.61331	0.4922078
ILMN_1890061	83.00159	0.2818182
ILMN_1835789	80.98837	0.3337662
ILMN_1865268	74.4966	0.6909091
ILMN_1897243	91.0642	0.1571429
ILMN_1886395	67.54059	0.9883117
ILMN_1816259	81.24711	0.3285714
ILMN_1859439	95.78294	0.1155844
ILMN_1912130	72.08307	0.861039
ILMN_1842065	76.06738	0.5922078
ILMN_1915958	77.64835	0.4896104
ILMN_1887646	126.7023	0.03506494
ILMN_1886639	76.69706	0.5389611
ILMN_1855586	75.67523	0.6168831
ILMN_1860939	71.60271	0.8909091
ILMN_1844299	79.9958	0.387013
ILMN_1857823	87.3519	0.2
ILMN_1883377	73.72767	0.7480519
ILMN_1859524	77.47547	0.4987013
ILMN_1835631	338.5711	0
ILMN_1818538	78.13889	0.4675325
ILMN_1832211	89.18629	0.174026
ILMN_1897187	124.043	0.03896104
ILMN_1863401	72.89188	0.8168831
ILMN_1876203	146.0507	0.02337662
ILMN_1900356	78.2468	0.4649351
ILMN_1887935	75.01992	0.6662338
ILMN_1854948	70.0723	0.9402598
ILMN_1889852	72.74178	0.8272727
ILMN_1859661	83.68069	0.2714286
ILMN_1829158	76.46899	0.561039
ILMN_1840311	85.27469	0.2402597
ILMN_1885170	110.1884	0.05454545
ILMN_1906482	80.31659	0.3753247
ILMN_1910180	82.8486	0.2831169
ILMN_1883432	84.57808	0.2519481
ILMN_1903345	97.30954	0.1025974
ILMN_1840894	91.88844	0.1506494
ILMN_1904987	72.5006	0.8441558
ILMN_1879978	79.07098	0.4246753
ILMN_1909965	77.91869	0.4779221
ILMN_1860645	85.42783	0.2350649
ILMN_1818192	105.1852	0.07272727
ILMN_1888373	74.46668	0.6922078
ILMN_1834190	102.2808	0.08181818
ILMN_1895008	90.20161	0.1636364
ILMN_1912756	80.04511	0.3831169
ILMN_1852651	94.66817	0.1246753
ILMN_1881987	81.12095	0.3324675
ILMN_1821876	175.0319	0.01168831
ILMN_1822193	73.88924	0.7363636
ILMN_1915734	110.9007	0.05194805
ILMN_1824136	82.49406	0.3
ILMN_1880052	77.23566	0.5116883
ILMN_1862963	77.74004	0.4818182
ILMN_1911806	77.86284	0.4805195
ILMN_1884442	78.47779	0.4532467
ILMN_1837167	99.2585	0.09350649
ILMN_1843756	141.3157	0.02727273
ILMN_1840705	75.78922	0.6090909
ILMN_1849068	79.93454	0.3909091
ILMN_1838398	75.98089	0.6012987
ILMN_1831826	145.808	0.02337662
ILMN_1837739	148.5336	0.02077922
ILMN_1903512	76.24354	0.5766234
ILMN_1872542	83.54301	0.2727273
ILMN_1874770	75.7383	0.6142857
ILMN_1857546	78.85197	0.4324675
ILMN_1856051	75.27724	0.6467533
ILMN_1886656	78.36534	0.4584416
ILMN_1846282	70.04749	0.9402598
ILMN_1901723	78.82921	0.4363636
ILMN_1916457	220.4619	0.001298701
ILMN_1904256	76.71909	0.5389611
ILMN_1825357	95.36742	0.1181818
ILMN_1906187	268.5767	0
ILMN_1904192	75.80275	0.6090909
ILMN_1852842	74.24759	0.7103896
ILMN_1842305	79.18019	0.4194805
ILMN_1823160	96.25797	0.112987
ILMN_1910294	83.41428	0.2727273
ILMN_1911287	93.73309	0.1285714
ILMN_1866952	82.05946	0.3090909
ILMN_1849762	78.21568	0.4649351
ILMN_1852827	142.8972	0.02467532
ILMN_1870671	84.1515	0.2597403
ILMN_1844328	79.562	0.4077922
ILMN_1881779	75.5157	0.6233766
ILMN_1916311	75.39236	0.6324675
ILMN_1835925	177.2693	0.01168831
ILMN_1885629	73.71767	0.7493507
ILMN_1883159	72.16975	0.8584415
ILMN_1846763	78.11693	0.4688312
ILMN_1846825	78.52679	0.451948
ILMN_1830720	76.41369	0.5649351
ILMN_1870658	159.2978	0.01428571
ILMN_1902558	83.6765	0.2714286
ILMN_1911963	84.89259	0.2428571
ILMN_1880215	76.6048	0.5467532
ILMN_1901934	99.6578	0.09090909
ILMN_1873411	72.03478	0.8688312
ILMN_1820879	94.77226	0.1233766
ILMN_1842568	73.70209	0.7493507
ILMN_1834488	86.95316	0.2012987
ILMN_1831563	122.0762	0.04155844
ILMN_1912710	76.4935	0.5571429
ILMN_1846277	73.34291	0.7779221
ILMN_1914657	90.91054	0.1571429
ILMN_1822775	81.18806	0.3311688
ILMN_1828083	75.04507	0.6649351
ILMN_1866563	74.64638	0.6753247
ILMN_1819225	86.05136	0.2233766
ILMN_1860490	96.86572	0.1064935
ILMN_1901947	106.2435	0.06883117
ILMN_1914266	78.94223	0.4311688
ILMN_1855519	76.01828	0.5961039
ILMN_1817220	74.40821	0.7
ILMN_1873508	76.78078	0.5350649
ILMN_1826351	78.50944	0.451948
ILMN_1913214	82.84049	0.2844156
ILMN_1878066	78.12799	0.4688312
ILMN_1915065	80.75073	0.3467532
ILMN_1896158	91.03039	0.1571429
ILMN_1843068	78.37841	0.4545455
ILMN_1911171	153.6172	0.01818182
ILMN_1831363	110.035	0.05584415
ILMN_1887063	84.73344	0.2467532
ILMN_1841361	81.64501	0.3207792
ILMN_1907469	73.05147	0.8051948
ILMN_1825186	108.2824	0.06103896
ILMN_1859030	82.37784	0.3025974
ILMN_1882573	93.62993	0.1285714
ILMN_1900628	106.3424	0.06883117
ILMN_1857995	80.32519	0.374026
ILMN_1900671	97.08868	0.1038961
ILMN_1847849	78.88225	0.4324675
ILMN_1838187	83.72438	0.2688312
ILMN_1825712	86.37109	0.212987
ILMN_1895723	79.70827	0.4012987
ILMN_1854580	140.8015	0.02727273
ILMN_1861294	82.6283	0.2948052
ILMN_1895670	72.55882	0.8415585
ILMN_1885611	88.35292	0.1831169
ILMN_1903082	78.71548	0.4415585
ILMN_1846985	68.79441	0.9701298
ILMN_1912106	76.38561	0.5688311
ILMN_1845776	102.9715	0.08051948
ILMN_1864819	76.57674	0.5506493
ILMN_1842010	83.60634	0.2727273
ILMN_1884255	80.26131	0.3753247
ILMN_1882015	103.8811	0.07922078
ILMN_1892996	82.49358	0.3
ILMN_1916655	76.64594	0.5454546
ILMN_1819784	84.05633	0.2636364
ILMN_1881192	87.28638	0.2
ILMN_1854196	80.76458	0.3467532
ILMN_1848440	75.47267	0.625974
ILMN_1816395	77.85979	0.4805195
ILMN_1913927	82.28895	0.3038961
ILMN_1890421	103.6313	0.08051948
ILMN_1867119	75.10719	0.6610389
ILMN_1907685	73.92536	0.7337663
ILMN_1846829	74.66233	0.6753247
ILMN_1857476	79.60846	0.4064935
ILMN_1898368	70.45407	0.9272727
ILMN_1893566	76.35963	0.5714286
ILMN_1882652	88.57056	0.1766234
ILMN_1880359	74.86938	0.6701299
ILMN_1823100	89.23392	0.1727273
ILMN_1892161	96.83054	0.1077922
ILMN_1817772	226.5224	0.001298701
ILMN_1901382	74.64114	0.6753247
ILMN_1877025	126.4813	0.03506494
ILMN_1837643	102.6013	0.08181818
ILMN_1913281	83.08328	0.2792208
ILMN_1833062	76.76499	0.5363637
ILMN_1839193	210.8889	0.003896104
ILMN_1862853	97.74055	0.1012987
ILMN_1854557	90.5508	0.1623377
ILMN_1873948	79.38331	0.4168831
ILMN_1882708	82.50575	0.3
ILMN_1849512	91.71906	0.1532468
ILMN_1889669	85.56278	0.2311688
ILMN_1824721	73.70156	0.7493507
ILMN_1848461	135.6789	0.02987013
ILMN_1890877	90.15185	0.1636364
ILMN_1869836	83.39313	0.2727273
ILMN_1894166	78.58926	0.451948
ILMN_1817251	71.78271	0.8844156
ILMN_1858486	80.41348	0.3701299
ILMN_1898727	88.62054	0.1766234
ILMN_1823375	93.71828	0.1285714
ILMN_1888264	98.77271	0.0948052
ILMN_1885908	75.33199	0.6402597
ILMN_1858820	74.55486	0.6883117
ILMN_1898107	76.41804	0.5649351
ILMN_1865601	94.46418	0.1246753
ILMN_1842582	216.3388	0.001298701
ILMN_1863899	81.44271	0.3220779
ILMN_1881909	130.6896	0.03246753
ILMN_1904023	88.1154	0.1844156
ILMN_1844706	73.31323	0.7805195
ILMN_1862399	80.74879	0.3467532
ILMN_1838238	97.7239	0.1012987
ILMN_1898985	71.25883	0.9051948
ILMN_1874933	72.47318	0.8441558
ILMN_1884277	73.53622	0.7623377
ILMN_1893083	78.29023	0.4610389
ILMN_1888026	77.61791	0.4922078
ILMN_1896471	149.6563	0.02077922
ILMN_1849206	110.7324	0.05194805
ILMN_1835521	88.18778	0.1831169
ILMN_1842180	87.31953	0.2
ILMN_1861230	107.8388	0.06103896
ILMN_1897557	84.4995	0.2545455
ILMN_1888444	82.31623	0.3038961
ILMN_1855966	86.64365	0.2090909
ILMN_1845221	120.8872	0.04285714
ILMN_1842286	91.90607	0.1493506
ILMN_1900371	95.67579	0.1168831
ILMN_1872351	73.48628	0.7688312
ILMN_1824611	78.55863	0.451948
ILMN_1883780	119.1459	0.04285714
ILMN_1836810	73.42699	0.7727273
ILMN_1909403	77.20857	0.5142857
ILMN_1846128	75.8641	0.6064935
ILMN_1886992	79.01192	0.4298701
ILMN_1914436	74.67934	0.674026
ILMN_1819503	81.76554	0.3168831
ILMN_1909197	83.97063	0.2649351
ILMN_1853693	79.22962	0.4181818
ILMN_1849744	75.1572	0.6597403
ILMN_1905581	78.44773	0.4532467
ILMN_1896448	82.90298	0.2831169
ILMN_1821997	115.5163	0.04545455
ILMN_1914707	77.41212	0.5012987
ILMN_1914770	94.73942	0.1233766
ILMN_1828438	74.57115	0.6844156
ILMN_1901399	79.215	0.4194805
ILMN_1888358	103.9789	0.07922078
ILMN_1854257	74.99485	0.6662338
ILMN_1862731	79.94193	0.3896104
ILMN_1914318	80.77383	0.3467532
ILMN_1900734	1376.406	0
ILMN_1878213	84.62319	0.2519481
ILMN_1904169	88.76868	0.1753247
ILMN_1845894	98.42265	0.0961039
ILMN_1874095	545.2833	0
ILMN_1908043	80.85569	0.3402597
ILMN_1914874	76.87415	0.5311688
ILMN_1894470	92.01308	0.1480519
ILMN_1908944	92.92911	0.1376623
ILMN_1888495	86.88143	0.2025974
ILMN_1897914	77.03899	0.5181818
ILMN_1853280	93.27399	0.1298701
ILMN_1908986	74.91251	0.6688312
ILMN_1857651	72.611	0.8363636
ILMN_1899093	71.68806	0.887013
ILMN_1899917	80.18928	0.3792208
ILMN_1905564	78.7264	0.4402598
ILMN_1880340	87.13027	0.2
ILMN_1881844	77.78606	0.4818182
ILMN_1887654	71.01975	0.9155844
ILMN_1911278	98.24937	0.09740259
ILMN_1912881	71.84911	0.8792208
ILMN_1828426	84.31629	0.2571429
ILMN_1840742	77.53209	0.4961039
ILMN_1872781	84.96311	0.2428571
ILMN_1907966	76.35104	0.5714286
ILMN_1880761	1624.385	0
ILMN_1889404	75.47523	0.625974
ILMN_1886117	96.95162	0.1051948
ILMN_1861067	82.41064	0.3012987
ILMN_1836910	78.04261	0.474026
ILMN_1842908	77.46676	0.5
ILMN_1913235	84.82301	0.2441558
ILMN_1838137	215.4323	0.001298701
ILMN_1818181	81.17557	0.3324675
ILMN_1844057	87.9024	0.1896104
ILMN_1870186	79.41725	0.4155844
ILMN_1910165	79.0539	0.4246753
ILMN_1826130	90.41373	0.1623377
ILMN_1859493	108.7146	0.05844156
ILMN_1903524	83.78308	0.2688312
ILMN_1859885	86.52604	0.2090909
ILMN_1889508	75.7081	0.6155844
ILMN_1898350	86.83889	0.2025974
ILMN_1908780	76.37247	0.5714286
ILMN_1830463	90.43217	0.1623377
ILMN_1859531	88.15672	0.1844156
ILMN_1903822	82.94467	0.2831169
ILMN_1826190	77.68777	0.4857143
ILMN_1871756	612.9147	0
ILMN_1858791	138.1329	0.02857143
ILMN_1899601	76.12823	0.5883117
ILMN_1854348	74.21844	0.7142857
ILMN_1821360	79.88814	0.3961039
ILMN_1860665	81.98554	0.3090909
ILMN_1869135	78.84467	0.4350649
ILMN_1862572	73.9914	0.7285714
ILMN_1849363	140.9291	0.02727273
ILMN_1910550	116.3827	0.04545455
ILMN_1881075	95.66214	0.1168831
ILMN_1818542	74.47141	0.6922078
ILMN_1836172	90.93432	0.1571429
ILMN_1828687	84.93879	0.2428571
ILMN_1851137	74.5094	0.6896104
ILMN_1890699	79.43386	0.4142857
ILMN_1836060	118.8085	0.04285714
ILMN_1833695	94.70237	0.1246753
ILMN_1856810	77.06383	0.5168831
ILMN_1829933	86.1431	0.2207792
ILMN_1890404	129.693	0.03376623
ILMN_1896761	81.10603	0.3324675
ILMN_1831590	76.98963	0.525974
ILMN_1873373	75.35047	0.6376624
ILMN_1824454	74.81312	0.6701299
ILMN_1850093	105.2458	0.07272727
ILMN_1912505	78.87459	0.4324675
ILMN_1839369	83.84026	0.2688312
ILMN_1865663	81.84128	0.3103896
ILMN_1887823	82.68139	0.2935065
ILMN_1831072	79.83759	0.3987013
ILMN_1831176	85.02632	0.2428571
ILMN_1886023	84.5132	0.2532468
ILMN_1866217	133.0194	0.03116883
ILMN_1916146	82.53709	0.3
ILMN_1902705	80.5215	0.3636364
ILMN_1892708	81.98569	0.3090909
ILMN_1822281	73.36745	0.7753247
ILMN_1907620	109.2652	0.05584415
ILMN_1863639	69.95832	0.9428571
ILMN_1833300	81.79477	0.312987
ILMN_1882327	72.77938	0.8246753
ILMN_1913624	106.1457	0.06883117
ILMN_1821171	78.66451	0.4454545
ILMN_1839994	72.64748	0.8363636
ILMN_1819939	80.46841	0.3688312
ILMN_1871395	75.9544	0.6025974
ILMN_1859435	75.96575	0.6025974
ILMN_1844424	74.56103	0.6857143
ILMN_1818205	81.98934	0.3090909
