PROBE_ID	7677153062_H.VALUE	7677153062_H.Detection Pval
ILMN_1686095	97.76704	0.05974026
ILMN_1668779	60.2742	0.5038961
ILMN_1721672	63.40902	0.3831169
ILMN_2041577	100.994	0.05324675
ILMN_1683492	58.94037	0.5805195
ILMN_1676447	55.42011	0.7753247
ILMN_2298028	76.38943	0.1402597
ILMN_1774813	115.0753	0.03896104
ILMN_2055609	60.54513	0.4844156
ILMN_1715404	58.18199	0.6194805
ILMN_1804938	374.912	0
ILMN_1748890	57.22829	0.6623377
ILMN_1660549	404.2252	0
ILMN_2283325	1153.067	0
ILMN_2399769	529.2869	0
ILMN_1753913	164.4698	0.01298701
ILMN_1671260	499.292	0
ILMN_1731294	56.38261	0.7103896
ILMN_1780368	94.51829	0.06363636
ILMN_1738712	104.1882	0.04935065
ILMN_1696810	76.24129	0.1402597
ILMN_3235514	82.55045	0.1
ILMN_2102201	55.88258	0.7402598
ILMN_1805973	85.91306	0.08311688
ILMN_1704464	104.5749	0.04935065
ILMN_1789696	64.75867	0.3519481
ILMN_1684865	78.33406	0.1220779
ILMN_1761766	73.62026	0.161039
ILMN_1653267	55.98471	0.7337663
ILMN_1744034	156.1747	0.01298701
ILMN_1725271	63.95084	0.3662338
ILMN_1679962	77.64831	0.1285714
ILMN_1651457	59.14215	0.5701299
ILMN_1778660	54.44352	0.8272727
ILMN_1701947	78.24367	0.1220779
ILMN_1807613	180.402	0.01168831
ILMN_1710221	75.94664	0.1428571
ILMN_2218935	61.50804	0.4454545
ILMN_1782944	98.25608	0.05714286
ILMN_1688768	53.29185	0.8961039
ILMN_2074477	53.59789	0.8844156
ILMN_2135898	59.99277	0.5181818
ILMN_1703326	116.6464	0.03896104
ILMN_2052487	52.75251	0.9220779
ILMN_1694483	194.3076	0.009090909
ILMN_1671929	62.16559	0.4272727
ILMN_2204280	53.33292	0.8961039
ILMN_1723274	63.62146	0.3766234
ILMN_1697228	60.30029	0.5012987
ILMN_2352097	460.9634	0
ILMN_2384122	511.3618	0
ILMN_1796475	75.41008	0.1441558
ILMN_1671225	64.42823	0.3584416
ILMN_1756807	63.35487	0.3857143
ILMN_1653648	95.42846	0.06363636
ILMN_1751885	63.50984	0.3805195
ILMN_2349071	74.89219	0.151948
ILMN_1734740	445.6841	0
ILMN_2232121	802.9944	0
ILMN_1671142	76.60539	0.1376623
ILMN_1772727	59.98072	0.5181818
ILMN_1669317	85.51766	0.08311688
ILMN_1729932	65.83091	0.3051948
ILMN_2161848	102.9112	0.05064935
ILMN_1811272	65.52208	0.312987
ILMN_1763500	51.98199	0.9558442
ILMN_2070375	55.80848	0.7441558
ILMN_2174341	78.62206	0.1194805
ILMN_1740146	57.31312	0.6623377
ILMN_1785345	79.22343	0.1116883
ILMN_1748338	52.39189	0.9441559
ILMN_1656422	50.09748	0.9935065
ILMN_1812946	60.49227	0.4857143
ILMN_2116594	101.8602	0.05324675
ILMN_1804539	163.0013	0.01298701
ILMN_1696510	113.1473	0.04155844
ILMN_1689869	93.3278	0.06623377
ILMN_1798977	426.0511	0
ILMN_1765941	641.0182	0
ILMN_1815054	466.6081	0
ILMN_1731161	66.09219	0.2987013
ILMN_1690621	63.43717	0.3831169
ILMN_2407564	60.9337	0.4727273
ILMN_1787627	65.01844	0.3324675
ILMN_1754727	79.51045	0.1103896
ILMN_2337618	57.22422	0.6623377
ILMN_1682599	140.3722	0.01428571
ILMN_1786034	59.3623	0.5558441
ILMN_1724211	64.18163	0.361039
ILMN_1774528	143.7575	0.01428571
ILMN_2352090	64.86555	0.3415585
ILMN_1781145	65.23132	0.3207792
ILMN_1732807	60.24861	0.5064935
ILMN_1653263	67.93694	0.2454545
ILMN_3241501	61.80786	0.4415585
ILMN_1776435	120.436	0.03376623
ILMN_1769960	76.99043	0.1324675
ILMN_1795876	305.4279	0
ILMN_2309228	111.4195	0.04285714
ILMN_1815158	203.9478	0.007792208
ILMN_1751666	65.03436	0.3324675
ILMN_1667064	52.44106	0.9402598
ILMN_1709307	99.26288	0.05714286
ILMN_2139816	92.02802	0.06883117
ILMN_1662799	2585.431	0
ILMN_1795257	60.9358	0.4727273
ILMN_1684158	122.7409	0.03116883
ILMN_1749662	1609.838	0
ILMN_1787412	74.91698	0.151948
ILMN_2133205	72.26611	0.1753247
ILMN_1726666	72.70012	0.1714286
ILMN_1734353	537.9856	0
ILMN_2378952	1047.502	0
ILMN_2385416	62.12478	0.4272727
ILMN_2385410	68.26757	0.2402597
ILMN_1775871	58.11008	0.625974
ILMN_1740990	58.41971	0.6038961
ILMN_1726030	142.3512	0.01428571
ILMN_3242038	170.2508	0.01168831
ILMN_1737157	983.86	0
ILMN_3237376	66.99127	0.274026
ILMN_2052717	101.4406	0.05324675
ILMN_1661443	53.88903	0.8662338
ILMN_2065690	67.26457	0.2675325
ILMN_1723706	150.365	0.01428571
ILMN_2353023	70.64693	0.1987013
ILMN_1656472	72.16973	0.1753247
ILMN_2353027	62.94149	0.4051948
ILMN_2264011	169.1262	0.01168831
ILMN_1751386	63.97231	0.3662338
ILMN_2353030	57.58183	0.648052
ILMN_1778143	192.118	0.009090909
ILMN_1705210	166.7899	0.01298701
ILMN_1667771	73.15749	0.1675325
ILMN_1669617	83.22743	0.0948052
ILMN_1652662	106.8944	0.04545455
ILMN_2340919	62.10427	0.4285714
ILMN_1793832	81.02593	0.1051948
ILMN_2413816	72.17954	0.1753247
ILMN_1700037	59.04163	0.5727273
ILMN_1764749	56.85164	0.6805195
ILMN_1742521	504.5485	0
ILMN_1748797	942.1016	0
ILMN_1740762	100.5761	0.05454545
ILMN_1798582	66.088	0.2987013
ILMN_2405254	147.7361	0.01428571
ILMN_1736956	66.26369	0.2909091
ILMN_1791188	60.76394	0.4779221
ILMN_1715984	54.89078	0.8077922
ILMN_1721170	477.2594	0
ILMN_2124585	51.50066	0.9701298
ILMN_1752965	69.81439	0.2064935
ILMN_1678816	57.49751	0.6506494
ILMN_1651286	53.69519	0.8818182
ILMN_1769934	81.85552	0.1025974
ILMN_1795767	56.38102	0.7103896
ILMN_2060145	97.93719	0.05844156
ILMN_1782141	57.08491	0.6688312
ILMN_1662961	58.09013	0.6272727
ILMN_2388874	59.19158	0.5701299
ILMN_1664798	94.1571	0.06363636
ILMN_2203299	56.93592	0.6766234
ILMN_1660372	78.17535	0.1220779
ILMN_1767393	57.67126	0.6441559
ILMN_1782043	57.41881	0.6571429
ILMN_2388669	67.44498	0.2584416
ILMN_2322100	56.06634	0.7298701
ILMN_1692094	59.13677	0.5701299
ILMN_1701993	57.20087	0.6623377
ILMN_1797331	58.74345	0.5948052
ILMN_1773114	58.4524	0.6025974
ILMN_1651817	58.87927	0.5844156
ILMN_1682583	52.82749	0.9207792
ILMN_2396697	54.91571	0.8051948
ILMN_1661376	68.58799	0.2337662
ILMN_2396702	64.27203	0.361039
ILMN_1666934	56.22596	0.7194805
ILMN_1776666	55.23508	0.7896104
ILMN_1799073	56.03778	0.7324675
ILMN_1679595	62.15043	0.4272727
ILMN_1659199	79.7085	0.1103896
ILMN_1805404	69.65207	0.2090909
ILMN_2321301	78.18851	0.1220779
ILMN_1798104	63.36955	0.3844156
ILMN_3307714	56.50719	0.7025974
ILMN_1784792	66.21674	0.2922078
ILMN_2227790	57.362	0.6597403
ILMN_1740655	58.31061	0.612987
ILMN_1758400	59.3306	0.5597402
ILMN_1699854	63.21495	0.3909091
ILMN_1796490	546.1408	0
ILMN_2370872	1039.306	0
ILMN_1660403	55.79306	0.7441558
ILMN_1675188	55.44339	0.7727273
ILMN_1670956	59.58961	0.5441558
ILMN_2368145	65.47249	0.312987
ILMN_1809511	67.55285	0.2558441
ILMN_1699314	67.03045	0.274026
ILMN_2304289	55.30469	0.7831169
ILMN_1686416	73.01806	0.1688312
ILMN_2406897	57.56817	0.6493506
ILMN_1693827	63.33249	0.3857143
ILMN_1768435	56.64215	0.6922078
ILMN_1761176	169.9826	0.01168831
ILMN_1719857	126.2998	0.02727273
ILMN_1724704	83.09367	0.0961039
ILMN_2235745	5198.129	0
ILMN_2216438	83.14482	0.0961039
ILMN_1688843	102.3944	0.05194805
ILMN_2405400	59.09866	0.5714286
ILMN_2375739	57.00599	0.6727273
ILMN_1762181	55.22562	0.7896104
ILMN_1728830	115.4199	0.03896104
ILMN_2096719	443.6031	0
ILMN_2357015	175.9342	0.01168831
ILMN_1681802	215.105	0.006493506
ILMN_1767827	58.34837	0.6090909
ILMN_1696845	193.9668	0.009090909
ILMN_1658145	87.08334	0.07662338
ILMN_1687362	67.45592	0.2584416
ILMN_1670547	61.61638	0.4441558
ILMN_1693604	127.124	0.02727273
ILMN_2078975	57.66716	0.6441559
ILMN_1679532	63.07909	0.3974026
ILMN_1752843	174.6169	0.01168831
ILMN_1688614	55.73588	0.7506493
ILMN_1715977	61.15095	0.4610389
ILMN_1696060	64.18365	0.361039
ILMN_1791500	61.99897	0.4363636
ILMN_1716680	59.65638	0.5376623
ILMN_1729212	63.54705	0.3766234
ILMN_1724250	671.0084	0
ILMN_1811702	1162.821	0
ILMN_2413323	56.43476	0.7077922
ILMN_1777199	61.21705	0.4571429
ILMN_1670817	523.7698	0
ILMN_1721138	111.3482	0.04285714
ILMN_2119123	67.10454	0.2701299
ILMN_1813851	56.2743	0.7142857
ILMN_1707055	55.93131	0.7363636
ILMN_2116299	62.44066	0.4181818
ILMN_1806601	317.6049	0
ILMN_2142353	60.98839	0.4688312
ILMN_1745068	61.31337	0.4558442
ILMN_1742166	124.0754	0.02987013
ILMN_1793305	88.5541	0.07272727
ILMN_2304020	90.34889	0.06883117
ILMN_3236728	53.96759	0.8584415
ILMN_3268295	64.30183	0.3597403
ILMN_1655849	62.02245	0.4363636
ILMN_1734951	62.01727	0.4363636
ILMN_2115974	81.80548	0.1025974
ILMN_1776115	104.9888	0.04935065
ILMN_2347193	110.0445	0.04415584
ILMN_2260756	182.3513	0.01038961
ILMN_1666206	216.9245	0.006493506
ILMN_1721732	65.94246	0.3
ILMN_1665428	680.751	0
ILMN_2363988	61.08873	0.4649351
ILMN_1805063	74.93133	0.151948
ILMN_1651693	79.53526	0.1103896
ILMN_1671055	54.85724	0.8077922
ILMN_1709085	57.0023	0.6727273
ILMN_1757569	97.60673	0.05974026
ILMN_1779376	374.5294	0
ILMN_1801043	128.945	0.02467532
ILMN_1787518	88.56174	0.07272727
ILMN_1750130	969.7582	0
ILMN_1730101	147.7349	0.01428571
ILMN_2127416	82.30474	0.1
ILMN_1775182	186.6272	0.01038961
ILMN_1683462	92.97212	0.06753246
ILMN_2113470	60.99159	0.4688312
ILMN_3251497	70.75519	0.1987013
ILMN_1701831	55.14238	0.7935065
ILMN_2168747	76.61111	0.1376623
ILMN_1655613	57.33539	0.6610389
ILMN_3251540	55.45992	0.7727273
ILMN_1769083	69.25456	0.212987
ILMN_2227817	60.97086	0.4688312
ILMN_1771964	66.16859	0.2935065
ILMN_1788122	50.89222	0.9831169
ILMN_1691430	74.53301	0.1532468
ILMN_2242068	70.84492	0.1922078
ILMN_1704313	68.50953	0.2350649
ILMN_1725241	1109.806	0
ILMN_1762255	97.79873	0.05974026
ILMN_1668134	132.7341	0.02077922
ILMN_2391861	546.9709	0
ILMN_2218637	63.9073	0.3688312
ILMN_1713162	86.06297	0.08181818
ILMN_2201580	546.8781	0
ILMN_1736184	62.50274	0.4181818
ILMN_1716979	92.90582	0.06753246
ILMN_1651800	107.55	0.04545455
ILMN_1750790	61.26883	0.4571429
ILMN_2227573	1298.834	0
ILMN_1808196	563.6763	0
ILMN_1740234	92.31251	0.06753246
ILMN_1679809	1192.6	0
ILMN_1730054	55.18075	0.7909091
ILMN_2355549	59.91571	0.5220779
ILMN_1789418	58.93637	0.5805195
ILMN_3240433	58.92646	0.5818182
ILMN_1666167	57.30761	0.6623377
ILMN_2321150	55.7412	0.7506493
ILMN_1714128	58.62043	0.5974026
ILMN_2246548	904.2871	0
ILMN_1661588	62.30576	0.4194805
ILMN_1743441	101.141	0.05324675
ILMN_1684168	68.86335	0.225974
ILMN_2381296	78.53021	0.1220779
ILMN_1711642	107.6494	0.04545455
ILMN_1691467	60.11839	0.5116883
ILMN_1710727	58.58342	0.5987013
ILMN_1762741	102.5756	0.05194805
ILMN_1762167	150.3362	0.01428571
ILMN_1660971	61.0284	0.4688312
ILMN_1732040	65.19441	0.3233766
ILMN_2249552	53.37368	0.8948052
ILMN_1725247	60.6046	0.4818182
ILMN_1681616	54.44746	0.8272727
ILMN_1716041	73.96678	0.1558442
ILMN_1682943	57.67899	0.6428571
ILMN_1753719	558.9689	0
ILMN_1737857	259.3209	0.005194805
ILMN_1655921	137.2571	0.01428571
ILMN_1664931	405.5916	0
ILMN_1748616	352.8635	0
ILMN_1745798	251.6272	0.005194805
ILMN_2157957	86.34719	0.08181818
ILMN_1726693	83.99097	0.09220779
ILMN_1691485	100.2139	0.05454545
ILMN_3242603	528.2695	0
ILMN_3242688	58.70558	0.5948052
ILMN_1725666	107.4947	0.04545455
ILMN_1800308	80.00654	0.1077922
ILMN_1739497	274.1635	0.002597403
ILMN_1673917	95.82644	0.06363636
ILMN_1653189	66.6498	0.2792208
ILMN_2350240	103.3303	0.05064935
ILMN_1815668	798.2929	0
ILMN_2208158	422.81	0
ILMN_1712628	54.5696	0.8233766
ILMN_1669717	59.18201	0.5701299
ILMN_1809577	98.05762	0.05844156
ILMN_2180997	139.3168	0.01428571
ILMN_1680501	89.68761	0.06883117
ILMN_1760011	75.29302	0.1441558
ILMN_2088234	67.49093	0.2571429
ILMN_1746403	85.99844	0.08181818
ILMN_1658464	1274.605	0
ILMN_1789839	131.9096	0.02077922
ILMN_1746457	375.005	0
ILMN_2356574	105.6625	0.04675325
ILMN_1789508	184.3926	0.01038961
ILMN_1733964	54.07685	0.848052
ILMN_1723895	133.5571	0.01948052
ILMN_2074880	58.42017	0.6038961
ILMN_1691578	122.8735	0.03116883
ILMN_1811378	97.62466	0.05974026
ILMN_1696118	68.18784	0.2402597
ILMN_2383754	78.63396	0.1194805
ILMN_1694475	162.0363	0.01298701
ILMN_1777156	155.0326	0.01298701
ILMN_1686587	64.33475	0.3584416
ILMN_1748894	194.3745	0.009090909
ILMN_1742577	310.4649	0
ILMN_1769014	67.09485	0.2701299
ILMN_1776080	433.3819	0
ILMN_2286514	130.5152	0.02337662
ILMN_2393243	87.91414	0.07532468
ILMN_1660698	82.23329	0.1
ILMN_1708004	77.6647	0.1285714
ILMN_1771039	74.38057	0.1532468
ILMN_2069632	79.77719	0.1103896
ILMN_1812548	62.17437	0.4272727
ILMN_1690537	65.16792	0.3246753
ILMN_1662086	88.87701	0.07272727
ILMN_2211728	98.18388	0.05714286
ILMN_1689264	96.57089	0.05974026
ILMN_1787360	58.55702	0.5987013
ILMN_1763749	198.7399	0.007792208
ILMN_1735578	61.22412	0.4571429
ILMN_1720496	78.28374	0.1220779
ILMN_2131177	78.573	0.1194805
ILMN_1808590	143.5471	0.01428571
ILMN_1652166	55.73229	0.7506493
ILMN_1782567	69.99803	0.2025974
ILMN_2144663	64.08615	0.3649351
ILMN_1795842	61.14481	0.4610389
ILMN_1656429	171.1603	0.01168831
ILMN_1723686	57.43293	0.6558442
ILMN_3190029	68.23613	0.2402597
ILMN_1696330	81.93726	0.1012987
ILMN_1758398	641.3024	0
ILMN_1802690	60.67312	0.4792208
ILMN_1669878	393.9022	0
ILMN_1705991	154.9423	0.01298701
ILMN_1720857	380.4248	0
ILMN_1667551	195.2567	0.007792208
ILMN_1780700	107.7545	0.04545455
ILMN_1657288	99.77734	0.05454545
ILMN_1668526	395.4232	0
ILMN_1747183	108.4947	0.04545455
ILMN_2085844	56.95344	0.6753247
ILMN_2230862	2022.832	0
ILMN_2319424	62.18727	0.425974
ILMN_2245686	69.76544	0.2064935
ILMN_1684017	61.07911	0.4649351
ILMN_1697916	65.5518	0.3116883
ILMN_1799708	59.427	0.5545455
ILMN_1683093	90.29404	0.06883117
ILMN_1672626	59.18095	0.5701299
ILMN_1682332	344.0111	0
ILMN_1668039	523.739	0
ILMN_2266962	81.41492	0.1051948
ILMN_1812163	56.29284	0.712987
ILMN_1815908	89.31812	0.07012987
ILMN_1695187	80.32142	0.1077922
ILMN_1711289	147.1119	0.01428571
ILMN_1807745	55.20165	0.7896104
ILMN_1763328	90.15017	0.06883117
ILMN_1779324	1185.323	0
ILMN_2109489	618.3027	0
ILMN_1731233	645.7601	0
ILMN_1710734	607.2095	0
ILMN_1690561	124.291	0.02857143
ILMN_2148527	59.36514	0.5558441
ILMN_1757467	237.3472	0.005194805
ILMN_1756125	151.3067	0.01428571
ILMN_1749108	76.08014	0.1428571
ILMN_1773964	225.0437	0.006493506
ILMN_1742123	64.27532	0.361039
ILMN_1784556	69.69283	0.2090909
ILMN_2226763	54.32789	0.8363636
ILMN_1692715	61.00476	0.4688312
ILMN_2253065	91.19885	0.06883117
ILMN_1708728	958.3773	0
ILMN_1706784	88.56516	0.07272727
ILMN_2200331	83.39171	0.0948052
ILMN_1746171	1101.269	0
ILMN_2275437	70.39398	0.2
ILMN_1674034	530.4542	0
ILMN_2373495	4169.634	0
ILMN_1705570	127.123	0.02727273
ILMN_1707858	3332.583	0
ILMN_1675025	66.90873	0.274026
ILMN_1660283	57.86404	0.635065
ILMN_2234730	54.38388	0.8311688
ILMN_1656082	5735.354	0
ILMN_1699015	6323.874	0
ILMN_2106331	5824.465	0
ILMN_1695706	2987.833	0
ILMN_2198823	146.3448	0.01428571
ILMN_1721136	78.42281	0.1220779
ILMN_1715125	264.3381	0.003896104
ILMN_1737041	79.57868	0.1103896
ILMN_1792384	67.05794	0.2714286
ILMN_2107991	78.58686	0.1194805
ILMN_1740217	104.8795	0.04935065
ILMN_1723414	235.0318	0.005194805
ILMN_1719906	169.2651	0.01168831
ILMN_1691926	100.4398	0.05454545
ILMN_1712751	116.1869	0.03896104
ILMN_2197846	185.01	0.01038961
ILMN_2379520	80.08799	0.1077922
ILMN_1772731	297.008	0
ILMN_2298860	62.48041	0.4181818
ILMN_1706262	73.61638	0.161039
ILMN_1793201	70.85085	0.1922078
ILMN_2074748	850.2599	0
ILMN_1719988	321.0468	0
ILMN_1729188	80.26084	0.1077922
ILMN_1680987	80.53273	0.1064935
ILMN_2064902	59.08572	0.5714286
ILMN_1667823	62.15083	0.4272727
ILMN_2211546	56.88099	0.6805195
ILMN_1674588	59.169	0.5701299
ILMN_1740402	55.06961	0.7974026
ILMN_1767474	85.80165	0.08311688
ILMN_2358272	59.65162	0.5389611
ILMN_1791533	58.61442	0.5974026
ILMN_1776861	177.9253	0.01168831
ILMN_2210519	57.40407	0.6571429
ILMN_1678812	64.6892	0.3532467
ILMN_1678788	65.37345	0.3155844
ILMN_1654319	92.86684	0.06753246
ILMN_2165463	61.09007	0.4636364
ILMN_1847602	64.11776	0.3649351
ILMN_3240360	82.72547	0.1
ILMN_2163051	75.52411	0.1441558
ILMN_1759828	51.79609	0.9610389
ILMN_1763523	188.2078	0.01038961
ILMN_1715113	479.399	0
ILMN_1754716	74.51096	0.1532468
ILMN_2243036	59.17601	0.5701299
ILMN_1792978	60.79977	0.4753247
ILMN_1700935	51.34929	0.9701298
ILMN_1777562	61.6318	0.4428571
ILMN_3241254	59.26568	0.5636364
ILMN_1668760	56.38169	0.7103896
ILMN_1794501	71.08376	0.1909091
ILMN_1725244	446.7131	0
ILMN_1693905	252.8004	0.005194805
ILMN_1771003	317.6776	0
ILMN_3247504	66.61385	0.2831169
ILMN_1653332	57.88644	0.6337662
ILMN_1664139	62.33009	0.4194805
ILMN_3176989	89.22676	0.07012987
ILMN_3253579	71.18658	0.1896104
ILMN_2365528	76.75066	0.1363636
ILMN_1768020	83.92266	0.09220779
ILMN_3253901	53.42579	0.8935065
ILMN_1693826	383.9583	0
ILMN_1750658	169.2558	0.01168831
ILMN_2289775	78.11698	0.1220779
ILMN_2398903	80.06073	0.1077922
ILMN_3240144	6986.071	0
ILMN_2127842	7079.5	0
ILMN_1667796	7570.979	0
ILMN_2100437	7784.269	0
ILMN_1653814	114.093	0.04025974
ILMN_1815527	492.2977	0
ILMN_1651358	66.05401	0.2987013
ILMN_2121408	145.5276	0.01428571
ILMN_1796678	463.7334	0
ILMN_2084825	355.5554	0
ILMN_3310085	55.47537	0.7727273
ILMN_2091454	184.776	0.01038961
ILMN_1685415	477.0091	0
ILMN_2160764	536.8848	0
ILMN_1696183	107.605	0.04545455
ILMN_2218024	77.60819	0.1285714
ILMN_1659495	137.882	0.01428571
ILMN_1795779	49.78569	0.9948052
ILMN_2220518	1591.447	0
ILMN_1713458	67.70287	0.2493507
ILMN_1706273	214.2881	0.006493506
ILMN_1707236	424.262	0
ILMN_2128923	87.49303	0.07532468
ILMN_1732705	760.7785	0
ILMN_2318568	111.2852	0.04285714
ILMN_1757877	221.218	0.006493506
ILMN_1674297	90.97498	0.06883117
ILMN_1683995	70.25471	0.2025974
ILMN_1667229	62.35819	0.4194805
ILMN_3236741	70.54982	0.1987013
ILMN_1746436	441.1695	0
ILMN_1654987	81.78938	0.1025974
ILMN_2091123	5779.885	0
ILMN_2122081	63.8922	0.3701299
ILMN_1660923	2314.847	0
ILMN_1723323	64.68121	0.3545454
ILMN_2203729	57.05197	0.6727273
ILMN_1752182	65.01524	0.3337662
ILMN_3242420	70.41278	0.2
ILMN_1814611	86.66864	0.07922078
ILMN_1791771	2103.68	0
ILMN_1727402	3048.157	0
ILMN_1687404	80.23357	0.1077922
ILMN_1659150	59.48855	0.5454546
ILMN_2182101	73.71156	0.1584416
ILMN_1787256	309.4716	0
ILMN_1790810	373.1187	0
ILMN_1803945	772.3716	0
ILMN_3252608	67.2159	0.2688312
ILMN_2179739	120.7031	0.03376623
ILMN_1660217	76.76496	0.1363636
ILMN_1678065	62.84648	0.4064935
ILMN_1699931	2178.648	0
ILMN_2396991	201.1273	0.007792208
ILMN_1727458	500.4803	0
ILMN_2102787	83.52313	0.0948052
ILMN_1684690	102.1643	0.05194805
ILMN_3251283	61.55434	0.4454545
ILMN_1767747	738.0679	0
ILMN_1772455	425.0727	0
ILMN_1764396	338.8354	0
ILMN_2388166	62.26051	0.4194805
ILMN_1810856	71.31795	0.1896104
ILMN_1798546	292.8746	0.001298701
ILMN_3189715	67.69425	0.2493507
ILMN_3266186	122.0462	0.03246753
ILMN_1794485	83.39106	0.0948052
ILMN_1728521	139.8523	0.01428571
ILMN_1651544	78.62498	0.1194805
ILMN_2408885	72.50777	0.1727273
ILMN_1781173	76.01118	0.1428571
ILMN_1673708	78.44249	0.1220779
ILMN_1715241	60.37867	0.4961039
ILMN_1803563	53.46326	0.8909091
ILMN_1792323	161.756	0.01298701
ILMN_1753745	548.2262	0
ILMN_1781638	115.5792	0.03896104
ILMN_1765621	456.7568	0
ILMN_1681927	72.84778	0.1701299
ILMN_2325978	104.79	0.04935065
ILMN_2189314	92.7373	0.06753246
ILMN_1779673	89.77904	0.06883117
ILMN_1784256	66.83206	0.2766234
ILMN_1710136	138.2509	0.01428571
ILMN_1702265	255.1057	0.005194805
ILMN_1726466	228.0151	0.006493506
ILMN_1678252	451.8434	0
ILMN_1756426	61.74478	0.4428571
ILMN_1699797	137.1142	0.01428571
ILMN_1801891	61.25173	0.4571429
ILMN_1787762	139.9658	0.01428571
ILMN_1806647	57.12592	0.6662338
ILMN_1732537	97.45922	0.05974026
ILMN_1808219	114.1314	0.04025974
ILMN_1666082	132.1925	0.02077922
ILMN_1765198	66.34807	0.2896104
ILMN_3249669	135.611	0.01428571
ILMN_1810805	181.8875	0.01038961
ILMN_2187487	278.8495	0.001298701
ILMN_1791106	107.0733	0.04545455
ILMN_3262345	63.10662	0.3974026
ILMN_3185707	58.98164	0.5779221
ILMN_3242934	56.54996	0.6987013
ILMN_1719283	134.7784	0.01558442
ILMN_1802557	366.5992	0
ILMN_1755077	1713.444	0
ILMN_1770667	879.4639	0
ILMN_1706094	478.3912	0
ILMN_1668876	129.8319	0.02337662
ILMN_1790530	97.02667	0.05974026
ILMN_1726636	162.199	0.01298701
ILMN_1656902	194.1157	0.009090909
ILMN_1790645	81.05928	0.1051948
ILMN_1775268	150.835	0.01428571
ILMN_1666122	98.37825	0.05714286
ILMN_1707945	130.9007	0.02207792
ILMN_1783610	79.41619	0.1103896
ILMN_2202423	60.04989	0.5155844
ILMN_1720440	105.3912	0.04675325
ILMN_1693843	63.50445	0.3805195
ILMN_1762835	226.9912	0.006493506
ILMN_1680094	79.92641	0.1077922
ILMN_1689675	54.55024	0.8246753
ILMN_2413537	118.1383	0.03636364
ILMN_1731014	96.62441	0.05974026
ILMN_2138019	60.00582	0.5181818
ILMN_1659316	61.50827	0.4454545
ILMN_2388263	60.3196	0.4987013
ILMN_1804593	66.39099	0.2896104
ILMN_2283772	78.09704	0.1220779
ILMN_1714523	52.03405	0.9558442
ILMN_1663683	54.53921	0.8246753
ILMN_3241132	63.46999	0.3805195
ILMN_3246881	61.27776	0.4558442
ILMN_1786211	392.5652	0
ILMN_1813475	85.21562	0.08701298
ILMN_1654170	61.06779	0.4649351
ILMN_1653127	69.68868	0.2090909
ILMN_1754880	67.59346	0.2545455
ILMN_1666485	61.57661	0.4454545
ILMN_1665136	53.86628	0.8675325
ILMN_2058327	53.6394	0.8831169
ILMN_1741032	286.973	0.001298701
ILMN_1770665	105.0663	0.04935065
ILMN_2370160	146.31	0.01428571
ILMN_1678922	393.2132	0
ILMN_1729749	399.4833	0
ILMN_1654639	122.5244	0.03116883
ILMN_2374159	426.0208	0
ILMN_2374164	584.6367	0
ILMN_1785158	360.5051	0
ILMN_2066348	288.445	0.001298701
ILMN_1755392	79.15237	0.1116883
ILMN_1710284	126.4806	0.02727273
ILMN_1709870	59.58683	0.5441558
ILMN_2094266	65.05999	0.3285714
ILMN_1696055	83.34307	0.0948052
ILMN_1653466	168.6763	0.01168831
ILMN_1794742	69.90376	0.2051948
ILMN_1694268	110.37	0.04415584
ILMN_2061768	51.67359	0.9623377
ILMN_1742929	52.95244	0.9155844
ILMN_1813911	70.21477	0.2025974
ILMN_1806692	1180.491	0
ILMN_1741180	170.5966	0.01168831
ILMN_1685115	79.6909	0.1103896
ILMN_1701006	74.72993	0.151948
ILMN_2407308	294.5856	0
ILMN_1788203	205.03	0.007792208
ILMN_1682034	58.9387	0.5805195
