PROBE_ID	7677153059_C.VALUE	7677153059_C.Detection Pval
ILMN_2134801	86.49843	0.4337662
ILMN_1757807	92.01822	0.2402597
ILMN_1673529	308.4626	0
ILMN_1686370	135.549	0.03636364
ILMN_1809139	263.8974	0.001298701
ILMN_1747504	342.0813	0
ILMN_1666679	115.0156	0.05974026
ILMN_1657862	216.7752	0.005194805
ILMN_1770412	379.1301	0
ILMN_1712786	121.5067	0.05064935
ILMN_1680111	116.2582	0.05454545
ILMN_1791006	91.10763	0.2688312
ILMN_1714567	1936.801	0
ILMN_1792495	99.30486	0.1272727
ILMN_1752159	104.9001	0.09090909
ILMN_3243156	85.64105	0.4688312
ILMN_1812640	2870.656	0
ILMN_2162799	120.8792	0.05194805
ILMN_1782679	83.1615	0.6428571
ILMN_1703617	205.3283	0.005194805
ILMN_1798308	526.0333	0
ILMN_1730625	86.8588	0.4168831
ILMN_1696512	156.0466	0.01948052
ILMN_2164164	75.90664	0.9844156
ILMN_3240117	575.0049	0
ILMN_1703538	1502.642	0
ILMN_1792473	2086.664	0
ILMN_1771827	239.4488	0.003896104
ILMN_3246401	151.1501	0.02337662
ILMN_1770725	84.76674	0.5207792
ILMN_2313821	128.357	0.04415584
ILMN_1717357	88.534	0.3415585
ILMN_1668408	106.2043	0.08571429
ILMN_1667183	86.20264	0.4428571
ILMN_1712639	88.95953	0.3233766
ILMN_1704173	85.91528	0.4584416
ILMN_1797974	108.4336	0.08181818
ILMN_1688625	128.7342	0.04415584
ILMN_1776916	105.4053	0.08961039
ILMN_2113340	91.96585	0.2402597
ILMN_1669557	81.42426	0.7506493
ILMN_3307874	82.69773	0.6844156
ILMN_2214232	83.02159	0.6558442
ILMN_1681301	274.4631	0.001298701
ILMN_1673252	186.3684	0.009090909
ILMN_2103841	315.4232	0
ILMN_2368268	93.07813	0.2116883
ILMN_2415292	81.90159	0.7181818
ILMN_1670282	99.97229	0.1194805
ILMN_2261519	5288.819	0
ILMN_1791236	85.73354	0.4636364
ILMN_1723521	84.92223	0.5142857
ILMN_2242299	90.10497	0.2922078
ILMN_2312764	77.11205	0.9649351
ILMN_1779965	111.1655	0.07012987
ILMN_1670542	139.2709	0.03376623
ILMN_1655645	122.0534	0.05064935
ILMN_1716053	187.4906	0.009090909
ILMN_3236458	140.7645	0.03376623
ILMN_1778173	222.6068	0.003896104
ILMN_2338038	99.65009	0.1233766
ILMN_1686522	84.09032	0.5779221
ILMN_1764090	86.6369	0.4311688
ILMN_1798249	81.6436	0.738961
ILMN_1656593	89.0391	0.3207792
ILMN_2283473	86.16276	0.4454545
ILMN_2387712	85.64091	0.4688312
ILMN_1684305	81.44243	0.7480519
ILMN_1712530	94.32125	0.1948052
ILMN_1662598	85.90928	0.4584416
ILMN_1718808	148.4726	0.02727273
ILMN_1783818	98.6104	0.1402597
ILMN_2293758	212.67	0.005194805
ILMN_1735539	104.8807	0.09090909
ILMN_2280189	139.3784	0.03376623
ILMN_1693220	222.9252	0.003896104
ILMN_1684836	83.77869	0.5935065
ILMN_1715532	83.87714	0.5935065
ILMN_1686846	84.37711	0.5519481
ILMN_2308950	81.42073	0.7519481
ILMN_1709101	213.468	0.005194805
ILMN_1752247	290.5912	0
ILMN_2396956	801.2018	0
ILMN_1679987	82.13676	0.7064935
ILMN_1673542	80.1044	0.8376623
ILMN_1802537	78.56093	0.9181818
ILMN_1675507	83.55197	0.6090909
ILMN_1691959	95.61858	0.1727273
ILMN_1737754	87.55092	0.3844156
ILMN_1808905	79.15747	0.8844156
ILMN_2268556	84.52649	0.5402597
ILMN_2253207	95.36019	0.1766234
ILMN_1734794	79.47195	0.8727273
ILMN_1690818	83.49754	0.6142857
ILMN_1770758	93.0801	0.2116883
ILMN_2293529	86.35098	0.4376623
ILMN_1703049	98.33185	0.1428571
ILMN_1733690	169.5889	0.01168831
ILMN_2410406	86.53851	0.4337662
ILMN_1741572	173.8213	0.009090909
ILMN_1768962	163.0931	0.01428571
ILMN_2400663	90.30027	0.2844156
ILMN_2396691	81.71148	0.7324675
ILMN_1802799	318.3372	0
ILMN_1679383	94.5822	0.1922078
ILMN_1658337	257.9467	0.001298701
ILMN_2148847	655.9044	0
ILMN_1770673	1275.319	0
ILMN_2205785	90.89808	0.2701299
ILMN_1728047	267.3503	0.001298701
ILMN_1774938	83.94589	0.5883117
ILMN_2380771	337.8144	0
ILMN_1701731	363.6095	0
ILMN_1672148	84.20605	0.5701299
ILMN_2278335	101.0165	0.1116883
ILMN_1662507	84.426	0.5519481
ILMN_1668617	83.81695	0.5935065
ILMN_1719154	81.9219	0.7168831
ILMN_1773417	86.45126	0.4350649
ILMN_2412336	105.4738	0.08961039
ILMN_3237488	81.01682	0.7779221
ILMN_1730191	76.1797	0.9831169
ILMN_1713124	156.2407	0.01948052
ILMN_1668880	77.10263	0.9649351
ILMN_1687757	98.39174	0.1428571
ILMN_3307911	97.50233	0.1558442
ILMN_1685803	91.34632	0.2584416
ILMN_1692661	97.27711	0.161039
ILMN_2157277	7984.401	0
ILMN_1694985	112.1745	0.06623377
ILMN_1677043	199.1204	0.005194805
ILMN_2145396	152.4975	0.02207792
ILMN_1718483	81.38809	0.7558442
ILMN_3243152	85.28104	0.4922078
ILMN_2388507	752.3546	0
ILMN_2410909	937.4454	0
ILMN_1748661	89.2477	0.3142857
ILMN_1726906	113.5853	0.06103896
ILMN_1743347	90.8066	0.2727273
ILMN_1733598	118.0799	0.05454545
ILMN_1757130	88.58735	0.338961
ILMN_2325612	90.22118	0.287013
ILMN_2325610	86.92768	0.4116883
ILMN_2377240	356.0182	0
ILMN_1665982	133.9593	0.03766234
ILMN_2404657	87.9939	0.361039
ILMN_1747577	162.7996	0.01428571
ILMN_1679898	105.1982	0.09090909
ILMN_1700047	131.6941	0.04155844
ILMN_2385647	91.63905	0.2506494
ILMN_1728309	89.54967	0.3077922
ILMN_1708323	122.6024	0.04935065
ILMN_2367126	171.1866	0.01168831
ILMN_2271875	81.08816	0.7714286
ILMN_1782939	90.3868	0.2805195
ILMN_1682763	89.49862	0.3090909
ILMN_1670870	198.1605	0.005194805
ILMN_2051381	174.2489	0.009090909
ILMN_2302716	109.9161	0.07142857
ILMN_2096372	164.0958	0.01298701
ILMN_1709348	192.6974	0.007792208
ILMN_1748538	83.18533	0.6428571
ILMN_2383707	86.66956	0.4298701
ILMN_1807439	79.46607	0.8727273
ILMN_2139970	74.40849	0.9935065
ILMN_2150894	92.55706	0.225974
ILMN_1675398	77.44961	0.951948
ILMN_1802167	84.9989	0.5116883
ILMN_1736539	216.1183	0.005194805
ILMN_2182980	80.00408	0.8428571
ILMN_1793859	233.4162	0.003896104
ILMN_1702503	100.3329	0.1194805
ILMN_1667564	94.94371	0.1844156
ILMN_1794825	216.4604	0.005194805
ILMN_2401641	130.7094	0.04285714
ILMN_1727965	88.9724	0.3233766
ILMN_1728662	233.129	0.003896104
ILMN_2363880	80.31153	0.8207792
ILMN_1761514	77.5905	0.9480519
ILMN_1763666	85.40337	0.487013
ILMN_2244841	84.61462	0.5298702
ILMN_1656368	90.04955	0.2935065
ILMN_1696099	99.79827	0.1220779
ILMN_2406557	88.06043	0.3597403
ILMN_2372403	95.19574	0.1831169
ILMN_2372398	104.6796	0.09350649
ILMN_1785284	167.6724	0.01168831
ILMN_2096985	103.722	0.0961039
ILMN_1687508	95.60909	0.1727273
ILMN_1763461	83.69717	0.5987013
ILMN_2365176	114.5711	0.05974026
ILMN_1699258	102.3612	0.1025974
ILMN_1681938	80.44884	0.8168831
ILMN_1761804	1205.641	0
ILMN_1681374	86.06717	0.451948
ILMN_1736700	948.1407	0
ILMN_2251253	84.09975	0.5779221
ILMN_1741148	738.6406	0
ILMN_1747716	152.0062	0.02207792
ILMN_1755974	382.2166	0
ILMN_1718093	101.4981	0.1077922
ILMN_3243268	98.60365	0.1402597
ILMN_1730304	82.11418	0.7077922
ILMN_1666325	188.3418	0.007792208
ILMN_3251482	105.8215	0.08831169
ILMN_1660856	108.1475	0.08181818
ILMN_2120982	83.21719	0.638961
ILMN_1743995	102.0851	0.1064935
ILMN_2147503	96.55328	0.1636364
ILMN_1761456	140.7462	0.03376623
ILMN_1743635	209.8689	0.005194805
ILMN_2191822	88.19839	0.3558442
ILMN_2131293	73.0136	0.9961039
ILMN_1782084	102.3675	0.1025974
ILMN_1737945	97.81956	0.1506494
ILMN_1722688	88.69093	0.3324675
ILMN_1806845	102.6669	0.1
ILMN_1711886	207.6583	0.005194805
ILMN_1664449	169.4832	0.01168831
ILMN_1771411	192.7978	0.007792208
ILMN_2365686	134.1125	0.03766234
ILMN_2271014	101.3855	0.1090909
ILMN_1685413	157.8481	0.01688312
ILMN_1732809	128.8245	0.04415584
ILMN_1753135	85.49635	0.4792208
ILMN_2276750	168.5543	0.01168831
ILMN_1758038	135.3213	0.03636364
ILMN_2375973	134.2002	0.03766234
ILMN_1690252	151.7009	0.02207792
ILMN_2134062	123.5706	0.04935065
ILMN_1805673	109.9509	0.07142857
ILMN_1657283	1260.031	0
ILMN_1808792	155.5415	0.02077922
ILMN_1761764	155.0095	0.02077922
ILMN_1779190	107.4406	0.08311688
ILMN_1796946	77.86365	0.9428571
ILMN_1784583	86.16895	0.4454545
ILMN_1681046	85.61095	0.4714286
ILMN_1709474	109.6039	0.07272727
ILMN_3237132	84.40189	0.5519481
ILMN_1713731	115.9281	0.05584415
ILMN_1692332	102.1116	0.1064935
ILMN_2137544	90.80044	0.2727273
ILMN_1735987	98.62366	0.1402597
ILMN_1676042	133.863	0.03766234
ILMN_1783443	125.0493	0.04805195
ILMN_1729320	87.44862	0.3909091
ILMN_2403534	81.51982	0.7454545
ILMN_2276904	86.39631	0.4363636
ILMN_1751975	79.38201	0.8753247
ILMN_2393149	101.4612	0.1090909
ILMN_1680996	2601.575	0
ILMN_1792150	98.21318	0.1441558
ILMN_1651466	85.45763	0.4818182
ILMN_1797875	4253.628	0
ILMN_1678255	84.37109	0.5519481
ILMN_1752669	232.9979	0.003896104
ILMN_2078697	383.9303	0
ILMN_1811238	89.92845	0.2935065
ILMN_1734630	166.4642	0.01168831
ILMN_1701603	1853.738	0
ILMN_1693789	4201.024	0
ILMN_1801851	230.838	0.003896104
ILMN_1750256	157.6136	0.01818182
ILMN_1700596	138.4327	0.03506494
ILMN_1702322	94.21314	0.1961039
ILMN_1690636	143.3911	0.03116883
ILMN_1792449	78.74967	0.9103896
ILMN_1765674	83.25363	0.635065
ILMN_1787314	262.5443	0.001298701
ILMN_1663897	100.1957	0.1194805
ILMN_1800958	104.0134	0.09350649
ILMN_1760889	104.053	0.09350649
ILMN_3236443	94.31272	0.1948052
ILMN_2191902	139.7465	0.03376623
ILMN_1729325	104.7192	0.09350649
ILMN_1803384	84.51743	0.5415584
ILMN_1797432	83.67533	0.5987013
ILMN_1794728	117.9224	0.05454545
ILMN_1715988	83.53493	0.6103896
ILMN_1713315	83.31813	0.6324675
ILMN_2194619	111.3865	0.06883117
ILMN_3246673	202.3523	0.005194805
ILMN_1759670	150.0526	0.02597403
ILMN_2367172	111.7851	0.06623377
ILMN_1792741	105.0125	0.09090909
ILMN_1794384	85.90565	0.4597403
ILMN_1688019	81.71036	0.7324675
ILMN_1751092	91.25176	0.2597403
ILMN_1697611	97.10523	0.161039
ILMN_1695446	83.29996	0.6324675
ILMN_1662681	92.45411	0.2285714
ILMN_1788462	498.9354	0
ILMN_1667994	267.1293	0.001298701
ILMN_1788239	94.02945	0.1987013
ILMN_1695759	118.5621	0.05454545
ILMN_2397406	100.612	0.1142857
ILMN_1727258	80.5266	0.8116883
ILMN_1723116	213.6794	0.005194805
ILMN_1666258	119.2611	0.05324675
ILMN_1660995	84.99068	0.5116883
ILMN_1736412	115.9223	0.05584415
ILMN_1778723	1884.256	0
ILMN_1765460	93.33447	0.2077922
ILMN_1725896	86.23459	0.4428571
ILMN_1738233	106.3739	0.08571429
ILMN_1670506	113.7092	0.05974026
ILMN_1779374	135.803	0.03636364
ILMN_2394242	95.38231	0.1766234
ILMN_1727023	115.1853	0.05974026
ILMN_1683901	95.91282	0.1701299
ILMN_1750880	101.266	0.1103896
ILMN_1792409	100.2071	0.1194805
ILMN_1748141	121.9708	0.05064935
ILMN_1778788	120.1202	0.05194805
ILMN_1759312	79.32064	0.8779221
ILMN_1701589	82.66912	0.687013
ILMN_1696830	82.5135	0.6922078
ILMN_1786899	90.4033	0.2805195
ILMN_1774447	110.2829	0.07142857
ILMN_1660854	144.5087	0.03116883
ILMN_1665307	111.8911	0.06623377
ILMN_1731223	120.6294	0.05194805
ILMN_1685834	89.01859	0.3220779
ILMN_1725297	85.49363	0.4792208
ILMN_1665331	181.2759	0.009090909
ILMN_1713927	88.19884	0.3558442
ILMN_1797796	87.79333	0.3701299
ILMN_2294762	156.4966	0.01948052
ILMN_2408219	80.2346	0.8233766
ILMN_2094262	91.34871	0.2584416
ILMN_2094261	111.8198	0.06623377
ILMN_1726327	111.8362	0.06623377
ILMN_1663313	1494.842	0
ILMN_1719031	81.13487	0.7688312
ILMN_2131123	81.58907	0.7415584
ILMN_1801303	162.5689	0.01428571
ILMN_1751102	80.51506	0.812987
ILMN_1694882	107.449	0.08311688
ILMN_2073157	98.31871	0.1428571
ILMN_1785742	90.96074	0.2701299
ILMN_2309549	91.85194	0.2428571
ILMN_1801606	470.7766	0
ILMN_1664435	83.2741	0.6337662
ILMN_1804812	140.3574	0.03376623
ILMN_1659553	157.1051	0.01818182
ILMN_1770378	131.6509	0.04155844
ILMN_2343563	131.2627	0.04155844
ILMN_1726281	100.6452	0.1142857
ILMN_1753773	144.9375	0.03116883
ILMN_1722102	187.263	0.009090909
ILMN_1674988	84.10077	0.5779221
ILMN_1793894	715.1301	0
ILMN_1733096	76.61816	0.974026
ILMN_1813243	98.44126	0.1428571
ILMN_1802973	263.5491	0.001298701
ILMN_1723177	491.8927	0
ILMN_2199284	97.31851	0.161039
ILMN_1696974	125.0005	0.04805195
ILMN_1760727	223.6589	0.003896104
ILMN_1665871	113.4942	0.06103896
ILMN_1736340	428.5045	0
ILMN_1677723	134.5018	0.03766234
ILMN_2086890	123.4735	0.04935065
ILMN_3250067	84.61073	0.5311688
ILMN_3250879	79.51965	0.8714285
ILMN_1774207	81.5318	0.7441558
ILMN_1758443	84.46052	0.548052
ILMN_1669773	81.10862	0.7701299
ILMN_2145501	98.81263	0.138961
ILMN_1772612	97.20826	0.161039
ILMN_1695193	89.88207	0.2935065
ILMN_2143220	80.06532	0.8376623
ILMN_1674376	83.4473	0.6168831
ILMN_2386444	99.86509	0.1220779
ILMN_1707727	75.10307	0.9909091
ILMN_2166696	90.05066	0.2935065
ILMN_1725518	88.71138	0.3311688
ILMN_1813361	114.9697	0.05974026
ILMN_2317186	89.23775	0.3142857
ILMN_1684694	89.67169	0.3038961
ILMN_1776363	79.88457	0.848052
ILMN_1652729	80.86996	0.7896104
ILMN_1661875	103.2735	0.0987013
ILMN_2390609	89.67951	0.3038961
ILMN_1651943	85.7871	0.4636364
ILMN_2112829	103.3371	0.0987013
ILMN_2112834	83.06665	0.6493506
ILMN_1813139	183.9463	0.009090909
ILMN_1811239	83.20245	0.6402597
ILMN_1794470	269.4229	0.001298701
ILMN_1801464	152.7083	0.02207792
ILMN_1735364	95.96379	0.1701299
ILMN_1660778	120.3877	0.05194805
ILMN_1692080	85.81852	0.4623377
ILMN_1765091	210.8281	0.005194805
ILMN_2341382	121.4737	0.05064935
ILMN_1778304	80.28561	0.8220779
ILMN_1766560	103.8041	0.0961039
ILMN_3241218	259.1589	0.001298701
ILMN_1797873	85.1573	0.4974026
ILMN_3243457	86.66129	0.4298701
ILMN_3249608	183.1798	0.009090909
ILMN_1675483	186.0838	0.009090909
ILMN_2251062	91.4856	0.2584416
ILMN_1799369	92.39091	0.2298701
ILMN_1784292	148.3846	0.02727273
ILMN_1687351	210.1115	0.005194805
ILMN_2185563	213.8791	0.005194805
ILMN_1716264	85.45766	0.4818182
ILMN_1711828	157.2863	0.01818182
ILMN_2115218	226.4564	0.003896104
ILMN_2108709	445.282	0
ILMN_1690465	83.90827	0.5909091
ILMN_1661833	359.0555	0
ILMN_1689908	1262.009	0
ILMN_1794070	153.1044	0.02077922
ILMN_2148507	110.2945	0.07142857
ILMN_1660183	86.14674	0.4467532
ILMN_1667830	88.64619	0.3350649
ILMN_1790351	78.24581	0.9298701
ILMN_1807112	117.5604	0.05454545
ILMN_1672356	302.4916	0
ILMN_1662902	102.4335	0.1012987
ILMN_1675435	98.71581	0.1402597
ILMN_1659156	110.4672	0.07012987
ILMN_2353431	93.98475	0.1987013
ILMN_1787064	103.0375	0.1
ILMN_2406335	126.6	0.04545455
ILMN_1712019	199.4742	0.005194805
ILMN_3190486	82.64728	0.6883117
ILMN_3255211	81.32066	0.7597402
ILMN_3192974	93.26173	0.2090909
ILMN_3233098	79.26289	0.8792208
ILMN_1666221	101.7076	0.1077922
ILMN_1682547	87.73732	0.3727273
ILMN_1747839	86.3158	0.4415585
ILMN_1679184	86.19592	0.4428571
ILMN_2215824	147.5362	0.02857143
ILMN_1670452	91.77377	0.2467532
ILMN_3244353	78.28097	0.9285714
ILMN_2289424	81.64741	0.7376623
ILMN_2398211	87.11283	0.4025974
ILMN_3240529	81.21778	0.7636364
ILMN_3307747	80.74745	0.7974026
ILMN_1680631	80.76856	0.7961039
ILMN_2181867	82.22977	0.7012987
ILMN_1757147	78.34384	0.9272727
ILMN_1671812	83.19262	0.6402597
ILMN_1799848	104.7372	0.09350649
ILMN_2132599	128.5462	0.04415584
ILMN_2227338	96.04573	0.1701299
ILMN_1747151	92.63618	0.225974
ILMN_1768202	168.4589	0.01168831
ILMN_2101368	75.51764	0.9896104
ILMN_1740161	106.4023	0.08571429
ILMN_1794063	108.2127	0.08181818
ILMN_1697594	101.1518	0.1103896
ILMN_2232520	130.0795	0.04285714
ILMN_2075643	80.0796	0.8376623
ILMN_1749338	76.32153	0.9792208
ILMN_1756727	91.54554	0.2532468
ILMN_1813607	82.03726	0.7090909
ILMN_1796059	78.02029	0.9376624
ILMN_1730678	2865.562	0
ILMN_1708056	88.52846	0.3428572
ILMN_2214278	97.33138	0.161039
ILMN_1805985	104.8525	0.09220779
ILMN_1667748	158.2624	0.01558442
ILMN_2119793	95.90443	0.1701299
ILMN_1655766	93.76188	0.2012987
ILMN_1758215	85.1063	0.5038961
ILMN_2145153	88.35395	0.3493507
ILMN_1798006	85.19805	0.4961039
ILMN_2382431	100.6207	0.1142857
ILMN_1750459	78.46587	0.9220779
ILMN_1686523	80.02993	0.8402597
ILMN_2280568	145.1648	0.02987013
ILMN_1780806	204.8777	0.005194805
ILMN_2189614	103.1797	0.0987013
ILMN_1756417	96.65017	0.1636364
ILMN_1776936	86.42622	0.4363636
ILMN_1710979	156.3015	0.01948052
ILMN_1758846	113.3394	0.06233766
ILMN_1751744	82.22772	0.7012987
ILMN_2091590	89.49771	0.3090909
ILMN_1676605	88.73214	0.3298701
ILMN_1779882	95.69743	0.1727273
ILMN_1755049	119.2775	0.05324675
ILMN_2059844	287.6721	0
ILMN_1733716	125.5571	0.04675325
ILMN_1712298	120.7346	0.05194805
ILMN_1755588	93.36754	0.2077922
ILMN_1669259	254.3256	0.001298701
ILMN_1728957	89.73354	0.3025974
ILMN_1793466	87.11264	0.4025974
ILMN_2367300	86.5938	0.4324675
ILMN_2226304	122.6814	0.04935065
ILMN_3244029	86.93113	0.4116883
ILMN_1772660	226.4026	0.003896104
ILMN_1766309	111.9622	0.06623377
ILMN_2341724	122.6973	0.04935065
ILMN_2072045	79.72149	0.8571429
ILMN_1724040	111.8127	0.06623377
ILMN_1692849	88.63069	0.3350649
ILMN_1698159	88.38956	0.3480519
ILMN_2178587	114.6306	0.05974026
ILMN_2354930	88.49317	0.3441558
ILMN_1779951	85.23534	0.4948052
ILMN_1675937	87.57594	0.3805195
ILMN_2048607	127.8584	0.04415584
ILMN_1813669	203.9468	0.005194805
ILMN_1758392	86.10906	0.448052
ILMN_1696131	98.06322	0.1454545
ILMN_2340974	89.21181	0.3142857
ILMN_1751636	94.54962	0.1922078
ILMN_2199658	81.49204	0.7467533
ILMN_1735108	79.72708	0.8571429
ILMN_1677487	187.9052	0.009090909
ILMN_2273796	109.7571	0.07142857
ILMN_2370692	93.63203	0.2064935
ILMN_1739645	86.4467	0.4350649
ILMN_3237961	86.64417	0.4311688
ILMN_1767111	118.1284	0.05454545
ILMN_3248094	107.7167	0.08311688
ILMN_3240765	80.59412	0.8077922
ILMN_2228215	90.75544	0.2727273
ILMN_1690154	107.7935	0.08181818
ILMN_1674941	202.2064	0.005194805
ILMN_1675423	82.32899	0.7
ILMN_1683824	184.9937	0.009090909
ILMN_1732948	80.21557	0.825974
ILMN_1709124	98.24612	0.1441558
ILMN_1762629	94.74606	0.1883117
ILMN_1769259	129.9946	0.04285714
ILMN_1798679	103.4831	0.09740259
ILMN_1807945	117.6827	0.05454545
ILMN_1684293	2107.788	0
ILMN_2151412	77.33486	0.9545454
ILMN_1655868	102.874	0.1
ILMN_1728191	79.98769	0.8428571
ILMN_1684923	85.30801	0.4883117
ILMN_1763837	696.8209	0
ILMN_1887731	104.305	0.09350649
ILMN_1670379	84.98168	0.5116883
ILMN_1811877	90.88676	0.2714286
ILMN_2387995	94.49986	0.1935065
ILMN_1780894	81.45151	0.7480519
ILMN_1812926	776.1332	0
ILMN_1668044	85.18239	0.4961039
ILMN_1668566	87.25478	0.3987013
ILMN_2184184	3173.557	0
ILMN_1699421	90.38885	0.2805195
ILMN_2380494	294.4798	0
ILMN_1685170	593.5754	0
ILMN_1807003	183.5057	0.009090909
ILMN_2412490	82.8266	0.674026
ILMN_1737612	90.89746	0.2701299
ILMN_1799243	82.73382	0.6818182
ILMN_1711899	146.1725	0.02987013
ILMN_1755937	113.0979	0.06233766
ILMN_2409167	1258.451	0
ILMN_1698100	107.4159	0.08311688
ILMN_2041101	260.5902	0.001298701
ILMN_3235632	10238.41	0
ILMN_1798372	90.62422	0.274026
ILMN_1694548	286.2765	0
ILMN_1711408	96.17921	0.1688312
ILMN_1741003	526.0115	0
ILMN_2326591	113.8139	0.05974026
ILMN_1678612	116.1824	0.05454545
ILMN_1662322	217.9193	0.005194805
ILMN_1703791	570.0955	0
ILMN_1778087	86.01934	0.451948
ILMN_2095610	84.49487	0.5454546
ILMN_3242004	79.09664	0.8883117
ILMN_2186983	87.00948	0.4077922
ILMN_2217601	84.20788	0.5701299
ILMN_1709820	321.0487	0
ILMN_1799863	96.90605	0.1623377
ILMN_1741431	128.4179	0.04415584
ILMN_2405185	88.50558	0.3441558
ILMN_1782086	86.28552	0.4415585
ILMN_1813840	182.9309	0.009090909
ILMN_1767113	89.29086	0.312987
ILMN_1789676	117.8902	0.05454545
ILMN_2387505	86.60748	0.4311688
ILMN_1781983	232.1747	0.003896104
ILMN_2399627	222.0569	0.003896104
ILMN_2399622	210.2235	0.005194805
ILMN_2276598	86.00677	0.4532467
ILMN_1754179	292.9007	0
ILMN_1805247	115.4984	0.05974026
ILMN_2415467	101.0145	0.1116883
ILMN_1754738	507.8065	0
ILMN_1705861	117.6148	0.05454545
ILMN_1751345	93.83385	0.2
ILMN_1712806	113.6327	0.05974026
ILMN_2316173	100.6878	0.1142857
ILMN_1766411	1110.353	0
ILMN_2120273	1227.062	0
ILMN_1768610	86.96908	0.4116883
ILMN_1815306	159.2326	0.01558442
ILMN_2359211	129.826	0.04415584
ILMN_1673108	88.46928	0.3467532
ILMN_1803779	230.2588	0.003896104
ILMN_1681998	140.5903	0.03376623
ILMN_2331735	184.4185	0.009090909
ILMN_1699598	253.5966	0.001298701
ILMN_2402798	236.8452	0.003896104
ILMN_1662426	516.4625	0
ILMN_1809957	1785.182	0
ILMN_1768867	694.76	0
ILMN_1679256	103.6728	0.09740259
ILMN_2284667	78.31873	0.9272727
ILMN_1764945	151.5822	0.02207792
ILMN_2390114	162.4285	0.01428571
ILMN_2362122	200.3877	0.005194805
ILMN_1667086	232.5298	0.003896104
ILMN_1701774	88.7626	0.3285714
ILMN_1676946	132.9085	0.04025974
ILMN_2311761	190.3917	0.007792208
ILMN_1731596	128.082	0.04415584
ILMN_1669377	273.9529	0.001298701
ILMN_1754531	135.231	0.03636364
ILMN_1779512	99.1419	0.1324675
ILMN_1760466	86.29772	0.4415585
ILMN_1659463	618.7756	0
ILMN_2344798	113.3332	0.06233766
ILMN_2182656	85.60167	0.4714286
ILMN_1668285	91.96259	0.2402597
ILMN_1723626	83.94968	0.5883117
ILMN_2270491	87.97804	0.361039
ILMN_2364928	79.76823	0.8506494
ILMN_1686610	359.9696	0
ILMN_1769918	82.27335	0.7
ILMN_1796271	76.15446	0.9831169
ILMN_1699646	85.61201	0.4714286
ILMN_1801710	981.7713	0
ILMN_3251699	108.869	0.07792208
ILMN_1716790	83.67386	0.6
ILMN_1740772	519.6044	0
ILMN_2320513	224.7648	0.003896104
ILMN_1662668	84.37532	0.5519481
ILMN_1659950	115.5483	0.05844156
ILMN_1656951	117.83	0.05454545
ILMN_1689431	103.9203	0.0961039
ILMN_1708833	118.8015	0.05454545
ILMN_1740052	91.09634	0.2688312
ILMN_1718023	328.1335	0
ILMN_2319344	259.8248	0.001298701
ILMN_1661886	445.2013	0
ILMN_1652505	184.2296	0.009090909
ILMN_1658472	430.2415	0
ILMN_2398388	107.7464	0.08181818
ILMN_1767816	236.1832	0.003896104
ILMN_1815051	269.6771	0.001298701
ILMN_1793598	155.5145	0.02077922
ILMN_2128293	102.9521	0.1
ILMN_1788135	85.25152	0.4935065
ILMN_1793360	91.26806	0.2597403
ILMN_3243695	86.73356	0.4272727
ILMN_1808597	77.58654	0.9480519
ILMN_1689353	89.77446	0.2987013
ILMN_1700183	82.51934	0.6922078
ILMN_2396198	87.67293	0.3766234
ILMN_1763834	109.8722	0.07142857
ILMN_2081465	101.3618	0.1090909
ILMN_1710482	317.327	0
ILMN_1796737	88.26598	0.3545454
ILMN_1690884	83.02267	0.6558442
ILMN_1729533	189.0658	0.007792208
ILMN_1688543	85.36147	0.487013
ILMN_1675706	79.67744	0.8623376
ILMN_1754055	83.31534	0.6324675
ILMN_1664024	80.11431	0.8363636
ILMN_1697925	242.1452	0.003896104
ILMN_1813881	86.08833	0.4506494
