PROBE_ID	7677153062_A.VALUE	7677153062_A.Detection Pval
ILMN_1747504	282.0098	0
ILMN_1666679	123.2488	0.04935065
ILMN_1657862	212.9298	0.003896104
ILMN_1770412	441.2054	0
ILMN_1712786	120.0538	0.05454545
ILMN_1680111	117.0684	0.05714286
ILMN_1791006	111.9883	0.06753246
ILMN_1714567	1901.611	0
ILMN_1792495	115.8105	0.06103896
ILMN_1752159	116.3508	0.05974026
ILMN_3243156	85.43477	0.9324675
ILMN_1812640	2958.312	0
ILMN_2162799	114.2659	0.06493507
ILMN_1782679	88.35748	0.8038961
ILMN_1703617	195.3119	0.003896104
ILMN_1798308	399.98	0
ILMN_1730625	90.54549	0.6792208
ILMN_1696512	136.9134	0.02857143
ILMN_2164164	88.53339	0.7948052
ILMN_3240117	458.7676	0
ILMN_1703538	1304.432	0
ILMN_1792473	2103.646	0
ILMN_1771827	187.1066	0.005194805
ILMN_3246401	169.7961	0.006493506
ILMN_1770725	100.3592	0.174026
ILMN_2313821	160.181	0.01428571
ILMN_1717357	104.3954	0.1220779
ILMN_1668408	110.3434	0.08051948
ILMN_1667183	87.58924	0.8376623
ILMN_1712639	93.63216	0.451948
ILMN_1704173	92.85278	0.4948052
ILMN_1797974	114.9587	0.06363636
ILMN_1688625	120.9754	0.05324675
ILMN_1776916	105.2774	0.1142857
ILMN_2113340	101.2269	0.1636364
ILMN_1669557	79.02725	0.9987013
ILMN_3307874	93.69793	0.4493507
ILMN_2214232	91.80938	0.5779221
ILMN_1681301	234.4969	0.002597403
ILMN_1673252	186.7416	0.005194805
ILMN_2103841	328.341	0
ILMN_2368268	99.26639	0.2077922
ILMN_2415292	88.88835	0.774026
ILMN_1670282	104.4625	0.1194805
ILMN_2261519	6173.424	0
ILMN_1791236	92.38062	0.5363637
ILMN_1723521	84.62287	0.9610389
ILMN_2242299	90.85545	0.6545454
ILMN_2312764	93.4547	0.4623377
ILMN_1779965	120.1415	0.05324675
ILMN_1670542	133.7943	0.03116883
ILMN_1655645	126.6478	0.04285714
ILMN_1716053	159.3869	0.01428571
ILMN_3236458	197.9433	0.003896104
ILMN_1778173	241.6642	0.001298701
ILMN_2338038	105.5284	0.1142857
ILMN_1686522	81.4734	0.9974026
ILMN_1764090	96.58276	0.2961039
ILMN_1798249	90.81889	0.6584415
ILMN_1656593	96.34295	0.3064935
ILMN_2283473	93.7691	0.4441558
ILMN_2387712	96.38784	0.3038961
ILMN_1684305	88.46584	0.8012987
ILMN_1712530	101.4443	0.161039
ILMN_1662598	91.49122	0.612987
ILMN_1718808	140.0183	0.02727273
ILMN_1783818	97.12553	0.2805195
ILMN_2293758	229.7047	0.002597403
ILMN_1735539	128.231	0.04155844
ILMN_2280189	154.2701	0.01688312
ILMN_1693220	210.1347	0.003896104
ILMN_1684836	91.33846	0.6207792
ILMN_1715532	90.94432	0.648052
ILMN_1686846	85.47981	0.9311689
ILMN_2308950	93.48163	0.4610389
ILMN_1709101	224.3439	0.002597403
ILMN_1752247	267.5813	0.001298701
ILMN_2396956	621.29	0
ILMN_1679987	89.23919	0.7571428
ILMN_1673542	87.37187	0.8532467
ILMN_1802537	89.45802	0.7454545
ILMN_1675507	90.99964	0.6402597
ILMN_1691959	95.38636	0.3480519
ILMN_1737754	100.2484	0.1766234
ILMN_1808905	90.10481	0.7064935
ILMN_2268556	83.33952	0.9818182
ILMN_2253207	93.8369	0.438961
ILMN_1734794	98.82967	0.2233766
ILMN_1690818	89.90058	0.7194805
ILMN_1770758	105.4752	0.1142857
ILMN_2293529	92.73602	0.5
ILMN_1703049	94.7489	0.3779221
ILMN_1733690	155.3792	0.01688312
ILMN_2410406	92.96177	0.4883117
ILMN_1741572	157.8688	0.01558442
ILMN_1768962	211.0314	0.003896104
ILMN_2400663	93.92507	0.4337662
ILMN_2396691	95.32892	0.3480519
ILMN_1802799	301.274	0
ILMN_1679383	95.26591	0.3545454
ILMN_1658337	234.5339	0.002597403
ILMN_2148847	497.1472	0
ILMN_1770673	928.1108	0
ILMN_2205785	87.57862	0.8376623
ILMN_1728047	253.9954	0.001298701
ILMN_1774938	93.36874	0.4662338
ILMN_2380771	328.8709	0
ILMN_1701731	344.3294	0
ILMN_1672148	91.23499	0.625974
ILMN_2278335	107.9561	0.0948052
ILMN_1662507	92.28753	0.5415584
ILMN_1668617	89.31477	0.7532467
ILMN_1719154	94.81699	0.3727273
ILMN_1773417	88.43763	0.8012987
ILMN_2412336	94.71934	0.3792208
ILMN_3237488	93.89787	0.4337662
ILMN_1730191	92.94411	0.4883117
ILMN_1713124	145.8538	0.02207792
ILMN_1668880	87.71623	0.8311688
ILMN_1687757	91.59306	0.6025974
ILMN_3307911	97.27989	0.2766234
ILMN_1685803	94.67455	0.3792208
ILMN_1692661	98.09854	0.2441558
ILMN_2157277	8853.235	0
ILMN_1694985	111.9567	0.06753246
ILMN_1677043	241.7348	0.001298701
ILMN_2145396	152.2186	0.01688312
ILMN_1718483	89.26919	0.7558442
ILMN_3243152	93.01919	0.4831169
ILMN_2388507	590.8544	0
ILMN_2410909	736.7598	0
ILMN_1748661	90.49345	0.6831169
ILMN_1726906	112.0028	0.06753246
ILMN_1743347	101.663	0.1571429
ILMN_1733598	111.6068	0.06753246
ILMN_1757130	93.21501	0.4727273
ILMN_2325612	90.31635	0.6948052
ILMN_2325610	97.79472	0.2571429
ILMN_2377240	355.3447	0
ILMN_1665982	142.2614	0.02467532
ILMN_2404657	91.12638	0.6337662
ILMN_1747577	137.6297	0.02857143
ILMN_1679898	100.8358	0.1688312
ILMN_1700047	117.3926	0.05584415
ILMN_2385647	98.7908	0.225974
ILMN_1728309	91.68292	0.5922078
ILMN_1708323	123.4795	0.04935065
ILMN_2367126	201.4824	0.003896104
ILMN_2271875	92.30097	0.5415584
ILMN_1782939	107.5213	0.1
ILMN_1682763	94.0994	0.4194805
ILMN_1670870	170.6644	0.005194805
ILMN_2051381	152.7465	0.01688312
ILMN_2302716	113.0594	0.06623377
ILMN_2096372	183.2322	0.005194805
ILMN_1709348	191.1288	0.005194805
ILMN_1748538	91.87241	0.5714286
ILMN_2383707	93.18257	0.474026
ILMN_1807439	86.81721	0.8727273
ILMN_2139970	86.90939	0.8714285
ILMN_2150894	101.5265	0.1597403
ILMN_1675398	90.1909	0.7051948
ILMN_1802167	93.44315	0.4623377
ILMN_1736539	183.2294	0.005194805
ILMN_2182980	88.83067	0.7779221
ILMN_1793859	248.5194	0.001298701
ILMN_1702503	108.6146	0.09090909
ILMN_1667564	98.22843	0.2376623
ILMN_1794825	165.8902	0.007792208
ILMN_2401641	119.7853	0.05454545
ILMN_1727965	94.20926	0.4103896
ILMN_1728662	184.3637	0.005194805
ILMN_2363880	89.40524	0.7506493
ILMN_1761514	88.78214	0.7779221
ILMN_1763666	95.38375	0.3480519
ILMN_2244841	89.14303	0.7623377
ILMN_1656368	93.75397	0.4467532
ILMN_1696099	104.8583	0.1142857
ILMN_2406557	91.22408	0.625974
ILMN_2372403	110.9273	0.07142857
ILMN_2372398	118.3064	0.05454545
ILMN_1785284	175.3485	0.005194805
ILMN_2096985	110.5126	0.07532468
ILMN_1687508	102.8439	0.1415584
ILMN_1763461	93.21311	0.4727273
ILMN_2365176	109.429	0.08441558
ILMN_1699258	105.6607	0.1116883
ILMN_1681938	89.41764	0.7493507
ILMN_1761804	883.4561	0
ILMN_1681374	98.64574	0.2285714
ILMN_1736700	736.6337	0
ILMN_2251253	87.5563	0.8389611
ILMN_1741148	712.6208	0
ILMN_1747716	146.6786	0.02207792
ILMN_1755974	333.2539	0
ILMN_1718093	107.7732	0.09740259
ILMN_3243268	106.9945	0.1025974
ILMN_1730304	89.47247	0.7428572
ILMN_1666325	135.4903	0.02857143
ILMN_3251482	110.0941	0.08181818
ILMN_1660856	109.7205	0.08311688
ILMN_2120982	111.3779	0.06753246
ILMN_1743995	104.3683	0.1233766
ILMN_2147503	95.69237	0.3337662
ILMN_1761456	133.589	0.03246753
ILMN_1743635	183.0277	0.005194805
ILMN_2191822	94.54761	0.3909091
ILMN_2131293	86.4969	0.8844156
ILMN_1782084	105.2696	0.1142857
ILMN_1737945	100.2908	0.1753247
ILMN_1722688	98.51344	0.2311688
ILMN_1806845	110.707	0.07402597
ILMN_1711886	197.8179	0.003896104
ILMN_1664449	196.0502	0.003896104
ILMN_1771411	210.5237	0.003896104
ILMN_2365686	133.6402	0.03246753
ILMN_2271014	102.0424	0.1480519
ILMN_1685413	157.6458	0.01558442
ILMN_1732809	123.7729	0.04935065
ILMN_1753135	92.67811	0.5090909
ILMN_2276750	157.4648	0.01558442
ILMN_1758038	121.9682	0.05064935
ILMN_2375973	123.7201	0.04935065
ILMN_1690252	158.1349	0.01558442
ILMN_2134062	122.9193	0.04935065
ILMN_1805673	98.66015	0.2285714
ILMN_1657283	1127.618	0
ILMN_1808792	141.8896	0.02467532
ILMN_1761764	144.9818	0.02207792
ILMN_1779190	115.9408	0.06103896
ILMN_1796946	89.65638	0.7324675
ILMN_1784583	90.96879	0.6467533
ILMN_1681046	91.99527	0.5597402
ILMN_1709474	104.8434	0.1142857
ILMN_3237132	88.7838	0.7779221
ILMN_1713731	127.2399	0.04285714
ILMN_1692332	107.5195	0.1
ILMN_2137544	103.2304	0.1324675
ILMN_1735987	96.96909	0.2844156
ILMN_1676042	132.961	0.03246753
ILMN_1783443	134.3608	0.02987013
ILMN_1729320	86.66234	0.8779221
ILMN_2403534	100.7464	0.1688312
ILMN_2276904	93.19344	0.4727273
ILMN_1751975	89.58803	0.7324675
ILMN_2393149	104.5779	0.1181818
ILMN_1680996	1732.222	0
ILMN_1792150	93.72549	0.448052
ILMN_1651466	80.33337	0.9987013
ILMN_1797875	2844.014	0
ILMN_1678255	91.65348	0.5974026
ILMN_1752669	212.3477	0.003896104
ILMN_2078697	306.6302	0
ILMN_1811238	97.43165	0.274026
ILMN_1734630	157.3168	0.01558442
ILMN_1701603	1638.284	0
ILMN_1693789	5113.759	0
ILMN_1801851	197.6796	0.003896104
ILMN_1750256	141.9693	0.02467532
ILMN_1700596	126.1843	0.04545455
ILMN_1702322	103.9277	0.1246753
ILMN_1690636	145.0522	0.02207792
ILMN_1792449	84.73019	0.9571428
ILMN_1765674	96.93678	0.2857143
ILMN_1787314	242.5259	0.001298701
ILMN_1663897	101.1865	0.1636364
ILMN_1800958	109.1508	0.08701298
ILMN_1760889	109.4638	0.08311688
ILMN_3236443	99.53137	0.1987013
ILMN_2191902	132.4469	0.03636364
ILMN_1729325	108.0427	0.0948052
ILMN_1803384	91.53416	0.6116883
ILMN_1797432	84.14204	0.974026
ILMN_1794728	119.828	0.05454545
ILMN_1715988	94.77488	0.3753247
ILMN_1713315	89.70684	0.7311688
ILMN_2194619	106.7342	0.1038961
ILMN_3246673	169.6988	0.006493506
ILMN_1759670	149.4934	0.01948052
ILMN_2367172	107.9021	0.0961039
ILMN_1792741	105.7168	0.1103896
ILMN_1794384	89.96428	0.7194805
ILMN_1688019	94.43835	0.3974026
ILMN_1751092	92.77579	0.4974026
ILMN_1697611	99.83103	0.1844156
ILMN_1695446	90.54013	0.6792208
ILMN_1662681	96.96358	0.2844156
ILMN_1788462	365.4117	0
ILMN_1667994	209.2699	0.003896104
ILMN_1788239	92.42847	0.5311688
ILMN_1695759	127.5873	0.04285714
ILMN_2397406	95.06316	0.3623376
ILMN_1727258	88.94678	0.7701299
ILMN_1723116	175.9245	0.005194805
ILMN_1666258	117.3879	0.05584415
ILMN_1660995	87.84502	0.8220779
ILMN_1736412	107.5282	0.1
ILMN_1778723	1418.145	0
ILMN_1765460	95.79749	0.3298701
ILMN_1725896	85.41991	0.9324675
ILMN_1738233	102.0727	0.1480519
ILMN_1670506	119.7794	0.05454545
ILMN_1779374	154.1637	0.01688312
ILMN_2394242	101.8972	0.1558442
ILMN_1727023	107.3965	0.1
ILMN_1683901	94.97685	0.3662338
ILMN_1750880	103.2806	0.1324675
ILMN_1792409	99.99696	0.1766234
ILMN_1748141	120.5111	0.05324675
ILMN_1778788	141.4106	0.02467532
ILMN_1759312	91.11762	0.6337662
ILMN_1701589	92.1684	0.5519481
ILMN_1696830	90.01664	0.7142857
ILMN_1786899	96.55998	0.2961039
ILMN_1774447	112.7257	0.06623377
ILMN_1660854	139.5082	0.02727273
ILMN_1665307	117.4831	0.05584415
ILMN_1731223	115.901	0.06103896
ILMN_1685834	88.43867	0.8012987
ILMN_1725297	91.68302	0.5922078
ILMN_1665331	165.9686	0.007792208
ILMN_1713927	89.80972	0.725974
ILMN_1797796	85.57848	0.9272727
ILMN_2294762	154.4507	0.01688312
ILMN_2408219	87.00336	0.8688312
ILMN_2094262	97.53179	0.2688312
ILMN_2094261	116.3043	0.05974026
ILMN_1726327	110.5543	0.07532468
ILMN_1663313	1296.474	0
ILMN_1719031	85.15774	0.9467533
ILMN_2131123	86.09842	0.9116883
ILMN_1801303	179.9507	0.005194805
ILMN_1751102	87.4798	0.8467532
ILMN_1694882	111.568	0.06753246
ILMN_2073157	114.7379	0.06363636
ILMN_1785742	97.648	0.2623377
ILMN_2309549	90.75788	0.6623377
ILMN_1801606	388.1541	0
ILMN_1664435	88.73727	0.7818182
ILMN_1804812	139.4164	0.02727273
ILMN_1659553	149.3301	0.01948052
ILMN_1770378	119.9594	0.05454545
ILMN_2343563	124.145	0.04935065
ILMN_1726281	106.212	0.1064935
ILMN_1753773	143.923	0.02207792
ILMN_1722102	186.6306	0.005194805
ILMN_1674988	97.61478	0.2636364
ILMN_1793894	476.7749	0
ILMN_1733096	86.15467	0.9038961
ILMN_1813243	100.1671	0.1766234
ILMN_1802973	256.22	0.001298701
ILMN_1723177	533.8539	0
ILMN_2199284	106.4929	0.1051948
ILMN_1696974	129.5752	0.04025974
ILMN_1760727	231.07	0.002597403
ILMN_1665871	115.4236	0.06233766
ILMN_1736340	385.3609	0
ILMN_1677723	115.863	0.06103896
ILMN_2086890	122.9553	0.04935065
ILMN_3250067	86.9881	0.8688312
ILMN_3250879	90.22141	0.7025974
ILMN_1774207	91.29266	0.625974
ILMN_1758443	95.91924	0.325974
ILMN_1669773	85.50484	0.9298701
ILMN_2145501	103.2393	0.1324675
ILMN_1772612	100.8692	0.1688312
ILMN_1695193	102.8596	0.1415584
ILMN_2143220	89.46803	0.7428572
ILMN_1674376	94.83807	0.3714286
ILMN_2386444	100.0145	0.1766234
ILMN_1707727	90.45908	0.687013
ILMN_2166696	92.54079	0.5233766
ILMN_1725518	88.56052	0.7935065
ILMN_1813361	114.4267	0.06493507
ILMN_2317186	92.63214	0.5116883
ILMN_1684694	95.5507	0.3363636
ILMN_1776363	90.27626	0.6987013
ILMN_1652729	89.26054	0.7558442
ILMN_1661875	115.5609	0.06233766
ILMN_2390609	99.4357	0.2
ILMN_1651943	89.68325	0.7311688
ILMN_2112829	113.3823	0.06623377
ILMN_2112834	88.92935	0.7714286
ILMN_1813139	133.1098	0.03246753
ILMN_1811239	89.40266	0.7506493
ILMN_1794470	231.5769	0.002597403
ILMN_1801464	173.7849	0.005194805
ILMN_1735364	105.1884	0.1142857
ILMN_1660778	123.1794	0.04935065
ILMN_1692080	88.75603	0.7805195
ILMN_1765091	203.5271	0.003896104
ILMN_2341382	114.0114	0.06493507
ILMN_1778304	91.26611	0.625974
ILMN_1766560	121.3492	0.05324675
ILMN_3241218	259.5379	0.001298701
ILMN_1797873	95.7029	0.3324675
ILMN_3243457	100.0303	0.1766234
ILMN_3249608	192.8392	0.005194805
ILMN_1675483	203.1137	0.003896104
ILMN_2251062	101.5422	0.1597403
ILMN_1799369	94.07899	0.4194805
ILMN_1784292	138.0032	0.02857143
ILMN_1687351	160.2523	0.01428571
ILMN_2185563	201.9006	0.003896104
ILMN_1716264	85.59187	0.9272727
ILMN_1711828	172.4642	0.005194805
ILMN_2115218	207.9964	0.003896104
ILMN_2108709	368.954	0
ILMN_1690465	98.5483	0.2311688
ILMN_1661833	303.4925	0
ILMN_1689908	1036	0
ILMN_1794070	127.823	0.04285714
ILMN_2148507	118.9255	0.05454545
ILMN_1660183	88.53123	0.7948052
ILMN_1667830	97.01009	0.2844156
ILMN_1790351	95.19244	0.3584416
ILMN_1807112	124.9647	0.04805195
ILMN_1672356	252.1063	0.001298701
ILMN_1662902	105.3917	0.1142857
ILMN_1675435	104.8492	0.1142857
ILMN_1659156	111.1775	0.06753246
ILMN_2353431	101.8939	0.1558442
ILMN_1787064	108.09	0.0948052
ILMN_2406335	132.0819	0.03636364
ILMN_1712019	189.6363	0.005194805
ILMN_3190486	93.23608	0.4714286
ILMN_3255211	96.11236	0.3207792
ILMN_3192974	96.00053	0.3233766
ILMN_3233098	90.64479	0.6727273
ILMN_1666221	102.4302	0.1441558
ILMN_1682547	95.38271	0.3480519
ILMN_1747839	86.76047	0.874026
ILMN_1679184	94.60482	0.387013
ILMN_2215824	178.5339	0.005194805
ILMN_1670452	92.69694	0.5064935
ILMN_3244353	90.14935	0.7051948
ILMN_2289424	88.76523	0.7805195
ILMN_2398211	94.80398	0.374026
ILMN_3240529	92.01006	0.5584416
ILMN_3307747	93.92191	0.4337662
ILMN_1680631	88.54185	0.7948052
ILMN_2181867	89.98408	0.7155844
ILMN_1757147	83.21226	0.9831169
ILMN_1671812	92.904	0.4922078
ILMN_1799848	110.8596	0.07402597
ILMN_2132599	118.4237	0.05454545
ILMN_2227338	101.3658	0.1623377
ILMN_1747151	93.28326	0.4688312
ILMN_1768202	140.7974	0.02597403
ILMN_2101368	90.54713	0.6792208
ILMN_1740161	104.948	0.1142857
ILMN_1794063	105.8877	0.1090909
ILMN_1697594	94.28175	0.4051948
ILMN_2232520	134.4575	0.02987013
ILMN_2075643	89.3376	0.7532467
ILMN_1749338	96.59704	0.2948052
ILMN_1756727	102.9998	0.1402597
ILMN_1813607	87.70775	0.8324676
ILMN_1796059	92.3549	0.5363637
ILMN_1730678	3118.616	0
ILMN_1708056	98.42161	0.2350649
ILMN_2214278	120.5968	0.05324675
ILMN_1805985	122.284	0.04935065
ILMN_1667748	134.6341	0.02987013
ILMN_2119793	101.2697	0.1636364
ILMN_1655766	94.60677	0.387013
ILMN_1758215	96.18622	0.3155844
ILMN_2145153	93.26316	0.4701299
ILMN_1798006	94.73616	0.3779221
ILMN_2382431	118.5934	0.05454545
ILMN_1750459	90.74812	0.6649351
ILMN_1686523	88.64937	0.7831169
ILMN_2280568	185.3421	0.005194805
ILMN_1780806	233.9703	0.002597403
ILMN_2189614	124.037	0.04935065
ILMN_1756417	108.4053	0.09220779
ILMN_1776936	92.58738	0.5181818
ILMN_1710979	151.3779	0.01688312
ILMN_1758846	118.66	0.05454545
ILMN_1751744	95.99574	0.3233766
ILMN_2091590	97.98183	0.2467532
ILMN_1676605	96.32094	0.3064935
ILMN_1779882	101.7984	0.1558442
ILMN_1755049	143.5428	0.02207792
ILMN_2059844	342.4892	0
ILMN_1733716	119.0906	0.05454545
ILMN_1712298	118.2333	0.05454545
ILMN_1755588	103.8632	0.1246753
ILMN_1669259	236.5099	0.002597403
ILMN_1728957	97.28276	0.2766234
ILMN_1793466	87.03941	0.8675325
ILMN_2367300	98.02448	0.2467532
ILMN_2226304	115.9345	0.06103896
ILMN_3244029	96.28171	0.3103896
ILMN_1772660	224.7379	0.002597403
ILMN_1766309	117.7368	0.05584415
ILMN_2341724	125.1267	0.04675325
ILMN_2072045	91.41962	0.6181818
ILMN_1724040	109.5563	0.08311688
ILMN_1692849	102.4933	0.1441558
ILMN_1698159	92.62173	0.5142857
ILMN_2178587	118.2262	0.05454545
ILMN_2354930	93.34293	0.4675325
ILMN_1779951	99.17083	0.2116883
ILMN_1675937	92.24139	0.5454546
ILMN_2048607	130.8286	0.03896104
ILMN_1813669	181.3198	0.005194805
ILMN_1758392	88.49303	0.8
ILMN_1696131	111.0021	0.07012987
ILMN_2340974	89.79263	0.725974
ILMN_1751636	102.4636	0.1441558
ILMN_2199658	85.23761	0.9428571
ILMN_1735108	92.33557	0.5376623
ILMN_1677487	201.6066	0.003896104
ILMN_2273796	111.286	0.06753246
ILMN_2370692	102.5175	0.1441558
ILMN_1739645	87.87406	0.8220779
ILMN_3237961	89.43325	0.7493507
ILMN_1767111	114.1881	0.06493507
ILMN_3248094	107.9034	0.0961039
ILMN_3240765	90.97273	0.6467533
ILMN_2228215	96.73221	0.2883117
ILMN_1690154	107.6224	0.0987013
ILMN_1674941	210.3081	0.003896104
ILMN_1675423	90.44228	0.6883117
ILMN_1683824	154.7893	0.01688312
ILMN_1732948	88.53281	0.7948052
ILMN_1709124	113.4942	0.06623377
ILMN_1762629	106.9316	0.1025974
ILMN_1769259	161.3559	0.01298701
ILMN_1798679	139.7936	0.02727273
ILMN_1807945	122.2292	0.04935065
ILMN_1684293	2032.246	0
ILMN_2151412	88.64283	0.7831169
ILMN_1655868	104.6572	0.1155844
ILMN_1728191	85.30155	0.9376624
ILMN_1684923	98.94223	0.2181818
ILMN_1763837	501.5091	0
ILMN_1887731	116.1268	0.06103896
ILMN_1670379	90.07876	0.7064935
ILMN_1811877	97.91311	0.2506494
ILMN_2387995	91.13259	0.6337662
ILMN_1780894	93.85101	0.4376623
ILMN_1812926	490.1583	0
ILMN_1668044	94.04116	0.4207792
ILMN_1668566	92.57058	0.5220779
ILMN_2184184	2329.272	0
ILMN_1699421	100.6643	0.1701299
ILMN_2380494	349.3034	0
ILMN_1685170	582.5817	0
ILMN_1807003	193.5973	0.005194805
ILMN_2412490	94.3587	0.4
ILMN_1737612	84.5242	0.9649351
ILMN_1799243	92.38606	0.5363637
ILMN_1711899	152.3384	0.01688312
ILMN_1755937	112.3613	0.06623377
ILMN_2409167	1213.358	0
ILMN_1698100	110.5676	0.07532468
ILMN_2041101	349.7531	0
ILMN_3235632	11141.14	0
ILMN_1798372	94.05281	0.4207792
ILMN_1694548	228.0488	0.002597403
ILMN_1711408	103.2124	0.1324675
ILMN_1741003	528.0263	0
ILMN_2326591	109.3798	0.08701298
ILMN_1678612	126.5052	0.04415584
ILMN_1662322	212.9024	0.003896104
ILMN_1703791	491.1208	0
ILMN_1778087	96.16008	0.3168831
ILMN_2095610	98.06275	0.2454545
ILMN_3242004	90.23605	0.7
ILMN_2186983	92.06374	0.5571429
ILMN_2217601	90.67921	0.6675324
ILMN_1709820	293.4073	0
ILMN_1799863	96.53697	0.2961039
ILMN_1741431	132.385	0.03636364
ILMN_2405185	99.69769	0.1896104
ILMN_1782086	100.1861	0.1766234
ILMN_1813840	185.3928	0.005194805
ILMN_1767113	96.41072	0.3025974
ILMN_1789676	108.1916	0.0948052
ILMN_2387505	94.92844	0.3688312
ILMN_1781983	188.3994	0.005194805
ILMN_2399627	203.6548	0.003896104
ILMN_2399622	214.9365	0.002597403
ILMN_2276598	93.33534	0.4675325
ILMN_1754179	302.9188	0
ILMN_1805247	123.5357	0.04935065
ILMN_2415467	110.7202	0.07402597
ILMN_1754738	410.8789	0
ILMN_1705861	128.2421	0.04155844
ILMN_1751345	109.8859	0.08311688
ILMN_1712806	109.478	0.08311688
ILMN_2316173	123.7063	0.04935065
ILMN_1766411	837.0293	0
ILMN_2120273	1073.625	0
ILMN_1768610	97.63937	0.2623377
ILMN_1815306	156.7364	0.01558442
ILMN_2359211	153.6122	0.01688312
ILMN_1673108	94.62079	0.387013
ILMN_1803779	221.8238	0.002597403
ILMN_1681998	138.1793	0.02857143
ILMN_2331735	179.8621	0.005194805
ILMN_1699598	232.2433	0.002597403
ILMN_2402798	228.4943	0.002597403
ILMN_1662426	537.7853	0
ILMN_1809957	1612.758	0
ILMN_1768867	557.3771	0
ILMN_1679256	104.8217	0.1142857
ILMN_2284667	85.92854	0.9194805
ILMN_1764945	153.1836	0.01688312
ILMN_2390114	161.911	0.01298701
ILMN_2362122	178.4884	0.005194805
ILMN_1667086	170.4096	0.005194805
ILMN_1701774	96.56537	0.2961039
ILMN_1676946	145.9372	0.02207792
ILMN_2311761	195.543	0.003896104
ILMN_1731596	123.9735	0.04935065
ILMN_1669377	277.6221	0
ILMN_1754531	141.5717	0.02467532
ILMN_1779512	101.6219	0.1571429
ILMN_1760466	93.86584	0.4363636
ILMN_1659463	458.2914	0
ILMN_2344798	107.7129	0.09740259
ILMN_2182656	99.14752	0.212987
ILMN_1668285	96.80808	0.287013
ILMN_1723626	98.23758	0.2376623
ILMN_2270491	91.01734	0.638961
ILMN_2364928	84.99371	0.9493507
ILMN_1686610	290.9503	0
ILMN_1769918	87.2905	0.8571429
ILMN_1796271	87.58749	0.8376623
ILMN_1699646	91.7541	0.5857143
ILMN_1801710	943.1171	0
ILMN_3251699	109.534	0.08311688
ILMN_1716790	95.76931	0.3311688
ILMN_1740772	494.4603	0
ILMN_2320513	206.4116	0.003896104
ILMN_1662668	93.2402	0.4714286
ILMN_1659950	115.3443	0.06233766
ILMN_1656951	125.4527	0.04675325
ILMN_1689431	107.7735	0.09740259
ILMN_1708833	111.5721	0.06753246
ILMN_1740052	86.40313	0.8922078
ILMN_1718023	322.5284	0
ILMN_2319344	250.5768	0.001298701
ILMN_1661886	438.1448	0
ILMN_1652505	157.7239	0.01558442
ILMN_1658472	415.8911	0
ILMN_2398388	128.2326	0.04155844
ILMN_1767816	191.636	0.005194805
ILMN_1815051	263.0921	0.001298701
ILMN_1793598	148.3102	0.01948052
ILMN_2128293	106.4279	0.1051948
ILMN_1788135	95.22408	0.3545454
ILMN_1793360	102.6315	0.1428571
ILMN_3243695	89.72866	0.7311688
ILMN_1808597	86.96744	0.8701299
ILMN_1689353	97.44612	0.2701299
ILMN_1700183	88.54965	0.7935065
ILMN_2396198	96.04073	0.3220779
ILMN_1763834	107.2476	0.1012987
ILMN_2081465	106.0206	0.1077922
ILMN_1710482	266.8318	0.001298701
ILMN_1796737	90.92402	0.648052
ILMN_1690884	93.58408	0.4545455
ILMN_1729533	207.2475	0.003896104
ILMN_1688543	85.06599	0.9480519
ILMN_1675706	87.81348	0.825974
ILMN_1754055	84.07391	0.974026
