PROBE_ID	7677153059_E.VALUE	7677153059_E.Detection Pval
ILMN_1714253	104.1121	0.1350649
ILMN_1813530	128.2115	0.04935065
ILMN_2223922	183.9102	0.009090909
ILMN_1718071	968.2418	0
ILMN_1814327	89.6646	0.4324675
ILMN_2341343	87.83353	0.525974
ILMN_1775634	87.64434	0.5350649
ILMN_1802458	242.1565	0.003896104
ILMN_2307656	277.0956	0
ILMN_1709796	103.3585	0.1428571
ILMN_1783963	85.1237	0.7025974
ILMN_2134801	84.22591	0.7662337
ILMN_1757807	96.49833	0.2298701
ILMN_1673529	338.5461	0
ILMN_1686370	136.301	0.04155844
ILMN_1809139	308.1509	0
ILMN_1747504	314.5995	0
ILMN_1666679	128.0558	0.04935065
ILMN_1657862	176.8125	0.009090909
ILMN_1770412	357.9708	0
ILMN_1712786	130.2118	0.04415584
ILMN_1680111	112.817	0.08831169
ILMN_1791006	96.73507	0.2272727
ILMN_1714567	1781.995	0
ILMN_1792495	104.558	0.1272727
ILMN_1752159	112.0667	0.09740259
ILMN_3243156	86.27603	0.6233766
ILMN_1812640	2855.747	0
ILMN_2162799	149.5417	0.02467532
ILMN_1782679	87.12489	0.5753247
ILMN_1703617	200.9518	0.006493506
ILMN_1798308	296.8072	0
ILMN_1730625	90.8035	0.3857143
ILMN_1696512	275.0921	0
ILMN_2164164	90.21058	0.4181818
ILMN_3240117	352.5101	0
ILMN_1703538	2371.15	0
ILMN_1792473	2896.918	0
ILMN_1771827	230.8681	0.003896104
ILMN_3246401	147.5907	0.02857143
ILMN_1770725	83.23038	0.8324676
ILMN_2313821	110.5673	0.1025974
ILMN_1717357	98.14665	0.2090909
ILMN_1668408	110.8052	0.1025974
ILMN_1667183	89.5647	0.438961
ILMN_1712639	88.64532	0.4831169
ILMN_1704173	88.12602	0.5168831
ILMN_1797974	116.0127	0.08051948
ILMN_1688625	126.2324	0.05194805
ILMN_1776916	126.0828	0.05194805
ILMN_2113340	89.25899	0.4584416
ILMN_1669557	83.6328	0.8142857
ILMN_3307874	85.47187	0.6792208
ILMN_2214232	85.11075	0.7025974
ILMN_1681301	291.1492	0
ILMN_1673252	168.9202	0.01558442
ILMN_2103841	239.6327	0.003896104
ILMN_2368268	102.3428	0.1584416
ILMN_2415292	91.85308	0.3571429
ILMN_1670282	116.9996	0.07532468
ILMN_2261519	5588.158	0
ILMN_1791236	90.39849	0.4077922
ILMN_1723521	84.26234	0.7636364
ILMN_2242299	85.79345	0.6597403
ILMN_2312764	87.27415	0.5649351
ILMN_1779965	108.7463	0.1051948
ILMN_1670542	131.435	0.04415584
ILMN_1655645	129.1165	0.04805195
ILMN_1716053	157.6773	0.01948052
ILMN_3236458	150.7459	0.02337662
ILMN_1778173	209.0906	0.006493506
ILMN_2338038	98.83429	0.2
ILMN_1686522	91.05966	0.3766234
ILMN_1764090	92.83053	0.3285714
ILMN_1798249	81.9885	0.8974026
ILMN_1656593	82.6806	0.8688312
ILMN_2283473	92.55221	0.3324675
ILMN_2387712	95.68018	0.2519481
ILMN_1684305	81.79182	0.9025974
ILMN_1712530	87.14267	0.5727273
ILMN_1662598	91.40107	0.3714286
ILMN_1718808	169.2372	0.01558442
ILMN_1783818	87.58555	0.5415584
ILMN_2293758	160.9218	0.01818182
ILMN_1735539	93.95119	0.2948052
ILMN_2280189	116.6276	0.07532468
ILMN_1693220	203.6972	0.006493506
ILMN_1684836	82.87414	0.8545455
ILMN_1715532	82.72401	0.864935
ILMN_1686846	91.27318	0.3753247
ILMN_2308950	85.25716	0.6948052
ILMN_1709101	213.5239	0.005194805
ILMN_1752247	283.2303	0
ILMN_2396956	729.756	0
ILMN_1679987	85.03229	0.7090909
ILMN_1673542	87.86429	0.5233766
ILMN_1802537	87.04938	0.5831169
ILMN_1675507	81.86111	0.9
ILMN_1691959	95.99603	0.2415584
ILMN_1737754	98.66576	0.2038961
ILMN_1808905	88.68813	0.4818182
ILMN_2268556	89.61202	0.4350649
ILMN_2253207	99.71785	0.187013
ILMN_1734794	89.14031	0.4610389
ILMN_1690818	91.59956	0.3688312
ILMN_1770758	104.0332	0.1363636
ILMN_2293529	89.63216	0.4350649
ILMN_1703049	94.09684	0.2896104
ILMN_1733690	157.3439	0.01948052
ILMN_2410406	91.68295	0.3636364
ILMN_1741572	187.9886	0.009090909
ILMN_1768962	164.9696	0.01688312
ILMN_2400663	86.63007	0.6077922
ILMN_2396691	91.41848	0.3714286
ILMN_1802799	366.0991	0
ILMN_1679383	112.6196	0.09220779
ILMN_1658337	363.9912	0
ILMN_2148847	938.3398	0
ILMN_1770673	1003.165	0
ILMN_2205785	91.77184	0.3623376
ILMN_1728047	235.5387	0.003896104
ILMN_1774938	80.03459	0.9597403
ILMN_2380771	279.8003	0
ILMN_1701731	342.4316	0
ILMN_1672148	87.48624	0.548052
ILMN_2278335	102.4195	0.1558442
ILMN_1662507	83.68916	0.8077922
ILMN_1668617	87.99923	0.5168831
ILMN_1719154	84.20756	0.7688312
ILMN_1773417	85.59434	0.6714286
ILMN_2412336	100.6058	0.1818182
ILMN_3237488	90.62893	0.3935065
ILMN_1730191	78.81969	0.9831169
ILMN_1713124	121.73	0.05714286
ILMN_1668880	85.37957	0.6896104
ILMN_1687757	86.56871	0.6103896
ILMN_3307911	101.7893	0.1675325
ILMN_1685803	92.06963	0.3532467
ILMN_1692661	97.10406	0.2233766
ILMN_2157277	8834.938	0
ILMN_1694985	128.0944	0.04935065
ILMN_1677043	267.0132	0
ILMN_2145396	138.5443	0.03896104
ILMN_1718483	79.03294	0.9792208
ILMN_3243152	91.30424	0.3753247
ILMN_2388507	814.2997	0
ILMN_2410909	965.7995	0
ILMN_1748661	89.17638	0.4610389
ILMN_1726906	126.1738	0.05194805
ILMN_1743347	95.4198	0.2571429
ILMN_1733598	125.6152	0.05194805
ILMN_1757130	86.69547	0.6038961
ILMN_2325612	88.1093	0.5168831
ILMN_2325610	92.34867	0.3415585
ILMN_2377240	423.9363	0
ILMN_1665982	150.9936	0.02337662
ILMN_2404657	89.36341	0.448052
ILMN_1747577	165.8445	0.01688312
ILMN_1679898	109.9012	0.1038961
ILMN_1700047	136.5317	0.04155844
ILMN_2385647	96.88669	0.2272727
ILMN_1728309	94.34132	0.2831169
ILMN_1708323	137.856	0.04025974
ILMN_2367126	633.4306	0
ILMN_2271875	92.86018	0.3285714
ILMN_1782939	116.0873	0.08051948
ILMN_1682763	91.45126	0.3714286
ILMN_1670870	165.2605	0.01688312
ILMN_2051381	143.5143	0.03376623
ILMN_2302716	105.641	0.1181818
ILMN_2096372	179.0591	0.009090909
ILMN_1709348	263.0723	0.003896104
ILMN_1748538	92.11434	0.3519481
ILMN_2383707	87.1818	0.5701299
ILMN_1807439	80.33791	0.9506493
ILMN_2139970	80.27928	0.9545454
ILMN_2150894	90.22317	0.4155844
ILMN_1675398	81.64199	0.9064935
ILMN_1802167	85.91259	0.651948
ILMN_1736539	197.633	0.007792208
ILMN_2182980	90.44838	0.4064935
ILMN_1793859	311.5341	0
ILMN_1702503	115.7853	0.08051948
ILMN_1667564	96.16531	0.2376623
ILMN_1794825	127.7496	0.04935065
ILMN_2401641	106.3364	0.1142857
ILMN_1727965	90.34538	0.4090909
ILMN_1728662	164.128	0.01688312
ILMN_2363880	88.61488	0.487013
ILMN_1761514	85.28452	0.6948052
ILMN_1763666	82.86346	0.8545455
ILMN_2244841	89.52888	0.438961
ILMN_1656368	94.87421	0.2701299
ILMN_1696099	110.1733	0.1038961
ILMN_2406557	89.75718	0.4311688
ILMN_2372403	91.73152	0.3623376
ILMN_2372398	97.3468	0.2220779
ILMN_1785284	148.0497	0.02727273
ILMN_2096985	90.50974	0.4038961
ILMN_1687508	101.7655	0.1675325
ILMN_1763461	85.65261	0.6688312
ILMN_2365176	111.7712	0.0987013
ILMN_1699258	105.3279	0.1207792
ILMN_1681938	85.12427	0.7025974
ILMN_1761804	923.921	0
ILMN_1681374	96.56487	0.2285714
ILMN_1736700	1538.836	0
ILMN_2251253	87.70891	0.5298702
ILMN_1741148	994.7007	0
ILMN_1747716	167.8424	0.01688312
ILMN_1755974	412.0661	0
ILMN_1718093	107.355	0.112987
ILMN_3243268	107.0951	0.112987
ILMN_1730304	86.88322	0.5935065
ILMN_1666325	150.6679	0.02337662
ILMN_3251482	95.5773	0.2558441
ILMN_1660856	111.8783	0.0987013
ILMN_2120982	84.6357	0.7337663
ILMN_1743995	107.8748	0.1090909
ILMN_2147503	97.46062	0.2194805
ILMN_1761456	140.8331	0.03636364
ILMN_1743635	187.0852	0.009090909
ILMN_2191822	93.70953	0.2987013
ILMN_2131293	83.96587	0.787013
ILMN_1782084	114.907	0.08311688
ILMN_1737945	100.3341	0.1818182
ILMN_1722688	91.86879	0.3571429
ILMN_1806845	114.8282	0.08311688
ILMN_1711886	212.6565	0.006493506
ILMN_1664449	141.7783	0.03506494
ILMN_1771411	159.3533	0.01948052
ILMN_2365686	115.399	0.08181818
ILMN_2271014	105.0596	0.1220779
ILMN_1685413	121.529	0.05714286
ILMN_1732809	117.8274	0.06753246
ILMN_1753135	88.5262	0.4935065
ILMN_2276750	201.3637	0.006493506
ILMN_1758038	128.9364	0.04805195
ILMN_2375973	121.2562	0.05714286
ILMN_1690252	136.3774	0.04155844
ILMN_2134062	111.604	0.0987013
ILMN_1805673	112.2008	0.09740259
ILMN_1657283	1211.1	0
ILMN_1808792	141.0366	0.03506494
ILMN_1761764	153.3866	0.02077922
ILMN_1779190	93.00592	0.3246753
ILMN_1796946	84.80022	0.7272727
ILMN_1784583	86.856	0.5935065
ILMN_1681046	90.506	0.4038961
ILMN_1709474	106.1122	0.1155844
ILMN_3237132	80.32636	0.9506493
ILMN_1713731	107.8429	0.1090909
ILMN_1692332	109.4671	0.1038961
ILMN_2137544	89.67854	0.4324675
ILMN_1735987	98.62545	0.2038961
ILMN_1676042	96.80959	0.2272727
ILMN_1783443	114.7504	0.08311688
ILMN_1729320	84.38358	0.7545455
ILMN_2403534	87.29026	0.5636364
ILMN_2276904	90.23275	0.4155844
ILMN_1751975	82.12804	0.8909091
ILMN_2393149	102.077	0.1636364
ILMN_1680996	3756.646	0
ILMN_1792150	93.69431	0.2987013
ILMN_1651466	83.50309	0.8207792
ILMN_1797875	6325.019	0
ILMN_1678255	87.21707	0.5675325
ILMN_1752669	278.0899	0
ILMN_2078697	576.6414	0
ILMN_1811238	91.07041	0.3766234
ILMN_1734630	172.2055	0.01428571
ILMN_1701603	5374.992	0
ILMN_1693789	3814.035	0
ILMN_1801851	257.1036	0.003896104
ILMN_1750256	128.7145	0.04935065
ILMN_1700596	129.3217	0.04545455
ILMN_1702322	102.4583	0.1558442
ILMN_1690636	158.1105	0.01948052
ILMN_1792449	84.35667	0.7584416
ILMN_1765674	89.92386	0.4233766
ILMN_1787314	243.8376	0.003896104
ILMN_1663897	97.9716	0.2116883
ILMN_1800958	95.43816	0.2571429
ILMN_1760889	111.8696	0.0987013
ILMN_3236443	98.40559	0.2064935
ILMN_2191902	137.4908	0.04025974
ILMN_1729325	109.6553	0.1038961
ILMN_1803384	89.2879	0.4558442
ILMN_1797432	86.74941	0.6025974
ILMN_1794728	119.9743	0.05974026
ILMN_1715988	88.47583	0.4948052
ILMN_1713315	87.52254	0.5454546
ILMN_2194619	109.5327	0.1038961
ILMN_3246673	185.3748	0.009090909
ILMN_1759670	146.8975	0.03376623
ILMN_2367172	107.1743	0.112987
ILMN_1792741	103.5219	0.1428571
ILMN_1794384	90.93197	0.3818182
ILMN_1688019	83.76166	0.8064935
ILMN_1751092	87.51051	0.5467532
ILMN_1697611	106.9549	0.112987
ILMN_1695446	82.80425	0.8558441
ILMN_1662681	98.59015	0.2038961
ILMN_1788462	393.3329	0
ILMN_1667994	236.3022	0.003896104
ILMN_1788239	101.0791	0.1779221
ILMN_1695759	102.1153	0.1623377
ILMN_2397406	100.2086	0.1818182
ILMN_1727258	79.62669	0.9701298
ILMN_1723116	180.3057	0.009090909
ILMN_1666258	114.8888	0.08311688
ILMN_1660995	84.554	0.7402598
ILMN_1736412	126.3312	0.05194805
ILMN_1778723	2586.712	0
ILMN_1765460	86.78373	0.5987013
ILMN_1725896	86.46671	0.6168831
ILMN_1738233	103.8924	0.1376623
ILMN_1670506	99.46463	0.1922078
ILMN_1779374	127.6768	0.04935065
ILMN_2394242	98.78223	0.2012987
ILMN_1727023	104.5916	0.1272727
ILMN_1683901	91.54373	0.3714286
ILMN_1750880	112.5248	0.09350649
ILMN_1792409	93.83968	0.2948052
ILMN_1748141	129.8409	0.04545455
ILMN_1778788	122.924	0.05714286
ILMN_1759312	85.11493	0.7025974
ILMN_1701589	91.51401	0.3714286
ILMN_1696830	87.95772	0.5181818
ILMN_1786899	96.11422	0.2376623
ILMN_1774447	125.6511	0.05194805
ILMN_1660854	162.3661	0.01688312
ILMN_1665307	128.6873	0.04935065
ILMN_1731223	123.3321	0.05714286
ILMN_1685834	84.67722	0.7324675
ILMN_1725297	83.40633	0.8272727
ILMN_1665331	134.9893	0.04155844
ILMN_1713927	97.38209	0.2220779
ILMN_1797796	94.10729	0.2896104
ILMN_2294762	125.0051	0.05324675
ILMN_2408219	85.8841	0.6532468
ILMN_2094262	83.75591	0.8077922
ILMN_2094261	110.8054	0.1025974
ILMN_1726327	99.12356	0.1974026
ILMN_1663313	1595.507	0
ILMN_1719031	85.28133	0.6948052
ILMN_2131123	86.27787	0.6233766
ILMN_1801303	155.2665	0.02077922
ILMN_1751102	83.72408	0.8077922
ILMN_1694882	105.6186	0.1181818
ILMN_2073157	92.06403	0.3532467
ILMN_1785742	97.9365	0.2116883
ILMN_2309549	102.6627	0.1532468
ILMN_1801606	456.2501	0
ILMN_1664435	78.67027	0.9857143
ILMN_1804812	123.4925	0.05584415
ILMN_1659553	187.3146	0.009090909
ILMN_1770378	101.0758	0.1779221
ILMN_2343563	122.0222	0.05714286
ILMN_1726281	110.3424	0.1038961
ILMN_1753773	158.2235	0.01948052
ILMN_1722102	187.8591	0.009090909
ILMN_1674988	83.05583	0.8467532
ILMN_1793894	643.1415	0
ILMN_1733096	83.05103	0.8467532
ILMN_1813243	96.37392	0.2311688
ILMN_1802973	238.0535	0.003896104
ILMN_1723177	435.3594	0
ILMN_2199284	97.39027	0.2220779
ILMN_1696974	131.7425	0.04415584
ILMN_1760727	280.2024	0
ILMN_1665871	108.1996	0.1090909
ILMN_1736340	308.9204	0
ILMN_1677723	114.8674	0.08311688
ILMN_2086890	114.7275	0.08311688
ILMN_3250067	88.6673	0.4831169
ILMN_3250879	85.20722	0.6987013
ILMN_1774207	89.73995	0.4324675
ILMN_1758443	89.6659	0.4324675
ILMN_1669773	82.97981	0.8506494
ILMN_2145501	105.1409	0.1207792
ILMN_1772612	101.8298	0.1675325
ILMN_1695193	88.42178	0.4961039
ILMN_2143220	87.59709	0.5389611
ILMN_1674376	91.95648	0.3532467
ILMN_2386444	114.2373	0.08701298
ILMN_1707727	78.89996	0.9831169
ILMN_2166696	91.32721	0.3727273
ILMN_1725518	91.70495	0.3623376
ILMN_1813361	123.6041	0.05584415
ILMN_2317186	96.90655	0.225974
ILMN_1684694	92.09889	0.3519481
ILMN_1776363	79.80835	0.9675325
ILMN_1652729	85.93884	0.6506494
ILMN_1661875	109.3553	0.1051948
ILMN_2390609	90.9381	0.3818182
ILMN_1651943	87.51859	0.5467532
ILMN_2112829	91.30799	0.374026
ILMN_2112834	84.82366	0.7272727
ILMN_1813139	139.0492	0.03896104
ILMN_1811239	85.22951	0.6961039
ILMN_1794470	236.7812	0.003896104
ILMN_1801464	138.5766	0.03896104
ILMN_1735364	103.1635	0.1467533
ILMN_1660778	119.4797	0.06103896
ILMN_1692080	86.08223	0.6402597
ILMN_1765091	187.9453	0.009090909
ILMN_2341382	134.1649	0.04155844
ILMN_1778304	84.90724	0.7168831
ILMN_1766560	128.1142	0.04935065
ILMN_3241218	226.5392	0.003896104
ILMN_1797873	82.97444	0.8506494
ILMN_3243457	88.03888	0.5168831
ILMN_3249608	186.5421	0.009090909
ILMN_1675483	194.7525	0.007792208
ILMN_2251062	96.98685	0.2233766
ILMN_1799369	96.79604	0.2272727
ILMN_1784292	121.6383	0.05714286
ILMN_1687351	170.5553	0.01428571
ILMN_2185563	159.3982	0.01948052
ILMN_1716264	84.25677	0.7636364
ILMN_1711828	151.0369	0.02337662
ILMN_2115218	204.6171	0.006493506
ILMN_2108709	459.9652	0
ILMN_1690465	90.13755	0.4181818
ILMN_1661833	250.3992	0.003896104
ILMN_1689908	1235.161	0
ILMN_1794070	120.8939	0.05844156
ILMN_2148507	101.0325	0.1779221
ILMN_1660183	81.98777	0.8974026
ILMN_1667830	89.76246	0.4311688
ILMN_1790351	99.62931	0.1896104
ILMN_1807112	140.5448	0.03636364
ILMN_1672356	280.6942	0
ILMN_1662902	117.1358	0.07272727
ILMN_1675435	96.70924	0.2272727
ILMN_1659156	102.634	0.1532468
ILMN_2353431	94.76131	0.2727273
ILMN_1787064	105.0895	0.1207792
ILMN_2406335	122.8256	0.05714286
ILMN_1712019	162.4361	0.01688312
ILMN_3190486	85.45415	0.6792208
ILMN_3255211	91.65208	0.3649351
ILMN_3192974	92.74425	0.3298701
ILMN_3233098	85.17802	0.6987013
ILMN_1666221	109.8409	0.1038961
ILMN_1682547	95.35413	0.2584416
ILMN_1747839	82.61754	0.8714285
ILMN_1679184	98.39934	0.2064935
ILMN_2215824	126.3794	0.05064935
ILMN_1670452	88.39698	0.4987013
ILMN_3244353	80.23147	0.9545454
ILMN_2289424	79.79951	0.9675325
ILMN_2398211	87.1508	0.5727273
ILMN_3240529	80.56284	0.9441559
ILMN_3307747	89.75005	0.4311688
ILMN_1680631	86.0237	0.6441559
ILMN_2181867	84.50713	0.7415584
ILMN_1757147	80.4874	0.9454545
ILMN_1671812	89.07223	0.4662338
ILMN_1799848	135.0569	0.04155844
ILMN_2132599	157.7146	0.01948052
ILMN_2227338	102.2365	0.161039
ILMN_1747151	99.99944	0.1818182
ILMN_1768202	164.4489	0.01688312
ILMN_2101368	78.54827	0.987013
ILMN_1740161	102.9587	0.1506494
ILMN_1794063	103.0019	0.1493506
ILMN_1697594	90.51074	0.4038961
ILMN_2232520	121.2937	0.05714286
ILMN_2075643	86.16479	0.6376624
ILMN_1749338	76.31786	0.9987013
ILMN_1756727	93.50182	0.3077922
ILMN_1813607	77.8758	0.9948052
ILMN_1796059	81.89521	0.9
ILMN_1730678	2830.733	0
ILMN_1708056	94.4447	0.2818182
ILMN_2214278	105.3256	0.1207792
ILMN_1805985	107.2766	0.112987
ILMN_1667748	181.8703	0.009090909
ILMN_2119793	107.3504	0.112987
ILMN_1655766	101.8625	0.1662338
ILMN_1758215	96.275	0.2350649
ILMN_2145153	87.80135	0.5285714
ILMN_1798006	93.34386	0.3155844
ILMN_2382431	91.31227	0.374026
ILMN_1750459	85.56584	0.6727273
ILMN_1686523	88.40713	0.4987013
ILMN_2280568	126.8844	0.05064935
ILMN_1780806	146.7014	0.03376623
ILMN_2189614	112.1371	0.09740259
ILMN_1756417	96.77378	0.2272727
ILMN_1776936	90.08161	0.4194805
ILMN_1710979	160.5911	0.01818182
ILMN_1758846	117.8933	0.06753246
ILMN_1751744	83.27663	0.8324676
ILMN_2091590	91.87863	0.3558442
ILMN_1676605	101.0444	0.1779221
ILMN_1779882	100.7058	0.1805195
ILMN_1755049	117.9437	0.06753246
ILMN_2059844	274.8615	0
ILMN_1733716	119.7337	0.06103896
ILMN_1712298	97.84074	0.2116883
ILMN_1755588	101.4389	0.1727273
ILMN_1669259	231.6515	0.003896104
ILMN_1728957	98.52316	0.2038961
ILMN_1793466	83.00847	0.8493506
ILMN_2367300	99.80231	0.1844156
ILMN_2226304	122.8022	0.05714286
ILMN_3244029	90.39867	0.4077922
ILMN_1772660	211.6422	0.006493506
ILMN_1766309	102.1765	0.161039
ILMN_2341724	117.0062	0.07532468
ILMN_2072045	77.54244	0.9948052
ILMN_1724040	105.8513	0.1181818
ILMN_1692849	94.19692	0.2883117
ILMN_1698159	91.94734	0.3532467
ILMN_2178587	111.3363	0.0987013
ILMN_2354930	86.81226	0.5961039
ILMN_1779951	93.03827	0.3246753
ILMN_1675937	87.76564	0.5285714
ILMN_2048607	161.5099	0.01688312
ILMN_1813669	194.2325	0.007792208
ILMN_1758392	85.98094	0.6467533
ILMN_1696131	110.7246	0.1025974
ILMN_2340974	89.67194	0.4324675
ILMN_1751636	92.87561	0.3285714
ILMN_2199658	83.19917	0.8324676
ILMN_1735108	86.58592	0.6103896
ILMN_1677487	192.095	0.009090909
ILMN_2273796	111.9084	0.09740259
ILMN_2370692	91.77061	0.3623376
ILMN_1739645	88.18893	0.5090909
ILMN_3237961	90.46239	0.4064935
ILMN_1767111	124.1362	0.05584415
ILMN_3248094	112.1095	0.09740259
ILMN_3240765	80.59955	0.9415584
ILMN_2228215	94.91299	0.2675325
ILMN_1690154	108.7122	0.1051948
ILMN_1674941	252.5375	0.003896104
ILMN_1675423	79.62825	0.9701298
ILMN_1683824	195.5896	0.007792208
ILMN_1732948	86.80296	0.5974026
ILMN_1709124	98.63638	0.2038961
ILMN_1762629	93.45422	0.3116883
ILMN_1769259	133.9186	0.04155844
ILMN_1798679	114.3791	0.08701298
ILMN_1807945	153.8169	0.02077922
ILMN_1684293	1797.503	0
ILMN_2151412	86.93044	0.5896104
ILMN_1655868	114.9075	0.08311688
ILMN_1728191	82.77666	0.8623376
ILMN_1684923	93.19604	0.3220779
ILMN_1763837	905.4538	0
ILMN_1887731	113.2996	0.08831169
ILMN_1670379	90.18111	0.4181818
ILMN_1811877	87.78831	0.5285714
ILMN_2387995	88.45718	0.4961039
ILMN_1780894	89.89725	0.4246753
ILMN_1812926	590.1157	0
ILMN_1668044	93.04227	0.3246753
ILMN_1668566	89.05721	0.4662338
ILMN_2184184	2534.843	0
ILMN_1699421	96.37266	0.2311688
ILMN_2380494	389.1729	0
ILMN_1685170	689.9785	0
ILMN_1807003	237.9461	0.003896104
ILMN_2412490	86.53675	0.6116883
ILMN_1737612	87.84053	0.525974
ILMN_1799243	91.08068	0.3766234
ILMN_1711899	198.3348	0.007792208
ILMN_1755937	108.0851	0.1090909
ILMN_2409167	1387.423	0
ILMN_1698100	107.9463	0.1090909
ILMN_2041101	286.3376	0
ILMN_3235632	11150.88	0
ILMN_1798372	91.37637	0.3714286
ILMN_1694548	859.6464	0
ILMN_1711408	97.80213	0.2116883
ILMN_1741003	958.0897	0
ILMN_2326591	125.5334	0.05194805
ILMN_1678612	114.1897	0.08701298
ILMN_1662322	240.9147	0.003896104
ILMN_1703791	486.2539	0
ILMN_1778087	92.41058	0.338961
ILMN_2095610	90.45744	0.4064935
ILMN_3242004	87.77573	0.5285714
ILMN_2186983	91.74345	0.3623376
ILMN_2217601	86.93829	0.5896104
ILMN_1709820	455.0786	0
ILMN_1799863	106.5025	0.1142857
ILMN_1741431	147.5931	0.02857143
ILMN_2405185	95.53754	0.2558441
ILMN_1782086	90.41009	0.4077922
ILMN_1813840	147.0252	0.03376623
ILMN_1767113	95.84227	0.2467532
ILMN_1789676	130.2013	0.04415584
ILMN_2387505	90.86546	0.3844156
ILMN_1781983	180.9294	0.009090909
ILMN_2399627	213.6901	0.005194805
ILMN_2399622	227.9037	0.003896104
ILMN_2276598	81.68195	0.9064935
ILMN_1754179	292.9807	0
ILMN_1805247	133.3089	0.04155844
ILMN_2415467	94.9704	0.2662338
ILMN_1754738	353.6941	0
ILMN_1705861	123.4771	0.05584415
ILMN_1751345	110.707	0.1025974
ILMN_1712806	98.66808	0.2038961
ILMN_2316173	116.4377	0.07662338
ILMN_1766411	984.1672	0
ILMN_2120273	1250.228	0
ILMN_1768610	87.22826	0.5649351
ILMN_1815306	155.4714	0.02077922
ILMN_2359211	133.8079	0.04155844
ILMN_1673108	96.6852	0.2272727
ILMN_1803779	166.2967	0.01688312
ILMN_1681998	135.9729	0.04155844
ILMN_2331735	180.6861	0.009090909
ILMN_1699598	254.1797	0.003896104
ILMN_2402798	252.4846	0.003896104
ILMN_1662426	585.994	0
ILMN_1809957	1567.101	0
ILMN_1768867	698.3113	0
ILMN_1679256	105.2369	0.1207792
ILMN_2284667	83.83713	0.8012987
ILMN_1764945	161.3869	0.01688312
ILMN_2390114	149.6129	0.02337662
ILMN_2362122	159.0097	0.01948052
ILMN_1667086	160.5336	0.01818182
ILMN_1701774	94.27576	0.2844156
ILMN_1676946	137.8835	0.04025974
ILMN_2311761	249.3366	0.003896104
ILMN_1731596	139.472	0.03766234
ILMN_1669377	227.5502	0.003896104
ILMN_1754531	122.5588	0.05714286
ILMN_1779512	109.088	0.1051948
ILMN_1760466	90.55953	0.4012987
ILMN_1659463	672.3713	0
ILMN_2344798	116.4939	0.07532468
ILMN_2182656	94.05152	0.2909091
ILMN_1668285	97.42913	0.2207792
ILMN_1723626	91.70946	0.3623376
ILMN_2270491	95.26291	0.2597403
ILMN_2364928	88.03431	0.5168831
ILMN_1686610	322.0515	0
ILMN_1769918	80.37517	0.9506493
ILMN_1796271	83.86498	0.7987013
ILMN_1699646	83.14101	0.8402597
ILMN_1801710	1367.312	0
ILMN_3251699	116.2793	0.07922078
ILMN_1716790	93.04868	0.3246753
ILMN_1740772	584.863	0
ILMN_2320513	246.7334	0.003896104
ILMN_1662668	88.82397	0.474026
ILMN_1659950	131.7986	0.04415584
ILMN_1656951	126.9496	0.05064935
ILMN_1689431	112.5268	0.09350649
ILMN_1708833	123.3044	0.05714286
ILMN_1740052	92.78181	0.3285714
ILMN_1718023	266.4909	0.001298701
ILMN_2319344	190.6854	0.009090909
ILMN_1661886	296.7249	0
ILMN_1652505	141.9901	0.03506494
ILMN_1658472	455.8316	0
ILMN_2398388	116.4819	0.07532468
ILMN_1767816	293.7122	0
ILMN_1815051	198.7724	0.007792208
ILMN_1793598	145.3454	0.03376623
ILMN_2128293	108.3043	0.1090909
ILMN_1788135	87.75391	0.5298702
ILMN_1793360	92.45551	0.3376623
ILMN_3243695	82.29741	0.8805195
ILMN_1808597	83.63293	0.8142857
ILMN_1689353	96.63396	0.2285714
ILMN_1700183	82.92857	0.8532467
ILMN_2396198	92.16833	0.3519481
ILMN_1763834	120.688	0.05844156
ILMN_2081465	98.17374	0.2090909
ILMN_1710482	323.3349	0
ILMN_1796737	91.76554	0.3623376
ILMN_1690884	89.58352	0.4363636
ILMN_1729533	190.0127	0.009090909
ILMN_1688543	90.08487	0.4194805
ILMN_1675706	91.15686	0.3766234
ILMN_1754055	90.10636	0.4194805
ILMN_1664024	89.30386	0.4545455
ILMN_1697925	330.5851	0
ILMN_1813881	84.70159	0.7324675
ILMN_1719143	86.99972	0.5831169
ILMN_1680192	193.869	0.007792208
ILMN_2219466	101.2014	0.174026
