PROBE_ID	7677153059_D.VALUE	7677153059_D.Detection Pval
ILMN_1811133	133.7169	0.07012987
ILMN_1676333	98.53142	0.6402597
ILMN_1712204	120.9559	0.1285714
ILMN_1659253	90.80849	0.9714286
ILMN_1660972	101.0399	0.5116883
ILMN_1669901	105.0229	0.3727273
ILMN_1685179	138.5277	0.05974026
ILMN_1672962	100.6706	0.5233766
ILMN_1692833	95.22494	0.8324676
ILMN_1741591	109.0311	0.2714286
ILMN_1744302	232.5701	0.005194805
ILMN_3281632	114.3021	0.1948052
ILMN_1691123	95.37609	0.8233766
ILMN_1677570	98.7354	0.6220779
ILMN_1661275	99.87026	0.5636364
ILMN_1777046	109.411	0.2649351
ILMN_3203313	105.6486	0.3558442
ILMN_3231250	95.00035	0.8454546
ILMN_3285959	142.2791	0.05324675
ILMN_3204241	98.71999	0.6233766
ILMN_1723732	161.6435	0.03636364
ILMN_1661451	108.5102	0.2844156
ILMN_1728872	106.5546	0.3246753
ILMN_1696085	94.25107	0.8831169
ILMN_1705648	98.57391	0.638961
ILMN_3246019	128.8737	0.08571429
ILMN_1704858	94.16373	0.8883117
ILMN_1793747	92.81906	0.938961
ILMN_1658072	88.11851	0.9922078
ILMN_3289659	90.89128	0.9688312
ILMN_1724634	100.6036	0.5272727
ILMN_1712383	93.71365	0.9077922
ILMN_1675591	98.21564	0.651948
ILMN_1676712	90.98916	0.9688312
ILMN_1675127	100.3884	0.5376623
ILMN_1724782	118.1136	0.1454545
ILMN_1702850	134.7839	0.06623377
ILMN_1724197	102.2565	0.4610389
ILMN_1653716	94.53748	0.8753247
ILMN_1660133	102.3995	0.4532467
ILMN_1720432	94.81906	0.8597403
ILMN_1759282	108.2517	0.2857143
ILMN_1756378	114.8375	0.1844156
ILMN_1738957	88.48674	0.9896104
ILMN_1699182	93.40249	0.9233766
ILMN_1794962	106.9895	0.3116883
ILMN_1686618	92.32329	0.9480519
ILMN_3237549	116.4604	0.1662338
ILMN_1700590	101.8398	0.4818182
ILMN_1721869	327.8011	0
ILMN_1656865	95.20835	0.8337662
ILMN_3207764	97.61356	0.6896104
ILMN_1753925	161.9886	0.03636364
ILMN_3243170	127.4294	0.09350649
ILMN_1678817	96.6804	0.7519481
ILMN_1715639	200.6154	0.01168831
ILMN_1715497	100.9642	0.5194805
ILMN_3288529	132.1739	0.07402597
ILMN_1903406	92.78004	0.938961
ILMN_1662061	125.1642	0.1038961
ILMN_1812578	144.6282	0.05064935
ILMN_3200140	105.6492	0.3558442
ILMN_1651758	96.11447	0.7961039
ILMN_1792882	169.325	0.03116883
ILMN_1699411	94.88165	0.8571429
ILMN_1711098	97.68101	0.6831169
ILMN_1691252	208.7797	0.009090909
ILMN_1655519	103.0148	0.438961
ILMN_1659511	120.0422	0.1324675
ILMN_1656863	97.64509	0.6844156
ILMN_1758025	106.029	0.3441558
ILMN_1714378	145.9022	0.05064935
ILMN_1688683	104.5038	0.3883117
ILMN_1755076	124.9735	0.1038961
ILMN_1812806	119.5292	0.1363636
ILMN_1651903	100.0423	0.5519481
ILMN_1697922	111.7768	0.2233766
ILMN_1761266	109.5499	0.2623377
ILMN_1767535	203.1407	0.01038961
ILMN_1681688	92.99162	0.9350649
ILMN_1666706	111.9004	0.2233766
ILMN_1694363	101.7085	0.4883117
ILMN_1708570	108.5162	0.2844156
ILMN_1660709	100.168	0.5467532
ILMN_1659771	2876.459	0
ILMN_3295558	90.0811	0.9792208
ILMN_1671856	94.43253	0.8766234
ILMN_1804804	94.84763	0.8597403
ILMN_1772888	394.7841	0
ILMN_1706693	96.34627	0.7792208
ILMN_1655551	126.5726	0.0961039
ILMN_3279092	97.09653	0.7233766
ILMN_3197767	230.8267	0.005194805
ILMN_3288783	132.2248	0.07402597
ILMN_3212284	133.8558	0.07012987
ILMN_1858692	98.79104	0.6194805
ILMN_3210885	104.936	0.374026
ILMN_1748060	126.2583	0.0987013
ILMN_1800269	96.25834	0.7818182
ILMN_1672975	95.9403	0.8051948
ILMN_1801962	142.9672	0.05194805
ILMN_1673388	100.4189	0.5350649
ILMN_3213573	2028.176	0
ILMN_3293097	100.9844	0.5194805
ILMN_1789983	228.9642	0.005194805
ILMN_1670957	100.4083	0.5350649
ILMN_1662751	221.6065	0.006493506
ILMN_1706255	113.9173	0.2051948
ILMN_1654526	108.593	0.2844156
ILMN_3276822	96.79993	0.7428572
ILMN_1814571	100.6808	0.5233766
ILMN_1662189	152.533	0.04155844
ILMN_1672656	102.498	0.4493507
ILMN_1670932	105.6281	0.3571429
ILMN_3294915	89.71791	0.9818182
ILMN_1721115	108.6409	0.2831169
ILMN_3293457	118.8272	0.1428571
ILMN_3212729	149.1255	0.04675325
ILMN_1666190	112.0252	0.2194805
ILMN_1769329	110.5085	0.2441558
ILMN_1689101	108.328	0.2844156
ILMN_1669611	87.53105	0.9948052
ILMN_3243334	96.84931	0.7376623
ILMN_1719028	92.63605	0.9441559
ILMN_1660873	95.95622	0.8051948
ILMN_1815062	120.2839	0.1298701
ILMN_1691030	100.4656	0.5324675
ILMN_1793445	100.014	0.5545455
ILMN_1661608	101.8177	0.4818182
ILMN_1652205	100.2445	0.5441558
ILMN_1694995	93.38485	0.9233766
ILMN_1666638	179.1602	0.01948052
ILMN_1654726	94.95616	0.8467532
ILMN_1759614	99.45806	0.5896104
ILMN_1791164	95.60428	0.8155844
ILMN_3292963	105.4127	0.3597403
ILMN_3291543	101.6028	0.4935065
ILMN_1682595	91.11987	0.9675325
ILMN_1670485	100.4393	0.5324675
ILMN_1676703	108.8767	0.274026
ILMN_3216298	123.2678	0.1155844
ILMN_1705999	100.907	0.5207792
ILMN_1654721	96.04575	0.7987013
ILMN_1780656	93.53732	0.9181818
ILMN_1771813	111.4249	0.2285714
ILMN_1675560	97.98487	0.6662338
ILMN_1655047	139.7933	0.05844156
ILMN_1691405	98.86861	0.6155844
ILMN_1665323	114.3824	0.1935065
ILMN_1704976	101.4067	0.5
ILMN_1749068	118.6886	0.1428571
ILMN_1657711	99.79055	0.5688311
ILMN_1681326	101.0259	0.5142857
ILMN_1659623	94.84106	0.8597403
ILMN_1756914	100.8619	0.5220779
ILMN_1726024	155.8739	0.04025974
ILMN_1740538	95.1533	0.8350649
ILMN_3290690	96.98361	0.7285714
ILMN_1657010	96.65412	0.7532467
ILMN_1665244	97.27862	0.7103896
ILMN_1759520	99.87051	0.5636364
ILMN_1715318	94.6559	0.8701299
ILMN_1656534	98.21774	0.651948
ILMN_1658687	103.9257	0.4025974
ILMN_1711156	12079.6	0
ILMN_1746842	96.81884	0.7415584
ILMN_1746485	4075.098	0
ILMN_1681674	121.9088	0.1220779
ILMN_1708512	108.6051	0.2844156
ILMN_1784487	102.6276	0.448052
ILMN_1666875	112.0739	0.2194805
ILMN_1700105	98.76938	0.6194805
ILMN_1660260	108.1061	0.2883117
ILMN_1797193	96.79068	0.7428572
ILMN_3291484	93.98256	0.8961039
ILMN_1655096	96.0905	0.7974026
ILMN_1807303	143.5961	0.05064935
ILMN_1679042	260.0325	0.003896104
ILMN_1803580	182.9612	0.01818182
ILMN_1666268	113.4133	0.2090909
ILMN_3285356	106.9807	0.3116883
ILMN_1705702	98.37623	0.6441559
ILMN_1651576	101.5919	0.4935065
ILMN_1711715	94.97772	0.8454546
ILMN_1775698	92.67395	0.9428571
ILMN_1660590	97.50753	0.7
ILMN_1726080	96.73872	0.7480519
ILMN_1702903	93.50771	0.9207792
ILMN_3291477	95.32859	0.825974
ILMN_1660302	114.0428	0.2
ILMN_1766280	120.433	0.1298701
ILMN_1781692	91.96169	0.9545454
ILMN_1754533	178.3269	0.02207792
ILMN_1696306	104.6286	0.3831169
ILMN_1695370	139.3038	0.05974026
ILMN_3210946	165.8853	0.03246753
ILMN_3287443	90.83376	0.9714286
ILMN_1654857	113.4762	0.2077922
ILMN_1688113	97.31076	0.7090909
ILMN_3215195	98.35049	0.6454545
ILMN_3291705	120.0524	0.1324675
ILMN_3285153	410.1192	0
ILMN_1734196	95.38783	0.8220779
ILMN_1660095	99.09561	0.6051948
ILMN_1799826	122.5394	0.1207792
ILMN_1717299	110.6918	0.2428571
ILMN_3240077	101.2458	0.5051948
ILMN_1671627	104.131	0.3987013
ILMN_1812773	101.2158	0.5051948
ILMN_1667482	93.3171	0.925974
ILMN_1713811	97.19415	0.7168831
ILMN_1774479	92.33298	0.9480519
ILMN_1703570	91.95936	0.9545454
ILMN_1699339	106.5745	0.3233766
ILMN_1671273	104.1383	0.3987013
ILMN_1719133	144.7628	0.05064935
ILMN_1666214	126.7967	0.0961039
ILMN_1690704	98.80425	0.6181818
ILMN_3292026	98.482	0.6402597
ILMN_3215516	95.98853	0.8012987
ILMN_1668353	151.0682	0.04285714
ILMN_1684987	103.339	0.4298701
ILMN_1652436	114.1428	0.1987013
ILMN_3211963	117.9083	0.1454545
ILMN_3288461	108.7956	0.2779221
ILMN_1712789	94.5875	0.8727273
ILMN_3290120	147.6435	0.04805195
ILMN_3201614	178.3101	0.02207792
ILMN_1764153	97.30098	0.7090909
ILMN_1683641	102.0331	0.4766234
ILMN_1715525	116.4473	0.1662338
ILMN_1789998	104.1515	0.3987013
ILMN_1802928	94.66063	0.8701299
ILMN_1789346	106.9304	0.3155844
ILMN_3209973	166.8635	0.03246753
ILMN_1782533	97.38173	0.7077922
ILMN_1695691	127.821	0.09090909
ILMN_3206558	100.3842	0.5376623
ILMN_3231927	106.2222	0.3363636
ILMN_3282937	98.34615	0.6454545
ILMN_1714955	94.64993	0.8701299
ILMN_1779788	97.76923	0.6792208
ILMN_3278305	120.1214	0.1324675
ILMN_3217450	98.44501	0.6415585
ILMN_3292168	92.61508	0.9441559
ILMN_1691574	112.6271	0.2155844
ILMN_3244188	145.9629	0.05064935
ILMN_1803001	155.3891	0.04025974
ILMN_3235602	137.7731	0.06103896
ILMN_1781270	98.88347	0.6155844
ILMN_1699722	98.32416	0.648052
ILMN_1723583	95.57034	0.8181818
ILMN_1732775	103.7884	0.4103896
ILMN_1776887	92.49274	0.9480519
ILMN_3287899	104.9405	0.374026
ILMN_1692902	110.3148	0.2519481
ILMN_1676150	104.2104	0.3974026
ILMN_3281594	99.19823	0.6012987
ILMN_1679514	91.48491	0.9636363
ILMN_1736346	97.15822	0.7207792
ILMN_1720365	102.1797	0.4675325
ILMN_1690158	117.9303	0.1454545
ILMN_1676407	190.9248	0.01298701
ILMN_1671935	119.7385	0.1363636
ILMN_1776571	110.1674	0.2532468
ILMN_1785588	134.2187	0.06753246
ILMN_1661357	99.71273	0.5714286
ILMN_1669659	94.66066	0.8701299
ILMN_1672624	85.5312	0.9987013
ILMN_1762546	91.77057	0.9610389
ILMN_1678265	129.4146	0.08311688
ILMN_1726469	99.38882	0.5935065
ILMN_1740707	105.2893	0.3636364
ILMN_3286655	93.34423	0.9246753
ILMN_1667100	123.2297	0.1155844
ILMN_1691565	145.8084	0.05064935
ILMN_1682357	115.0075	0.1818182
ILMN_1683921	128.3239	0.08831169
ILMN_1685189	97.75196	0.6805195
ILMN_1692916	129.9481	0.08181818
ILMN_1656301	99.17912	0.6012987
ILMN_1661647	149.4281	0.04675325
ILMN_1690672	101.2897	0.5038961
ILMN_1653601	113.6873	0.2064935
ILMN_1777608	99.02531	0.6103896
ILMN_1815571	98.36496	0.6441559
ILMN_1662224	95.27581	0.8285714
ILMN_1661128	110.8686	0.2415584
ILMN_1748886	88.2477	0.9909091
ILMN_1793819	96.75111	0.7480519
ILMN_1746882	105.3567	0.361039
ILMN_1813297	102.3333	0.4558442
ILMN_1654496	101.8689	0.4805195
ILMN_1736254	110.3626	0.2519481
ILMN_1671720	110.3969	0.2467532
ILMN_1667204	97.65658	0.6844156
ILMN_1726464	97.73059	0.6805195
ILMN_1683084	95.38394	0.8233766
ILMN_3210411	111.9072	0.2233766
ILMN_1789044	99.23018	0.6
ILMN_1752035	99.62205	0.5753247
ILMN_1655863	96.94125	0.7337663
ILMN_1803323	102.8947	0.4402598
ILMN_1684258	4410.333	0
ILMN_1776047	115.8607	0.1714286
ILMN_1786213	98.38047	0.6441559
ILMN_1732328	1399.369	0
ILMN_3294380	100.4582	0.5324675
ILMN_3211047	104.4254	0.3909091
ILMN_1687536	134.472	0.06753246
ILMN_3284137	111.7356	0.2233766
ILMN_3207627	107.3042	0.3077922
ILMN_1693069	94.0473	0.8935065
ILMN_1676041	190.3089	0.01298701
ILMN_3243351	225.0757	0.006493506
ILMN_1685590	98.96748	0.6103896
ILMN_1721423	107.9915	0.2909091
ILMN_1718742	96.40619	0.7714286
ILMN_1688665	97.76074	0.6792208
ILMN_1710333	100.2419	0.5441558
ILMN_1686490	95.06169	0.8402597
ILMN_1698791	101.5647	0.4948052
ILMN_1745558	94.51781	0.8766234
ILMN_1685323	112.0364	0.2194805
ILMN_1696909	100.2189	0.5441558
ILMN_1668990	106.9801	0.3116883
ILMN_1688788	98.5546	0.6402597
ILMN_1697002	148.1864	0.04805195
ILMN_1777491	96.21908	0.7831169
ILMN_3286230	119.9667	0.1324675
ILMN_3208632	99.20248	0.6012987
ILMN_1795531	145.5441	0.05064935
ILMN_1660247	97.96422	0.6701299
ILMN_1696939	91.37192	0.9662338
ILMN_3290275	106.4758	0.325974
ILMN_3287178	113.5285	0.2077922
ILMN_1730282	101.6714	0.4909091
ILMN_1667653	104.7012	0.3831169
ILMN_3250427	112.512	0.2155844
ILMN_3249965	105.2733	0.3649351
ILMN_1777161	315.4017	0
ILMN_1808721	100.3966	0.5376623
ILMN_3204172	97.63013	0.687013
ILMN_3280961	115.2634	0.1792208
ILMN_1702450	143.2462	0.05064935
ILMN_3294335	819.9717	0
ILMN_3217815	1083.73	0
ILMN_1694517	100.9022	0.5207792
ILMN_1667338	99.68455	0.5727273
ILMN_1771665	107.7187	0.2961039
ILMN_1685447	118.6509	0.1454545
ILMN_3234967	337.7333	0
ILMN_1726696	96.32677	0.7818182
ILMN_1794407	114.9763	0.1831169
ILMN_1793658	116.2389	0.1701299
ILMN_1651582	97.8287	0.674026
ILMN_1711832	152.9553	0.04155844
ILMN_1663438	148.5499	0.04675325
ILMN_1699037	91.22738	0.9662338
ILMN_3205781	151.8963	0.04155844
ILMN_3282292	129.9487	0.08181818
ILMN_1668971	130.0314	0.08181818
ILMN_1682423	101.602	0.4935065
ILMN_1752746	95.53088	0.8207792
ILMN_3213261	108.6289	0.2831169
ILMN_3283253	96.5891	0.7597402
ILMN_1675608	98.26963	0.6506494
ILMN_1762528	95.86462	0.8051948
ILMN_1809451	94.76353	0.864935
ILMN_1691672	103.8229	0.4077922
ILMN_1738299	91.36176	0.9662338
ILMN_3243019	97.992	0.6662338
ILMN_1707965	162.156	0.03636364
ILMN_3288154	94.10225	0.8922078
ILMN_3198367	186.54	0.01558442
ILMN_1748425	117.0134	0.1597403
ILMN_1738607	106.6179	0.3220779
ILMN_3242685	90.96149	0.9688312
ILMN_1682657	98.18592	0.6545454
ILMN_1693404	115.258	0.1792208
ILMN_1726623	98.84913	0.6155844
ILMN_1651329	104.4424	0.3909091
ILMN_1667072	97.86472	0.6727273
ILMN_1689871	96.37068	0.7766234
ILMN_2071898	201.4894	0.01038961
ILMN_1798326	108.6524	0.2818182
ILMN_1655170	108.8717	0.2753247
ILMN_1710614	140.3901	0.05714286
ILMN_1730289	106.3545	0.3285714
ILMN_1665183	99.07784	0.6077922
ILMN_1721465	103.8645	0.4064935
ILMN_3203797	88.79784	0.9883117
ILMN_3280299	98.64503	0.6363636
ILMN_1784653	101.2676	0.5051948
ILMN_1796465	101.0176	0.5142857
ILMN_1673085	98.30413	0.648052
ILMN_1671043	99.59563	0.5805195
ILMN_1689736	115.0891	0.1818182
ILMN_1672162	115.4369	0.174026
ILMN_1705125	125.1032	0.1038961
ILMN_1667195	131.837	0.07402597
ILMN_3239826	91.23087	0.9662338
ILMN_1711276	111.8814	0.2233766
ILMN_1655758	103.2424	0.4337662
ILMN_1657816	93.76351	0.9038961
ILMN_1661466	106.012	0.3454545
ILMN_1699806	106.6246	0.3220779
ILMN_1667933	97.86138	0.6727273
ILMN_1784685	99.56393	0.5805195
ILMN_1699682	97.08689	0.7233766
ILMN_1660227	152.5933	0.04155844
ILMN_1729055	159.5655	0.03766234
ILMN_3290862	98.88795	0.6155844
ILMN_3201944	107.7672	0.2948052
ILMN_1686036	99.8888	0.5636364
ILMN_1681003	106.7504	0.3194805
ILMN_1746923	147.7633	0.04805195
ILMN_1704143	101.2482	0.5051948
ILMN_1689792	97.63844	0.6857143
ILMN_3289016	96.50082	0.7675325
ILMN_1739201	120.2848	0.1298701
ILMN_1696526	107.1161	0.3103896
ILMN_1666212	141.4229	0.05584415
ILMN_1711605	96.20778	0.787013
ILMN_1690859	96.94129	0.7337663
ILMN_1763380	120.7143	0.1298701
ILMN_1739998	138.1059	0.06103896
ILMN_1721651	167.4128	0.03246753
ILMN_1669619	101.2644	0.5051948
ILMN_1687708	124.4767	0.1077922
ILMN_1806660	114.3983	0.1935065
ILMN_3244240	104.1163	0.3987013
ILMN_1774802	100.523	0.5272727
ILMN_1799102	121.961	0.1207792
ILMN_1673738	763.1031	0
ILMN_1789334	112.8732	0.2142857
ILMN_1755353	105.026	0.3727273
ILMN_1796756	94.13409	0.8922078
ILMN_1739864	111.1284	0.2337662
ILMN_1737519	99.4222	0.5922078
ILMN_3245712	92.54017	0.9480519
ILMN_1745617	159.1622	0.03766234
ILMN_1681332	117.1881	0.1584416
ILMN_1723465	124.9851	0.1038961
ILMN_1687170	111.5793	0.225974
ILMN_1682067	97.26929	0.7103896
ILMN_1659426	201.3276	0.01168831
ILMN_1735265	97.92976	0.6714286
ILMN_1805833	283.4995	0.001298701
ILMN_1714458	100.5763	0.5272727
ILMN_1671132	115.0436	0.1818182
ILMN_3202022	130.1795	0.08051948
ILMN_1703642	111.9632	0.2220779
ILMN_1704856	99.00375	0.6103896
ILMN_1679433	177.1367	0.02207792
ILMN_3207738	140.2318	0.05714286
ILMN_1706864	104.2444	0.3948052
ILMN_1669424	1068.454	0
ILMN_1707206	101.3952	0.5
ILMN_1651760	92.34885	0.9480519
ILMN_3211323	110.7053	0.2428571
ILMN_3286204	154.2161	0.04155844
ILMN_3294170	102.5829	0.448052
ILMN_3204682	100.4981	0.5324675
ILMN_1667957	92.89685	0.9376624
ILMN_1799690	97.13677	0.7207792
ILMN_1784764	98.11079	0.6584415
ILMN_1656187	94.4241	0.8766234
ILMN_1664854	92.44839	0.9480519
ILMN_1739570	96.04364	0.7987013
ILMN_1792979	98.71503	0.6246753
ILMN_1665970	446.7144	0
ILMN_1674816	98.99075	0.6103896
ILMN_1700950	228.2258	0.005194805
ILMN_1748437	94.71397	0.8675325
ILMN_1805585	98.42416	0.6428571
ILMN_1789372	129.4487	0.08311688
ILMN_3284521	102.8523	0.4415585
ILMN_3213750	125.2711	0.1038961
ILMN_1771049	129.1276	0.08441558
ILMN_1660504	98.04507	0.6610389
ILMN_1670879	101.3215	0.5025974
ILMN_3288032	99.52689	0.5831169
ILMN_1772594	132.6596	0.07402597
ILMN_3211537	99.23367	0.6
ILMN_1677435	102.2039	0.4662338
ILMN_1656280	92.74074	0.9402598
ILMN_1767369	104.3979	0.3935065
ILMN_1701409	103.5123	0.4194805
ILMN_1810582	91.6857	0.9623377
ILMN_1653378	101.781	0.4857143
ILMN_1772314	123.8836	0.1103896
ILMN_1763767	100.0085	0.5558441
ILMN_1660576	369.7368	0
ILMN_1713401	110.1353	0.2545455
ILMN_1669605	110.6848	0.2428571
ILMN_1776382	123.1285	0.1155844
ILMN_1677925	105.453	0.3584416
ILMN_1716639	91.20503	0.9662338
ILMN_3199658	96.93359	0.7337663
ILMN_3230582	103.3572	0.4298701
ILMN_1680753	97.79131	0.6766234
ILMN_1773455	105.5775	0.3571429
ILMN_1669051	98.76537	0.6194805
ILMN_3289618	124.8191	0.1038961
ILMN_1691449	856.9726	0
ILMN_1714218	100.2945	0.5389611
ILMN_1675999	168.3131	0.03116883
ILMN_1714821	145.2653	0.05064935
ILMN_3275919	97.33109	0.7090909
ILMN_3199450	105.8415	0.3480519
ILMN_1813094	94.77456	0.864935
ILMN_1759861	99.06504	0.6077922
ILMN_1793231	100.0918	0.548052
ILMN_1729542	98.12338	0.6584415
ILMN_1685488	95.99801	0.8012987
ILMN_1765612	101.6421	0.4922078
ILMN_1696748	96.41886	0.7714286
ILMN_1685704	115.061	0.1818182
ILMN_3291413	114.495	0.1883117
ILMN_3206064	112.3285	0.2194805
ILMN_1745702	147.2478	0.04805195
ILMN_1814220	175.9195	0.02337662
ILMN_1701765	102.0715	0.474026
ILMN_1698294	120.3859	0.1298701
ILMN_1670757	106.2078	0.3363636
ILMN_3205162	949.5146	0
ILMN_3282174	396.8581	0
ILMN_1731500	127.7257	0.09090909
ILMN_1759390	126.0421	0.1012987
ILMN_1793949	98.24374	0.651948
ILMN_1749893	107.2765	0.3090909
ILMN_3292376	179.8968	0.01948052
ILMN_1684547	153.9883	0.04155844
ILMN_1718140	91.61413	0.9623377
ILMN_1847415	96.39509	0.774026
ILMN_3288466	97.1776	0.7181818
ILMN_1707686	121.6468	0.1233766
ILMN_1670031	100.2199	0.5441558
ILMN_1674870	121.28	0.125974
ILMN_1651672	98.19573	0.6545454
ILMN_1720353	100.2695	0.5428572
ILMN_1751847	93.35669	0.9246753
ILMN_1815765	107.9149	0.2909091
ILMN_1694778	110.2799	0.2532468
ILMN_1661509	112.6829	0.2155844
ILMN_1677609	95.42871	0.8207792
ILMN_1795312	101.1615	0.5077922
ILMN_1667326	95.57673	0.8168831
ILMN_1734775	99.25845	0.5974026
ILMN_1694413	118.2741	0.1454545
ILMN_1703529	119.8291	0.1350649
ILMN_1777847	107.0726	0.3103896
ILMN_1663227	137.3969	0.06233766
ILMN_3290019	209.0336	0.009090909
ILMN_3206531	106.5901	0.3233766
ILMN_3283043	102.7795	0.4415585
ILMN_1739681	99.12275	0.6038961
ILMN_1698552	114.8876	0.1844156
ILMN_1775243	1067.748	0
ILMN_1741662	108.568	0.2844156
ILMN_1676329	100.6506	0.525974
ILMN_1743031	108.7043	0.2792208
ILMN_1796064	106.9683	0.312987
ILMN_1706404	96.57063	0.7597402
ILMN_1698548	100.9736	0.5194805
ILMN_1718502	99.03535	0.6103896
ILMN_1755457	109.3304	0.2662338
ILMN_1730791	133.367	0.07142857
ILMN_3199655	100.8328	0.5220779
ILMN_3276525	94.00774	0.8935065
ILMN_3210538	1298.253	0
ILMN_3287033	99.9544	0.5597402
ILMN_1654915	120.1646	0.1311688
ILMN_3207233	115.5061	0.174026
ILMN_3283742	152.8144	0.04155844
ILMN_1778139	122.198	0.1207792
ILMN_1687707	139.8124	0.05714286
ILMN_1699136	117.7261	0.1480519
ILMN_1668436	96.76207	0.7454545
ILMN_3234241	120.5503	0.1298701
ILMN_3240465	116.5845	0.1649351
ILMN_1673598	140.3183	0.05714286
ILMN_1654965	93.40947	0.9233766
ILMN_3219843	108.6884	0.2792208
ILMN_3296372	92.01204	0.9532468
ILMN_1705264	106.9412	0.3155844
ILMN_3215743	92.48956	0.9480519
ILMN_3288755	144.4274	0.05064935
ILMN_1756985	96.09073	0.7974026
ILMN_1696886	101.8241	0.4818182
ILMN_1702585	108.3097	0.2844156
ILMN_1663467	106.09	0.3415585
ILMN_3287093	1309.585	0
ILMN_3199755	123.2852	0.1155844
ILMN_1753600	254.8745	0.003896104
ILMN_1790393	101.6669	0.4909091
ILMN_1671985	95.23655	0.8324676
ILMN_1730319	93.20615	0.9311689
ILMN_3232557	96.57291	0.7597402
ILMN_3209358	107.1556	0.3090909
ILMN_3275033	95.44801	0.8207792
ILMN_1664437	101.9637	0.4779221
ILMN_1676836	105.2118	0.3662338
ILMN_1692545	168.8018	0.03116883
ILMN_3201500	112.4563	0.2155844
ILMN_1683017	147.9944	0.04805195
ILMN_1738402	104.0698	0.4
ILMN_1767147	100.6981	0.5233766
ILMN_1679437	92.76643	0.938961
ILMN_1672332	105.0229	0.3727273
ILMN_1658964	116.5478	0.1649351
ILMN_1692164	109.3391	0.2662338
ILMN_1721314	121.219	0.1285714
ILMN_1674021	173.7164	0.02727273
ILMN_1652507	115.2271	0.1792208
ILMN_1652737	107.1854	0.3090909
ILMN_1680354	95.46288	0.8207792
ILMN_1672562	104.951	0.374026
ILMN_1663559	102.3734	0.4532467
ILMN_1743606	109.8044	0.2623377
ILMN_1758680	94.10338	0.8922078
ILMN_1746075	117.154	0.1584416
ILMN_1674283	98.93945	0.6116883
ILMN_3276647	112.9336	0.2142857
ILMN_1701610	96.42116	0.7701299
ILMN_1805329	97.27054	0.7103896
ILMN_1671433	88.34845	0.9896104
ILMN_1667582	96.43505	0.7701299
ILMN_1693225	225.8637	0.006493506
ILMN_1802906	121.3092	0.125974
ILMN_1797073	102.4613	0.4506494
ILMN_1813167	100.2981	0.5389611
ILMN_1662370	104.3353	0.3948052
ILMN_1784566	98.27654	0.6506494
ILMN_3279935	107.7136	0.2961039
ILMN_3211302	108.8633	0.2753247
ILMN_1675433	99.59625	0.5805195
ILMN_1815210	139.5629	0.05974026
ILMN_3245074	124.3033	0.1103896
ILMN_1749525	106.7532	0.3181818
ILMN_1807424	88.12402	0.9922078
ILMN_1714499	117.0367	0.1584416
ILMN_1759880	108.801	0.2779221
ILMN_1680398	104.3732	0.3935065
ILMN_1655615	97.64779	0.6844156
ILMN_1671206	91.94417	0.9545454
ILMN_3219929	100.3943	0.5376623
ILMN_3234624	101.8627	0.4805195
ILMN_3282938	104.3538	0.3935065
ILMN_3206429	283.1303	0.001298701
ILMN_1799168	107.1439	0.3090909
ILMN_1691701	97.87292	0.6727273
ILMN_3200299	644.5271	0
ILMN_3277850	100.0891	0.5493507
ILMN_1662651	102.7823	0.4415585
ILMN_1755975	121.6519	0.1233766
ILMN_1775368	102.5201	0.4493507
ILMN_3216979	115.0007	0.1818182
ILMN_1713896	91.45131	0.9636363
ILMN_1660166	106.7645	0.3181818
ILMN_3200217	107.0729	0.3103896
ILMN_3276697	110.0262	0.2571429
ILMN_1674447	92.35004	0.9480519
ILMN_3282395	134.7064	0.06623377
ILMN_1668068	89.98869	0.9792208
ILMN_1656722	99.2028	0.6012987
ILMN_1658905	175.0396	0.02337662
ILMN_1704208	108.4305	0.2844156
ILMN_1701943	122.5464	0.1207792
ILMN_1710458	127.9009	0.08831169
